	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P48163				64.10906861395647	72.2	25.87	236.49534940986086				Single Protein		P48163	10	11	11	10	11	15	18	100.0	0	Confident
2	P48147				80.64802916912808	87.18	12.82	79.98589519904253				Single Protein		P48147	7	7	7	7	7	9	9	100.0	0	Confident
3	P21964				30.017630824817328	59.78	5.54	66.43013665783226				Single Protein		P21964	1	2	2	1	2	1	2	100.0	0	Doubtful
4	Q92530				29.798014149229743	62.36	23.25	376.93817073434974				Single Protein		Q92530	4	5	5	4	5	8	10	100.0	0	Confident
5	P68104				50.10910826932214	65.8	27.92	344.2500022967366	Oxidation of M(M102, M276)	Oxidation of M(2)		Related Proteins	Q5VTE0	P68104, Q5VTE0	11	12	12	11	12	24	26	100.0	0	Confident
6	O95149				41.11621204492619	61.67	2.5	129.98243346045157				Single Protein		O95149	1	1	1	1	1	2	2	100.0	0	Doubtful
7	P24941				33.90801967447553	100.0	11.07	54.688123099520965				Related Proteins	Q00526	P24941, Q00526	3	3	0	0	1	6	6	100.0	0	Confident
8	Q9H4M9				60.58866550092089	77.15	47.19	278.63661600289214	Oxidation of M(M86, M359, M404)	Oxidation of M(3)		Single Protein		Q9H4M9	19	21	15	13	21	34	36	100.0	0	Confident
9	Q8IWB7				46.2933316223387	85.61	9.02	111.12695700168237				Single Protein		Q8IWB7	3	5	5	3	5	4	6	100.0	0	Confident
10	O14818				27.86961465429308	100.0	4.44	145.18199221187535				Related Proteins	Q8TAA3	O14818, Q8TAA3	1	1	1	1	1	2	2	100.0	0	Doubtful
11	Q9H4A4				72.54946048134059	73.08	50.46	346.4813824945289				Single Protein		Q9H4A4	28	30	30	28	30	68	73	100.0	0	Confident
12	Q7Z4H3				23.375649791375086	100.0	25.98	367.69949007909605	Oxidation of M(M50, M53, M56, M58)	Oxidation of M(4)		Single Protein		Q7Z4H3	4	4	4	4	4	8	8	100.0	0	Confident
