	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P68104				50.10910826932214	77.92	12.12	1079.435846000035	Oxidation of M(M276)	Oxidation of M(1)		Related Proteins	Q5VTE0	P68104, Q5VTE0	4	4	4	4	4	6	6	12.02185792349727	0	Doubtful
2	P05109				10.827649221794548	100.0	23.66	1982.2212939135181				Single Protein		P05109	2	3	3	2	3	2	3	12.02185792349727	0	Doubtful
3	P52272				77.46431371933258	84.66	6.16	729.1666248376589	Oxidation of M(M457, M465, M592, M596, M607, M611)	Oxidation of M(6)		Single Protein		P52272	3	8	8	3	8	6	11	12.02185792349727	0	Doubtful
4	P81605				11.27682755014452	63.64	20.0	5267.045152398777				Single Protein		P81605	2	3	3	2	3	4	5	12.02185792349727	0	Doubtful
5	P02538				60.00827426891604	76.95	48.76	1501.5897219130175	Oxidation of M(M242)	Oxidation of M(1)		Single Protein		P02538	27	31	5	5	5	57	67	12.02185792349727	0	Doubtful
6	P02533				51.52938407421822	87.29	44.07	1810.4126415359929	Oxidation of M(M212, M272, M294, M351)	Oxidation of M(4)		Single Protein		P02533	20	22	8	8	9	40	43	12.02185792349727	0	Doubtful
7	Q04695				48.07604411698762	89.81	24.07	1153.4154986008105	Oxidation of M(M263)	Oxidation of M(1)		Single Protein		Q04695	12	14	5	4	6	24	25	12.02185792349727	0	Doubtful
8	P15924				331.5687042418961	95.33	1.92	140.64911963800293				Single Protein		P15924	4	12	12	4	12	7	18	12.02185792349727	0	Doubtful
9	P35527				62.02681468242336	63.72	47.67	3766.8291942515957	Oxidation of M(M245, M269, M276, M286, M411)	Oxidation of M(5)		Single Protein		P35527	30	37	37	30	37	79	100	12.02185792349727	0	Doubtful
10	Q01469				15.15455129063968	100.0	6.67	1820.7069662613058				Single Protein		Q01469	1	1	1	1	1	2	2	12.02185792349727	0	Doubtful
11	P07477				26.54108894082115	57.49	4.05	3572.6081460069227	Oxidation of M(M109)	Oxidation of M(1)		Single Protein		P07477	2	3	2	2	3	6	12	12.02185792349727	0	Doubtful
12	P08779				51.236202521320465	86.68	42.71	2029.3704770938484	Oxidation of M(M239, M274)	Oxidation of M(2)		Single Protein		P08779	21	22	13	13	14	44	45	12.02185792349727	0	Doubtful
13	P06702				13.233508230835282	100.0	11.4	2156.100354783125				Single Protein		P06702	1	1	1	1	1	2	2	12.02185792349727	0	Doubtful
14	P04259				60.03029098160933	76.95	48.76	1373.4684319238577				Single Protein		P04259	26	30	5	4	5	55	66	12.02185792349727	0	Doubtful
15	P04264				65.99900087210398	69.25	47.83	4631.696877085146	Oxidation of M(M259, M262, M469, M493)	Oxidation of M(4)		Single Protein		P04264	36	37	30	30	31	110	131	12.02185792349727	0	Doubtful
16	Q08554				99.92374912383887	78.97	3.13	334.4155652316684				Single Protein		Q08554	2	3	3	2	3	3	4	12.02185792349727	0	Doubtful
17	Q14CN4				55.842437763397974	92.37	2.35	173.58435059694654				Related Proteins	Q3SY84, Q7RTS7, Q86Y46	Q14CN4, Q3SY84, Q7RTS7, Q86Y46	1	1	0	0	1	2	2	12.02185792349727	0	Doubtful
18	Q02413				113.67586037628054	52.91	2.86	400.97135472312607				Single Protein		Q02413	2	3	3	2	3	3	5	12.02185792349727	0	Doubtful
19	P13646				49.55737861381936	84.72	9.83	846.1661885726559				Single Protein		P13646	5	8	3	1	4	12	15	12.02185792349727	0	Doubtful
20	P13647				62.33997694347283	73.56	31.86	1848.4541095219777	Oxidation of M(M247, M274, M297, M303)	Oxidation of M(4)		Single Protein		P13647	23	28	14	12	14	44	55	12.02185792349727	0	Doubtful
21	P13645				58.79169361540863	71.92	48.63	3324.1097287855023	Oxidation of M(M271, M306, M321)	Oxidation of M(3)		Single Protein		P13645	29	32	27	26	28	74	81	12.02185792349727	0	Doubtful
22	P14923				81.69273021332828	82.42	1.88	182.6117685328947	Oxidation of M(M180)	Oxidation of M(1)		Single Protein		P14923	1	1	1	1	1	1	1	12.02185792349727	0	Doubtful
23	P04040				59.71875531355211	86.53	2.85	253.39736128379				Single Protein		P04040	1	1	1	1	1	1	1	12.02185792349727	0	Doubtful
24	Q86YZ3				282.2276283698903	53.89	2.53	128.50033482082614				Single Protein		Q86YZ3	2	5	5	2	5	3	6	12.02185792349727	0	Doubtful
25	P11142				70.8542234932565	89.32	6.19	532.4857895261619	Oxidation of M(M61)	Oxidation of M(1)		Single Protein		P11142	3	3	2	2	3	5	5	12.02185792349727	0	Doubtful
26	P35908				65.39321717101762	88.42	47.57	1545.2226090164377	Oxidation of M(M257, M294, M337, M467, M491)	Oxidation of M(5)		Single Protein		P35908	27	28	20	20	20	54	57	12.02185792349727	0	Doubtful
