	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	IP_200833_1				6.32925465016726	100.0	16.67	12447.50758985566				Single Protein		IP_200833_1	1	1	1	1	1	2	3	13.866231647634585	0	Doubtful
2	P81605				11.27682755014452	63.64	10.0	9602.362997888651				Single Protein		P81605	1	1	1	1	1	2	2	13.866231647634585	0	Doubtful
3	Q8IUG5				285.00828978744477	96.26	0.58	136.01080733553331				Single Protein		Q8IUG5	1	3	3	1	3	1	4	13.866231647634585	0	Doubtful
4	O00522				84.29444262479272	90.49	1.09	504.62868607522944				Single Protein		O00522	1	1	1	1	1	1	1	13.866231647634585	0	Doubtful
5	P35527				62.02681468242336	68.38	21.19	3400.836895085565	Oxidation of M(M245)	Oxidation of M(1)		Single Protein		P35527	8	11	11	8	11	14	17	13.866231647634585	0	Doubtful
6	P07477				26.54108894082115	69.64	9.31	8141.538394527685				Single Protein		P07477	3	4	2	1	2	6	14	13.866231647634585	0	Doubtful
7	P04264				65.99900087210398	69.25	30.28	4460.622182672683	Oxidation of M(M259, M262, M493)	Oxidation of M(3)		Single Protein		P04264	17	21	17	14	18	33	44	13.866231647634585	0	Doubtful
8	P07478				26.471034287798968	59.92	5.67	4541.658174677065				Related Proteins	Q8NHM4	P07478, Q8NHM4	1	1	1	1	1	2	2	13.866231647634585	0	Doubtful
9	P35030				32.50802898407952	73.68	9.21	9052.227617801282	Oxidation of M(M166)	Oxidation of M(1)		Single Protein		P35030	5	5	4	4	4	14	18	13.866231647634585	0	Doubtful
10	Q6ZNL6				159.79111898474147	72.5	1.3	634.1183111813261				Single Protein		Q6ZNL6	1	2	2	1	2	2	11	13.866231647634585	0	Doubtful
11	P13645				58.79169361540863	71.92	33.56	4801.712045080647	Oxidation of M(M150, M306)	Oxidation of M(2)		Single Protein		P13645	17	20	19	16	20	27	35	13.866231647634585	0	Doubtful
12	P35908				65.39321717101762	93.11	24.26	3243.2424050183095				Single Protein		P35908	14	17	14	12	14	23	29	13.866231647634585	0	Doubtful
