	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P52209				53.10595320852181	85.51	4.76	95.81503945968899				Single Protein		P52209	1	2	2	1	2	6	7	100.0	0	Doubtful
2	P16591				94.5777518040231	87.59	1.95	10.992114249125432				Single Protein		P16591	1	1	1	1	1	1	1	100.0	0	Doubtful
3	P61158				47.34098137951422	76.08	33.01	126.55535031339332				Single Protein		P61158	11	14	14	11	14	20	23	100.0	0	Confident
4	P61160				44.73223355239567	76.14	19.8	113.87830362093949				Single Protein		P61160	5	6	6	5	6	9	10	100.0	0	Confident
5	Q8WXF1				58.70619460813852	71.89	4.21	58.48021373918949				Single Protein		Q8WXF1	2	3	3	2	3	4	5	100.0	0	Confident
6	P68104				50.10910826932214	84.2	44.59	414.9104926879055	Oxidation of M(M276, M404, M410)	Oxidation of M(3)		Related Proteins	Q5VTE0	P68104, Q5VTE0	23	23	12	12	12	218	220	100.0	0	Confident
7	P40222				61.85324680867071	87.0	7.88	52.76214839580208				Single Protein		P40222	4	4	4	4	4	7	7	100.0	0	Confident
8	P40227				57.987597263605494	86.44	18.08	47.99171449944959				Single Protein		P40227	6	6	6	6	6	7	7	100.0	0	Confident
9	Q8WX93				150.47023628320508	73.54	0.8	15.564055573982914				Single Protein		Q8WX93	1	1	1	1	1	2	2	100.0	0	Doubtful
10	P31943				49.19840896001632	83.3	2.23	42.32257892711396				Related Proteins	P52597, P55795	P31943, P52597, P55795	1	1	1	1	1	2	2	100.0	0	Doubtful
11	Q14185				215.20898787271193	89.92	3.06	9.65915136127015				Single Protein		Q14185	4	4	4	4	4	4	4	100.0	0	Confident
12	P49459				17.30450626968632	48.68	17.76	1069.5030080230151				Single Protein		P49459	2	2	2	2	2	11	11	100.0	0	Confident
13	Q09666				628.6993855112892	98.08	14.97	1.5665367930034881				Single Protein		Q09666	25	29	29	25	29	38	45	100.0	0	Confident
14	Q9UKK9				24.312236652421767	61.19	15.07	201.0752606547335				Single Protein		Q9UKK9	3	3	3	3	3	7	7	100.0	0	Confident
15	Q14204				532.0718395312898	91.8	1.08	2.7640240719570355				Single Protein		Q14204	2	2	2	2	2	2	2	100.0	0	Confident
16	P27348				27.746766754682028	100.0	4.08	16.151678080347576				Related Proteins	P31946, P31947, P61981, P62258, P63104, Q04917	P27348, P31946, P31947, P61981, P62258, P63104, Q04917	1	1	0	0	1	1	1	100.0	0	Doubtful
17	Q16881				70.86221675622504	100.0	3.54	12.1946413857786				Single Protein		Q16881	1	1	1	1	1	1	1	100.0	0	Doubtful
18	P35637				53.39379117146102	53.61	15.97	361.74804150412297	Oxidation of M(M321, M464)	Oxidation of M(2)		Single Protein		P35637	13	15	13	11	13	46	49	100.0	0	Confident
19	P22314				117.77432920492443	83.65	32.23	78.25723785843259				Single Protein		P22314	22	23	23	22	23	48	50	100.0	0	Confident
20	O75717_REVERSED				125.8882019932342	85.56	0.97	31.78442674445908				Single Protein		O75717_REVERSED	1	2	2	1	2	4	5	98.88579387186628	1	Doubtful
21	Q9NXV6				61.08785219820151	91.21	4.83	37.40227910855535				Single Protein		Q9NXV6	2	3	3	2	3	3	5	100.0	0	Confident
22	P61978				50.94440274865072	82.51	54.43	1613.9681279543383	Oxidation of M(M27, M42, M241, M242, M283, M321)	Oxidation of M(6)		Single Protein		P61978	29	30	30	29	30	224	258	100.0	0	Confident
23	Q9BUL8				24.685837735165908	100.0	16.04	105.77317485007491				Single Protein		Q9BUL8	3	3	3	3	3	4	4	100.0	0	Confident
24	P43246				104.67669565905226	83.19	13.49	46.24408131062477				Single Protein		P43246	9	9	9	9	9	16	16	100.0	0	Confident
25	Q9Y6K5				121.09301974934857	69.0	3.5	15.21985049878906				Single Protein		Q9Y6K5	2	3	3	2	3	2	3	100.0	0	Confident
26	P02768				69.32149565531064	100.0	1.97	25.99120610630644				Single Protein		P02768	1	1	1	1	1	2	2	100.0	0	Doubtful
27	Q14258				70.92772616647572	89.52	2.86	28.06497255095855				Single Protein		Q14258	1	2	2	1	2	2	3	100.0	0	Doubtful
28	Q9H4A5				32.746976882439924	100.0	4.56	27.769551787264252				Related Proteins	Q9H4A6	Q9H4A5, Q9H4A6	1	1	0	0	1	2	2	100.0	0	Doubtful
29	Q96AC1				77.81060980195136	88.09	4.85	19.818837043498274				Single Protein		Q96AC1	2	3	3	2	3	2	3	100.0	0	Confident
30	Q8WXJ9				34.26009233074088	100.0	3.05	80.48463314613875				Single Protein		Q8WXJ9	1	1	1	1	1	3	4	98.36065573770492	0	Doubtful
31	Q9Y6I4				58.85892790354207	85.58	3.27	17.784993841281597				Single Protein		Q9Y6I4	1	1	1	1	1	1	1	100.0	0	Doubtful
32	P55210				34.254788954066676	100.0	13.53	74.00631375648807				Single Protein		P55210	3	4	4	3	4	4	5	100.0	0	Confident
33	Q9UKY7				27.31836013800038	68.6	32.17	204.1924952040928				Single Protein		Q9UKY7	6	8	8	6	8	12	14	100.0	0	Confident
34	Q9Y6D9				83.01560960969881	95.82	5.29	29.393954538051297				Single Protein		Q9Y6D9	3	3	3	3	3	5	5	100.0	0	Confident
35	P12956				69.799054271744	90.15	3.28	25.99120610630644				Single Protein		P12956	1	1	1	1	1	2	2	100.0	0	Doubtful
36	Q9Y6E0				49.27731588224513	77.88	20.32	133.9991070369576				Single Protein		Q9Y6E0	6	9	5	3	5	17	19	100.0	0	Confident
37	Q92599				55.72105483661246	90.68	25.05	90.6659335148203				Single Protein		Q92599	11	11	7	7	7	21	22	100.0	0	Confident
38	Q7KZF4				101.93350953374157	93.19	49.67	146.94003480854082				Single Protein		Q7KZF4	40	46	46	40	46	117	126	100.0	0	Confident
39	Q9UBB4				53.45481506263311	93.26	2.11	35.7305745344032				Single Protein		Q9UBB4	1	1	1	1	1	2	2	100.0	0	Doubtful
40	Q9UK45				11.5950068199461	100.0	24.27	76.83808018806127				Single Protein		Q9UK45	1	1	1	1	1	1	1	100.0	0	Doubtful
