	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	O60449				198.1835705879316	77.53	0.87	11.357119665231023				Single Protein		O60449	1	1	1	1	1	2	2	99.63302752293578	0	Doubtful
2	P52209				53.10595320852181	85.51	6.63	36.7112705885797				Single Protein		P52209	2	3	3	2	3	3	4	100.0	0	Confident
3	P19623				33.80271562546256	89.4	15.56	79.55241691432657				Single Protein		P19623	3	3	3	3	3	4	4	100.0	0	Confident
4	Q9Y6A5				90.30375324035727	68.02	1.31	25.35410493826658				Single Protein		Q9Y6A5	1	1	1	1	1	2	2	100.0	0	Doubtful
5	Q9Y6A4				22.75999248526644	84.46	8.81	39.279157391407814				Single Protein		Q9Y6A4	1	1	1	1	1	1	1	100.0	0	Doubtful
6	P68104				50.10910826932214	65.8	46.32	347.1212661096558	Oxidation of M(M102, M276, M404, M410)	Oxidation of M(4)		Related Proteins	Q5VTE0	P68104, Q5VTE0	23	23	23	23	23	187	188	100.0	0	Confident
7	P40222				61.85324680867071	81.87	39.38	122.62895719697967	Oxidation of M(M347)	Oxidation of M(1)		Single Protein		P40222	20	21	20	19	20	44	47	100.0	0	Confident
8	P40227				57.987597263605494	86.44	4.33	24.774109073665713				Single Protein		P40227	2	2	2	2	2	2	2	100.0	0	Confident
9	O95155				146.0918561626345	78.96	9.6	22.740074253562852				Single Protein		O95155	9	9	9	9	9	11	11	100.0	0	Confident
10	Q5JSL3				237.51922702285245	88.23	2.27	7.265172603411638				Single Protein		Q5JSL3	3	3	3	3	3	3	3	100.0	0	Confident
11	Q8WX92				65.6554114594879	80.86	3.62	14.384966558902672				Single Protein		Q8WX92	1	1	1	1	1	1	1	100.0	0	Doubtful
12	P46379				119.3339775156768	42.14	1.15	15.011638369389521				Single Protein		P46379	1	1	1	1	1	1	1	100.0	0	Doubtful
13	Q14192				32.170614480725675	89.25	3.58	27.17160350014949				Single Protein		Q14192	1	1	1	1	1	1	1	100.0	0	Doubtful
14	Q9H4A6				33.78950302392837	89.6	5.37	28.39279916307756				Single Protein		Q9H4A6	1	1	1	1	1	1	1	69.56521739130434	0	Doubtful
15	Q8IWF6				69.53039691936128	80.59	3.29	46.413534958418616				Single Protein		Q8IWF6	1	1	1	1	1	3	3	100.0	0	Doubtful
16	Q9NWV4				18.036809179054856	80.0	25.62	167.80587942865762				Single Protein		Q9NWV4	3	4	4	3	4	4	5	100.0	0	Confident
17	P60660				16.91913314499716	82.12	25.17	117.14380052051204				Single Protein		P60660	3	3	3	3	3	4	4	100.0	0	Confident
18	Q09666				628.6993855112892	97.15	3.11	5.094730990521327				Single Protein		Q09666	8	9	9	8	9	12	12	100.0	0	Confident
19	Q9UKK9				24.312236652421767	61.19	4.11	92.44972410416717				Single Protein		Q9UKK9	1	1	1	1	1	2	2	99.63302752293578	0	Doubtful
20	Q14204				532.0718395312898	88.27	12.38	10.697721381657153				Single Protein		Q14204	45	47	47	45	47	71	77	100.0	0	Confident
21	P35658				213.4882520520574	45.31	1.44	7.1315873720994425				Single Protein		P35658	1	1	1	1	1	1	1	100.0	0	Doubtful
22	P08047				80.6436033530947	25.1	1.91	33.692788340185366				Single Protein		P08047	1	1	1	1	1	1	1	100.0	0	Doubtful
23	Q8IWZ6				80.30212150863986	76.36	1.82	13.884390799526937				Single Protein		Q8IWZ6	1	1	1	1	1	1	1	100.0	0	Doubtful
24	Q8IWZ8				72.42547365191643	80.47	6.36	37.778458687084914				Single Protein		Q8IWZ8	2	2	2	2	2	4	4	100.0	0	Confident
25	P35637				53.39379117146102	53.61	11.41	64.96614773041061	Oxidation of M(M464)	Oxidation of M(1)		Single Protein		P35637	5	5	4	4	4	6	7	100.0	0	Confident
26	P22314				117.77432920492443	78.26	23.44	57.46933051679933				Single Protein		P22314	16	17	17	16	17	30	31	100.0	0	Confident
27	Q9NXV6				61.08785219820151	86.55	11.9	54.21736498030774				Single Protein		Q9NXV6	5	5	5	5	5	7	7	100.0	0	Confident
28	Q9NPF4				36.403272545625974	74.63	8.96	33.94422705914198	Oxidation of M(M200)	Oxidation of M(1)		Single Protein		Q9NPF4	2	2	2	2	2	2	2	100.0	0	Confident
29	P61978				50.94440274865072	82.51	57.24	1347.8207269471072	Oxidation of M(M27, M42, M241, M242, M283, M321)	Oxidation of M(6)		Single Protein		P61978	38	39	39	38	39	452	477	100.0	0	Confident
30	P43246				104.67669565905226	80.09	44.33	66.28336180714984	Oxidation of M(M26)	Oxidation of M(1)	Oxidation of M (M726-{M726 M729})	Single Protein		P43246	37	37	37	37	37	63	63	100.0	0	Confident
31	O15037				74.48737845521728	90.71	4.57	17.71233031902268				Single Protein		O15037	2	2	2	2	2	2	2	100.0	0	Confident
32	Q9BV44				56.966835043871704	77.71	1.97	19.24080552421753				Single Protein		Q9BV44	1	1	1	1	1	1	1	92.0	0	Doubtful
33	P11940				70.62586938277288	78.3	4.25	18.179562054056852				Related Proteins	Q13310	P11940, Q13310	2	2	1	1	2	2	2	100.0	0	Confident
34	Q8NEL0_REVERSED				37.861433232910805	90.85	4.88	46.22486205208359	Oxidation of M(M200)	Oxidation of M(1)		Single Protein		Q8NEL0_REVERSED	1	1	1	1	1	2	4	99.62616822429906	1	Doubtful
35	Q9Y6G9				56.54400024323288	78.97	10.33	69.89461410995901				Single Protein		Q9Y6G9	4	4	4	4	4	9	9	100.0	0	Confident
36	Q92576				229.33879865193032	78.67	3.63	12.056919599431101				Single Protein		Q92576	5	6	6	5	6	7	9	100.0	0	Confident
37	Q9NXK8				37.00159587632458	86.2	6.44	53.95642260883778				Single Protein		Q9NXK8	1	2	2	1	2	2	3	100.0	0	Doubtful
38	O75533				145.73809334204142	77.3	0.77	13.149830661824298				Single Protein		O75533	1	2	2	1	2	2	3	100.0	0	Doubtful
39	O75534				88.82887199839485	92.36	34.46	97.72017145785813	Oxidation of M(M666, M783)	Oxidation of M(2)		Single Protein		O75534	27	29	29	27	29	63	66	100.0	0	Confident
40	O75531				10.052023543224236	100.0	13.48	85.17839748923267				Single Protein		O75531	1	1	1	1	1	1	1	100.0	0	Doubtful
41	Q9Y6H1				15.5027023289058	36.42	25.17	182.6717440130532				Single Protein		Q9Y6H1	2	2	2	2	2	3	3	100.0	0	Confident
42	Q92547				170.57137304809046	77.99	0.92	11.434204187845713				Single Protein		Q92547	1	1	1	1	1	2	2	100.0	0	Doubtful
43	P35611				80.90473919198533	64.72	9.63	37.544677398649625				Single Protein		P35611	5	5	5	5	5	6	6	100.0	0	Confident
44	Q9NXG2				39.29080339264612	88.1	8.78	73.12743450040233				Single Protein		Q9NXG2	2	2	2	2	2	4	4	100.0	0	Confident
45	Q9Y6D5				201.90913902812753	83.14	1.29	11.662888271602629				Single Protein		Q9Y6D5	2	3	3	2	3	3	4	100.0	0	Confident
46	Q9UKZ1				55.180269171893265	67.65	2.35	37.80986222714069				Single Protein		Q9UKZ1	1	1	1	1	1	2	2	100.0	0	Doubtful
47	Q9BUJ2				95.67929104133812	71.14	2.57	11.863657866262454				Single Protein		Q9BUJ2	1	1	1	1	1	1	1	69.56521739130434	0	Doubtful
48	Q9NXH9				72.18842429614473	78.0	14.11	49.163365603779475				Single Protein		Q9NXH9	7	7	7	7	7	12	12	100.0	0	Confident
49	P12956				69.799054271744	85.55	50.57	141.32984263114022	Oxidation of M(M203, M453)	Oxidation of M(2)		Single Protein		P12956	40	41	41	40	41	90	99	100.0	0	Confident
50	Q9Y6E2				48.13197294235554	93.08	15.99	105.31150259415251	Oxidation of M(M77)	Oxidation of M(1)		Single Protein		Q9Y6E2	7	7	5	5	5	17	17	100.0	0	Confident
51	Q92599				55.72105483661246	90.68	17.81	84.80890215765837				Single Protein		Q92599	6	6	5	5	5	13	13	100.0	0	Confident
52	Q92598				96.80365728513797	88.58	16.78	50.654944268279	Oxidation of M(M621)	Oxidation of M(1)		Single Protein		Q92598	13	17	12	9	13	23	26	100.0	0	Confident
53	P20585				127.33196652703357	88.04	46.44	52.415973038015586	Oxidation of M(M939)	Oxidation of M(1)		Single Protein		P20585	42	42	42	42	42	80	83	100.0	0	Confident
54	Q7KZF4				101.93350953374157	90.0	0.99	8.939713887431258				Single Protein		Q7KZF4	1	1	1	1	1	1	1	100.0	0	Doubtful
55	Q9UBB4				53.45481506263311	87.58	2.11	34.22518002953367				Single Protein		Q9UBB4	1	1	1	1	1	2	2	100.0	0	Doubtful
56	A5YKK6				266.76789655556075	75.08	2.27	11.797963343875983				Single Protein		A5YKK6	5	5	5	5	5	7	7	100.0	0	Confident
57	P15374				26.165973525465706	82.61	41.74	224.48136893193063				Single Protein		P15374	8	8	8	8	8	18	18	100.0	0	Confident
58	Q9UBC2				94.19703348057408	86.46	1.16	10.1484302229474				Single Protein		Q9UBC2	1	1	1	1	1	1	1	100.0	0	Doubtful
59	Q8ND56				50.49911693069789	72.79	11.45	98.30909474602035				Single Protein		Q8ND56	6	7	7	6	7	11	12	100.0	0	Confident
60	Q9P2S5				51.554914406114804	77.17	3.91	42.70916831854483				Single Protein		Q9P2S5	1	1	1	1	1	2	2	100.0	0	Doubtful
61	Q8IVH2				73.44261471287561	56.91	2.21	36.359124108113704				Single Protein		Q8IVH2	1	2	2	1	2	2	3	100.0	0	Doubtful
62	Q9UBD5				82.20145693110115	89.59	3.8	29.752265998986292				Single Protein		Q9UBD5	2	2	2	2	2	3	3	100.0	0	Confident
63	P49589				85.41922987571631	90.64	1.2	22.362470137291176				Single Protein		P49589	1	1	1	1	1	2	2	100.0	0	Doubtful
64	P49588				106.7432244022008	88.95	11.57	32.93547213110882				Single Protein		P49588	9	10	10	9	10	12	13	100.0	0	Confident
65	P53618				107.0737488352521	79.43	4.3	24.717091561413316				Single Protein		P53618	3	3	3	3	3	4	4	100.0	0	Confident
66	Q13618				88.87345558573134	96.09	14.58	38.47705774107618				Single Protein		Q13618	9	11	11	9	11	14	17	100.0	0	Confident
67	Q13617				86.92676700212431	86.17	2.68	29.52055053170447				Single Protein		Q13617	2	2	2	2	2	3	3	100.0	0	Confident
68	Q13616				89.6219785085094	90.72	12.63	51.892910613231955				Single Protein		Q13616	8	9	9	8	9	13	14	100.0	0	Confident
69	O60506				69.55959742052443	85.07	47.51	162.77138973879357	Oxidation of M(M195)	Oxidation of M(1)		Single Protein		O60506	29	29	23	23	23	84	86	100.0	0	Confident
70	P26038				67.77778967478379	94.63	35.01	94.7356288127447	Oxidation of M(M433)	Oxidation of M(1)		Single Protein		P26038	22	23	17	16	17	42	43	100.0	0	Confident
71	Q13620				103.9162090608696	92.66	2.96	21.709270837748303				Single Protein		Q13620	2	2	2	2	2	3	3	100.0	0	Confident
72	O43189				62.06617383299115	88.71	3.7	30.142653584658877				Single Protein		O43189	1	1	1	1	1	2	2	100.0	0	Doubtful
73	P52306				66.27452862909898	84.02	5.11	28.129415126314317				Single Protein		P52306	2	2	2	2	2	3	3	100.0	0	Confident
74	Q9GZS3				33.559769050692886	65.9	6.56	65.92067283949312				Single Protein		Q9GZS3	1	1	1	1	1	2	2	100.0	0	Doubtful
75	Q9P2J5				134.37947572329307	85.12	12.93	30.138979387601225				Single Protein		Q9P2J5	12	14	14	12	14	17	21	100.0	0	Confident
76	P12268				55.76964691124249	63.62	42.41	134.0069816618159				Single Protein		P12268	17	17	17	17	17	32	32	100.0	0	Confident
77	Q15398				95.05569800437574	96.69	3.07	22.402119907038145				Single Protein		Q15398	2	2	2	2	2	3	3	100.0	0	Confident
78	Q8WVV9				60.04487467721004	88.19	2.4	15.011638369389521				Single Protein		Q8WVV9	1	2	2	1	2	1	2	100.0	0	Doubtful
79	O43143				90.87516566013836	74.34	25.28	66.13914946296016	Oxidation of M(M273)	Oxidation of M(1)		Single Protein		O43143	17	17	16	16	17	27	28	100.0	0	Confident
80	P29966				31.535864738154984	51.81	19.28	240.9426142931861				Single Protein		P29966	5	5	5	5	5	14	14	100.0	0	Confident
81	Q9BSV6				33.63144129867298	89.03	14.84	86.97866555210896				Single Protein		Q9BSV6	3	4	4	3	4	5	6	100.0	0	Confident
82	Q9Y520				316.7183274068503	64.36	3.38	9.932355762956181				Single Protein		Q9Y520	7	10	10	7	10	7	12	100.0	0	Confident
83	P12277				42.617318186065454	80.84	4.46	24.613238235525028				Single Protein		P12277	1	1	1	1	1	1	1	100.0	0	Doubtful
84	P33240				60.92047184393494	71.06	3.99	17.30793921584865				Related Proteins	Q9H0L4	P33240, Q9H0L4	1	1	1	1	1	1	1	100.0	0	Doubtful
85	P15311				69.36973778207663	91.64	24.74	79.01446497051667				Single Protein		P15311	14	15	10	9	10	26	27	100.0	0	Confident
86	Q96HC4				63.90449003178593	67.45	20.97	76.83847518590603				Single Protein		Q96HC4	10	10	10	10	10	16	17	100.0	0	Confident
87	Q9Y530				17.013677698841345	100.0	51.32	224.8890706705394				Single Protein		Q9Y530	9	9	9	9	9	17	17	100.0	0	Confident
88	Q08211				140.8691086990477	76.93	1.26	14.649038408776248				Single Protein		Q08211	1	1	1	1	1	2	2	100.0	0	Doubtful
89	Q15417				36.39078432195181	73.86	6.99	62.394052481824765				Single Protein		Q15417	2	2	2	2	2	3	3	100.0	0	Confident
90	Q96QK1				91.64893194838044	79.52	33.04	91.04987768489191				Single Protein		Q96QK1	22	23	23	22	23	49	50	100.0	0	Confident
91	P47755				32.92860815499253	100.0	42.66	146.73276640409156				Single Protein		P47755	9	9	8	8	8	17	17	100.0	0	Confident
92	P47756				31.330769221309122	90.25	51.99	167.71321856859268	Oxidation of M(M220)	Oxidation of M(1)		Single Protein		P47756	14	14	14	14	14	27	27	100.0	0	Confident
93	Q16763				23.830536314322437	74.32	49.1	288.8224302938832	Oxidation of M(M195)	Oxidation of M(1)		Single Protein		Q16763	9	9	9	9	9	25	27	100.0	0	Confident
94	Q15435				41.5385306721658	91.67	5.0	42.11598542523171				Single Protein		Q15435	1	1	1	1	1	2	2	100.0	0	Doubtful
95	Q14103				38.4103025899212	64.79	39.44	347.6012384691365	Oxidation of M(M155)	Oxidation of M(1)		Single Protein		Q14103	17	17	15	15	16	48	51	100.0	0	Confident
96	Q9Y605				14.64036967817231	72.44	18.9	82.40084104936639				Single Protein		Q9Y605	1	1	1	1	1	1	1	100.0	0	Doubtful
97	Q9NX46				38.922167174795035	66.39	19.56	107.16178513753403				Single Protein		Q9NX46	5	5	5	5	5	8	8	100.0	0	Confident
98	Q04726				83.36411268549338	72.8	1.94	26.97821130441889				Single Protein		Q04726	1	1	1	1	1	2	2	100.0	0	Doubtful
99	Q53GS9				65.33969579797974	84.42	4.6	42.669103432692545				Single Protein		Q53GS9	2	2	2	2	2	4	4	100.0	0	Confident
100	P60709				41.709730139029176	76.8	67.47	146.11983358238314	Oxidation of M(M305)	Oxidation of M(1)	Oxidation of M (M44-{M44 M47})	Single Protein		P60709	23	23	1	1	1	66	69	100.0	0	Confident
101	Q14141				49.68534132010475	83.18	9.22	56.23713661628444				Single Protein		Q14141	3	3	1	1	1	7	7	100.0	0	Confident
102	Q66K74				112.14198122962179	68.65	7.18	26.938009934983146				Single Protein		Q66K74	4	5	5	4	5	5	6	100.0	0	Confident
103	O75688				52.609363709487184	76.62	11.48	70.37101362190616				Single Protein		O75688	4	4	4	4	4	7	7	100.0	0	Confident
104	Q9Y5K6				71.40732601418689	92.8	34.27	71.67567535054782				Single Protein		Q9Y5K6	16	16	16	16	16	29	30	100.0	0	Confident
105	Q00341				141.36814095528095	92.9	46.69	77.632236990159	Oxidation of M(M249, M805, M1127)	Oxidation of M(3)		Single Protein		Q00341	54	55	55	54	55	140	146	100.0	0	Confident
106	Q9UBQ0				20.492679076992232	74.73	40.11	259.1991161832276				Single Protein		Q9UBQ0	6	6	6	6	6	11	11	100.0	0	Confident
107	Q14152				166.46831430287327	97.47	6.3	8.008005354233465				Single Protein		Q14152	5	8	8	5	8	11	14	100.0	0	Confident
108	Q14157				114.465270479393	46.64	1.01	28.234180173339695				Single Protein		Q14157	1	1	1	1	1	2	2	100.0	0	Doubtful
109	P14868				57.10003352248308	93.21	29.14	84.41995204184109				Single Protein		P14868	12	12	12	12	12	23	24	100.0	0	Confident
110	Q9Y5L4				10.492995467343723	100.0	14.74	159.59741845350962				Single Protein		Q9Y5L4	1	1	1	1	1	2	2	100.0	0	Doubtful
111	P14866				64.09236372380853	58.74	6.28	97.70908618653756				Single Protein		P14866	3	3	3	3	3	6	6	100.0	0	Confident
112	Q8N3F8				93.3831346484122	72.19	1.97	23.325776543205258				Single Protein		Q8N3F8	1	1	1	1	1	2	2	99.63302752293578	0	Doubtful
113	Q14166				74.35603857109098	76.86	4.97	39.35428146292144				Single Protein		Q14166	3	5	5	3	5	5	7	100.0	0	Confident
114	P52272				77.46431371933258	84.66	7.26	30.462533147376337				Single Protein		P52272	5	5	5	5	5	6	6	100.0	0	Confident
115	Q7Z3U7				190.23730100793756	61.97	0.58	6.435379776351195				Single Protein		Q7Z3U7	1	1	1	1	1	1	1	100.0	0	Doubtful
116	Q9H444				24.934572980451414	65.18	27.23	191.76510622190563	Oxidation of M(M35)	Oxidation of M(1)		Single Protein		Q9H444	7	7	7	7	7	14	14	100.0	0	Confident
117	Q9BTE7				27.49059997320413	88.61	26.58	100.75849677682018	Oxidation of M(M110)	Oxidation of M(1)		Single Protein		Q9BTE7	6	8	8	6	8	8	10	100.0	0	Confident
118	O15116				15.17011771861115	100.0	24.81	85.49861702866588				Single Protein		O15116	2	2	2	2	2	2	3	100.0	0	Confident
119	Q14974				97.1080146943779	65.07	1.03	12.67705246913329				Single Protein		Q14974	1	1	1	1	1	1	1	100.0	0	Doubtful
120	Q86WJ1				100.92107730972134	76.92	1.67	10.134862802863244				Single Protein		Q86WJ1	1	1	1	1	1	1	1	100.0	0	Doubtful
121	P33981				97.0110937129566	83.78	1.52	10.175674330928468				Single Protein		P33981	1	1	1	1	1	1	1	100.0	0	Doubtful
122	Q96HQ2				13.187443899243222	100.0	15.52	130.70478235416738				Single Protein		Q96HQ2	1	1	1	1	1	2	2	100.0	0	Doubtful
123	Q7Z460				169.3461674864946	98.18	0.78	9.858098018909892				Single Protein		Q7Z460	1	1	1	1	1	2	2	92.85714285714286	0	Doubtful
124	Q14980				238.11522374594037	94.23	12.43	19.30832794953687				Single Protein		Q14980	20	22	22	20	22	35	37	100.0	0	Confident
125	O94762				108.78984790703389	85.47	3.13	23.71494486926499				Single Protein		O94762	2	2	2	2	2	4	4	100.0	0	Confident
126	Q9BTC0				243.72319347500863	84.2	2.9	10.59129810989555				Single Protein		Q9BTC0	4	4	4	4	4	6	6	100.0	0	Confident
127	O94782				88.15226171538757	78.6	1.91	12.286673219678619				Single Protein		O94782	1	1	1	1	1	1	1	100.0	0	Doubtful
128	Q9Y5A9				62.295679166502964	49.4	3.8	70.68417134304624				Single Protein		Q9Y5A9	2	2	1	1	1	4	4	99.625468164794	0	Confident
129	Q9P2W1				24.890711576117813	100.0	26.73	140.9041724364895				Single Protein		Q9P2W1	5	5	5	5	5	8	8	100.0	0	Confident
130	Q6NYC8				67.90150522766606	77.49	9.46	50.53918251027805				Single Protein		Q6NYC8	4	6	6	4	6	7	10	100.0	0	Confident
