	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P48163				64.10906861395647	81.64	10.49	104.57091364226397					Single Protein		P48163	5	6	6	5	6	5	8	9	39.09952606635071	Doubtful
2	P48147				80.64802916912808	94.65	11.83	93.28507083615622					Single Protein		P48147	6	7	7	6	7	6	9	10	39.09952606635071	Doubtful
3	Q9Y6B6				22.395506481486343	82.83	57.58	751.6722349624156	Oxidation of M(M44, M119, M150, M177)	Oxidation of M(4)			Single Protein		Q9Y6B6	18	19	19	18	19	18	44	49	39.09952606635071	Doubtful
4	Q92530				29.798014149229743	62.36	6.27	161.54507821645916					Single Protein		Q92530	1	1	1	1	1	1	2	2	39.09952606635071	Doubtful
5	P68104				50.10910826932214	77.92	38.53	428.1154121465771	Oxidation of M(M102, M276, M404, M410)	Oxidation of M(4)			Related Proteins	Q5VTE0	P68104, Q5VTE0	16	17	17	16	17	16	46	48	39.09952606635071	Doubtful
6	P50479				35.37566127722048	80.91	21.52	268.89894230462556					Single Protein		P50479	5	5	5	5	5	5	11	11	39.09952606635071	Doubtful
7	P20618				26.472369794560382	100.0	7.47	100.04399553446692					Single Protein		P20618	2	2	2	2	2	2	2	2	39.09952606635071	Doubtful
8	Q8IWB7				46.2933316223387	92.2	4.39	42.52310921306267					Single Protein		Q8IWB7	1	3	3	1	3	1	1	3	39.09952606635071	Doubtful
9	P57076				33.20319725286125	89.31	4.83	62.060753986632					Single Protein		P57076	1	1	1	1	1	1	1	1	39.09952606635071	Doubtful
10	Q14195				61.9240951899085	85.26	1.75	33.07352938793763					Single Protein		Q14195	1	1	1	1	1	1	1	1	39.09952606635071	Doubtful
11	O14818				27.86961465429308	100.0	4.44	64.81344871991003					Related Proteins	Q8TAA3	O14818, Q8TAA3	1	1	1	1	1	1	1	1	39.09952606635071	Doubtful
12	Q9Y5Y2				28.806824673061808	79.34	9.59	224.284678360991					Single Protein		Q9Y5Y2	1	2	2	1	2	1	4	5	39.09952606635071	Doubtful
13	Q9H4A4				72.54946048134059	73.08	40.77	399.70048760877063	Oxidation of M(M383)	Oxidation of M(1)			Single Protein		Q9H4A4	23	26	26	23	26	23	55	69	39.09952606635071	Doubtful
14	Q7Z4H3				23.375649791375086	100.0	52.45	356.0685056752631	Oxidation of M(M50, M53, M56, M58)	Oxidation of M(4)			Single Protein		Q7Z4H3	7	8	8	7	8	7	15	17	39.09952606635071	Doubtful
15	P36969				22.160977529187832	100.0	5.58	81.5925648859781					Single Protein		P36969	1	1	1	1	1	1	1	1	39.09952606635071	Doubtful
16	Q9H4Z3				80.618373477398	84.66	1.28	51.4359529041206					Single Protein		Q9H4Z3	1	2	2	1	2	1	2	3	39.09952606635071	Doubtful
17	P61970				14.469048408153427	100.0	44.88	590.6359421404924	Oxidation of M(M84)	Oxidation of M(1)			Single Protein		P61970	4	4	4	4	4	4	9	9	39.09952606635071	Doubtful
18	P61978				50.94440274865072	82.51	11.02	154.2854171971331					Single Protein		P61978	3	4	4	3	4	3	6	7	39.09952606635071	Doubtful
19	Q14247				61.548531657824725	80.18	7.64	88.08358336991552					Single Protein		Q14247	4	7	7	4	7	4	5	10	39.09952606635071	Doubtful
20	P22392				17.286941062399507	100.0	53.95	425.85760577883786	Oxidation of M(M90)	Oxidation of M(1)			Single Protein		P22392	10	10	3	3	3	3	16	17	39.09952606635071	Doubtful
21	P56545				48.914114397826346	74.16	27.42	176.97344907036447	Oxidation of M(M48)	Oxidation of M(1)			Single Protein		P56545	9	10	7	6	7	6	15	19	39.09952606635071	Doubtful
22	Q86XP3				102.91186957670797	81.66	3.52	50.482836942643495					Single Protein		Q86XP3	2	3	3	2	3	2	3	4	39.09952606635071	Doubtful
23	P12955				54.5129070696838	76.67	9.33	85.35888834680961					Single Protein		P12955	3	3	3	3	3	3	4	5	39.09952606635071	Doubtful
24	P61088				17.12697445361943	100.0	51.32	1030.1223206864422	Oxidation of M(M64)	Oxidation of M(1)			Single Protein		P61088	9	10	10	9	10	9	27	33	39.09952606635071	Doubtful
25	P06733				47.13931928557345	93.09	5.07	37.03625641137716					Related Proteins	P09104, P13929	P06733, P09104, P13929	1	1	0	0	1	1	2	2	39.09952606635071	Doubtful
26	P45877				22.748844191753236	53.77	6.13	281.9953558339945					Single Protein		P45877	1	1	1	1	1	1	2	2	39.09952606635071	Doubtful
27	Q9BUH6				21.62597076536685	100.0	40.69	366.38661305784444					Single Protein		Q9BUH6	6	6	6	6	6	6	11	11	39.09952606635071	Doubtful
28	P24941				33.90801967447553	100.0	54.03	288.98837338376757					Single Protein		P24941	14	16	14	12	14	12	24	29	39.09952606635071	Doubtful
29	IP_200833_1				6.32925465016726	100.0	16.67	595.3235289828773					Single Protein		IP_200833_1	1	1	1	1	1	1	2	2	39.09952606635071	Doubtful
30	P07737				15.04455603947334	100.0	70.0	899.144241208065	Oxidation of M(M86, M114, M131)	Oxidation of M(3)			Single Protein		P07737	12	16	16	12	16	12	26	31	39.09952606635071	Doubtful
31	P50570				98.00316598653673	79.31	1.72	41.267613048877244					Single Protein		P50570	1	2	2	1	2	1	2	3	39.09952606635071	Doubtful
32	O43175				56.61440433066414	65.67	12.95	107.1582352169179					Single Protein		O43175	4	5	5	4	5	4	6	7	39.09952606635071	Doubtful
33	Q13614				73.33503016742652	83.2	2.8	40.05915335211884					Single Protein		Q13614	2	2	1	1	2	2	2	2	39.09952606635071	Doubtful
34	Q8NCW5				31.654245316715766	75.0	43.4	599.6348997780906					Single Protein		Q8NCW5	9	12	12	9	12	9	22	26	39.09952606635071	Doubtful
35	Q6ZSJ8				11.463770295006825	100.0	10.91	146.12486620488806					Single Protein		Q6ZSJ8	1	1	1	1	1	1	1	1	39.09952606635071	Doubtful
36	P54725				39.584648243718384	56.47	2.2	34.19943677135679					Related Proteins	P54727	P54725, P54727	1	1	0	0	1	1	1	1	39.09952606635071	Doubtful
37	Q9NVX2				53.28709333430016	93.4	55.67	394.70342750715895	Oxidation of M(M368)	Oxidation of M(1)			Single Protein		Q9NVX2	20	22	22	20	22	20	59	63	39.09952606635071	Doubtful
38	O75351				49.27148908506657	84.91	2.03	85.27180521240152					Related Proteins	Q9UN37	O75351, Q9UN37	1	1	1	1	1	1	2	2	39.09952606635071	Doubtful
39	Q9Y508				25.677276445863136	85.09	8.77	165.70861116018236					Single Protein		Q9Y508	2	2	2	2	2	2	3	3	39.09952606635071	Doubtful
40	P15311				69.36973778207663	91.64	1.54	29.932467937686567					Single Protein		P15311	1	1	1	1	1	1	1	1	39.09952606635071	Doubtful
41	Q96HC4				63.90449003178593	67.45	10.4	148.3231436282499	Oxidation of M(M79)	Oxidation of M(1)			Single Protein		Q96HC4	7	8	8	7	8	7	12	16	39.09952606635071	Doubtful
42	Q08211				140.8691086990477	79.13	0.63	31.06035803388925					Single Protein		Q08211	1	1	1	1	1	1	2	2	39.09952606635071	Doubtful
43	Q15417				36.39078432195181	73.86	50.76	342.13875972720007	Oxidation of M(M168, M179, M193, M208, M247)	Oxidation of M(5)			Single Protein		Q15417	17	18	17	16	17	16	30	32	39.09952606635071	Doubtful
44	Q04760				20.764247798355434	100.0	9.78	276.6313137393262	Oxidation of M(M36)	Oxidation of M(1)			Single Protein		Q04760	3	3	3	3	3	3	5	5	39.09952606635071	Doubtful
45	Q14103				38.4103025899212	64.79	8.73	228.29363154908606					Single Protein		Q14103	3	4	2	1	2	1	8	8	39.09952606635071	Doubtful
46	Q13642				36.238647038189036	100.0	3.72	99.5277726472922					Single Protein		Q13642	1	2	2	1	2	1	2	3	39.09952606635071	Doubtful
47	Q9H479				35.14886454511349	81.23	8.41	192.11635795861778					Single Protein		Q9H479	2	3	3	2	3	2	4	6	39.09952606635071	Doubtful
48	P08107				70.00903707472403	90.33	50.08	329.7981455040445	Oxidation of M(M87, M122, M381, M518)	Oxidation of M(4)			Single Protein		P08107	28	29	16	16	16	16	87	90	39.09952606635071	Doubtful
49	P49247				33.247977926236246	100.0	2.57	51.68403627825623					Single Protein		P49247	1	1	1	1	1	1	1	2	39.09952606635071	Doubtful
50	P26599				57.18563917460784	71.19	7.53	173.63602928667257	Oxidation of M(M90)	Oxidation of M(1)			Single Protein		P26599	4	4	4	4	4	4	7	7	39.09952606635071	Doubtful
51	P31942				36.90308163249408	91.04	30.06	367.0572697344706	Oxidation of M(M290)	Oxidation of M(1)			Single Protein		P31942	9	10	9	8	9	8	21	25	39.09952606635071	Doubtful
