	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P68104				50.10910826932214	60.61	24.24	2037.7480497771119	Oxidation of M(M276, M404, M410)	Oxidation of M(3)		Related Proteins	Q5VTE0	P68104, Q5VTE0	8	8	8	8	8	17	17	100.0	0	Doubtful
2	P27348				27.746766754682028	89.39	7.35	356.2891563547664	Oxidation of M(M218)	Oxidation of M(1)		Related Proteins	P31946, P31947, P61981, P62258, P63104, Q04917	P27348, P31946, P31947, P61981, P62258, P63104, Q04917	2	2	0	0	2	4	4	95.45454545454545	0	Doubtful
3	P22314				117.77432920492443	73.44	2.74	254.39954333527953	Oxidation of M(M1015)	Oxidation of M(1)		Single Protein		P22314	2	2	2	2	2	3	3	100.0	0	Doubtful
4	P52272				77.46431371933258	84.66	19.86	846.5191671963386	Oxidation of M(M105, M457, M465, M486, M490, M532, M537, M558, M592, M596, M607, M611)	Oxidation of M(12)		Single Protein		P52272	11	14	14	11	14	17	21	100.0	0	Doubtful
5	P81605				11.27682755014452	63.64	10.0	3325.3654593111532				Single Protein		P81605	1	1	1	1	1	2	2	100.0	0	Doubtful
6	P08107				70.00903707472403	70.2	12.79	578.1724587648471	Oxidation of M(M549)	Oxidation of M(1)		Single Protein		P08107	7	8	4	4	6	12	12	100.0	0	Doubtful
7	P62263				16.262532812805947	73.51	7.28	2097.0773166827094				Single Protein		P62263	1	1	1	1	1	2	2	100.0	0	Doubtful
8	O00522				84.29444262479272	79.21	1.09	349.51288611378493				Single Protein		O00522	1	1	1	1	1	2	3	100.0	0	Doubtful
9	O75369				277.9900580055979	73.25	3.27	192.5785385867148	Oxidation of M(M2129)	Oxidation of M(1)		Single Protein		O75369	7	9	8	6	8	11	13	100.0	0	Doubtful
10	P07355				38.579814745475446	92.92	4.13	686.65363466602				Single Protein		P07355	1	1	1	1	1	2	2	100.0	0	Doubtful
11	P08670				53.61907865427834	92.7	2.36	269.41618304604253				Single Protein		P08670	1	4	4	1	4	1	5	100.0	0	Doubtful
12	P62316				13.518226785859794	100.0	8.47	986.3372125075456	Oxidation of M(M11)	Oxidation of M(1)		Single Protein		P62316	1	1	1	1	1	1	1	100.0	0	Doubtful
13	P62318				13.907304175913728	100.0	15.08	1847.4252551728632	Oxidation of M(M76)	Oxidation of M(1)		Single Protein		P62318	2	2	2	2	2	3	3	100.0	0	Doubtful
14	P26641				50.08714232857586	78.95	2.97	293.16823948587				Single Protein		P26641	1	2	2	1	2	1	2	100.0	0	Doubtful
15	P62304				10.796636917455718	72.83	11.96	1265.084685607504	Oxidation of M(M14)	Oxidation of M(1)		Single Protein		P62304	1	1	1	1	1	1	1	100.0	0	Doubtful
16	P49327				273.25428753049016	67.06	1.87	170.87774444376953				Single Protein		P49327	5	7	7	5	7	8	10	100.0	0	Doubtful
17	P51610				208.6021719655076	39.07	4.62	532.7889740204836	Oxidation of M(M601, M804)	Oxidation of M(2)		Single Protein		P51610	7	12	12	7	12	12	18	100.0	0	Doubtful
18	P35527				62.02681468242336	59.87	30.98	1752.1782890125687	Oxidation of M(M245, M269, M276, M286)	Oxidation of M(4)		Single Protein		P35527	14	17	17	14	17	26	30	100.0	0	Doubtful
19	P23526				47.68520377095517	70.6	2.08	381.5993150029193	Oxidation of M(M210)	Oxidation of M(1)		Single Protein		P23526	1	1	1	1	1	1	1	100.0	0	Doubtful
20	P62491				24.378412825723224	75.46	5.09	538.8323660920851				Related Proteins	Q15907	P62491, Q15907	1	1	1	1	1	1	2	100.0	0	Doubtful
21	P38606				68.2604921898467	70.5	2.43	215.1345491236421	Oxidation of M(M318)	Oxidation of M(1)		Single Protein		P38606	1	2	2	1	2	1	2	100.0	0	Doubtful
22	P60709				41.709730139029176	76.8	21.07	868.0435465638894	Oxidation of M(M44, M47)	Oxidation of M(2)		Related Proteins	P63261	P60709, P63261	6	7	4	3	7	9	10	100.0	0	Doubtful
23	P07477				26.54108894082115	57.49	4.05	3496.144886969575	Oxidation of M(M109)	Oxidation of M(1)		Single Protein		P07477	3	5	3	2	3	12	13	100.0	0	Doubtful
24	P08779				51.236202521320465	86.68	13.53	866.3551037293469	Oxidation of M(M121)	Oxidation of M(1)		Single Protein		P08779	7	7	1	1	5	14	14	100.0	0	Doubtful
25	O14980				123.30609597073548	72.18	1.77	128.4633455583779	Oxidation of M(M424)	Oxidation of M(1)		Single Protein		O14980	1	1	1	1	1	1	1	100.0	0	Doubtful
26	P62826				24.40761778465903	76.85	4.63	701.1312715415083				Single Protein		P62826	1	2	2	1	2	2	2	100.0	0	Doubtful
27	P04264				65.99900087210398	65.22	34.16	2118.7258713244414	Oxidation of M(M259, M262, M296, M493)	Oxidation of M(4)		Single Protein		P04264	24	26	20	18	20	56	58	100.0	0	Doubtful
28	P31943				49.19840896001632	71.71	5.79	466.7959535129294				Related Proteins	P55795	P31943, P55795	2	2	0	0	2	4	4	100.0	0	Doubtful
29	Q13263				88.49341892803679	51.14	3.11	382.0168197239291				Single Protein		Q13263	2	2	2	2	2	2	2	100.0	0	Doubtful
30	P07478				26.471034287798968	47.77	5.67	1572.8079875120325				Related Proteins	Q8NHM4	P07478, Q8NHM4	1	1	1	1	1	2	2	100.0	0	Doubtful
31	P02538				60.00827426891604	72.16	12.23	624.4312744074368				Related Proteins	P04259, P48668	P02538, P04259, P48668	8	9	0	0	0	15	17	100.0	0	Doubtful
32	P35030				32.50802898407952	65.46	9.21	1731.9611767245594				Single Protein		P35030	4	4	3	3	3	6	8	100.0	0	Doubtful
33	P58107				555.2789744304341	81.47	1.26	2.9207937933118444				Related Proteins	Q15149	P58107, Q15149	1	1	0	0	1	2	2	100.0	0	Doubtful
34	P13647				62.33997694347283	68.98	10.68	946.0441416599494	Oxidation of M(M274)	Oxidation of M(1)		Single Protein		P13647	8	8	3	3	3	15	15	100.0	0	Doubtful
35	P13645				58.79169361540863	62.67	28.6	1825.4491996526128	Oxidation of M(M150)	Oxidation of M(1)		Single Protein		P13645	17	19	15	13	17	32	36	100.0	0	Doubtful
36	O95678				59.52403085076316	71.69	7.08	479.91788758355057				Related Proteins	P02538, P48668	O95678, P02538, P48668	4	4	0	0	0	6	6	100.0	0	Doubtful
37	Q86YZ3				282.2276283698903	43.89	1.68	73.01618009779823				Single Protein		Q86YZ3	1	2	2	1	2	3	5	100.0	0	Doubtful
38	P11142				70.8542234932565	73.53	21.21	1563.6888442089564	Oxidation of M(M61, M87, M237, M549)	Oxidation of M(4)		Single Protein		P11142	12	14	12	10	12	26	28	100.0	0	Doubtful
39	Q8IY63				106.50831818639514	71.55	1.26	152.34004067524918				Single Protein		Q8IY63	1	1	1	1	1	1	1	100.0	0	Doubtful
40	P35908				65.39321717101762	75.9	36.15	1495.3374663989464	Oxidation of M(M257)	Oxidation of M(1)		Single Protein		P35908	19	21	14	12	14	40	40	100.0	0	Doubtful
