	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q5D862				247.9278151013042	52.53	0.46	215.17217037141967				Single Protein		Q5D862	1	3	3	1	3	1	3	100.0	0	Doubtful
2	P81605				11.27682755014452	63.64	10.0	3953.0201585377954				Single Protein		P81605	1	1	1	1	1	1	1	100.0	0	Doubtful
3	O00522				84.29444262479272	86.41	1.09	2077.412996228571				Single Protein		O00522	1	1	1	1	1	5	11	100.0	0	Doubtful
4	P02533				51.52938407421822	87.29	11.65	1946.7083312363793	Oxidation of M(M119)	Oxidation of M(1)		Single Protein		P02533	6	7	2	2	5	10	14	100.0	0	Doubtful
5	P35527				62.02681468242336	68.38	24.88	3705.6634885899316	Oxidation of M(M245, M269, M276, M286)	Oxidation of M(4)		Single Protein		P35527	12	12	12	12	12	23	26	100.0	0	Doubtful
6	P07477				26.54108894082115	57.49	9.31	6006.139155607814	Oxidation of M(M109)	Oxidation of M(1)		Single Protein		P07477	4	6	4	3	6	8	19	100.0	0	Doubtful
7	P04264				65.99900087210398	69.25	40.84	6305.127884642538	Oxidation of M(M259, M262, M296, M493)	Oxidation of M(4)		Single Protein		P04264	26	29	23	20	24	66	78	100.0	0	Doubtful
8	P08572				167.44862949188118	81.19	0.76	398.1459152484111				Single Protein		P08572	1	3	3	1	3	2	4	100.0	0	Doubtful
9	Q14CN4				55.842437763397974	92.37	2.35	293.1264948068281				Related Proteins	Q3SY84, Q7RTS7, Q86Y46	Q14CN4, Q3SY84, Q7RTS7, Q86Y46	1	1	0	0	1	1	1	100.0	0	Doubtful
10	P13647				62.33997694347283	73.56	12.2	2156.6528309892574	Oxidation of M(M274)	Oxidation of M(1)		Single Protein		P13647	9	10	5	4	5	20	26	100.0	0	Doubtful
11	P13645				58.79169361540863	71.92	44.86	5106.4901371536325	Oxidation of M(M150, M291, M306, M321)	Oxidation of M(4)		Single Protein		P13645	24	25	22	21	23	53	61	100.0	0	Doubtful
12	Q86YZ3				282.2276283698903	55.93	3.44	111.59718138908457				Single Protein		Q86YZ3	2	4	4	2	4	3	7	100.0	0	Doubtful
13	P35908				65.39321717101762	88.42	55.24	4160.332911147874	Oxidation of M(M257, M294, M337)	Oxidation of M(3)		Single Protein		P35908	29	31	24	22	25	65	72	100.0	0	Doubtful
