	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	Q9H4L4				64.96868842987423	65.16	2.44	41.41410969267722					Single Protein		Q9H4L4	1	1	1	1	1	1	1	1	100.0	Doubtful
2	Q8WXA9				59.34501049295324	88.39	20.67	185.5425903291526	Oxidation of M(M129, M150)	Oxidation of M(2)			Single Protein		Q8WXA9	6	6	6	6	6	6	11	11	100.0	Confident
3	Q9UKV3				151.77079068994243	77.11	28.93	115.22219983287933	Oxidation of M(M107)	Oxidation of M(1)			Single Protein		Q9UKV3	35	42	41	34	42	35	74	83	100.0	Confident
4	P68104				50.10910826932214	60.61	19.7	279.6894724516158	Oxidation of M(M276, M404, M410)	Oxidation of M(3)			Related Proteins	Q5VTE0	P68104, Q5VTE0	8	9	9	8	9	8	20	22	100.0	Confident
5	Q9BU76				29.39394032622967	100.0	5.32	67.39634581165723					Single Protein		Q9BU76	1	2	2	1	2	1	1	2	100.0	Doubtful
6	P25440				88.006311905524	62.05	46.07	348.09727044993986	Oxidation of M(M1, M165, M180, M394, M421, M438)	Oxidation of M(6)			Single Protein		P25440	39	47	40	32	40	32	109	136	100.0	Confident
7	P62424				29.97702404887955	90.98	20.3	287.64642153212134					Single Protein		P62424	5	6	6	5	6	5	9	10	100.0	Confident
8	Q07021				31.342608388966237	61.35	4.96	157.13864316015827					Single Protein		Q07021	2	2	2	2	2	2	3	3	100.0	Confident
9	Q9UKJ3				164.09809164253775	71.3	3.2	36.79616626312603					Single Protein		Q9UKJ3	3	7	7	3	7	3	4	9	100.0	Confident
10	P17844				69.10473382539206	71.5	13.19	154.93802304533335	Oxidation of M(M253, M256)	Oxidation of M(2)			Single Protein		P17844	10	17	8	4	8	4	18	24	100.0	Confident
11	Q09666				628.6993855112892	92.46	1.22	0.5113738084491908					Single Protein		Q09666	1	3	3	1	3	1	1	3	100.0	Doubtful
12	Q14204				532.0718395312898	83.49	0.54	10.317368421691416					Single Protein		Q14204	2	3	3	2	3	2	3	4	100.0	Confident
13	Q7L4I2				50.529302341139804	90.09	2.76	135.9992758194311	Oxidation of M(M233)	Oxidation of M(1)			Single Protein		Q7L4I2	2	3	3	2	3	2	4	5	100.0	Confident
14	P21127				92.65030386123267	82.01	2.77	65.1663196634774					Related Proteins	Q9UQ88	P21127, Q9UQ88	2	6	6	2	6	2	3	7	100.0	Confident
15	P61964				36.56545229372351	75.75	15.87	207.85584595256867					Single Protein		P61964	4	6	6	4	6	4	7	9	100.0	Confident
16	Q9Y6R7				571.6388422313363	39.63	0.24	12.602373941319481					Single Protein		Q9Y6R7	1	2	2	1	2	1	2	3	100.0	Doubtful
17	P43243				94.56479778685481	75.56	16.53	173.66768688400754	Oxidation of M(M38, M403, M539)	Oxidation of M(3)			Single Protein		P43243	11	12	12	11	12	11	23	24	100.0	Confident
18	P61978				50.94440274865072	77.11	4.54	139.2034472392606					Single Protein		P61978	2	2	2	2	2	2	4	4	100.0	Confident
19	O15047				185.92013916233606	57.53	9.31	89.87950969169452	Oxidation of M(M1553)	Oxidation of M(1)			Single Protein		O15047	14	19	18	13	19	14	26	37	100.0	Confident
20	Q9BV38				47.37500670859233	57.18	4.86	97.74947949521611					Single Protein		Q9BV38	2	2	2	2	2	2	2	3	100.0	Confident
21	Q9NPA8				11.521313268783238	100.0	25.74	438.7435383283627					Single Protein		Q9NPA8	2	3	3	2	3	2	4	6	100.0	Confident
22	Q9UBF2				97.55958291838591	83.35	1.38	7.3579240134769					Related Proteins	Q9Y678	Q9UBF2, Q9Y678	1	2	0	0	2	1	2	2	100.0	Doubtful
23	Q92572				21.718129666205453	66.84	27.46	565.6503902159	Oxidation of M(M168)	Oxidation of M(1)			Single Protein		Q92572	5	7	7	5	7	5	8	11	100.0	Confident
24	Q7Z4V5				74.27222971678142	88.97	20.12	158.0973534328055					Single Protein		Q7Z4V5	10	14	14	10	14	10	18	24	100.0	Confident
25	O95983				32.82332978686719	76.98	5.15	140.67649959099882					Single Protein		O95983	1	1	1	1	1	1	2	2	100.0	Doubtful
26	Q07955				27.727814961380233	100.0	13.71	262.0667048832317					Single Protein		Q07955	3	5	5	3	5	3	6	10	100.0	Confident
27	P35613				42.17406050810534	57.4	2.34	142.37139717643254					Single Protein		P35613	1	1	1	1	1	1	2	2	100.0	Doubtful
28	Q9BUJ2				95.67929104133812	65.19	1.4	55.47805617673193					Single Protein		Q9BUJ2	1	2	2	1	2	1	2	3	100.0	Doubtful
29	P27348				27.746766754682028	89.39	25.71	413.9908416535107	Oxidation of M(M218)	Oxidation of M(1)			Single Protein		P27348	6	7	4	3	4	3	12	14	100.0	Confident
30	P05388				34.251797655797155	66.88	6.62	223.42738170335107					Related Proteins	Q8NHW5	P05388, Q8NHW5	2	2	2	2	2	2	4	4	100.0	Confident
31	O95218				37.3820216872587	100.0	28.48	337.26125045884464					Single Protein		O95218	9	9	9	9	9	9	17	20	100.0	Confident
32	Q9NWB6				33.19682710702268	100.0	11.72	248.88919158407484					Single Protein		Q9NWB6	4	5	5	4	5	4	8	9	98.28326180257511	Doubtful
33	O95232				51.43513205959727	100.0	34.03	476.4981597089983	Oxidation of M(M1, M12, M158, M159, M213)	Oxidation of M(5)			Single Protein		O95232	23	25	25	23	25	23	68	72	100.0	Confident
34	Q10570				160.78202233952865	69.23	1.18	15.713864316015828					Single Protein		Q10570	1	1	1	1	1	1	1	1	100.0	Doubtful
35	O14646				196.566712075484	84.39	12.05	70.51785053759714	Oxidation of M(M1069)	Oxidation of M(1)			Single Protein		O14646	17	25	23	15	25	17	31	39	100.0	Confident
36	P61254				17.247532291497226	100.0	41.38	953.4471032624422	Oxidation of M(M1, M30)	Oxidation of M(2)			Single Protein		P61254	10	11	11	10	11	10	21	31	100.0	Confident
37	Q15393				135.49174066293733	60.15	0.99	20.586804818194953					Single Protein		Q15393	1	1	1	1	1	1	1	1	100.0	Doubtful
38	O14617				130.07577953676952	70.95	8.76	88.35134359817042	Oxidation of M(M964)	Oxidation of M(1)			Single Protein		O14617	7	10	10	7	10	7	14	18	100.0	Confident
39	P29966				31.535864738154984	51.81	5.72	103.05371481666192					Single Protein		P29966	1	1	1	1	1	1	1	1	100.0	Doubtful
40	Q8N2M8				77.11487651560017	73.0	1.93	97.03597964488605					Single Protein		Q8N2M8	1	1	1	1	1	1	3	3	100.0	Doubtful
41	Q08211				140.8691086990477	70.94	1.65	34.2516694656345					Single Protein		Q08211	2	4	4	2	4	2	3	7	100.0	Confident
42	Q14103				38.4103025899212	64.79	9.01	134.86594852093583					Single Protein		Q14103	3	4	3	2	4	3	3	4	100.0	Confident
43	P59780				22.00333287422881	66.84	5.7	274.80990617776513					Single Protein		P59780	1	1	1	1	1	1	2	2	100.0	Doubtful
44	Q14152				166.46831430287327	97.47	1.74	39.477146878543095					Single Protein		Q14152	2	2	2	2	2	2	4	4	100.0	Confident
45	B5ME19				105.40676263426224	69.8	2.08	57.62431387667702					Related Proteins	Q99613	B5ME19, Q99613	2	4	4	2	4	2	3	5	100.0	Doubtful
46	P52272				77.46431371933258	84.66	26.85	188.3097150934064	Oxidation of M(M105, M457, M465, M486, M490, M592, M596, M607, M611)	Oxidation of M(9)	Oxidation of M (M367-{M367 M369})	Oxidation of M (1)	Single Protein		P52272	17	20	20	17	20	17	29	33	100.0	Confident
47	Q8TF01				92.52107355889544	71.93	6.34	133.1336478037183					Single Protein		Q8TF01	5	11	11	5	11	5	11	18	100.0	Confident
48	Q14974				97.1080146943779	59.13	7.31	129.43178942302268	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		Q14974	6	8	8	6	8	6	11	12	100.0	Confident
49	Q14978				73.55963598521475	95.99	11.02	138.19101351095762					Single Protein		Q14978	9	11	11	9	11	9	20	23	100.0	Confident
50	Q14980				238.11522374594037	93.05	13.76	60.83920616081234					Single Protein		Q14980	22	25	25	22	25	22	41	47	100.0	Confident
51	Q9UBL3				68.67947950929013	67.36	3.03	93.290731307715					Single Protein		Q9UBL3	2	3	3	2	3	2	4	4	100.0	Confident
52	O75643				244.35261769115783	76.03	1.45	27.65247885876108					Single Protein		O75643	2	2	2	2	2	2	4	4	100.0	Confident
53	Q6NYC1				46.43314226606706	71.71	3.23	122.66601348419275					Single Protein		Q6NYC1	1	1	1	1	1	1	2	2	100.0	Doubtful
54	Q9Y5B9				119.83841950983168	77.84	11.08	114.85594037732187					Single Protein		Q9Y5B9	10	14	14	10	14	10	18	22	100.0	Confident
55	P08107				70.00903707472403	70.2	16.07	108.86139046698021	Oxidation of M(M549)	Oxidation of M(1)			Single Protein		P08107	8	10	6	5	8	6	14	19	100.0	Confident
56	Q96HR8				53.683102366566644	30.16	5.47	172.08969852879468	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		Q96HR8	2	2	2	2	2	2	3	3	100.0	Confident
57	Q13547				55.067726781189066	75.52	2.49	14.13495928904773					Related Proteins	Q92769	Q13547, Q92769	1	1	0	0	1	1	1	1	100.0	Doubtful
58	P62244				14.82996742629307	100.0	16.92	340.8699797781895					Single Protein		P62244	2	2	2	2	2	2	3	3	100.0	Confident
59	P62241				24.190162647298038	100.0	41.35	1139.6948423813944					Single Protein		P62241	12	12	12	12	12	12	42	48	100.0	Confident
60	P67936				28.504491022601155	100.0	12.9	229.39345336532233					Single Protein		P67936	4	5	2	1	2	1	7	8	100.0	Confident
61	P62249				16.43504092989139	100.0	19.86	445.15440281535246					Single Protein		P62249	3	4	4	3	4	3	6	7	100.0	Confident
62	P62258				29.155415999021855	100.0	28.24	196.71794313847187	Oxidation of M(M221)	Oxidation of M(1)			Single Protein		P62258	7	8	5	4	5	4	11	11	100.0	Confident
63	P31943				49.19840896001632	71.71	20.04	240.12801427511678					Single Protein		P31943	6	6	6	6	6	6	14	14	100.0	Confident
64	Q9HCG8				105.40150803275924	78.52	12.89	135.44331303960038					Single Protein		Q9HCG8	11	15	15	11	15	11	21	31	100.0	Confident
65	P62266				15.797717185215934	81.12	7.69	247.90543983868326					Single Protein		P62266	1	1	1	1	1	1	2	2	100.0	Doubtful
66	P62263				16.262532812805947	73.51	15.89	479.0605121206988					Single Protein		P62263	2	2	2	2	2	2	4	4	100.0	Confident
67	P62269				17.707860182439752	100.0	5.26	116.61341413464376					Single Protein		P62269	1	1	1	1	1	1	1	1	100.0	Doubtful
