	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P19623				33.80271562546256	73.18	6.95	114.44711838543316				Single Protein		P19623	2	2	2	2	2	3	3	100.0	0	Confident
2	P68104				50.10910826932214	60.61	32.25	392.527888560063	Oxidation of M(M276, M404, M410)	Oxidation of M(3)		Related Proteins	Q5VTE0	P68104, Q5VTE0	14	16	10	9	10	32	37	100.0	0	Confident
3	P40222				61.85324680867071	81.87	5.31	75.896510087182				Single Protein		P40222	3	4	4	3	4	5	5	100.0	0	Confident
4	Q06546				51.26311034901182	64.76	3.74	67.76474114926962				Single Protein		Q06546	2	2	2	2	2	2	3	100.0	0	Confident
5	O95166				13.909279966840828	59.83	20.51	662.1583278014347				Single Protein		O95166	2	2	2	2	2	3	5	100.0	0	Doubtful
6	Q9Y5X3				46.78715179215886	84.9	5.45	181.9335985203217				Single Protein		Q9Y5X3	2	3	2	1	2	5	6	100.0	0	Confident
7	Q9Y5X2				52.536116949581384	72.04	2.58	74.28058164439172				Single Protein		Q9Y5X2	1	2	2	1	2	2	3	100.0	0	Doubtful
8	Q5W0B1_REVERSED				81.06571677768692	79.34	2.07	0.0				Single Protein		Q5W0B1_REVERSED	1	1	1	1	1	0	15	99.63369963369964	1	Doubtful
9	Q8IWF6				69.53039691936128	76.64	1.97	63.06269788585093				Single Protein		Q8IWF6	1	1	1	1	1	2	2	100.0	0	Doubtful
10	P17844				69.10473382539206	71.5	15.8	91.69995736014289				Single Protein		P17844	9	13	8	5	8	14	20	100.0	0	Confident
11	Q09666				628.6993855112892	92.46	1.68	0.2431328147990224				Single Protein		Q09666	1	9	9	1	9	1	10	93.33333333333333	0	Doubtful
12	Q14204				532.0718395312898	83.49	21.03	29.578821013786655	Oxidation of M(M4339)	Oxidation of M(1)		Single Protein		Q14204	84	93	93	84	93	147	159	100.0	0	Confident
13	P55265				135.98089361153657	84.18	2.69	41.454567028814566				Single Protein		P55265	3	4	4	3	4	4	5	100.0	0	Confident
14	Q96IZ0				36.545442633375764	64.12	15.0	228.77600627666646				Single Protein		Q96IZ0	4	5	5	4	5	6	7	100.0	0	Confident
15	P22314				117.77432920492443	73.44	8.32	57.85342038289403				Single Protein		P22314	7	8	8	7	8	10	10	100.0	0	Confident
16	Q9Y6R7				571.6388422313363	39.63	0.15	5.492485240680225				Single Protein		Q9Y6R7	1	1	1	1	1	1	17	75.0	0	Doubtful
17	Q9NPF4				36.403272545625974	67.46	3.28	46.12048054338351				Single Protein		Q9NPF4	1	1	1	1	1	1	1	100.0	0	Doubtful
18	P61978				50.94440274865072	77.11	46.65	671.5993043376261	Oxidation of M(M27, M283)	Oxidation of M(2)		Single Protein		P61978	21	22	22	21	22	77	86	100.0	0	Confident
19	P43246				104.67669565905226	66.7	12.31	104.82832099768889				Single Protein		P43246	10	10	10	10	10	16	16	100.0	0	Confident
20	Q8IX90				46.33022009882221	92.72	2.67	75.00175233996833				Single Protein		Q8IX90	1	2	2	1	2	2	3	100.0	0	Doubtful
21	Q9Y6G9				56.54400024323288	78.97	19.5	230.73791375397514				Single Protein		Q9Y6G9	7	7	7	7	7	15	15	100.0	0	Confident
22	Q92576				229.33879865193032	72.63	0.93	8.724088640335108				Single Protein		Q92576	1	2	2	1	2	1	2	100.0	0	Doubtful
23	O75534				88.82887199839485	86.22	5.39	53.857467475497955				Single Protein		O75534	4	6	6	4	6	8	12	100.0	0	Confident
24	Q9Y6H1				15.5027023289058	36.42	25.17	372.29785498875844				Single Protein		Q9Y6H1	2	2	2	2	2	3	3	100.0	0	Doubtful
25	Q9NXG2				39.29080339264612	88.1	4.53	99.35923461114776				Single Protein		Q9NXG2	1	1	1	1	1	2	4	100.0	0	Doubtful
26	Q9BUJ2				95.67929104133812	65.19	1.4	24.178968672978836				Single Protein		Q9BUJ2	1	1	1	1	1	1	1	100.0	0	Doubtful
27	P12956				69.799054271744	85.55	39.57	184.89230153498738	Oxidation of M(M453)	Oxidation of M(1)		Single Protein		P12956	22	23	23	22	23	45	46	100.0	0	Confident
28	Q92598				96.80365728513797	88.58	4.9	41.96187121682095				Single Protein		Q92598	4	5	2	2	3	5	6	100.0	0	Confident
29	P20585				127.33196652703357	81.44	13.54	81.62126617438103				Single Protein		P20585	11	12	12	11	12	18	18	100.0	0	Confident
30	Q9GZZ9				44.83433137251419	51.24	5.2	108.80535902840475				Single Protein		Q9GZZ9	2	2	2	2	2	3	3	100.0	0	Confident
31	Q8ND56				50.49911693069789	72.79	2.16	42.32975611516021				Single Protein		Q8ND56	1	1	1	1	1	1	1	100.0	0	Doubtful
32	Q9UBD5				82.20145693110115	82.56	1.83	48.509767604500716				Single Protein		Q9UBD5	1	1	1	1	1	2	2	100.0	0	Doubtful
33	Q8IVF2				616.2423558182049	85.02	0.33	2.847467928867209	Oxidation of M(M2119)	Oxidation of M(1)		Single Protein		Q8IVF2	1	2	2	1	2	1	3	100.0	0	Doubtful
34	P06400				106.09170710832863	69.29	1.51	18.79605958884851				Single Protein		P06400	1	2	2	1	2	1	2	100.0	0	Doubtful
35	Q13618				88.87345558573134	92.84	3.39	60.35297258606826				Single Protein		Q13618	2	2	2	2	2	4	5	100.0	0	Confident
