	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P48163				64.10906861395647	72.2	6.82	79.21031388785353					Single Protein		P48163	2	4	4	2	4	2	3	5	100.0	Doubtful
2	O14556				44.47278994794948	74.02	5.15	118.57688554898554	Oxidation of M(M303)	Oxidation of M(1)			Single Protein		O14556	1	1	1	1	1	1	2	3	100.0	Doubtful
3	P48147				80.64802916912808	87.18	12.39	160.68377960107435					Single Protein		P48147	7	7	7	7	7	7	14	14	100.0	Confident
4	Q92530				29.798014149229743	62.36	6.27	197.8267638304683					Single Protein		Q92530	1	1	1	1	1	1	2	2	100.0	Doubtful
5	P68104				50.10910826932214	65.8	24.03	393.12105932606437	Oxidation of M(M102, M276)	Oxidation of M(2)			Related Proteins	Q5VTE0	P68104, Q5VTE0	9	12	12	9	12	9	24	28	100.0	Confident
6	Q9H4A4				72.54946048134059	73.08	34.31	616.7305208731208					Single Protein		Q9H4A4	22	25	25	22	25	22	58	63	100.0	Confident
7	Q7Z4H3				23.375649791375086	100.0	45.1	427.99778794477334	Oxidation of M(M50, M53, M56, M58)	Oxidation of M(4)			Single Protein		Q7Z4H3	7	7	7	7	7	7	12	12	100.0	Confident
8	P61970				14.469048408153427	59.06	38.58	413.30735960381315	Oxidation of M(M84)	Oxidation of M(1)			Single Protein		P61970	3	3	3	3	3	3	5	5	100.0	Confident
9	P61978				50.94440274865072	82.51	9.07	206.11270158252984					Single Protein		P61978	2	3	3	2	3	2	6	6	100.0	Confident
10	Q14247				61.548531657824725	80.18	7.09	145.06174547319205					Single Protein		Q14247	3	7	7	3	7	3	5	9	100.0	Confident
