	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q9H4L4				64.96868842987423	65.16	5.57	148.62252167307017	Oxidation of M(M204)	Oxidation of M(1)		Single Protein		Q9H4L4	2	2	2	2	2	4	4	100.0	0	Confident
2	Q8WXA9				59.34501049295324	84.06	19.69	214.53091197148737	Oxidation of M(M150, M163)	Oxidation of M(2)		Single Protein		Q8WXA9	8	11	11	8	11	13	17	100.0	0	Confident
3	Q9UKV3				151.77079068994243	73.75	4.85	64.73647161285737				Single Protein		Q9UKV3	6	8	7	5	8	10	13	100.0	0	Confident
4	Q9NXF1				105.60761109247318	67.17	8.83	137.60865375644565				Single Protein		Q9NXF1	7	7	7	7	7	13	13	100.0	0	Confident
5	P68104				50.10910826932214	55.63	30.74	324.25765358021266	Oxidation of M(M276, M404, M410)	Oxidation of M(3)		Related Proteins	Q5VTE0	P68104, Q5VTE0	12	14	14	12	14	21	23	100.0	0	Confident
6	A6QL64_REVERSED				217.33109465032908	96.39	0.72	7.282665209923183				Related Proteins	Q5JPF3_REVERSED	A6QL64_REVERSED, Q5JPF3_REVERSED	1	3	0	0	3	2	20	99.10313901345292	1	Doubtful
7	Q07021				31.342608388966237	61.35	4.96	150.37928906873293				Single Protein		Q07021	2	2	2	2	2	3	3	100.0	0	Confident
8	P60660				16.91913314499716	82.12	19.21	421.2611872587684	Oxidation of M(M73)	Oxidation of M(1)		Single Protein		P60660	2	4	4	2	4	4	6	100.0	0	Confident
9	P13489				49.94108720369384	72.23	2.39	49.540840557690046				Single Protein		P13489	1	1	1	1	1	1	1	100.0	0	Doubtful
10	P17844				69.10473382539206	71.5	4.72	110.39272001350416				Single Protein		P17844	3	4	2	1	2	5	6	100.0	0	Confident
11	Q14204				532.0718395312898	78.09	0.82	10.696361539114763	Oxidation of M(M4339)	Oxidation of M(1)		Single Protein		Q14204	3	6	6	3	6	4	7	100.0	0	Confident
12	P21127				92.65030386123267	76.35	14.21	184.70141360760135	Oxidation of M(M543, M700)	Oxidation of M(2)		Related Proteins	Q9UQ88	P21127, Q9UQ88	10	12	12	10	12	21	23	100.0	0	Confident
13	P22314				117.77432920492443	58.6	3.88	50.208604164478594				Single Protein		P22314	3	6	6	3	6	4	8	100.0	0	Confident
14	P68363				50.119604615111854	68.51	30.38	157.50081505802834	Oxidation of M(M36, M377)	Oxidation of M(2)		Related Proteins	P68366	P68363, P68366	11	13	0	0	0	32	37	100.0	0	Confident
15	P43243				94.56479778685481	75.56	24.91	222.45986790343184	Oxidation of M(M38, M403, M539)	Oxidation of M(3)		Single Protein		P43243	16	16	16	16	16	30	32	100.0	0	Confident
16	P61978				50.94440274865072	72.14	11.66	148.01731070639684				Single Protein		P61978	3	4	4	3	4	5	8	100.0	0	Confident
17	O15042				118.21860259100795	76.19	2.14	52.28971580441762				Single Protein		O15042	2	3	3	2	3	3	4	100.0	0	Confident
18	Q14257				36.85364264861807	61.83	4.73	87.61768495327001				Single Protein		Q14257	1	1	1	1	1	1	1	100.0	0	Doubtful
19	Q9BV38				47.37500670859233	46.76	26.85	450.65099894036604	Oxidation of M(M387)	Oxidation of M(1)		Single Protein		Q9BV38	11	12	12	11	12	20	21	100.0	0	Confident
20	Q9UBF2				97.55958291838591	75.77	1.38	13.202664855972193				Related Proteins	Q9Y678	Q9UBF2, Q9Y678	1	1	0	0	1	1	1	100.0	0	Doubtful
21	Q92572				21.718129666205453	66.84	33.68	729.089752499852	Oxidation of M(M168)	Oxidation of M(1)		Single Protein		Q92572	7	8	8	7	8	12	15	100.0	0	Confident
22	Q9BUF5				49.824999884861775	54.26	26.01	181.77398371791077	Oxidation of M(M164, M170, M257, M267, M299, M300, M363)	Oxidation of M(7)		Single Protein		Q9BUF5	19	20	1	1	1	46	50	100.0	0	Confident
23	Q7Z4V5				74.27222971678142	85.69	19.08	161.87901214230567	Oxidation of M(M126, M459)	Oxidation of M(2)		Single Protein		Q7Z4V5	14	19	18	13	19	25	35	100.0	0	Confident
24	O95983				32.82332978686719	76.98	5.15	168.28158538643925				Single Protein		O95983	1	3	3	1	3	2	4	100.0	0	Doubtful
