	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	Q9UKV3				151.77079068994243	73.75	1.49	81.53800401271211					Single Protein		Q9UKV3	2	4	4	2	4	2	3	5	100.0	Confident
2	P68104				50.10910826932214	55.63	13.42	598.4868533606589	Oxidation of M(M276)	Oxidation of M(1)			Related Proteins	Q5VTE0	P68104, Q5VTE0	6	7	7	6	7	6	12	13	100.0	Confident
3	P25440				88.006311905524	56.3	8.61	274.75464505868325	Oxidation of M(M180, M394)	Oxidation of M(2)			Single Protein		P25440	5	9	7	4	7	4	8	12	100.0	Confident
4	P62424				29.97702404887955	90.98	3.38	372.4386273512978					Single Protein		P62424	1	2	2	1	2	1	2	3	100.0	Doubtful
5	Q14204				532.0718395312898	78.09	0.52	23.06604770091856	Oxidation of M(M4339)	Oxidation of M(1)			Single Protein		Q14204	2	4	4	2	4	2	3	5	100.0	Confident
6	P22314				117.77432920492443	58.6	3.21	198.49825567029094	Oxidation of M(M1015)	Oxidation of M(1)			Single Protein		P22314	3	5	5	3	5	3	6	8	100.0	Confident
7	P61964				36.56545229372351	69.16	8.08	296.6127990282791					Single Protein		P61964	2	3	3	2	3	2	3	4	100.0	Confident
8	P43243				94.56479778685481	75.56	4.01	273.1216600576184	Oxidation of M(M539)	Oxidation of M(1)			Single Protein		P43243	3	5	5	3	5	3	6	9	100.0	Confident
9	P61978				50.94440274865072	72.14	3.67	129.6710404128864					Single Protein		P61978	1	1	1	1	1	1	1	1	100.0	Doubtful
10	O15047				185.92013916233606	52.2	0.59	85.18372732196492	Oxidation of M(M797, M802)	Oxidation of M(2)			Single Protein		O15047	1	8	8	1	8	1	2	11	100.0	Doubtful
11	Q9BV38				47.37500670859233	46.76	2.31	182.11153469750957					Single Protein		Q9BV38	1	1	1	1	1	1	1	1	100.0	Doubtful
12	Q7Z4V5				74.27222971678142	85.69	5.51	225.27654800462395					Single Protein		Q7Z4V5	3	6	6	3	6	3	4	8	100.0	Confident
13	Q07955				27.727814961380233	100.0	3.23	399.47046320744033					Single Protein		Q07955	1	1	1	1	1	1	2	2	100.0	Doubtful
14	P27348				27.746766754682028	79.59	8.98	505.4524228339041					Single Protein		P27348	2	3	2	1	2	1	4	5	100.0	Confident
15	P05388				34.251797655797155	59.94	2.84	416.2549364514504					Related Proteins	Q8NHW5	P05388, Q8NHW5	1	1	1	1	1	1	2	2	100.0	Doubtful
16	O95218				37.3820216872587	100.0	5.45	300.20810568316733					Single Protein		O95218	2	2	2	2	2	2	3	3	100.0	Doubtful
17	P53621				138.25788661556308	79.82	0.65	89.73611854659893	Oxidation of M(M355)	Oxidation of M(1)			Single Protein		P53621	1	1	1	1	1	1	2	2	100.0	Doubtful
18	P61247				29.925739272189062	100.0	3.03	187.63006605197958					Single Protein		P61247	1	1	1	1	1	1	1	1	100.0	Doubtful
19	Q9P2J5				134.37947572329307	73.13	0.77	48.18515314953561					Single Protein		Q9P2J5	1	2	2	1	2	1	1	2	100.0	Doubtful
20	Q99873				41.48853521712523	81.99	4.43	307.66669215976776	Oxidation of M(M327)	Oxidation of M(1)			Single Protein		Q99873	1	2	2	1	2	1	2	3	100.0	Doubtful
21	P17980				49.172456381985356	92.48	0.0	0.0					Single Protein		P17980	0	2	2	0	2	0	2	3	98.69281045751634	Doubtful
22	Q15417				36.39078432195181	73.86	4.26	407.6900200635606	Oxidation of M(M168)	Oxidation of M(1)			Single Protein		Q15417	1	1	1	1	1	1	2	2	100.0	Doubtful
23	P47756				31.330769221309122	81.23	3.61	178.824322879865					Single Protein		P47756	1	1	1	1	1	1	1	2	100.0	Doubtful
24	P52272				77.46431371933258	78.36	11.51	325.9541082741186	Oxidation of M(M457, M465, M592, M596, M607, M611)	Oxidation of M(6)			Single Protein		P52272	5	7	7	5	7	5	10	11	100.0	Confident
25	A6NEC2				53.712951421404455	56.28	2.72	268.47879370039357					Related Proteins	P55786	A6NEC2, P55786	1	1	1	1	1	1	2	2	100.0	Doubtful
26	Q14974				97.1080146943779	54.11	2.63	248.50002059058164	Oxidation of M(M842)	Oxidation of M(1)			Single Protein		Q14974	2	3	3	2	3	2	4	5	100.0	Confident
27	Q14980				238.11522374594037	87.75	4.59	105.21436575648757	Oxidation of M(M1819)	Oxidation of M(1)			Single Protein		Q14980	8	10	10	8	10	8	11	15	100.0	Confident
28	O94776				74.97573718107209	83.08	1.65	163.74987582718217					Single Protein		O94776	1	2	2	1	2	1	2	3	100.0	Doubtful
29	Q9Y5B9				119.83841950983168	77.84	5.35	212.08969674325672	Oxidation of M(M352)	Oxidation of M(1)			Single Protein		Q9Y5B9	5	7	7	5	7	5	8	11	100.0	Confident
30	P08107				70.00903707472403	63.18	8.42	210.0765414265342	Oxidation of M(M549)	Oxidation of M(1)			Single Protein		P08107	5	6	4	3	4	3	10	12	100.0	Confident
31	P08238				83.21210205664808	82.46	1.66	79.38195102199136					Related Proteins	P14625, Q58FF6, Q58FF7, Q58FF8	P08238, P14625, Q58FF6, Q58FF7, Q58FF8	1	1	0	0	0	0	2	2	100.0	Doubtful
32	P62241				24.190162647298038	100.0	11.54	476.2917061319481					Single Protein		P62241	2	2	2	2	2	2	3	3	100.0	Confident
33	P67936				28.504491022601155	100.0	21.37	712.8645527951824	Oxidation of M(M105, M110)	Oxidation of M(2)			Single Protein		P67936	6	6	5	5	5	5	8	9	100.0	Confident
