	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P61163				42.5869055223644	76.86	11.44	119.9195752126521					Single Protein		P61163	3	4	4	3	4	3	4	5	100.0	Confident
2	P41567				12.724564269882467	78.76	11.5	171.01046882411072					Single Protein		P41567	1	1	1	1	1	1	1	1	100.0	Doubtful
3	P68104				50.10910826932214	60.61	19.7	319.07693634017966					Related Proteins	Q5VTE0	P68104, Q5VTE0	7	8	3	3	3	3	15	16	100.0	Confident
4	P20618				26.472369794560382	88.8	21.99	227.1861069233172					Single Protein		P20618	4	4	4	4	4	4	6	6	100.0	Confident
5	Q9UKS6				48.45682824485858	93.4	8.02	167.11164524242895					Single Protein		Q9UKS6	3	3	3	3	3	3	6	6	100.0	Confident
6	Q8WX92				65.6554114594879	76.21	4.14	110.0048366819232					Single Protein		Q8WX92	2	2	2	2	2	2	4	4	100.0	Confident
7	Q9Y5X1				66.54961520841876	65.21	4.2	61.54198400358124					Single Protein		Q9Y5X1	2	4	4	2	4	2	2	4	100.0	Confident
8	Q00403				34.81064212215439	100.0	20.25	142.68911480999108					Single Protein		Q00403	4	5	5	4	5	4	5	6	100.0	Confident
9	Q58FF6				58.227577850799165	74.65	15.05	187.5588831889065					Single Protein		Q58FF6	11	11	1	1	1	1	33	36	99.55357142857143	Confident
10	P25490				44.68472317036314	58.45	8.21	214.71314419027235					Single Protein		P25490	2	4	4	2	4	2	4	6	100.0	Confident
11	P60660				16.91913314499716	82.12	14.57	255.94944340562265					Single Protein		P60660	2	2	2	2	2	2	3	3	100.0	Confident
12	P13489				49.94108720369384	86.77	2.39	90.29992045385283					Single Protein		P13489	1	2	2	1	2	1	2	3	100.0	Doubtful
13	Q9Y657				29.581769095671312	100.0	11.45	319.6111688328481					Single Protein		Q9Y657	2	2	1	1	2	2	5	5	100.0	Confident
14	Q149N8				192.9566791154843	81.58	0.53	25.24387064287983					Single Protein		Q149N8	1	3	3	1	3	1	2	4	100.0	Doubtful
15	Q14203				141.6070734070988	77.15	0.78	16.951037699232028					Single Protein		Q14203	1	1	1	1	1	1	1	1	100.0	Doubtful
16	Q9NPD3				26.366492703502374	64.9	8.98	364.6072259834813					Single Protein		Q9NPD3	2	2	2	2	2	2	4	4	100.0	Confident
17	Q15554				59.55657960681173	81.92	5.54	82.2305658601043					Single Protein		Q15554	2	3	3	2	3	2	3	4	100.0	Confident
18	P22314				117.77432920492443	73.44	1.7	21.119325658059577					Single Protein		P22314	1	1	1	1	1	1	1	1	100.0	Doubtful
19	P68363				50.119604615111854	68.51	9.53	161.65661435174943					Related Proteins	P68366	P68363, P68366	3	3	0	0	0	0	6	6	100.0	Confident
20	P43243				94.56479778685481	75.56	10.86	141.00495849401992					Single Protein		P43243	7	9	9	7	9	7	13	18	100.0	Confident
21	P61978				50.94440274865072	77.11	4.1	50.586866432263115					Single Protein		P61978	1	1	1	1	1	1	1	1	100.0	Doubtful
22	O15047				185.92013916233606	57.53	0.0	0.0					Single Protein		O15047	0	3	3	0	3	0	0	6	98.68421052631578	Doubtful
23	Q01780				100.76767313881624	83.95	7.34	94.79787875570516					Single Protein		Q01780	6	8	8	6	8	6	11	14	100.0	Confident
24	Q8IX12				132.73907948075103	76.09	4.96	44.076351258886724					Single Protein		Q8IX12	5	11	11	5	11	5	5	22	100.0	Confident
25	Q07955				27.727814961380233	100.0	5.65	155.8401852993912					Single Protein		Q07955	1	3	3	1	3	1	2	5	100.0	Doubtful
26	Q86XP3				102.91186957670797	76.01	24.73	213.7290234692914					Single Protein		Q86XP3	17	20	20	17	20	17	38	42	100.0	Confident
27	Q9Y6E2				48.13197294235554	87.35	8.83	153.7325614727487					Single Protein		Q9Y6E2	3	3	3	3	3	3	5	5	100.0	Confident
28	P27348				27.746766754682028	89.39	32.65	292.22492064723053					Single Protein		P27348	7	8	4	4	4	4	11	12	100.0	Confident
29	P61289				29.48755907553688	84.65	11.81	134.81988123575238					Single Protein		P61289	2	2	2	2	2	2	2	2	100.0	Confident
30	Q9UJU6				48.177565994735474	76.51	6.05	146.84029617875768					Single Protein		Q9UJU6	2	3	3	2	3	2	3	5	100.0	Confident
31	P50579				52.858141917497555	91.63	18.62	197.80080749035363					Single Protein		P50579	6	7	7	6	7	6	10	12	100.0	Confident
32	Q9BTA0				18.40239875347008	62.58	0.0	0.0					Single Protein		Q9BTA0	0	1	1	0	1	0	0	1	57.14285714285714	Doubtful
33	P26038				67.77778967478379	90.12	22.53	196.01507658634947					Single Protein		P26038	16	20	14	11	14	11	32	37	100.0	Confident
34	P41236				23.000854799999733	64.39	5.37	292.7906511685532					Related Proteins	Q6NXS1	P41236, Q6NXS1	1	2	2	1	2	1	2	3	100.0	Doubtful
35	Q02952				191.36666891251514	66.84	0.84	13.466329600783629					Single Protein		Q02952	1	1	1	1	1	1	1	1	100.0	Doubtful
36	P17987				60.30558222683833	84.71	34.89	243.6714161164191					Single Protein		P17987	17	18	18	17	18	17	31	33	100.0	Confident
37	P29966				31.535864738154984	51.81	10.24	561.7495051489683					Single Protein		P29966	2	3	3	2	3	2	7	7	100.0	Confident
38	Q8TEA8				23.408959949481424	71.77	6.7	109.17617501200289					Single Protein		Q8TEA8	1	1	1	1	1	1	1	1	100.0	Doubtful
39	P51858				26.771866678732792	100.0	14.58	322.0697162854085					Single Protein		P51858	4	6	5	3	5	3	10	12	100.0	Confident
40	Q08211				140.8691086990477	70.94	1.65	56.01212457137539					Single Protein		Q08211	2	3	3	2	3	2	4	6	100.0	Confident
41	Q9P2I0				88.4307169204495	82.23	1.66	26.87647145636232					Single Protein		Q9P2I0	1	2	2	1	2	1	1	2	100.0	Doubtful
42	P41091				51.07721808850153	71.82	3.39	92.23953688364922					Related Proteins	Q2VIR3	P41091, Q2VIR3	1	1	1	1	1	1	2	2	100.0	Doubtful
43	Q15424				102.57951844211888	77.81	11.58	113.19121382362226					Single Protein		Q15424	11	19	12	7	19	11	20	36	100.0	Confident
44	Q9NX52				33.99863916935778	46.86	3.63	228.68855594230186	Oxidation of M(M20)	Oxidation of M(1)			Single Protein		Q9NX52	1	2	2	1	2	1	2	4	99.11111111111111	Doubtful
45	Q15459				88.83051067790723	75.66	6.43	91.2448660226655					Single Protein		Q15459	4	4	4	4	4	4	5	6	100.0	Confident
46	Q53GS9				65.33969579797974	84.42	17.7	193.90939140957457					Single Protein		Q53GS9	9	10	10	9	10	9	16	17	100.0	Confident
47	P14866				64.09236372380853	54.5	1.7	103.06230921133071					Single Protein		P14866	1	3	3	1	3	1	2	4	100.0	Doubtful
48	P33993				81.25656969211853	83.03	3.2	42.62687421424524					Single Protein		P33993	2	2	2	2	2	2	2	2	100.0	Confident
49	P33991				96.49763138816635	78.1	3.48	60.16246256888079					Single Protein		P33991	2	4	4	2	4	2	4	5	100.0	Confident
50	Q14974				97.1080146943779	59.13	1.37	64.62937450543313					Single Protein		Q14974	1	1	1	1	1	1	2	2	100.0	Doubtful
51	Q14978				73.55963598521475	95.99	1.29	55.290938418095884					Single Protein		Q14978	1	3	3	1	3	1	2	4	100.0	Doubtful
