	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q8WXA9				59.34501049295324	88.39	2.76	193.26365957244954				Single Protein		Q8WXA9	1	1	1	1	1	2	2	100.0	0	Doubtful
2	Q9UKV3				151.77079068994243	77.11	1.64	89.27508554324059				Single Protein		Q9UKV3	2	4	4	2	4	3	5	100.0	0	Confident
3	P68104				50.10910826932214	60.61	28.35	515.9085380278217	Oxidation of M(M276, M404, M410)	Oxidation of M(3)		Related Proteins	Q5VTE0	P68104, Q5VTE0	11	11	11	11	11	20	20	100.0	0	Confident
4	P25440				88.006311905524	62.05	5.37	255.94077614536008	Oxidation of M(M421)	Oxidation of M(1)		Single Protein		P25440	5	9	4	2	4	11	16	100.0	0	Confident
5	P21127				92.65030386123267	82.01	17.99	110.47101301032458	Oxidation of M(M700, M734)	Oxidation of M(2)		Related Proteins	Q9UQ88	P21127, Q9UQ88	12	17	0	0	17	22	28	100.0	0	Confident
6	P68363				50.119604615111854	68.51	18.18	421.3787894328509				Related Proteins	P68366	P68363, P68366	8	10	0	0	0	15	20	100.0	0	Confident
7	Q9NPF5				52.95979608595446	86.72	4.71	249.92909892865742				Single Protein		Q9NPF5	2	2	2	2	2	3	4	100.0	0	Confident
8	P43243				94.56479778685481	75.56	10.51	256.628952668359	Oxidation of M(M403)	Oxidation of M(1)		Single Protein		P43243	6	9	9	6	9	14	17	100.0	0	Confident
9	P61978				50.94440274865072	77.11	4.1	113.58034443459405				Single Protein		P61978	1	4	4	1	4	1	5	100.0	0	Doubtful
10	Q9BV38				47.37500670859233	57.18	9.49	491.8335135534781				Single Protein		Q9BV38	4	5	5	4	5	5	6	100.0	0	Confident
11	Q7Z4V5				74.27222971678142	88.97	25.19	781.1894915638035	Oxidation of M(M126, M459)	Oxidation of M(2)		Single Protein		Q7Z4V5	22	29	27	20	29	60	81	100.0	0	Confident
12	O95983				32.82332978686719	76.98	5.15	172.173379261964				Single Protein		O95983	1	1	1	1	1	1	1	100.0	0	Doubtful
13	Q07955				27.727814961380233	100.0	5.65	349.9007385001203				Single Protein		Q07955	1	3	3	1	3	2	4	100.0	0	Doubtful
14	Q92541				80.26460941650468	81.83	6.34	137.3723770707159				Single Protein		Q92541	4	6	6	4	6	4	7	100.0	0	Confident
15	P27348				27.746766754682028	89.39	17.96	438.51505575292055	Oxidation of M(M218)	Oxidation of M(1)		Single Protein		P27348	4	5	3	3	3	5	7	100.0	0	Confident
16	Q7Z406				227.73176987016345	93.33	0.85	23.005138692478756				Single Protein		Q7Z406	1	1	1	1	1	1	2	100.0	0	Doubtful
17	Q9Y4W2				83.01279738797442	71.39	1.23	69.08868085034224				Single Protein		Q9Y4W2	1	2	2	1	2	1	2	100.0	0	Doubtful
18	Q9NX58				43.58786359600625	93.4	3.69	228.95879458583073				Single Protein		Q9NX58	1	3	3	1	3	2	4	100.0	0	Doubtful
19	Q9UBQ5				25.04344000339325	82.11	5.05	242.38933840231806				Single Protein		Q9UBQ5	1	1	1	1	1	1	2	100.0	0	Doubtful
20	B5ME19				105.40676263426224	69.8	1.09	112.8418506476331				Related Proteins	Q99613	B5ME19, Q99613	1	2	2	1	2	2	3	100.0	0	Doubtful
21	P52272				77.46431371933258	84.66	8.9	169.66599995232374	Oxidation of M(M592, M596)	Oxidation of M(2)		Single Protein		P52272	4	6	6	4	6	5	7	100.0	0	Confident
22	Q14974				97.1080146943779	59.13	5.25	229.7564492492429	Oxidation of M(M1)	Oxidation of M(1)		Single Protein		Q14974	4	4	4	4	4	7	7	100.0	0	Confident
23	Q14978				73.55963598521475	95.99	3.15	93.106634279002				Single Protein		Q14978	2	4	4	2	4	2	6	100.0	0	Confident
24	Q14980				238.11522374594037	93.05	2.65	44.028750176586016				Single Protein		Q14980	4	7	7	4	7	4	7	100.0	0	Confident
25	O75643				244.35261769115783	76.03	0.75	22.56250211857251				Single Protein		O75643	1	3	3	1	3	1	3	100.0	0	Doubtful
26	Q6NYC1				46.43314226606706	71.71	6.45	375.32605167832986				Single Protein		Q6NYC1	2	2	2	2	2	3	3	100.0	0	Confident
27	Q9Y5B9				119.83841950983168	77.84	32.19	480.6892379975217	Oxidation of M(M203, M241, M266, M275, M330, M352, M559, M757, M768, M857)	Oxidation of M(10)		Single Protein		Q9Y5B9	33	41	41	33	41	68	84	100.0	0	Confident
28	Q13547				55.067726781189066	75.52	2.49	51.89915260049632				Related Proteins	Q92769	Q13547, Q92769	1	2	0	0	2	1	2	100.0	0	Doubtful
29	P62244				14.82996742629307	100.0	40.77	1841.1956296152491	Oxidation of M(M4)	Oxidation of M(1)		Single Protein		P62244	6	6	6	6	6	14	14	100.0	0	Confident
30	P67936				28.504491022601155	100.0	16.13	422.79672568764545	Oxidation of M(M105, M110)	Oxidation of M(2)		Single Protein		P67936	5	6	3	2	3	8	9	100.0	0	Confident
31	P62249				16.43504092989139	100.0	25.34	1238.233207020974	Oxidation of M(M41)	Oxidation of M(1)		Single Protein		P62249	4	4	4	4	4	8	8	100.0	0	Confident
32	P62258				29.155415999021855	100.0	16.08	283.57968349029363	Oxidation of M(M221)	Oxidation of M(1)		Single Protein		P62258	3	5	3	2	3	3	5	100.0	0	Confident
33	P62266				15.797717185215934	81.12	21.68	1011.36810195839				Single Protein		P62266	3	4	4	3	4	5	7	100.0	0	Confident
34	Q8WVC0				75.35929358700905	74.92	12.01	260.6929535999086				Single Protein		Q8WVC0	5	8	8	5	8	8	13	100.0	0	Confident
35	P29692				31.10278320777167	73.67	20.28	643.3524847866983				Single Protein		P29692	4	5	5	4	5	8	9	100.0	0	Confident
36	P07437				49.63897134453148	54.5	60.59	780.1976657948858	Oxidation of M(M73, M164, M257, M267, M330, M388)	Oxidation of M(6)		Single Protein		P07437	24	25	5	5	5	54	57	100.0	0	Confident
37	Q07666				48.19718285574685	61.17	6.32	289.2512771600995				Single Protein		Q07666	2	3	3	2	3	3	5	100.0	0	Doubtful
38	O00541				67.95999877341654	78.23	16.84	563.1042801671018				Single Protein		O00541	9	10	10	9	10	19	21	100.0	0	Confident
39	P15880				31.304595167946374	100.0	23.21	784.8285506562429	Oxidation of M(M215, M216)	Oxidation of M(2)		Single Protein		P15880	6	9	9	6	9	14	18	100.0	0	Confident
40	P09132				16.14543155066998	82.64	27.08	451.95512056265545				Single Protein		P09132	2	2	2	2	2	2	2	100.0	0	Confident
41	P68371				49.799001993036754	54.38	55.28	676.6473758643201	Oxidation of M(M73, M164, M257, M267, M293, M330, M363, M388)	Oxidation of M(8)		Single Protein		P68371	24	25	5	5	5	54	58	100.0	0	Confident
42	O43719				85.80056134063028	84.24	9.4	213.79442224876925				Single Protein		O43719	6	10	10	6	10	9	15	100.0	0	Confident
43	Q13523				116.91567988908227	94.74	1.19	43.086088951355435				Single Protein		Q13523	1	2	2	1	2	1	2	100.0	0	Doubtful
44	P08670				53.61907865427834	92.7	2.15	200.8689424722913				Single Protein		P08670	1	2	2	1	2	2	3	100.0	0	Doubtful
45	Q6ZRS2				343.34284332792527	42.69	0.59	83.22447232867313				Single Protein		Q6ZRS2	2	5	5	2	5	4	8	95.52238805970148	0	Doubtful
46	P55884				92.42381998346609	68.8	1.6	70.77926847310755				Single Protein		P55884	1	1	1	1	1	1	1	100.0	0	Doubtful
47	Q9Y4B6				168.90010915161395	63.24	0.8	37.860114811531346				Single Protein		Q9Y4B6	1	1	1	1	1	1	1	100.0	0	Doubtful
48	P62854				13.00708428950836	100.0	13.04	754.5685491133031	Oxidation of M(M115)	Oxidation of M(1)		Related Proteins	Q5JNZ5	P62854, Q5JNZ5	1	1	1	1	1	2	2	100.0	0	Doubtful
49	Q9UHR5				33.84966976838422	77.6	15.91	711.0256290023368				Single Protein		Q9UHR5	4	7	7	4	7	7	10	100.0	0	Confident
50	Q9Y2W1				108.6010168388624	94.76	0.94	47.94220063427064				Single Protein		Q9Y2W1	1	4	4	1	4	1	4	100.0	0	Doubtful
51	P26641				50.08714232857586	78.95	2.06	109.28889565243055				Single Protein		P26641	1	3	3	1	3	2	4	100.0	0	Doubtful
52	Q9UQ35				299.4380101693397	87.79	1.71	31.51509557013762	Oxidation of M(M1343)	Oxidation of M(1)		Single Protein		Q9UQ35	3	6	6	3	6	3	7	100.0	0	Confident
53	Q9NU22				632.4201560754761	73.8	0.45	13.586959783094445				Single Protein		Q9NU22	2	6	6	2	6	2	6	100.0	0	Confident
54	P16403				21.35174752800027	100.0	27.7	1095.163781687048				Single Protein		P16403	10	10	2	2	10	25	25	100.0	0	Confident
55	P35527				62.02681468242336	59.87	2.57	203.69808250711233				Single Protein		P35527	1	3	3	1	3	2	6	100.0	0	Doubtful
56	Q6PD62				133.41987069121302	80.31	9.89	152.14664891207644	Oxidation of M(M119, M125, M510, M890)	Oxidation of M(4)		Single Protein		Q6PD62	9	11	11	9	11	14	17	100.0	0	Confident
57	Q16576				47.79017950716614	44.0	12.71	698.8213628867949	Oxidation of M(M6)	Oxidation of M(1)		Single Protein		Q16576	4	4	2	2	2	9	9	100.0	0	Confident
58	P60709				41.709730139029176	76.8	25.6	287.1597358183257	Oxidation of M(M44, M47, M325)	Oxidation of M(3)		Related Proteins	P63261	P60709, P63261	12	12	0	0	12	21	21	100.0	0	Confident
59	P07477				26.54108894082115	57.49	4.05	756.7620623374696	Oxidation of M(M109)	Oxidation of M(1)		Single Protein		P07477	2	2	2	2	2	4	7	100.0	0	Doubtful
60	Q08945				81.02442027045807	78.42	20.87	408.805786413247			Oxidation of M (M306-{M306 M313})	Single Protein		Q08945	15	17	17	15	17	26	30	100.0	0	Confident
61	Q9UHX1				59.83762419975925	57.25	15.92	468.2933238599945	Oxidation of M(M75)	Oxidation of M(1)		Single Protein		Q9UHX1	7	9	9	7	9	11	13	100.0	0	Confident
