	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P48163				64.10906861395647	72.2	3.67	95.19098921223848				Single Protein		P48163	1	1	1	1	1	2	2	100.0	0	Doubtful
2	P48147				80.64802916912808	87.18	1.83	35.20083455244235				Single Protein		P48147	1	3	3	1	3	1	3	100.0	0	Doubtful
3	Q92530				29.798014149229743	62.36	9.23	356.6074495363004				Single Protein		Q92530	2	2	2	2	2	4	4	100.0	0	Confident
4	P68104				50.10910826932214	65.8	21.86	398.68941797803086	Oxidation of M(M276)	Oxidation of M(1)		Related Proteins	Q5VTE0	P68104, Q5VTE0	10	14	14	10	14	25	28	100.0	0	Confident
5	Q9H4M9				60.58866550092089	77.15	13.86	127.77377556946237	Oxidation of M(M137)	Oxidation of M(1)		Single Protein		Q9H4M9	5	5	5	5	5	6	6	100.0	0	Confident
6	Q9H4A4				72.54946048134059	73.08	34.0	435.3562459512755				Single Protein		Q9H4A4	20	23	23	20	23	48	57	100.0	0	Confident
7	Q7Z4H3				23.375649791375086	100.0	39.22	519.8680114686193	Oxidation of M(M50)	Oxidation of M(1)		Single Protein		Q7Z4H3	6	6	6	6	6	10	10	100.0	0	Confident
8	P61970				14.469048408153427	59.06	27.56	372.5190680195474	Oxidation of M(M84)	Oxidation of M(1)		Single Protein		P61970	2	2	2	2	2	3	3	100.0	0	Confident
9	P61978				50.94440274865072	82.51	9.07	123.8479624044045				Single Protein		P61978	2	2	2	2	2	3	3	100.0	0	Confident
10	Q14247				61.548531657824725	80.18	5.64	44.69947244754584				Single Protein		Q14247	2	5	5	2	5	2	6	100.0	0	Confident
11	P56545				48.914114397826346	62.25	6.97	131.41644899578475				Single Protein		P56545	3	4	4	3	4	4	5	100.0	0	Confident
12	Q86XP3				102.91186957670797	76.01	3.52	59.43457492271673				Single Protein		Q86XP3	2	4	4	2	4	3	5	100.0	0	Confident
13	P12955				54.5129070696838	60.04	9.13	169.10204834016426				Single Protein		P12955	4	5	5	4	5	6	8	100.0	0	Confident
14	P61088				17.12697445361943	81.58	34.21	1307.247834747543				Single Protein		P61088	5	5	5	5	5	16	16	100.0	0	Confident
15	P45877				22.748844191753236	53.77	6.13	414.99931261826765				Single Protein		P45877	1	1	1	1	1	2	2	100.0	0	Doubtful
16	Q9BUH6				21.62597076536685	86.76	17.65	425.17086439812726				Single Protein		Q9BUH6	3	3	3	3	3	6	6	100.0	0	Confident
