	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	Q8WXA9				59.34501049295324	84.06	5.91	101.38784839676893					Single Protein		Q8WXA9	2	4	4	2	4	2	3	6	100.0	Confident
2	Q9UKV3				151.77079068994243	73.75	3.95	39.96544871782649					Single Protein		Q9UKV3	4	5	5	4	5	4	6	7	100.0	Confident
3	Q92522				22.47353260066597	100.0	30.99	543.0616946373272	Oxidation of M(M17)	Oxidation of M(1)			Single Protein		Q92522	8	8	8	8	8	8	21	24	100.0	Confident
4	P68104				50.10910826932214	55.63	26.41	285.6550811432796	Oxidation of M(M276, M404, M410)	Oxidation of M(3)			Related Proteins	Q5VTE0	P68104, Q5VTE0	8	10	10	8	10	8	21	23	100.0	Confident
5	Q9BU76				29.39394032622967	100.0	5.32	138.4734416126213					Single Protein		Q9BU76	1	2	2	1	2	1	2	3	100.0	Doubtful
6	Q9BTT0				30.67384802276165	45.15	29.48	981.742054732516	Oxidation of M(M49)	Oxidation of M(1)			Single Protein		Q9BTT0	7	7	7	7	7	7	19	21	100.0	Confident
7	P21127				92.65030386123267	76.35	1.64	26.778319958911318					Related Proteins	Q9UQ88	P21127, Q9UQ88	1	2	2	1	2	1	1	2	100.0	Doubtful
8	P22314				117.77432920492443	58.6	3.31	43.118460553146825					Single Protein		P22314	3	4	4	3	4	3	4	5	100.0	Confident
9	P61978				50.94440274865072	72.14	6.26	119.17053384855822					Single Protein		P61978	2	2	2	2	2	2	3	3	100.0	Confident
10	Q5JTH9				143.61109332804048	66.77	3.08	47.67534522906115					Single Protein		Q5JTH9	4	7	7	4	7	4	6	11	100.0	Confident
11	Q7Z4V5				74.27222971678142	85.69	29.21	391.19235803320055	Oxidation of M(M126, M250, M459)	Oxidation of M(3)			Single Protein		Q7Z4V5	20	21	20	19	21	20	52	58	100.0	Confident
12	Q07955				27.727814961380233	100.0	12.5	208.03587279906915					Single Protein		Q07955	3	3	3	3	3	3	4	4	100.0	Confident
13	Q92541				80.26460941650468	81.83	8.31	63.1881531755871					Single Protein		Q92541	5	5	5	5	5	5	5	6	100.0	Confident
14	P27348				27.746766754682028	79.59	28.98	267.5646010588364	Oxidation of M(M218)	Oxidation of M(1)			Single Protein		P27348	6	6	4	4	4	4	10	10	100.0	Confident
15	Q13601				43.63766285688655	80.84	5.77	95.58665392157322					Single Protein		Q13601	2	3	3	2	3	2	3	4	100.0	Confident
16	Q1KMD3				85.0521685930999	69.88	1.87	58.92963615553301	Oxidation of M(M493)	Oxidation of M(1)			Single Protein		Q1KMD3	1	4	4	1	4	1	4	5	100.0	Doubtful
17	P52272				77.46431371933258	78.36	16.16	155.62568595836197	Oxidation of M(M105, M457, M465, M532, M537, M592, M596)	Oxidation of M(7)			Single Protein		P52272	10	12	12	10	12	10	17	21	100.0	Confident
