	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P52209				53.10595320852181	85.51	4.76	95.53270313404691					Single Protein		P52209	1	2	2	1	2	1	6	7	100.0	Doubtful
2	P16591				94.5777518040231	87.59	1.95	10.959723998433716					Single Protein		P16591	1	1	1	1	1	1	1	1	100.0	Doubtful
3	P61158				47.34098137951422	76.08	28.23	117.08368527719172					Single Protein		P61158	10	13	13	10	13	10	18	22	100.0	Confident
4	P61160				44.73223355239567	76.14	19.8	113.54274062377331					Single Protein		P61160	5	6	6	5	6	5	9	10	100.0	Confident
5	Q8WXF1				58.70619460813852	71.89	4.21	58.307891223194154					Single Protein		Q8WXF1	2	2	2	2	2	2	4	4	100.0	Confident
6	P68104				50.10910826932214	84.2	44.59	413.68788395511746	Oxidation of M(M276, M404, M410)	Oxidation of M(3)			Related Proteins	Q5VTE0	P68104, Q5VTE0	23	23	12	12	12	12	218	220	100.0	Confident
7	P40222				61.85324680867071	87.0	7.88	52.60667519248184					Single Protein		P40222	4	5	5	4	5	4	7	8	100.0	Confident
8	P40227				57.987597263605494	86.44	18.08	47.8502982415276					Single Protein		P40227	6	6	6	6	6	6	7	7	100.0	Confident
9	Q8WX93				150.47023628320508	73.54	0.8	15.518193272118538					Single Protein		Q8WX93	1	1	1	1	1	1	2	2	100.0	Doubtful
10	P31943				49.19840896001632	83.3	2.23	42.19786780145601					Related Proteins	P52597, P55795	P31943, P52597, P55795	1	1	1	1	1	1	2	2	100.0	Doubtful
11	Q14185				215.20898787271193	89.92	3.06	9.630688926567412					Single Protein		Q14185	4	5	5	4	5	4	4	5	100.0	Confident
12	P49459				17.30450626968632	48.68	17.76	1066.3515241719292					Single Protein		P49459	2	2	2	2	2	2	11	11	100.0	Confident
13	Q09666				628.6993855112892	98.08	14.97	1.6228725099095584					Single Protein		Q09666	25	28	28	25	28	25	37	43	100.0	Confident
14	Q9UKK9				24.312236652421767	61.19	15.07	200.48275606890945					Single Protein		Q9UKK9	3	3	3	3	3	3	7	7	100.0	Confident
15	Q14204				532.0718395312898	91.8	1.08	2.7558793756247764					Single Protein		Q14204	2	2	2	2	2	2	2	2	100.0	Confident
16	P27348				27.746766754682028	100.0	4.08	16.104084242596482					Related Proteins	P31946, P31947, P61981, P62258, P63104, Q04917	P27348, P31946, P31947, P61981, P62258, P63104, Q04917	1	1	0	0	1	1	1	1	100.0	Doubtful
17	Q16881				70.86221675622504	100.0	3.54	12.158707671605972					Single Protein		Q16881	1	1	1	1	1	1	1	1	100.0	Doubtful
18	P35637				53.39379117146102	53.61	15.97	360.4605475553751	Oxidation of M(M321, M464)	Oxidation of M(2)			Single Protein		P35637	12	14	12	10	12	10	46	48	100.0	Confident
19	P22314				117.77432920492443	83.65	31.0	77.50971157877436					Single Protein		P22314	21	23	23	21	23	21	46	50	100.0	Confident
20	Q9NXV6				61.08785219820151	91.21	4.83	37.29206653531322					Single Protein		Q9NXV6	2	3	3	2	3	2	3	4	100.0	Confident
21	P61978				50.94440274865072	82.51	54.43	1484.236997218849	Oxidation of M(M27, M42, M241, M242, M283, M321)	Oxidation of M(6)			Single Protein		P61978	29	30	30	29	30	29	217	253	100.0	Confident
22	Q9BUL8				24.685837735165908	100.0	16.04	105.46149507926783					Single Protein		Q9BUL8	3	3	3	3	3	3	4	4	100.0	Confident
23	P43246				104.67669565905226	83.19	13.49	46.107814769656244					Single Protein		P43246	9	9	9	9	9	9	16	16	100.0	Confident
24	Q9Y6K5				121.09301974934857	69.0	3.5	15.175002459369761					Single Protein		Q9Y6K5	2	2	2	2	2	2	2	2	100.0	Confident
25	Q14258				70.92772616647572	89.52	2.86	27.98227403855417					Single Protein		Q14258	1	1	1	1	1	1	2	2	100.0	Doubtful
26	Q9H4A5				32.746976882439924	100.0	4.56	27.68772378551676					Related Proteins	Q9H4A6	Q9H4A5, Q9H4A6	1	1	0	0	1	1	2	2	100.0	Doubtful
27	Q96AC1				77.81060980195136	88.09	4.85	19.760437259279488					Single Protein		Q96AC1	2	3	3	2	3	2	2	3	100.0	Confident
28	Q9Y6I4				58.85892790354207	85.58	3.27	17.732587143533205					Single Protein		Q9Y6I4	1	1	1	1	1	1	1	1	100.0	Doubtful
29	P55210				34.254788954066676	100.0	13.53	73.78824078153394					Single Protein		P55210	3	4	4	3	4	3	4	5	100.0	Confident
30	Q9UKY7				27.31836013800038	68.6	35.27	205.1830168423475					Single Protein		Q9UKY7	7	8	8	7	8	7	12	13	100.0	Confident
31	Q9Y6D9				83.01560960969881	95.82	5.29	29.307339940101304					Single Protein		Q9Y6D9	3	3	3	3	3	3	5	5	100.0	Confident
32	P12956				69.799054271744	90.15	3.28	25.91461832141962					Single Protein		P12956	1	1	1	1	1	1	2	2	100.0	Doubtful
33	Q9Y6E0				49.27731588224513	77.88	20.32	133.60425445709672					Single Protein		Q9Y6E0	6	8	4	3	4	3	16	17	100.0	Confident
34	Q92599				55.72105483661246	90.68	25.05	90.39876996018593					Single Protein		Q92599	11	11	7	7	7	7	21	22	100.0	Confident
35	Q7KZF4				101.93350953374157	93.19	49.67	144.48535675460136					Single Protein		Q7KZF4	40	44	44	40	44	40	113	123	100.0	Confident
36	Q9UBB4				53.45481506263311	93.26	2.11	35.62528794073262					Single Protein		Q9UBB4	1	1	1	1	1	1	2	2	100.0	Doubtful
37	Q9UK45				11.5950068199461	100.0	24.27	76.61166290167257					Single Protein		Q9UK45	1	1	1	1	1	1	1	1	100.0	Doubtful
38	Q8ND56				50.49911693069789	78.83	2.59	21.61918158595144					Single Protein		Q8ND56	1	1	1	1	1	1	1	1	100.0	Doubtful
39	Q9GZZ1				19.386038157170322	100.0	48.52	235.7069174322332					Single Protein		Q9GZZ1	11	12	12	11	12	11	18	20	100.0	Confident
40	Q52LJ0				37.16702584577766	90.3	36.97	147.90898849659928					Single Protein		Q52LJ0	7	8	8	7	8	7	16	17	100.0	Confident
41	P51003				82.79101620476592	92.21	1.74	22.972347245625258					Single Protein		P51003	1	1	1	1	1	1	2	2	100.0	Doubtful
42	O95219				51.87609974841192	92.22	3.33	38.02892182589049					Single Protein		O95219	1	1	1	1	1	1	2	2	100.0	Doubtful
43	Q9BTA9				70.68113983740794	72.8	15.61	52.774212374623495					Single Protein		Q9BTA9	6	6	6	6	6	6	9	10	100.0	Confident
44	Q13616				89.6219785085094	90.72	3.48	41.09896499412644					Single Protein		Q13616	3	3	3	3	3	3	6	6	100.0	Confident
45	P26038				67.77778967478379	94.63	37.44	110.70524610875007					Single Protein		P26038	23	25	18	17	18	17	50	56	100.0	Confident
46	Q13620				103.9162090608696	95.62	3.29	36.1557905102968					Single Protein		Q13620	2	2	2	2	2	2	5	5	100.0	Confident
47	P52306				66.27452862909898	88.8	5.11	36.60019146044655					Single Protein		P52306	2	2	2	2	2	2	3	3	100.0	Confident
48	P04632				28.297732458515412	69.78	7.09	109.09218357887939					Single Protein		P04632	2	2	2	2	2	2	4	4	100.0	Confident
49	Q9GZS3				33.559769050692886	75.41	6.56	137.23480484995264					Single Protein		Q9GZS3	1	1	1	1	1	1	4	4	100.0	Doubtful
50	Q9P2J5				134.37947572329307	87.41	9.95	32.05673578641369					Single Protein		Q9P2J5	8	11	11	8	11	8	12	14	100.0	Confident
51	P12268				55.76964691124249	74.51	2.33	20.60313649836103					Single Protein		P12268	1	1	1	1	1	1	1	1	100.0	Doubtful
52	Q9P2K6				56.831412228613786	71.49	2.38	21.858729304355336					Single Protein		Q9P2K6	1	1	1	1	1	1	1	1	100.0	Doubtful
53	Q15398				95.05569800437574	100.0	5.79	31.091415598393528					Single Protein		Q15398	4	7	7	4	7	4	7	9	100.0	Confident
54	Q8WVV9				60.04487467721004	93.17	2.21	15.625745106677774					Single Protein		Q8WVV9	1	1	1	1	1	1	1	1	100.0	Doubtful
55	Q9Y570				42.28820103997392	74.87	38.86	153.30808455850647					Single Protein		Q9Y570	11	11	11	11	11	11	21	21	100.0	Confident
56	O43143				90.87516566013836	77.74	4.03	23.277289908177806					Single Protein		O43143	3	3	2	2	2	2	4	4	100.0	Confident
57	Q8N300				7.802986950892874	100.0	34.85	179.3409381561881					Single Protein		Q8N300	2	2	2	2	2	2	2	2	100.0	Doubtful
