	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	NM_018052_1	Homo sapiens Vac14 homolog (S. cerevisiae) (VAC14), mRNA|VAC14|frame-2			6.335976991040972	100.0	0.0	0.0					Single Protein		NM_018052_1	0	1	1	0	1	0	0	1	100.0	Doubtful
2	Q8WXC6				6.206754765612963	36.84	35.09	989.7268717122818					Single Protein		Q8WXC6	1	1	1	1	1	1	2	2	100.0	Doubtful
3	Q567U6				73.15190051221317	90.81	4.44	57.73406751654977					Single Protein		Q567U6	3	4	4	3	4	3	5	6	100.0	Confident
4	Q9UKX7				50.11316358276398	80.77	7.69	51.642858558381675					Single Protein		Q9UKX7	3	4	4	3	4	3	4	5	100.0	Confident
5	Q9Y5Z4				22.86118913943833	76.59	40.98	307.7924491168928					Single Protein		Q9Y5Z4	6	7	7	6	7	6	12	13	100.0	Confident
6	Q8WXF1				58.70619460813852	71.89	31.74	190.74782952825635					Single Protein		Q8WXF1	15	18	18	15	18	15	39	42	100.0	Confident
7	P68104				50.10910826932214	65.8	42.86	267.82937781307317	Oxidation of M(M276)	Oxidation of M(1)			Related Proteins	Q5VTE0	P68104, Q5VTE0	17	18	9	9	18	17	58	58	100.0	Confident
8	P40227				57.987597263605494	86.44	3.95	22.640810790803837					Single Protein		P40227	1	1	1	1	1	1	1	1	100.0	Doubtful
9	Q9H4M9				60.58866550092089	77.15	32.4	121.02962065331884					Single Protein		Q9H4M9	12	12	8	8	11	11	20	20	100.0	Confident
10	NM_003433_2	Homo sapiens zinc finger protein 132 (ZNF132), mRNA|ZNF132|frame-3			4.4711583557935715	100.0	0.0	0.0					Single Protein		NM_003433_2	0	1	1	0	1	0	0	1	100.0	Doubtful
11	Q9NWY4				39.411033409964226	78.9	3.18	38.066418142780066					Single Protein		Q9NWY4	1	1	1	1	1	1	1	1	100.0	Doubtful
12	NM_001196_3	Homo sapiens BH3 interacting domain death agonist (BID), transcript variant 2, mRNA|BID|frame-2			5.52470469820466	100.0	0.0	0.0					Related Proteins	NM_197966_3, NM_197967_3	NM_001196_3, NM_197966_3, NM_197967_3	0	1	1	0	1	0	0	1	100.0	Doubtful
13	Q8WX93				150.47023628320508	69.41	9.11	49.895891332430466					Single Protein		Q8WX93	10	10	10	10	10	10	16	16	100.0	Confident
14	Q9H4A6				33.78950302392837	89.6	17.45	110.27855593048832					Single Protein		Q9H4A6	3	3	3	3	3	3	4	4	100.0	Confident
15	Q96QU8				128.8007201460988	63.47	5.78	35.26944980583002					Single Protein		Q96QU8	5	6	6	5	6	5	6	7	100.0	Confident
16	Q86Y56				93.46206404563488	76.02	15.67	61.24958672399115					Single Protein		Q86Y56	10	11	11	10	11	10	15	15	100.0	Confident
17	P22314				117.77432920492443	78.26	6.43	37.85840492888509					Single Protein		P22314	4	5	5	4	5	4	7	7	100.0	Confident
18	Q9NXV6				61.08785219820151	86.55	12.93	67.44736053918292					Single Protein		Q9NXV6	5	5	5	5	5	5	9	9	100.0	Confident
19	P61978				50.94440274865072	82.51	28.73	138.7323301524273					Single Protein		P61978	10	11	11	10	11	10	16	18	100.0	Confident
20	Q9BV47				23.930338630870967	87.2	0.0	0.0					Single Protein		Q9BV47	0	1	1	0	1	0	0	1	100.0	Doubtful
21	P61923				20.185466194186752	61.02	7.91	96.22344586091629					Single Protein		P61923	1	1	1	1	1	1	1	1	100.0	Doubtful
