	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	O60449				198.1835705879316	77.53	0.87	12.90905786062452					Single Protein		O60449	1	1	1	1	1	1	2	2	100.0	Doubtful
2	P52209				53.10595320852181	85.51	10.35	59.114420530039034					Single Protein		P52209	3	4	4	3	4	3	6	8	100.0	Confident
3	P19623				33.80271562546256	89.4	8.61	117.0182189402908					Single Protein		P19623	3	3	3	3	3	3	6	6	100.0	Confident
4	Q9Y6A4				22.75999248526644	84.46	8.81	89.29322406183282					Single Protein		Q9Y6A4	1	1	1	1	1	1	2	2	100.0	Doubtful
5	NM_001025357_3	Homo sapiens chromosome 8 open reading frame 85 (C8orf85), mRNA|C8orf85|frame-3			5.067809978860051	100.0	28.89	765.9374330637214					Single Protein		NM_001025357_3	1	1	1	1	1	1	4	4	100.0	Doubtful
6	P68104				50.10910826932214	84.2	44.59	399.16702778988645	Oxidation of M(M276, M404, M410)	Oxidation of M(3)			Related Proteins	Q5VTE0	P68104, Q5VTE0	20	21	21	20	21	20	138	146	100.0	Confident
7	P40222				61.85324680867071	87.0	31.68	193.98498652048647	Oxidation of M(M347)	Oxidation of M(1)			Single Protein		P40222	17	20	19	16	20	17	39	46	100.0	Confident
8	P24941				33.90801967447553	100.0	4.7	14.457711614038367					Related Proteins	Q00526	P24941, Q00526	1	1	0	0	1	1	1	1	100.0	Doubtful
9	O95155				146.0918561626345	83.1	4.99	34.77511682001416					Single Protein		O95155	5	5	5	5	5	5	9	9	100.0	Confident
10	Q5JSL3				237.51922702285245	92.28	1.54	6.75650506165724					Single Protein		Q5JSL3	2	2	2	2	2	2	2	2	100.0	Confident
11	P46379				119.3339775156768	44.61	1.15	17.06296261775617					Single Protein		P46379	1	1	1	1	1	1	1	1	100.0	Doubtful
12	Q9Y5X2				52.536116949581384	89.46	2.58	20.713452216266507					Single Protein		Q9Y5X2	1	1	1	1	1	1	1	1	100.0	Doubtful
