	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	K1C9_HUMAN				62.09190997979053	68.38	49.92	460.68529154360834	Oxidation of M(M157, M245, M269, M276, M286)	Oxidation of M(5)			Related Proteins	P35527	K1C9_HUMAN, P35527	24	25	25	24	25	24	55	57	100.0	Doubtful
2	P81605				11.27682755014452	63.64	10.0	837.8500487163047					Single Protein		P81605	1	1	1	1	1	1	2	2	100.0	Doubtful
3	O00522				84.29444262479272	90.49	1.09	132.09347614896697					Single Protein		O00522	1	1	1	1	1	1	3	3	89.47368421052632	Doubtful
4	P02533				51.52938407421822	87.29	16.95	307.4997802175839	Oxidation of M(M119)	Oxidation of M(1)			Single Protein		P02533	7	8	2	1	2	1	18	18	100.0	Doubtful
5	K22E_HUMAN				65.82539290353346	87.6	40.16	416.53843862105293	Oxidation of M(M263, M473)	Oxidation of M(2)			Related Proteins	P35908	K22E_HUMAN, P35908	25	26	17	16	18	17	50	52	100.0	Doubtful
6	TRY1_BOVIN				25.408419297583514	82.3	82.3	67662.96578378613	Oxidation of M(M106, M180)	Oxidation of M(2)			Single Protein		TRY1_BOVIN	82	87	77	73	77	73	1656	1710	100.0	Doubtful
7	P07478				26.471034287798968	59.92	3.24	594.4206426703514					Related Proteins	P35030	P07478, P35030	1	1	0	0	0	0	3	3	80.95238095238095	Doubtful
8	K1C10_HUMAN				59.48287701205572	66.27	39.97	564.5479339387734	Oxidation of M(M150, M291, M306, M321)	Oxidation of M(4)			Related Proteins	P13645	K1C10_HUMAN, P13645	21	21	20	20	20	20	50	52	100.0	Doubtful
9	NM_001039703_12	Homo sapiens neuroblastoma breakpoint family, member 10 (NBPF10), mRNA|NBPF10|frame-1			7.829108273941053	100.0	27.27	444.314419773798			Oxidation of M (M7-{M1 M7 M15})	Oxidation of M (1)	Related Proteins	NM_001039703_14, NM_001039703_16, NM_001039703_18, NM_001039703_20, NM_001039703_22, NM_001039703_24	NM_001039703_12, NM_001039703_14, NM_001039703_16, NM_001039703_18, NM_001039703_20, NM_001039703_22, NM_001039703_24	1	1	1	1	1	1	1	2	100.0	Doubtful
10	P08779				51.236202521320465	86.68	21.14	353.73773061309043	Oxidation of M(M121, M274)	Oxidation of M(2)			Single Protein		P08779	8	9	3	2	3	2	20	21	100.0	Doubtful
11	P35030				32.50802898407952	73.68	6.58	346.922285796595					Related Proteins	TRYP_PIG	P35030, TRYP_PIG	3	3	0	0	0	0	8	8	100.0	Doubtful
12	P04264				65.99900087210398	69.25	36.02	542.7336021228881	Oxidation of M(M259, M262, M296, M493)	Oxidation of M(4)			Single Protein		P04264	25	28	22	20	22	20	82	90	100.0	Doubtful
13	P02538				60.00827426891604	76.95	16.31	233.8926081150727					Related Proteins	P04259, P48668	P02538, P04259, P48668	10	11	0	0	0	0	22	25	100.0	Doubtful
14	REF_HEVBR				14.71268950229706	100.0	22.46	708.3273358712722					Single Protein		REF_HEVBR	3	3	3	3	3	3	5	5	100.0	Doubtful
15	P13647				62.33997694347283	73.56	17.29	269.77425739810286	Oxidation of M(M274, M297, M303)	Oxidation of M(3)			Single Protein		P13647	12	14	7	6	7	6	26	29	100.0	Doubtful
16	O95678				59.52403085076316	71.69	9.07	191.91445834688076					Related Proteins	P02538, P48668	O95678, P02538, P48668	6	6	0	0	0	0	10	10	100.0	Doubtful
17	P07478				26.471034287798968	59.92	5.67	495.35053555862623					Related Proteins	Q8NHM4, TRY2_BOVIN, TRYP_PIG	P07478, Q8NHM4, TRY2_BOVIN, TRYP_PIG	1	1	0	0	0	0	5	5	100.0	Doubtful
18	Q86YZ3				282.2276283698903	55.93	3.86	15.987832903672693					Single Protein		Q86YZ3	3	4	4	3	4	3	5	9	100.0	Doubtful
