	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	Q9UKV3				151.77079068994243	73.75	2.76	83.20429077315379					Single Protein		Q9UKV3	3	4	4	3	4	3	5	6	100.0	Confident
2	P68104				50.10910826932214	55.63	12.99	407.9183551292998					Related Proteins	Q5VTE0	P68104, Q5VTE0	7	7	7	7	7	7	13	13	100.0	Confident
3	P25440				88.006311905524	56.3	9.86	232.87829866865755	Oxidation of M(M180)	Oxidation of M(1)			Single Protein		P25440	6	6	5	5	6	6	9	9	100.0	Confident
4	P62424				29.97702404887955	90.98	3.38	285.03725551517437					Single Protein		P62424	1	1	1	1	1	1	2	2	100.0	Doubtful
5	P60660				16.91913314499716	82.12	8.61	251.05930452661056					Single Protein		P60660	1	1	1	1	1	1	1	1	100.0	Doubtful
6	P13489				49.94108720369384	72.23	2.17	88.57466117644437					Single Protein		P13489	1	1	1	1	1	1	1	1	100.0	Doubtful
7	Q14204				532.0718395312898	78.09	0.28	17.653064020264583	Oxidation of M(M4339)	Oxidation of M(1)			Single Protein		Q14204	1	2	2	1	2	1	2	3	100.0	Doubtful
8	K1C9_HUMAN				62.09190997979053	48.8	19.58	406.60185341701003	Oxidation of M(M269)	Oxidation of M(1)			Related Proteins	P35527	K1C9_HUMAN, P35527	8	8	8	8	8	8	13	14	100.0	Confident
9	P22314				117.77432920492443	58.6	6.99	122.22335213265428	Oxidation of M(M1015)	Oxidation of M(1)			Single Protein		P22314	6	9	9	6	9	6	8	13	100.0	Confident
10	P61964				36.56545229372351	69.16	12.57	416.17715051766487					Single Protein		P61964	3	3	3	3	3	3	6	6	100.0	Confident
11	P43243				94.56479778685481	75.56	6.97	215.67819000648197	Oxidation of M(M403, M539)	Oxidation of M(2)			Single Protein		P43243	5	5	5	5	5	5	8	8	100.0	Confident
12	P61978				50.94440274865072	72.14	3.67	99.24071985214186					Single Protein		P61978	1	1	1	1	1	1	1	1	100.0	Doubtful
13	NM_015036_1	Homo sapiens endonuclease domain containing 1 (ENDOD1), mRNA|ENDOD1|frame-2			6.32925465016726	57.41	16.67	1404.0724067969702					Single Protein		NM_015036_1	1	1	1	1	1	1	2	2	100.0	Doubtful
14	Q9BV38				47.37500670859233	46.76	4.4	278.74966899645733					Single Protein		Q9BV38	2	2	2	2	2	2	3	3	100.0	Confident
15	Q8WXI9				65.21999528964584	74.2	4.55	98.91703844362216					Single Protein		Q8WXI9	2	4	3	1	4	2	2	4	100.0	Confident
16	Q7Z4V5				74.27222971678142	85.69	4.47	121.70130010760255					Single Protein		Q7Z4V5	2	4	4	2	4	2	4	8	100.0	Confident
17	Q07955				27.727814961380233	100.0	12.1	509.5424056924489					Single Protein		Q07955	3	3	3	3	3	3	5	5	100.0	Confident
18	Q9NP71				93.01393678708017	52.58	1.76	136.61245039105654					Single Protein		Q9NP71	1	1	1	1	1	1	2	2	98.56115107913669	Doubtful
19	P27348				27.746766754682028	79.59	12.24	238.73324421107668					Single Protein		P27348	3	3	1	1	2	2	4	5	100.0	Confident
20	P05388				34.251797655797155	59.94	2.84	159.28552514083273					Related Proteins	Q8NHW5	P05388, Q8NHW5	1	1	1	1	1	1	1	1	100.0	Doubtful
21	O95218				37.3820216872587	100.0	2.42	229.75730293041332					Single Protein		O95218	1	3	3	1	3	1	2	4	99.25373134328358	Doubtful
22	P61247				29.925739272189062	100.0	3.03	143.5983143315083					Single Protein		P61247	1	1	1	1	1	1	1	1	100.0	Doubtful
23	Q01130				25.461183837817952	100.0	3.62	171.53825784397375					Related Proteins	Q9BRL6	Q01130, Q9BRL6	1	1	0	0	1	1	2	2	100.0	Doubtful
24	Q14103				38.4103025899212	64.79	3.94	164.8258912326878					Single Protein		Q14103	1	2	2	1	2	1	1	2	100.0	Doubtful
25	Q14152				166.46831430287327	95.8	0.65	28.143990336687594					Single Protein		Q14152	1	2	2	1	2	1	1	2	100.0	Doubtful
26	P52272				77.46431371933258	78.36	6.3	143.1335948676523	Oxidation of M(M457, M465, M592, M596)	Oxidation of M(4)			Single Protein		P52272	3	5	5	3	5	3	4	7	100.0	Confident
27	Q14974				97.1080146943779	54.11	1.37	63.394573551033766					Single Protein		Q14974	1	1	1	1	1	1	1	1	100.0	Doubtful
28	Q14978				73.55963598521475	86.41	1.29	108.46911297143976					Single Protein		Q14978	1	1	1	1	1	1	2	2	100.0	Doubtful
29	Q14980				238.11522374594037	87.75	7.14	82.83290883893828	Oxidation of M(M793, M1819, M1956)	Oxidation of M(3)			Single Protein		Q14980	11	13	13	11	13	11	15	19	100.0	Confident
30	O94776				74.97573718107209	83.08	1.65	125.32216523477089					Single Protein		O94776	1	2	2	1	2	1	2	3	100.0	Doubtful
31	P81605				11.27682755014452	63.64	10.0	1083.1415709576627					Single Protein		P81605	1	1	1	1	1	1	2	2	100.0	Doubtful
32	Q9Y5B9				119.83841950983168	77.84	4.49	127.43969297361036	Oxidation of M(M203, M352)	Oxidation of M(2)			Single Protein		Q9Y5B9	4	4	4	4	4	4	7	7	100.0	Confident
33	P08107				70.00903707472403	63.18	7.64	156.41221111986974					Single Protein		P08107	4	5	3	2	3	2	6	7	100.0	Confident
34	P62241				24.190162647298038	100.0	11.54	455.6484973980552					Single Protein		P62241	2	2	2	2	2	2	3	3	100.0	Confident
35	P67936				28.504491022601155	100.0	18.55	762.9790927142408					Single Protein		P67936	7	8	5	5	5	5	13	15	100.0	Confident
36	P62249				16.43504092989139	100.0	7.53	519.3144518290163					Single Protein		P62249	1	1	1	1	1	1	2	2	100.0	Doubtful
37	P62258				29.155415999021855	100.0	20.0	582.2770863481553	Oxidation of M(M33)	Oxidation of M(1)			Single Protein		P62258	5	6	5	4	5	4	9	11	100.0	Confident
38	P62263				16.262532812805947	73.51	15.89	853.8278149441035					Single Protein		P62263	2	2	2	2	2	2	3	4	100.0	Doubtful
39	P29692				31.10278320777167	73.67	20.28	562.1286326144455					Single Protein		P29692	4	4	4	4	4	4	8	8	100.0	Confident
40	P07437				49.63897134453148	54.5	36.26	509.0330117548232	Oxidation of M(M73, M147, M164, M257, M330)	Oxidation of M(5)			Single Protein		P07437	17	17	2	2	2	2	43	44	100.0	Confident
41	P51572				27.974011615458817	76.42	7.32	462.3165241892463	Oxidation of M(M212)	Oxidation of M(1)			Single Protein		P51572	2	2	2	2	2	2	4	4	100.0	Confident
42	Q15287				34.18770139987295	82.3	7.54	310.737335930477	Oxidation of M(M189, M192)	Oxidation of M(2)			Single Protein		Q15287	2	3	3	2	3	2	3	4	100.0	Confident
43	P15880				31.304595167946374	92.83	12.63	431.28503963046865	Oxidation of M(M215, M216)	Oxidation of M(2)			Single Protein		P15880	3	4	4	3	4	3	5	6	100.0	Confident
44	Q16629				27.350025408227616	100.0	3.78	318.57105028166546	Oxidation of M(M85)	Oxidation of M(1)			Single Protein		Q16629	1	1	1	1	1	1	2	2	100.0	Doubtful
45	O75369				277.9900580055979	67.18	5.53	87.60225427545033					Single Protein		O75369	12	14	8	6	8	6	19	21	100.0	Confident
46	P68371				49.799001993036754	54.38	39.55	652.0488350335451	Oxidation of M(M73, M147, M164, M257, M293, M330)	Oxidation of M(6)			Single Protein		P68371	18	18	3	3	3	3	50	50	100.0	Confident
47	P27824				67.52585021196069	57.94	5.07	271.75594970263944					Single Protein		P27824	3	3	3	3	3	3	5	5	100.0	Confident
48	Q02878				32.70762882198842	100.0	10.42	438.7726271240532					Single Protein		Q02878	3	4	4	3	4	3	5	6	100.0	Confident
49	O43719				85.80056134063028	84.24	1.46	54.94196374422926					Single Protein		O43719	1	1	1	1	1	1	1	1	100.0	Doubtful
50	Q9H307				81.56496230550445	83.82	12.97	280.2394189385238	Oxidation of M(M134)	Oxidation of M(1)			Single Protein		Q9H307	8	9	9	8	9	8	13	15	100.0	Confident
51	O43707				104.78847372042017	83.1	3.4	147.73063992378192					Single Protein		O43707	3	3	2	2	2	2	5	5	100.0	Confident
52	P08670				53.61907865427834	92.7	7.3	160.88329661215283	Oxidation of M(M193)	Oxidation of M(1)			Single Protein		P08670	3	4	4	3	4	3	3	5	100.0	Confident
53	K22E_HUMAN				65.82539290353346	68.22	20.47	341.71343613992633					Related Proteins	P35908	K22E_HUMAN, P35908	12	13	10	9	10	9	20	21	100.0	Confident
54	Q86VM9				106.31549655664293	82.69	2.2	131.63178813721595					Single Protein		Q86VM9	2	3	3	2	3	2	4	5	100.0	Confident
55	P62158				16.826834300721597	59.73	10.74	507.7226113864043					Single Protein		P62158	2	4	4	2	4	2	2	4	100.0	Doubtful
56	P62191				49.15369363285162	86.36	2.73	94.30337060576664	Oxidation of M(M405)	Oxidation of M(1)			Single Protein		P62191	1	1	1	1	1	1	1	1	100.0	Doubtful
57	Q9Y4B4				162.66700184086346	62.44	1.3	33.254346476770344	Oxidation of M(M884)	Oxidation of M(1)			Single Protein		Q9Y4B4	1	1	1	1	1	1	1	6	100.0	Doubtful
58	Q6P2E9				151.56668281413428	51.03	1.14	40.28688096016811					Single Protein		Q6P2E9	1	1	1	1	1	1	1	1	100.0	Doubtful
59	TRY1_BOVIN				25.408419297583514	71.6	60.49	13018.994387217648	Oxidation of M(M106, M180)	Oxidation of M(2)			Single Protein		TRY1_BOVIN	42	42	42	42	42	42	230	238	100.0	Confident
60	Q9BR76				54.20024773334737	55.42	6.13	108.31415709576628	Oxidation of M(M419)	Oxidation of M(1)			Single Protein		Q9BR76	1	1	1	1	1	1	1	1	100.0	Doubtful
61	P62854				13.00708428950836	100.0	13.04	659.3035649307512	Oxidation of M(M115)	Oxidation of M(1)			Related Proteins	Q5JNZ5	P62854, Q5JNZ5	1	1	1	1	1	1	2	2	81.81818181818181	Doubtful
62	P62318				13.907304175913728	100.0	7.94	601.7453171987015					Single Protein		P62318	1	1	1	1	1	1	2	2	100.0	Doubtful
63	P62314				13.273363994901741	100.0	17.65	477.8565754224983					Single Protein		P62314	2	2	2	2	2	2	2	2	100.0	Confident
64	Q9Y2W1				108.6010168388624	94.76	0.94	83.7789060409242					Single Protein		Q9Y2W1	1	2	2	1	2	1	2	4	100.0	Doubtful
65	P42025				42.26672405284514	65.16	2.66	50.412174180210364					Related Proteins	P61163	P42025, P61163	1	1	0	0	1	1	1	1	100.0	Doubtful
66	P26641				50.08714232857586	68.88	10.53	218.03794427968066					Single Protein		P26641	5	6	6	5	6	5	5	7	100.0	Confident
67	P12004				28.750293139136293	78.54	4.98	166.2717323838517	Oxidation of M(M68, M75)	Oxidation of M(2)			Single Protein		P12004	1	1	1	1	1	1	1	1	100.0	Doubtful
68	Q9UQ35				299.4380101693397	86.99	6.18	68.81199579336864	Oxidation of M(M1343, M2135, M2268, M2371)	Oxidation of M(4)			Single Protein		Q9UQ35	12	12	12	12	12	12	19	19	100.0	Confident
69	P49327				273.25428753049016	58.98	1.19	34.20353550022146	Oxidation of M(M1159)	Oxidation of M(1)			Single Protein		P49327	3	3	3	3	3	3	3	3	100.0	Confident
70	K1C10_HUMAN				59.48287701205572	57.84	25.13	665.5132532220624					Related Proteins	P13645	K1C10_HUMAN, P13645	13	13	13	13	13	13	27	27	100.0	Confident
71	P49321				85.18607231820397	59.14	1.65	56.49769744190491					Single Protein		P49321	1	1	1	1	1	1	1	1	100.0	Doubtful
72	P62491				24.378412825723224	75.46	5.09	351.01810169924255					Related Proteins	Q15907	P62491, Q15907	1	1	1	1	1	1	2	2	100.0	Doubtful
73	Q16576				47.79017950716614	38.59	12.0	693.271285612958	Oxidation of M(M6)	Oxidation of M(1)			Single Protein		Q16576	5	5	3	3	3	3	10	11	100.0	Confident
74	P60709				41.709730139029176	64.53	37.07	567.9782875505632	Oxidation of M(M190, M305, M325)	Oxidation of M(3)	Oxidation of M (M44-{M44 M47})	Oxidation of M (1)	Related Proteins	P63261	P60709, P63261	14	14	6	6	14	14	31	33	100.0	Confident
75	P12814				102.99263258935731	84.19	3.81	77.68433398261925	Oxidation of M(M748)	Oxidation of M(1)			Single Protein		P12814	3	5	4	2	4	2	3	7	100.0	Confident
76	P18124				29.20719768599884	100.0	4.44	152.86272170773464					Single Protein		P18124	1	3	3	1	3	1	1	3	100.0	Doubtful
77	Q08945				81.02442027045807	78.42	1.83	229.75730293041332					Single Protein		Q08945	1	1	1	1	1	1	4	4	100.0	Doubtful
78	Q13428				152.0153228971003	62.84	4.7	100.26562401182393					Single Protein		Q13428	6	8	8	6	8	6	9	11	100.0	Confident
79	P62273				6.6723034425148535	100.0	14.29	676.9634818485391	Oxidation of M(M38)	Oxidation of M(1)			Single Protein		P62273	1	1	1	1	1	1	1	2	99.25373134328358	Doubtful
80	Q9Y265				50.1963140517197	75.22	2.41	194.90979425973362					Single Protein		Q9Y265	1	3	3	1	3	1	2	5	100.0	Doubtful
81	Q12824				44.113178059904804	72.21	3.38	107.09026831502315					Single Protein		Q12824	1	1	1	1	1	1	1	1	100.0	Doubtful
82	Q92973				102.28878151877566	50.33	2.45	115.57913104731158					Single Protein		Q92973	2	4	4	2	4	2	3	5	100.0	Doubtful
83	O60888				19.10411244227116	46.93	14.53	818.2004672701769	Oxidation of M(M121, M122)	Oxidation of M(2)			Single Protein		O60888	2	2	2	2	2	2	4	4	100.0	Confident
84	Q9Y230				51.12455427949146	82.07	8.86	337.1728401473003					Single Protein		Q9Y230	4	4	4	4	4	4	7	7	100.0	Confident
85	P17480				89.35022633920845	84.82	1.57	112.65959876231261					Single Protein		P17480	1	2	2	1	2	1	2	4	100.0	Doubtful
86	Q12888				213.4426880477534	57.0	1.22	69.55955042847376					Single Protein		Q12888	2	3	3	2	3	2	5	5	100.0	Doubtful
87	NM_000158_1	Homo sapiens glucan (1,4-alpha-), branching enzyme 1 (GBE1), mRNA|GBE1|frame-3			9.234616160622904	67.5	27.5	473.87443729397745	Oxidation of M(M44)	Oxidation of M(1)			Single Protein		NM_000158_1	1	1	1	1	1	1	1	1	100.0	Doubtful
88	P53999				14.386410160891673	100.0	8.66	597.0071650947747					Single Protein		P53999	1	1	1	1	1	1	2	2	98.56115107913669	Doubtful
89	Q15059				79.49207399821184	68.18	4.55	226.1295560420384					Single Protein		Q15059	3	3	2	2	3	3	6	6	100.0	Confident
90	P06748				32.55484168905772	70.75	4.42	164.1123592360095					Single Protein		P06748	1	4	4	1	4	1	1	6	100.0	Doubtful
91	P06753				32.92977753245983	100.0	8.42	407.919983448383					Single Protein		P06753	3	4	1	1	1	1	6	8	100.0	Confident
92	P62805				11.360381729559025	100.0	21.36	552.0867230609446					Single Protein		P62805	2	2	2	2	2	2	2	2	100.0	Confident
93	P62826				24.40761778465903	76.85	8.8	685.1196683768349					Single Protein		P62826	2	2	2	2	2	2	4	4	100.0	Confident
94	P24534				24.74826223641773	73.78	6.67	196.42463722030152					Single Protein		P24534	1	1	1	1	1	1	1	1	100.0	Doubtful
95	Q14676				226.52878855089264	55.15	0.53	23.75310462626453					Single Protein		Q14676	1	1	1	1	1	1	1	1	81.81818181818181	Doubtful
96	Q92841				80.22201763115304	70.51	7.0	211.38516565564683	Oxidation of M(M330, M333)	Oxidation of M(2)			Single Protein		Q92841	4	4	3	3	4	4	5	6	100.0	Confident
97	P04264				65.99900087210398	65.22	24.53	417.78563198841556	Oxidation of M(M262)	Oxidation of M(1)			Single Protein		P04264	18	19	15	14	15	14	35	37	100.0	Confident
98	P08621				51.52583342220536	85.58	2.52	189.07708221206082					Single Protein		P08621	1	2	2	1	2	1	2	3	100.0	Doubtful
99	P46013				358.4737004705798	91.22	1.35	3.067148461449692					Single Protein		P46013	1	1	1	1	1	1	1	1	100.0	Doubtful
100	P31943				49.19840896001632	71.71	9.58	320.9844673292539					Related Proteins	P55795	P31943, P55795	3	3	3	3	3	3	5	5	100.0	Confident
101	Q8IZL8				119.62449250736474	29.56	1.15	55.9969792961864					Single Protein		Q8IZL8	1	1	1	1	1	1	1	1	81.81818181818181	Doubtful
102	P46060				63.502304200414855	60.31	5.79	162.38687882348134					Single Protein		P46060	3	3	3	3	3	3	3	3	100.0	Confident
