	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	Q9H4L4				64.96868842987423	65.16	7.14	122.86679032163902	Oxidation of M(M204)	Oxidation of M(1)			Single Protein		Q9H4L4	3	4	4	3	4	3	4	5	100.0	Confident
2	Q8WXA9				59.34501049295324	84.06	18.31	210.81642597726216	Oxidation of M(M129, M150)	Oxidation of M(2)			Single Protein		Q8WXA9	6	8	8	6	8	6	10	13	100.0	Confident
3	Q9UKV3				151.77079068994243	73.75	1.49	29.964094733710258					Single Protein		Q9UKV3	2	3	3	2	3	2	2	3	100.0	Confident
4	Q9NXF1				105.60761109247318	67.17	6.35	145.11005157398606					Single Protein		Q9NXF1	5	5	5	5	5	5	9	9	100.0	Confident
5	P68104				50.10910826932214	55.63	30.74	326.77149289933647	Oxidation of M(M276, M404, M410)	Oxidation of M(3)			Related Proteins	Q5VTE0	P68104, Q5VTE0	9	10	10	9	10	9	16	18	100.0	Confident
6	P17844				69.10473382539206	71.5	8.31	130.32546672751693	Oxidation of M(M253, M256)	Oxidation of M(2)			Single Protein		P17844	5	6	2	1	2	1	7	12	100.0	Confident
7	P21127				92.65030386123267	76.35	3.14	130.87259023399923					Related Proteins	Q9UQ88	P21127, Q9UQ88	3	3	3	3	3	3	6	6	100.0	Confident
8	P22314				117.77432920492443	58.6	3.88	48.63025210880845					Single Protein		P22314	3	5	5	3	5	3	4	7	100.0	Confident
9	P61978				50.94440274865072	72.14	4.97	63.53643124163693					Single Protein		P61978	1	1	1	1	1	1	1	1	100.0	Doubtful
10	Q9BV38				47.37500670859233	46.76	21.06	467.1896524749422	Oxidation of M(M387)	Oxidation of M(1)			Single Protein		Q9BV38	8	8	8	8	8	8	15	15	100.0	Confident
11	Q92572				21.718129666205453	66.84	32.12	790.2158936750567	Oxidation of M(M168)	Oxidation of M(1)			Single Protein		Q92572	6	6	6	6	6	6	10	13	100.0	Confident
12	Q7Z4V5				74.27222971678142	85.69	12.67	221.5048122048502	Oxidation of M(M459)	Oxidation of M(1)			Single Protein		Q7Z4V5	8	12	12	8	12	8	19	24	100.0	Confident
13	Q07955				27.727814961380233	100.0	9.68	195.73319947020408					Single Protein		Q07955	2	2	2	2	2	2	3	3	100.0	Confident
14	P27348				27.746766754682028	79.59	20.0	350.0295474607296	Oxidation of M(M218)	Oxidation of M(1)			Single Protein		P27348	4	4	2	2	4	4	8	9	100.0	Confident
15	P53677				46.94739992134627	70.57	7.89	119.99974780916499	Oxidation of M(M314)	Oxidation of M(1)			Single Protein		P53677	3	5	2	1	2	1	6	9	100.0	Confident
16	Q7Z406				227.73176987016345	93.33	0.85	12.868990845336857					Single Protein		Q7Z406	1	1	1	1	1	1	1	1	100.0	Doubtful
17	Q99873				41.48853521712523	81.99	7.48	150.75103561680316	Oxidation of M(M327)	Oxidation of M(1)			Single Protein		Q99873	2	3	3	2	3	2	3	6	100.0	Confident
18	O14617				130.07577953676952	65.22	18.99	181.98743842718116	Oxidation of M(M152, M155, M327, M964, M1069, M1106)	Oxidation of M(6)			Single Protein		O14617	17	21	21	17	21	17	37	45	100.0	Confident
19	Q9Y4W2				83.01279738797442	68.39	8.04	134.623715431789	Oxidation of M(M117, M402, M488)	Oxidation of M(3)			Single Protein		Q9Y4W2	5	5	5	5	5	5	7	7	100.0	Confident
20	P59780				22.00333287422881	66.84	4.66	188.14664135120393					Single Protein		P59780	1	1	1	1	1	1	1	1	100.0	Doubtful
21	P52272				77.46431371933258	78.36	22.47	182.10951541988308	Oxidation of M(M105, M416, M457, M465, M486, M490, M592, M596, M607, M611)	Oxidation of M(10)			Single Protein		P52272	12	18	18	12	18	12	22	27	100.0	Confident
