	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	Q9BZX2				29.28107420868995	77.78	3.07	60.471846406227506					Related Proteins	Q9HA47	Q9BZX2, Q9HA47	1	1	0	0	1	1	2	2	100.0	Doubtful
2	P48163				64.10906861395647	72.2	25.35	148.51573374581983	Oxidation of M(M167)	Oxidation of M(1)			Single Protein		P48163	9	12	12	9	12	9	17	22	100.0	Confident
3	Q7Z4N2				182.0622402206764	81.47	1.75	23.958568904889443	Oxidation of M(M421, M1227)	Oxidation of M(2)			Single Protein		Q7Z4N2	2	2	2	2	2	2	3	4	99.57264957264957	Doubtful
4	P48147				80.64802916912808	87.18	30.85	137.4596198933161					Single Protein		P48147	16	17	17	16	17	16	30	31	100.0	Confident
5	P50454				46.411177198189904	86.84	15.55	113.19181935966307					Single Protein		P50454	4	4	4	4	4	4	6	6	100.0	Confident
6	P68104				50.10910826932214	65.8	24.89	313.83977989247825	Oxidation of M(M102, M276)	Oxidation of M(2)			Related Proteins	Q5VTE0	P68104, Q5VTE0	11	12	12	11	12	11	29	32	100.0	Confident
7	P15153				21.415077160056768	59.38	5.21	97.52149878187393					Related Proteins	P60763, P63000	P15153, P60763, P63000	1	2	2	1	2	1	1	2	100.0	Doubtful
8	P49419				58.45011776145445	68.27	2.6	65.94310870012428					Single Protein		P49419	1	1	1	1	1	1	2	2	100.0	Doubtful
9	Q9H4A4				72.54946048134059	73.08	3.85	68.69073822929612					Single Protein		Q9H4A4	2	2	2	2	2	2	3	3	100.0	Confident
10	Q9NPD8				22.506615622967384	80.71	19.29	159.6735650914959					Single Protein		Q9NPD8	3	4	4	3	4	3	3	4	100.0	Confident
11	P36969				22.160977529187832	100.0	5.58	70.2946844011477					Single Protein		P36969	1	1	1	1	1	1	1	1	100.0	Doubtful
12	K1C9_HUMAN				62.09190997979053	63.72	6.26	65.01433252124929					Related Proteins	P35527	K1C9_HUMAN, P35527	2	2	2	2	2	2	3	3	100.0	Confident
