	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	O14579				34.460340462443604	100.0	14.61	280.6896017699163					Single Protein		O14579	4	5	5	4	5	4	6	7	100.0	Confident
2	P68104				50.10910826932214	84.2	8.44	255.57906670155361					Related Proteins	Q5VTE0	P68104, Q5VTE0	3	3	3	3	3	3	7	8	100.0	Confident
3	Q7Z4Q2				74.53498432741988	77.5	2.06	98.42777686353041					Single Protein		Q7Z4Q2	1	1	1	1	1	1	2	2	100.0	Doubtful
4	Q06547				42.4565816531292	42.78	3.54	153.46579410378854					Single Protein		Q06547	1	1	1	1	1	1	1	1	100.0	Doubtful
5	Q8WWY3				55.42137858960753	76.95	13.23	377.7468031319202					Single Protein		Q8WWY3	8	11	11	8	11	8	15	19	100.0	Confident
6	Q9Y678				97.65546641266018	91.19	11.56	162.2435203806337					Single Protein		Q9Y678	8	11	11	8	11	8	15	17	100.0	Confident
7	P60660				16.91913314499716	100.0	10.6	343.5194596495399					Single Protein		P60660	1	1	1	1	1	1	2	2	100.0	Doubtful
8	P61964				36.56545229372351	100.0	3.89	232.9555617084455					Single Protein		P61964	1	1	1	1	1	1	3	3	100.0	Doubtful
9	P61978				50.94440274865072	82.51	3.67	67.89455288884886					Single Protein		P61978	1	1	1	1	1	1	1	1	100.0	Doubtful
10	Q9BUQ8				95.52389390005519	96.22	1.34	65.74326794306783					Single Protein		Q9BUQ8	1	6	6	1	6	1	3	8	100.0	Doubtful
11	O75533				145.73809334204142	88.42	22.09	186.38993370916103					Single Protein		O75533	32	39	39	32	39	32	63	84	100.0	Confident
12	P35606				102.42248428957403	81.9	6.29	128.1639313741882					Single Protein		P35606	3	4	4	3	4	3	6	7	100.0	Confident
13	Q86XP3				102.91186957670797	84.86	9.7	172.27383079483258					Single Protein		Q86XP3	9	12	12	9	12	9	16	21	100.0	Confident
14	P07437				49.63897134453148	72.07	5.86	135.0818708517722					Related Proteins	Q13509, Q13885, Q9BVA1	P07437, Q13509, Q13885, Q9BVA1	2	2	1	1	1	1	3	3	100.0	Confident
15	P27348				27.746766754682028	100.0	3.67	211.72015676359402					Single Protein		P27348	1	1	1	1	1	1	2	2	100.0	Doubtful
16	Q9UJU6				48.177565994735474	76.51	17.44	389.09209660543485					Single Protein		Q9UJU6	8	9	9	8	9	8	17	19	100.0	Confident
17	P53618				107.0737488352521	91.19	5.46	64.66519939509463					Single Protein		P53618	3	3	3	3	3	3	4	4	100.0	Confident
18	P53621				138.25788661556308	90.2	6.7	102.19237186177554					Single Protein		P53621	6	7	7	6	7	6	11	12	100.0	Confident
19	P17980				49.172456381985356	92.48	3.42	63.881081782118876					Single Protein		P17980	1	1	1	1	1	1	1	1	100.0	Doubtful
20	Q9NWH9				117.0785174001559	90.14	1.93	83.48407468950728					Single Protein		Q9NWH9	2	3	3	2	3	2	4	5	100.0	Confident
21	Q9H446				27.922382921616958	57.2	6.17	373.1758158782772					Single Protein		Q9H446	1	1	1	1	1	1	2	2	100.0	Doubtful
22	O94776				74.97573718107209	90.57	3.14	85.73791472244716					Single Protein		O94776	1	1	1	1	1	1	2	2	100.0	Doubtful
23	P09429				24.878161268186798	100.0	15.35	381.0790663542738					Single Protein		P09429	7	8	1	1	1	1	15	16	100.0	Confident
24	P08107				70.00903707472403	90.33	5.46	74.65664710287928					Single Protein		P08107	2	2	1	1	1	1	3	3	100.0	Confident
25	Q9BRX2				43.33201924857065	90.65	2.34	148.62876334407028					Single Protein		Q9BRX2	1	1	1	1	1	1	2	2	100.0	Doubtful
26	Q07666				48.19718285574685	67.72	26.86	578.8674852111319					Single Protein		Q07666	16	21	21	16	21	16	44	65	100.0	Confident
27	Q14839				217.86707363306158	84.94	4.39	65.74428000076402					Single Protein		Q14839	6	9	9	6	9	6	12	15	100.0	Confident
28	P60484				47.13614755412069	89.83	2.48	143.291266317902					Single Protein		P60484	1	1	1	1	1	1	2	2	100.0	Doubtful
29	Q9UIF9				211.06507037631147	63.2	0.52	64.62388505865513					Single Protein		Q9UIF9	1	2	2	1	2	1	3	5	98.20359281437125	Doubtful
30	A8MWD9				8.538444919240543	100.0	11.84	682.5189264089543					Related Proteins	P62308	A8MWD9, P62308	1	1	1	1	1	1	2	2	100.0	Doubtful
31	Q13561				44.203856013920735	89.53	3.24	144.48868637069785					Single Protein		Q13561	1	1	1	1	1	1	2	2	100.0	Doubtful
32	P24534				24.74826223641773	85.78	4.44	134.3819647851827					Related Proteins	P29692	P24534, P29692	1	1	0	0	1	1	2	5	100.0	Doubtful
33	Q9H1E3				27.280032146451425	100.0	6.17	213.4627094941586					Single Protein		Q9H1E3	2	3	3	2	3	2	3	4	100.0	Confident
34	TRY1_BOVIN				25.408419297583514	82.3	56.38	1074.1195772529682	Oxidation of M(M106)	Oxidation of M(1)			Single Protein		TRY1_BOVIN	10	10	10	10	10	10	34	36	100.0	Confident
35	Q9H1I8				86.30627381802427	64.46	3.43	159.4408967430754					Single Protein		Q9H1I8	2	2	2	2	2	2	4	4	100.0	Confident
36	Q9Y2K7				132.7075368450698	93.55	0.77	47.71981454193241					Single Protein		Q9Y2K7	1	1	1	1	1	1	2	2	100.0	Doubtful
37	O75475				60.066679667013574	100.0	9.25	150.06831237268582					Single Protein		O75475	4	4	3	3	3	3	7	7	100.0	Confident
38	Q9Y3B4				14.57555168470713	100.0	24.0	1244.9145217699324					Single Protein		Q9Y3B4	3	3	3	3	3	3	9	9	100.0	Confident
39	O75400				108.73657562141065	72.83	4.28	133.33762861695735					Single Protein		O75400	4	8	8	4	8	4	8	11	100.0	Confident
