	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	K1C9_HUMAN				62.09190997979053	48.8	11.4	1234.9270233985008	Oxidation of M(M245)	Oxidation of M(1)			Related Proteins	P35527	K1C9_HUMAN, P35527	5	7	7	5	7	5	10	12	100.0	Doubtful
2	Q7L2R6				61.59371783637815	90.82	4.02	247.3492674518515					Single Protein		Q7L2R6	1	1	1	1	1	1	1	1	100.0	Doubtful
3	K22E_HUMAN				65.82539290353346	68.22	27.13	1577.6935901288437	Oxidation of M(M473)	Oxidation of M(1)			Related Proteins	P35908	K22E_HUMAN, P35908	16	20	14	11	16	13	32	41	100.0	Doubtful
4	TRY1_BOVIN				25.408419297583514	71.6	81.89	41958.63725881341	Oxidation of M(M106, M180)	Oxidation of M(2)			Single Protein		TRY1_BOVIN	50	55	50	45	55	50	404	449	100.0	Doubtful
5	K1C10_HUMAN				59.48287701205572	57.84	17.71	1255.8082852281377					Related Proteins	P13645	K1C10_HUMAN, P13645	9	11	11	9	11	9	14	17	100.0	Doubtful
6	NM_015338_1	Homo sapiens additional sex combs like 1 (Drosophila) (ASXL1), mRNA|ASXL1|frame-2			7.284672380644255	100.0	43.55	2086.5107560857796					Single Protein		NM_015338_1	1	1	1	1	1	1	1	1	100.0	Doubtful
7	P04264				65.99900087210398	65.22	32.76	1732.0091159472652	Oxidation of M(M296)	Oxidation of M(1)			Single Protein		P04264	19	24	20	16	20	16	39	46	100.0	Doubtful
8	REF_HEVBR				14.71268950229706	82.61	34.06	4843.325692266749					Single Protein		REF_HEVBR	4	4	4	4	4	4	9	9	100.0	Doubtful
9	SRPP_HEVBR				22.330761677620327	100.0	4.9	1268.2712438952778					Single Protein		SRPP_HEVBR	1	1	1	1	1	1	2	2	100.0	Doubtful
10	ALBU_BOVIN				69.24844068501862	100.0	66.56	6272.22201538804	Oxidation of M(M469, M571)	Oxidation of M(2)			Single Protein		ALBU_BOVIN	54	58	58	54	58	54	299	344	100.0	Doubtful
