	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P54819				26.460771885631072	89.54	10.46	117.39773961490656					Single Protein		P54819	1	3	3	1	3	1	1	4	100.0	Doubtful
2	O14514				173.38993072379236	69.51	0.0	0.0					Single Protein		O14514	0	1	1	0	1	0	0	1	97.16312056737588	Doubtful
3	P68104				50.10910826932214	65.8	18.4	446.16745793344984					Related Proteins	Q5VTE0	P68104, Q5VTE0	7	8	8	7	8	7	18	21	100.0	Confident
4	P09382				14.706199322903753	80.74	48.89	1167.3538446670889					Single Protein		P09382	5	6	6	5	6	5	12	15	100.0	Confident
5	O95994				19.96661539702317	100.0	6.29	320.6635402052877					Single Protein		O95994	1	1	1	1	1	1	2	2	100.0	Doubtful
6	Q96AE4				67.5184714874304	65.37	4.04	88.60439926725053					Single Protein		Q96AE4	2	3	2	2	3	2	3	4	100.0	Confident
7	P10301				23.465890153475865	88.07	5.5	128.70669618331502					Single Protein		P10301	1	1	1	1	1	1	1	1	100.0	Doubtful
8	Q9H3K6				10.110178220832056	100.0	32.56	489.3847633946977					Single Protein		Q9H3K6	2	3	3	2	3	2	2	3	100.0	Doubtful
9	Q9UK76				16.004911273188526	72.73	9.74	250.51839078538094					Single Protein		Q9UK76	1	1	1	1	1	1	1	1	100.0	Doubtful
10	O43175				56.61440433066414	60.41	23.45	562.3440181220958					Single Protein		O43175	10	12	11	9	12	10	21	22	100.0	Confident
11	Q9NVX2				53.28709333430016	87.84	2.27	61.93832178358205					Single Protein		Q9NVX2	1	2	2	1	2	1	1	2	100.0	Doubtful
12	O43172				58.412397328058475	82.38	7.28	194.84763727751857					Single Protein		O43172	3	5	5	3	5	3	5	7	100.0	Confident
13	P17931				26.136053217437922	48.8	17.6	1456.5659442384988					Single Protein		P17931	4	8	8	4	8	4	16	25	100.0	Confident
14	O60361				15.518981266030476	100.0	19.71	286.7246983587426					Related Proteins	P22392	O60361, P22392	2	4	0	0	2	1	4	8	100.0	Confident
15	P35749				227.19890705129146	93.56	0.81	0.0					Single Protein		P35749	1	3	3	1	3	1	0	40	98.51851851851852	Doubtful
