	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	Q9UKV3				151.77079068994243	70.84	4.33	182.07399270683356					Single Protein		Q9UKV3	5	10	10	5	10	5	8	15	100.0	Confident
2	Q9NXF1				105.60761109247318	62.97	1.94	82.07109509997134					Single Protein		Q9NXF1	1	1	1	1	1	1	1	1	100.0	Doubtful
3	P68104				50.10910826932214	55.63	15.8	634.6972007517065					Related Proteins	Q5VTE0	P68104, Q5VTE0	4	5	5	4	5	4	8	11	100.0	Confident
4	P02794				21.21229163262616	66.12	5.46	323.79962110480494					Single Protein		P02794	1	1	1	1	1	1	1	2	100.0	Doubtful
5	P25440				88.006311905524	51.19	4.12	125.209362202175					Single Protein		P25440	2	2	1	1	1	1	2	2	100.0	Confident
6	P17844				69.10473382539206	68.24	3.26	112.86729649938917					Single Protein		P17844	1	3	3	1	3	1	1	3	100.0	Doubtful
7	Q09666				628.6993855112892	88.3	2.24	3.574447797772054					Single Protein		Q09666	2	4	4	2	4	2	4	5	100.0	Confident
8	Q14204				532.0718395312898	70.45	0.24	13.796351725769338					Single Protein		Q14204	1	1	1	1	1	1	1	1	100.0	Doubtful
9	P68363				50.119604615111854	50.11	19.29	592.0166503071063					Related Proteins	P68366	P68363, P68366	7	7	0	0	0	0	16	16	100.0	Confident
10	Q9NPF5				52.95979608595446	77.73	2.57	136.5330199589385					Single Protein		Q9NPF5	1	1	1	1	1	1	1	2	100.0	Doubtful
11	P43243				94.56479778685481	68.48	1.65	178.2115207885092					Single Protein		P43243	1	1	1	1	1	1	2	2	100.0	Doubtful
12	P61978				50.94440274865072	63.71	2.16	155.11866665491965					Single Protein		P61978	1	1	1	1	1	1	1	1	100.0	Doubtful
13	Q7Z4V5				74.27222971678142	76.75	1.79	95.11289030847402					Single Protein		Q7Z4V5	1	2	2	1	2	1	1	4	100.0	Doubtful
14	Q07955				27.727814961380233	100.0	20.16	852.1935995770413					Single Protein		Q07955	6	7	7	6	7	6	10	11	100.0	Confident
15	P35613				42.17406050810534	51.43	2.34	237.97321551076027					Single Protein		P35613	1	1	1	1	1	1	1	1	100.0	Doubtful
16	P27348				27.746766754682028	71.84	8.16	644.9559799965095					Single Protein		P27348	2	3	2	1	2	1	4	5	100.0	Confident
17	O14641				78.89858222878617	51.49	2.72	123.96512690832489					Single Protein		O14641	1	1	1	1	1	1	1	2	100.0	Doubtful
18	Q14152				166.46831430287327	94.43	4.49	116.57507517058289					Single Protein		Q14152	6	7	7	6	7	6	7	9	100.0	Confident
19	B5ME19				105.40676263426224	65.32	2.19	231.1651391242366					Related Proteins	Q99613	B5ME19, Q99613	2	3	3	2	3	2	4	5	100.0	Confident
20	P08195				67.95172737646311	56.83	5.87	259.8918011499092					Single Protein		P08195	3	3	3	3	3	3	4	5	100.0	Confident
21	Q14978				73.55963598521475	77.83	10.87	495.3082003031134					Single Protein		Q14978	7	10	10	7	10	7	14	17	100.0	Confident
22	Q14980				238.11522374594037	79.24	1.37	72.15700275472395					Single Protein		Q14980	2	4	4	2	4	2	3	6	100.0	Confident
23	O94776				74.97573718107209	77.1	1.65	97.94269530938729					Single Protein		O94776	1	2	2	1	2	1	1	2	100.0	Doubtful
24	Q9Y5B9				119.83841950983168	72.11	17.29	411.3213174195216					Single Protein		Q9Y5B9	15	16	16	15	16	15	28	29	100.0	Confident
25	P08107				70.00903707472403	63.18	6.08	244.88694512497					Single Protein		P08107	3	4	2	1	2	1	4	5	100.0	Confident
26	P08238				83.21210205664808	68.78	1.66	94.96046580477453					Related Proteins	P14625, Q58FF6, Q58FF7, Q58FF8	P08238, P14625, Q58FF6, Q58FF7, Q58FF8	1	1	0	0	0	0	2	2	100.0	Doubtful
27	P62258				29.155415999021855	77.25	7.84	387.28974289006084					Single Protein		P62258	2	2	1	1	1	1	3	3	100.0	Confident
28	P29692				31.10278320777167	73.67	7.47	632.619188564192					Single Protein		P29692	2	3	3	2	3	2	4	5	100.0	Confident
29	P07437				49.63897134453148	54.5	14.41	661.3826871042182	Oxidation of M(M267)	Oxidation of M(1)			Single Protein		P07437	6	7	1	1	1	1	14	16	100.0	Confident
