	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P52209				53.10595320852181	85.51	43.69	326.5215417071887					Single Protein		P52209	16	18	18	16	18	16	57	63	100.0	Confident
2	Q9UKX7				50.11316358276398	80.77	3.21	20.343493808915415					Single Protein		Q9UKX7	1	1	1	1	1	1	1	1	100.0	Doubtful
3	Q9Y5Z4				22.86118913943833	76.59	6.34	56.49530764768866					Single Protein		Q9Y5Z4	1	1	1	1	1	1	1	1	100.0	Doubtful
4	P68104				50.10910826932214	65.8	40.26	2087.440554466076	Oxidation of M(M276)	Oxidation of M(1)			Related Proteins	Q5VTE0	P68104, Q5VTE0	16	18	18	16	18	16	413	428	100.0	Confident
5	P40222				61.85324680867071	81.87	14.29	75.9820826108987					Single Protein		P40222	7	7	7	7	7	7	10	10	100.0	Confident
6	P40227				57.987597263605494	86.44	3.95	19.32410305160593					Single Protein		P40227	1	1	1	1	1	1	1	1	100.0	Doubtful
7	Q9UL46				27.384315650885558	100.0	30.13	196.693495789296					Single Protein		Q9UL46	6	6	6	6	6	6	14	14	100.0	Confident
8	Q8WX93				150.47023628320508	69.41	5.21	36.921007511873626					Single Protein		Q8WX93	5	6	6	5	6	5	10	10	100.0	Confident
9	Q9UKN8				91.92346247902863	89.42	2.31	21.58093260507815					Single Protein		Q9UKN8	1	1	1	1	1	1	2	2	100.0	Doubtful
10	Q9H4A6				33.78950302392837	89.6	11.07	149.4903927082099					Single Protein		Q9H4A6	2	2	2	2	2	2	7	7	100.0	Confident
11	Q9Y620				102.9010466626433	89.01	5.93	29.200866833537848					Single Protein		Q9Y620	3	3	3	3	3	3	5	5	100.0	Confident
12	Q96QU8				128.8007201460988	63.47	0.98	23.008465112028848					Single Protein		Q96QU8	1	1	1	1	1	1	2	2	100.0	Doubtful
13	Q9BUP3				27.03198738294821	100.0	5.37	36.651914465649256					Single Protein		Q9BUP3	1	1	1	1	1	1	1	1	100.0	Doubtful
14	Q86Y56				93.46206404563488	79.18	3.51	31.45306134995433					Single Protein		Q86Y56	2	2	2	2	2	2	3	3	100.0	Confident
15	P35637				53.39379117146102	53.61	10.84	143.6356468314581					Single Protein		P35637	5	5	5	5	5	5	10	10	100.0	Confident
16	P22314				117.77432920492443	78.26	45.09	301.30926240266325					Single Protein		P22314	34	38	38	34	38	34	195	206	100.0	Confident
17	P61978				50.94440274865072	82.51	12.74	106.03469216353716					Single Protein		P61978	5	5	5	5	5	5	10	10	100.0	Confident
18	Q9Y6K5				121.09301974934857	66.42	24.01	79.40509407733606					Single Protein		Q9Y6K5	21	21	21	21	21	21	41	42	100.0	Confident
19	Q9NY33				82.53779742046524	82.5	17.37	59.28781960683159					Single Protein		Q9NY33	8	8	8	8	8	8	14	14	100.0	Confident
20	Q96AC1				77.81060980195136	83.97	6.62	61.698409158925436					Single Protein		Q96AC1	3	4	4	3	4	3	8	9	100.0	Confident
21	Q9Y6I4				58.85892790354207	85.58	13.65	117.59910893045844					Single Protein		Q9Y6I4	6	7	7	6	7	6	14	17	100.0	Confident
22	Q07960				50.40418635084756	85.88	29.84	150.60540528983486					Single Protein		Q07960	8	8	8	8	8	8	20	21	100.0	Confident
23	Q9UKY7				27.31836013800038	68.6	24.81	507.79812493575963					Single Protein		Q9UKY7	5	6	6	5	6	5	20	22	100.0	Confident
24	Q9NXH9				72.18842429614473	78.0	3.64	31.01315839401091					Single Protein		Q9NXH9	1	1	1	1	1	1	2	2	100.0	Doubtful
25	Q7KZF4				101.93350953374157	90.0	19.34	111.65471366808141					Single Protein		Q7KZF4	15	18	18	15	18	15	41	48	100.0	Confident
26	Q9UK45				11.5950068199461	100.0	24.27	86.11420680278758					Single Protein		Q9UK45	1	1	1	1	1	1	1	1	100.0	Doubtful
27	Q86WB0				55.22606983060394	84.86	6.77	31.231560917912397					Single Protein		Q86WB0	2	2	2	2	2	2	2	2	100.0	Confident
28	Q52LJ0				37.16702584577766	90.3	8.48	119.0572255125788					Single Protein		Q52LJ0	2	2	2	2	2	2	6	6	100.0	Confident
29	P51003				82.79101620476592	88.32	3.62	19.366295416347427					Single Protein		P51003	2	2	2	2	2	2	2	2	100.0	Confident
30	Q9BTA9				70.68113983740794	68.47	5.1	72.18844866093552					Single Protein		Q9BTA9	3	3	3	3	3	3	7	7	100.0	Confident
31	Q13618				88.87345558573134	96.09	1.56	34.64751289330906					Single Protein		Q13618	1	1	1	1	1	1	3	3	100.0	Doubtful
32	Q13617				86.92676700212431	86.17	4.16	20.7237460296428					Single Protein		Q13617	2	2	2	2	2	2	2	2	100.0	Confident
33	Q13616				89.6219785085094	90.72	4.25	37.797286792700795					Single Protein		Q13616	2	2	2	2	2	2	4	4	100.0	Confident
34	P26038				67.77778967478379	94.63	53.55	832.8619521730993	Oxidation of M(M305, M421, M451)	Oxidation of M(3)			Single Protein		P26038	47	51	38	34	38	34	468	512	100.0	Confident
35	Q92771				105.93850120458663	80.53	6.84	46.488270769863405					Related Proteins	Q96FC9	Q92771, Q96FC9	4	4	1	1	1	1	7	7	100.0	Confident
36	O43143				90.87516566013836	77.74	24.65	78.06728013490763					Single Protein		O43143	15	15	15	15	15	15	32	33	100.0	Confident
37	P15311				69.36973778207663	91.64	18.6	199.41570423030325	Oxidation of M(M305)	Oxidation of M(1)			Single Protein		P15311	16	17	4	3	4	3	145	153	100.0	Confident
38	Q9Y5K6				71.40732601418689	92.8	10.64	64.56629271719969					Single Protein		Q9Y5K6	5	5	5	5	5	5	9	9	100.0	Confident
39	P52272				77.46431371933258	84.66	12.88	67.59281787933091					Single Protein		P52272	7	8	8	7	8	7	12	13	100.0	Confident
40	Q14974				97.1080146943779	65.07	7.08	50.67729868006856					Single Protein		Q14974	4	5	5	4	5	4	6	8	100.0	Confident
41	Q86WJ1				100.92107730972134	76.92	16.72	68.87035038879165					Single Protein		Q86WJ1	10	12	12	10	12	10	19	22	100.0	Confident
42	Q92499				82.37975541011615	88.51	28.11	95.19288490185436					Single Protein		Q92499	15	17	17	15	17	15	34	42	100.0	Confident
43	Q9Y5A9				62.295679166502964	49.4	1.9	62.02631678802182					Single Protein		Q9Y5A9	1	1	1	1	1	1	2	2	100.0	Doubtful
44	P08133				75.82557669066856	95.39	1.63	27.63166137285707					Single Protein		P08133	1	1	1	1	1	1	2	2	100.0	Doubtful
45	P08107				70.00903707472403	90.33	26.83	82.09942350626397					Single Protein		P08107	14	14	12	12	12	12	29	31	100.0	Confident
46	Q5VTR2				113.59230301445135	97.03	6.56	57.61555648309583					Single Protein		Q5VTR2	4	4	4	4	4	4	12	12	100.0	Confident
47	Q05048				48.326722877502995	73.09	16.01	143.13639188939533					Single Protein		Q05048	4	4	4	4	4	4	8	8	100.0	Confident
48	Q9Y478				30.363271681903488	78.52	5.93	65.70195037546016					Single Protein		Q9Y478	1	1	1	1	1	1	2	2	100.0	Doubtful
49	Q06323				28.705014741438443	100.0	9.64	89.0538484004731					Single Protein		Q06323	2	2	2	2	2	2	3	3	100.0	Confident
50	Q9Y490				269.59904909867345	79.3	20.46	34.95190397032041					Single Protein		Q9Y490	33	40	39	32	40	33	77	82	100.0	Confident
51	Q01518				51.868692610887614	85.68	14.53	96.29253736219964					Single Protein		Q01518	5	5	5	5	5	5	11	12	100.0	Confident
52	Q9NUQ3				60.54806055266327	100.0	15.72	103.03260399788073					Single Protein		Q9NUQ3	6	8	8	6	8	6	19	20	100.0	Confident
53	P61758				22.64344456468121	100.0	26.9	240.12895568696092					Single Protein		P61758	3	3	3	3	3	3	10	10	100.0	Confident
54	Q6NXE6				54.107361377074604	68.86	4.39	23.715944654243636					Single Protein		Q6NXE6	1	1	1	1	1	1	1	1	100.0	Doubtful
55	O75369				277.9900580055979	79.94	33.94	60.92636490487322	Oxidation of M(M1766)	Oxidation of M(1)			Single Protein		O75369	65	72	65	59	66	60	232	247	100.0	Confident
56	P10109				19.380615102589683	77.17	4.35	62.46312183582479					Single Protein		P10109	1	1	1	1	1	1	1	6	100.0	Doubtful
57	P46108				33.81001946864706	73.03	5.59	70.39494683085016					Single Protein		P46108	1	2	2	1	2	1	3	3	100.0	Doubtful
58	P41252				144.4060351667167	82.49	2.93	31.24156141772601					Single Protein		P41252	3	4	4	3	4	3	6	8	100.0	Confident
59	P41250				83.11261040955712	96.21	47.5	224.3473046010569					Single Protein		P41250	30	31	31	30	31	30	140	150	100.0	Confident
60	Q13535				301.1718986774208	81.05	5.37	16.411990037688028					Single Protein		Q13535	9	10	10	9	10	9	15	18	100.0	Confident
61	Q9HD42				21.689185964846434	65.82	5.1	137.5157100881724					Single Protein		Q9HD42	1	2	2	1	2	1	2	3	100.0	Doubtful
62	TRY1_BOVIN				25.408419297583514	82.3	34.98	354.0513850857609					Single Protein		TRY1_BOVIN	5	5	5	5	5	5	16	17	100.0	Confident
63	Q06210				78.75632145483195	95.99	11.16	56.88999351179866					Single Protein		Q06210	6	8	8	6	8	6	10	12	100.0	Confident
64	P54727				43.14461933954566	43.28	6.85	129.17131020418137					Single Protein		P54727	2	3	3	2	3	2	4	5	100.0	Confident
65	Q86TU7				67.21515097147405	90.07	1.85	14.932261448968216					Single Protein		Q86TU7	1	1	1	1	1	1	1	1	100.0	Doubtful
66	Q9Y314				33.150997978084746	100.0	15.61	68.75785504408621					Single Protein		Q9Y314	3	5	5	3	5	3	4	7	100.0	Confident
67	Q69YN2				60.58084029366154	88.1	10.59	92.31539862881112					Single Protein		Q69YN2	5	5	5	5	5	5	11	11	100.0	Confident
68	P04406				36.03039786921083	80.3	7.16	29.864522897936432					Single Protein		P04406	1	1	1	1	1	1	1	1	100.0	Doubtful
69	Q99615				56.40467232068848	100.0	9.51	74.81244349432455					Single Protein		Q99615	4	4	4	4	4	4	8	8	100.0	Confident
70	Q9UHD8				65.36077119665974	94.03	7.51	67.07322520180824					Single Protein		Q9UHD8	3	6	6	3	6	3	6	10	100.0	Confident
71	Q9Y3I0				55.174856063090516	74.85	32.08	183.70994998090652					Single Protein		Q9Y3I0	11	12	12	11	12	11	34	36	100.0	Confident
72	P35520				60.54816083381025	81.67	7.8	61.724170498866535					Single Protein		P35520	3	4	4	3	4	3	5	6	100.0	Confident
73	Q02790				51.772071337734126	100.0	47.71	383.1469852202065					Single Protein		Q02790	17	17	17	17	17	17	101	102	100.0	Confident
74	P55854				11.629729034955046	57.28	11.65	300.6699423961736					Related Proteins	P61956, Q6EEV6	P55854, P61956, Q6EEV6	1	1	1	1	1	1	2	2	100.0	Doubtful
75	A0AV96				64.05823460153432	60.37	7.76	56.85745705568668					Single Protein		A0AV96	3	3	3	3	3	3	5	5	100.0	Confident
76	Q9Y3A5				28.74532190366181	100.0	4.4	35.47905320274848					Single Protein		Q9Y3A5	1	4	4	1	4	1	4	4	100.0	Doubtful
77	Q13418				51.385924894434275	79.2	8.63	140.39662580231007					Single Protein		Q13418	3	4	4	3	4	3	11	11	100.0	Confident
78	Q13425				57.91302355036973	70.93	2.41	21.47642445686954					Single Protein		Q13425	1	1	1	1	1	1	1	1	100.0	Doubtful
79	O95881				19.193579899149395	100.0	8.72	103.1367825661293					Single Protein		O95881	1	1	1	1	1	1	2	2	100.0	Doubtful
80	Q9H223				61.13652291666988	80.78	4.99	37.98613833270716					Single Protein		Q9H223	2	3	3	2	3	2	4	4	100.0	Confident
81	P53350				68.21158793319297	80.76	25.54	111.45717408110228					Single Protein		P53350	11	11	11	11	11	11	20	21	100.0	Confident
82	Q9UHV9				16.637609429315273	100.0	7.14	460.76692471101927					Single Protein		Q9UHV9	1	1	1	1	1	1	8	8	100.0	Doubtful
83	P49023				64.46385065787591	71.24	3.38	59.00064279836222					Single Protein		P49023	1	1	1	1	1	1	3	3	100.0	Doubtful
84	Q9P000				21.805441691869962	100.0	8.08	89.59356869380932					Single Protein		Q9P000	1	1	1	1	1	1	2	2	100.0	Doubtful
85	O14981				206.7556688615433	70.52	16.6	36.39033314867477					Single Protein		O14981	20	21	21	20	21	20	39	41	100.0	Confident
86	P53992				118.24915106843402	61.06	2.74	38.17688651658732					Single Protein		P53992	2	3	3	2	3	2	4	5	100.0	Confident
