	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	Q9Y535				22.903346950051212	85.29	5.88	886.3185470912856	Oxidation of M(M7)	Oxidation of M(1)			Single Protein		Q9Y535	1	1	1	1	1	1	2	3	17.625769091567133	Doubtful
2	O00522				84.29444262479272	86.41	1.09	950.197361296063					Single Protein		O00522	1	1	1	1	1	1	7	18	17.625769091567133	Doubtful
3	P02533				51.52938407421822	87.29	18.01	544.8078546740378					Single Protein		P02533	8	11	6	5	9	7	13	18	17.625769091567133	Doubtful
4	K22E_HUMAN				65.82539290353346	87.6	28.37	1252.7661082536447					Related Proteins	P35908	K22E_HUMAN, P35908	17	23	15	10	15	10	32	41	17.625769091567133	Doubtful
5	TRY1_BOVIN				25.408419297583514	82.3	79.01	53214.99129958095	Oxidation of M(M106, M180)	Oxidation of M(2)			Single Protein		TRY1_BOVIN	32	40	38	30	40	32	335	411	17.625769091567133	Doubtful
6	P35527				62.02681468242336	68.38	46.55	1599.01389705295	Oxidation of M(M245, M269, M276, M286, M411)	Oxidation of M(5)			Single Protein		P35527	18	22	22	18	22	18	40	55	17.625769091567133	Doubtful
7	P04264				65.99900087210398	69.25	37.27	1068.7579700567755	Oxidation of M(M259, M262, M296)	Oxidation of M(3)			Single Protein		P04264	25	33	26	18	26	18	73	100	17.625769091567133	Doubtful
8	P02538				60.00827426891604	76.95	2.13	69.4350935509302					Related Proteins	O95678, P12035, P19013, Q01546, Q5XKE5, Q8N1N4	O95678, P02538, P12035, P19013, Q01546, Q5XKE5, Q8N1N4	1	1	0	0	0	0	1	1	17.625769091567133	Doubtful
9	P02538				60.00827426891604	76.95	14.36	643.2740598744888					Related Proteins	P04259, P48668	P02538, P04259, P48668	9	12	0	0	0	0	15	22	17.625769091567133	Doubtful
10	P13647				62.33997694347283	73.56	16.44	1100.898628933724					Single Protein		P13647	11	15	6	5	6	5	20	30	17.625769091567133	Doubtful
11	P13645				58.79169361540863	71.92	35.96	1102.1543664937342	Oxidation of M(M271)	Oxidation of M(1)			Single Protein		P13645	18	24	22	17	22	17	35	43	17.625769091567133	Doubtful
12	SRPP_HEVBR				22.330761677620327	100.0	4.9	886.3185470912856					Single Protein		SRPP_HEVBR	1	1	1	1	1	1	2	2	17.625769091567133	Doubtful
13	P02538				60.00827426891604	76.95	6.91	496.49539773621586					Related Proteins	O95678, P48668	O95678, P02538, P48668	4	6	0	0	0	0	6	8	17.625769091567133	Doubtful
14	ALBU_BOVIN				69.24844068501862	100.0	3.46	446.8096794232839					Single Protein		ALBU_BOVIN	1	1	1	1	1	1	3	3	17.625769091567133	Doubtful
15	NM_017778_7	Homo sapiens Wolf-Hirschhorn syndrome candidate 1-like 1 (WHSC1L1), transcript variant short, mRNA|WHSC1L1|frame-3			6.1651657777868225	100.0	37.74	1705.7451283643609	Oxidation of M(M1)	Oxidation of M(1)			Single Protein		NM_017778_7	1	1	1	1	1	1	1	7	17.625769091567133	Doubtful
