	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	Q14974				97.1080146943779	54.11	4.0	235.60862947779665					Single Protein		Q14974	3	4	4	3	4	3	5	7	100.0	Confident
2	O94776				74.97573718107209	83.08	1.65	73.54186712190817					Single Protein		O94776	1	1	1	1	1	1	1	2	100.0	Doubtful
3	Q9UJX2				68.78999026641262	75.38	1.84	159.18722579160803					Single Protein		Q9UJX2	1	2	2	1	2	1	2	3	100.0	Doubtful
4	Q9UJX6				93.76884007973463	65.82	1.82	64.57595008527495					Single Protein		Q9UJX6	1	4	4	1	4	1	1	4	100.0	Doubtful
5	Q9UJX3				66.81284269657043	67.11	7.35	355.14710734957254					Single Protein		Q9UJX3	4	4	4	4	4	4	8	8	100.0	Confident
6	Q9Y5B9				119.83841950983168	77.84	4.11	149.568960114355					Single Protein		Q9Y5B9	3	4	4	3	4	3	5	8	100.0	Confident
7	O75607				19.33140122125653	66.85	32.02	2908.74484648782					Single Protein		O75607	5	6	6	5	6	5	16	19	100.0	Confident
8	P08107				70.00903707472403	63.18	4.37	128.0737755001567					Single Protein		P08107	2	2	1	1	1	1	3	3	100.0	Confident
9	Q8WVC0				75.35929358700905	74.92	1.95	80.60295218977254					Single Protein		Q8WVC0	1	3	3	1	3	1	1	3	100.0	Doubtful
10	P29692				31.10278320777167	73.67	20.28	580.570730363344					Single Protein		P29692	4	5	5	4	5	4	7	8	100.0	Confident
11	Q14839				217.86707363306158	70.76	1.46	36.52941675595603					Single Protein		Q14839	2	5	4	1	5	2	2	5	100.0	Confident
12	Q99733				42.79689085890892	60.8	12.0	537.6776991994494					Single Protein		Q99733	3	4	3	2	3	2	10	12	100.0	Confident
13	Q7KZ85				198.94859833835187	68.66	6.72	129.95117372084644					Single Protein		Q7KZ85	9	13	13	9	13	9	17	21	100.0	Confident
14	P55884				92.42381998346609	68.8	10.69	375.09394339237764					Single Protein		P55884	8	9	9	8	9	8	15	15	100.0	Confident
15	P67870				24.926002234218686	58.6	19.53	1306.134202529723					Single Protein		P67870	4	4	4	4	4	4	10	10	100.0	Confident
16	TRY1_BOVIN				25.408419297583514	71.6	34.57	2999.558262790195					Single Protein		TRY1_BOVIN	6	6	6	6	6	6	31	32	100.0	Confident
17	Q9Y383				46.485591345862105	94.13	13.52	495.6259080567034					Single Protein		Q9Y383	5	5	5	5	5	5	9	9	100.0	Confident
18	Q9H1A4				216.36140239937532	52.21	1.08	114.4194736448498					Single Protein		Q9H1A4	2	4	4	2	4	2	5	8	100.0	Confident
19	Q9UHX1				59.83762419975925	49.37	20.57	682.6317674805324					Single Protein		Q9UHX1	10	11	11	10	11	10	20	22	100.0	Confident
20	Q13428				152.0153228971003	62.84	0.67	37.35753955395					Single Protein		Q13428	1	5	5	1	5	1	1	30	100.0	Doubtful
21	Q14764				99.26593385219739	71.56	13.89	286.0727315474992					Single Protein		Q14764	10	12	12	10	12	10	16	17	100.0	Confident
22	Q96EB6				81.62996063239343	56.49	1.34	71.87856156503142					Single Protein		Q96EB6	1	1	1	1	1	1	1	2	100.0	Doubtful
23	P26368				53.46719107479492	56.21	11.16	630.6412798894814					Single Protein		P26368	4	5	5	4	5	4	9	15	100.0	Confident
24	Q12888				213.4426880477534	57.0	1.22	54.42547964373632					Single Protein		Q12888	2	4	4	2	4	2	3	5	100.0	Confident
25	P53999				14.386410160891673	100.0	19.69	1634.907124731134					Single Protein		P53999	3	7	7	3	7	3	8	13	100.0	Confident
26	Q7L014				117.28950353817042	94.18	8.34	203.1222058143123					Single Protein		Q7L014	8	14	14	8	14	8	14	20	100.0	Confident
27	O00303				37.54015144837793	48.74	13.17	735.154512213615					Single Protein		O00303	4	5	5	4	5	4	7	8	100.0	Confident
28	Q15061				74.84343669575311	64.84	3.84	223.58205833544946					Single Protein		Q15061	2	2	2	2	2	2	4	4	100.0	Confident
29	Q6P1J9				60.539082875418735	91.15	2.26	167.5812791290186					Single Protein		Q6P1J9	1	2	2	1	2	1	2	3	100.0	Doubtful
30	P63272				13.184505988631264	76.92	21.37	1140.8417848398576					Single Protein		P63272	2	2	2	2	2	2	4	4	100.0	Confident
31	A6NMY6				38.63482708398095	92.63	2.65	131.24728498157654					Related Proteins	P07355	A6NMY6, P07355	1	1	1	1	1	1	1	1	100.0	Doubtful
32	Q96DE5				11.659727680459028	71.82	13.64	563.2003747943601					Single Protein		Q96DE5	1	1	1	1	1	1	1	1	100.0	Doubtful
33	P08621				51.52583342220536	85.58	4.81	332.8640619108811					Single Protein		P08621	2	5	5	2	5	2	5	8	100.0	Confident
34	Q92769				55.32878850409551	66.39	3.69	209.87183777714358					Single Protein		Q92769	1	1	1	1	1	1	2	2	100.0	Doubtful
35	Q96ST3				145.08458909267398	68.34	0.79	43.57769795176733					Single Protein		Q96ST3	1	3	3	1	3	1	1	3	100.0	Doubtful
36	P68363				50.119604615111854	68.51	8.87	231.91243232362356					Related Proteins	P68366, Q9BQE3, Q9H853, Q9NY65	P68363, P68366, Q9BQE3, Q9H853, Q9NY65	4	4	0	0	0	0	6	7	100.0	Confident
37	Q09028				47.62607244173164	35.76	5.18	660.7845981498184					Single Protein		Q09028	2	3	3	2	3	2	4	5	100.0	Confident
38	NM_007146_8	Homo sapiens vascular endothelial zinc finger 1 (VEZF1), mRNA|VEZF1|frame-2			8.746493977607942	63.29	13.92	1689.6011243830803					Single Protein		NM_007146_8	1	1	1	1	1	1	3	5	100.0	Doubtful
39	Q05519				53.51017747060485	75.62	10.54	344.4344732918149					Single Protein		Q05519	4	4	4	4	4	4	5	12	100.0	Confident
40	O75821				35.58892028308548	67.5	7.81	347.6002313183941					Single Protein		O75821	2	2	2	2	2	2	3	3	100.0	Confident
41	O00267				120.92451292711081	72.03	12.42	274.5486365552429					Single Protein		O00267	11	13	13	11	13	11	19	28	100.0	Confident
42	Q8WXX5				29.891093536494292	100.0	18.85	661.6882352071174					Single Protein		Q8WXX5	5	5	5	5	5	5	8	8	100.0	Confident
43	P68363				50.119604615111854	68.51	17.74	540.4927606554684					Related Proteins	Q13748, Q6PEY2, Q71U36, Q9BQE3	P68363, Q13748, Q6PEY2, Q71U36, Q9BQE3	6	6	0	0	0	0	12	13	100.0	Confident
44	NM_020808_4	Homo sapiens signal-induced proliferation-associated 1 like 2 (SIPA1L2), mRNA|SIPA1L2|frame-1			23.114766831778216	66.22	6.31	200.41815139078577					Single Protein		NM_020808_4	1	1	1	1	1	1	1	3	97.76119402985076	Doubtful
45	O43707				104.78847372042017	83.1	1.32	53.34871655725952					Related Proteins	P12814	O43707, P12814	1	1	1	1	1	1	1	1	100.0	Doubtful
46	P47914				17.741061105772797	100.0	14.47	1399.1455851809574					Single Protein		P47914	2	2	2	2	2	2	6	6	100.0	Confident
47	P68104				50.10910826932214	55.63	4.55	343.1323620212425					Related Proteins	Q05639, Q5VTE0	P68104, Q05639, Q5VTE0	2	4	4	2	4	2	4	7	100.0	Confident
48	P21333				280.56387321173065	61.73	3.78	90.46161183160349					Single Protein		P21333	8	14	14	8	14	8	11	28	100.0	Confident
49	O95197				112.54142600660994	58.62	1.07	62.75434359485816					Single Protein		O95197	1	1	1	1	1	1	1	1	100.0	Doubtful
50	P43243				94.56479778685481	75.56	3.19	100.35976603478447					Single Protein		P43243	2	2	2	2	2	2	2	2	100.0	Confident
51	P55209				45.345933698967606	50.13	20.2	495.16992778472627					Single Protein		P55209	5	6	5	4	5	4	11	14	100.0	Confident
52	P61289				29.48755907553688	84.65	5.91	413.88678705818086					Single Protein		P61289	1	2	2	1	2	1	2	3	100.0	Doubtful
53	O95232				51.43513205959727	100.0	5.32	257.48165282844					Single Protein		O95232	2	3	3	2	3	2	3	5	100.0	Confident
