	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	Q92538				206.3146113362693	71.17	0.59	11.331375229882504					Single Protein		Q92538	1	1	1	1	1	1	2	2	100.0	Doubtful
2	Q86XI2				130.87607918483545	87.58	10.24	59.32482797016296					Single Protein		Q86XI2	8	14	14	8	14	8	24	32	100.0	Confident
3	P68104				50.10910826932214	65.8	27.71	813.2312582903726	Oxidation of M(M276)	Oxidation of M(1)			Related Proteins	Q5VTE0	P68104, Q5VTE0	8	11	11	8	11	8	154	159	100.0	Confident
4	P40227				57.987597263605494	86.44	40.11	740.9485769174249					Single Protein		P40227	16	18	18	16	18	16	215	224	100.0	Confident
5	P46379				119.3339775156768	42.14	1.5	15.796610221459964					Single Protein		P46379	1	1	1	1	1	1	1	1	100.0	Doubtful
6	Q99986				45.44743567821295	91.67	25.0	293.5889011942082					Single Protein		Q99986	7	8	8	7	8	7	28	30	100.0	Confident
7	Q96A65				110.42857024859269	89.73	3.9	35.587473955376886					Single Protein		Q96A65	3	5	5	3	5	3	7	9	100.0	Confident
8	Q9Y5T5				93.51088781302339	86.88	1.7	22.314092760384007					Single Protein		Q9Y5T5	1	1	1	1	1	1	2	2	100.0	Doubtful
9	P35658				213.4882520520574	45.31	1.05	7.504504385547772					Single Protein		P35658	1	1	1	1	1	1	1	1	100.0	Doubtful
10	P22314				117.77432920492443	78.26	4.91	20.34281134166156					Single Protein		P22314	3	3	3	3	3	3	4	4	100.0	Confident
11	P61978				50.94440274865072	82.51	38.44	1072.0500747052463					Single Protein		P61978	14	15	15	14	15	14	171	207	100.0	Confident
12	Q2TAY7				57.50722949008813	86.35	1.95	33.8738350821116					Single Protein		Q2TAY7	1	3	3	1	3	1	3	4	100.0	Doubtful
13	O75534				88.82887199839485	92.36	2.88	20.855655325064788					Single Protein		O75534	2	3	3	2	3	2	3	4	100.0	Confident
14	P35611				80.90473919198533	68.39	4.48	42.58338876425596					Single Protein		P35611	2	2	2	2	2	2	5	8	100.0	Confident
15	Q9Y6D5				201.90913902812753	86.16	1.57	9.818200814568963					Single Protein		Q9Y6D5	1	2	2	1	2	1	2	3	100.0	Doubtful
16	P12956				69.799054271744	85.55	8.21	48.02964957865907					Single Protein		P12956	3	5	5	3	5	3	6	9	100.0	Confident
17	Q92598				96.80365728513797	88.58	7.11	48.0254990731649					Single Protein		Q92598	5	5	4	4	4	4	12	14	100.0	Confident
18	Q9UK45				11.5950068199461	100.0	24.27	271.0728987032086					Single Protein		Q9UK45	2	3	3	2	3	2	6	12	100.0	Confident
19	P53618				107.0737488352521	84.99	1.15	18.3596965749995					Single Protein		P53618	1	1	1	1	1	1	2	2	100.0	Doubtful
20	Q13619				87.62439596910623	94.73	2.24	11.094976581136692					Single Protein		Q13619	1	1	1	1	1	1	1	1	100.0	Doubtful
21	Q13616				89.6219785085094	90.72	2.84	11.331375229882504					Single Protein		Q13616	1	1	1	1	1	1	1	1	100.0	Doubtful
22	P26038				67.77778967478379	94.63	7.63	56.493615798115066					Single Protein		P26038	4	7	5	3	7	4	10	13	100.0	Confident
23	Q9Y4Z0				15.339895036346968	100.0	20.14	526.0801545576146					Single Protein		Q9Y4Z0	3	3	3	3	3	3	13	13	100.0	Confident
24	O43156				121.99169425218997	74.29	1.74	18.3596965749995					Single Protein		O43156	1	1	1	1	1	1	2	2	100.0	Doubtful
25	P33176				109.6169890375603	100.0	12.67	51.69538151654162					Single Protein		P33176	9	11	9	7	11	9	22	29	100.0	Confident
26	O43143				90.87516566013836	77.74	3.9	29.414779357807088					Single Protein		O43143	2	2	2	2	2	2	3	3	100.0	Confident
27	O43148				54.809262371443715	93.7	13.45	125.13393195038876					Single Protein		O43148	6	7	7	6	7	6	17	18	100.0	Confident
28	P17987				60.30558222683833	93.88	54.68	1235.530994017868					Single Protein		P17987	24	25	25	24	25	24	250	258	100.0	Confident
29	P09496				27.06003200220919	41.94	3.63	306.81877545528005					Single Protein		P09496	1	1	1	1	1	1	4	8	97.61904761904762	Doubtful
30	P09497				25.175129854745304	58.95	9.61	472.72818736813525					Single Protein		P09497	2	2	2	2	2	2	9	9	100.0	Doubtful
31	P47756				31.330769221309122	100.0	9.03	115.195496921838					Single Protein		P47756	1	1	1	1	1	1	4	4	100.0	Doubtful
