	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P68104				50.10910826932214	65.8	18.18	228.4686951515252	Oxidation of M(M276)	Oxidation of M(1)			Related Proteins	Q5VTE0	P68104, Q5VTE0	7	8	8	7	8	7	15	15	100.0	Confident
2	P57076				33.20319725286125	80.69	10.69	203.7519172951294					Single Protein		P57076	2	2	2	2	2	2	4	4	100.0	Confident
3	Q9Y5Y2				28.806824673061808	50.55	9.59	81.81666136347057					Single Protein		Q9Y5Y2	1	1	1	1	1	1	1	1	100.0	Doubtful
4	Q9H4A4				72.54946048134059	69.23	14.92	147.83468311416783					Single Protein		Q9H4A4	7	8	8	7	8	7	11	12	100.0	Confident
5	P09382				14.706199322903753	80.74	79.26	1585.9445532868276					Single Protein		P09382	7	7	7	7	7	7	37	43	100.0	Confident
6	P61970				14.469048408153427	59.06	11.02	138.50852120587535					Single Protein		P61970	1	1	1	1	1	1	1	1	100.0	Doubtful
7	P22392				17.286941062399507	100.0	66.45	996.8539952058034	Oxidation of M(M90)	Oxidation of M(1)			Single Protein		P22392	10	10	5	5	5	5	27	29	100.0	Confident
8	Q9Y6L7				113.48415182871318	84.04	0.79	0.0					Single Protein		Q9Y6L7	1	2	2	1	2	1	0	20	97.0059880239521	Doubtful
9	P24941				33.90801967447553	91.61	53.69	452.65634238268274					Single Protein		P24941	15	16	15	14	15	14	44	53	100.0	Confident
10	O43175				56.61440433066414	60.41	39.96	424.0063075137532					Single Protein		O43175	15	15	15	15	15	15	41	41	100.0	Confident
11	Q5JS54				13.765969093009959	79.67	20.33	286.02572671782394					Single Protein		Q5JS54	1	1	1	1	1	1	2	2	100.0	Doubtful
