	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q9P0L2_REVERSED				88.94721348232125	92.7	0.0	0.0				Single Protein		Q9P0L2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
2	Q9P0X4_REVERSED				244.94538664512393	48.94	0.0	0.0				Single Protein		Q9P0X4_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
3	Q9BYK8_REVERSED				294.46521055315026	81.69	0.0	0.0				Single Protein		Q9BYK8_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
4	Q8NDW4				67.04349272406715	95.16	0.0	0.0				Single Protein		Q8NDW4	0	1	1	0	1	0	1	0.0	0	Doubtful
5	NM_018448_1	Homo sapiens cullin-associated and neddylation-dissociated 1 (CAND1), mRNA|CAND1|frame-1			5.588149109918073	100.0	0.0	0.0				Single Protein		NM_018448_1	0	1	1	0	1	0	1	0.0	0	Doubtful
6	NM_001114172_3_REVERSED	Homo sapiens phosphoinositide-3-kinase, regulatory subunit 3 (gamma) (PIK3R3), transcript variant 2, mRNA|PIK3R3|frame-2-REVERSED			7.4707932323725545	52.24	0.0	0.0				Related Proteins	NM_003629_3_REVERSED	NM_001114172_3_REVERSED, NM_003629_3_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
7	Q7Z408_REVERSED				379.79591557363466	45.57	0.0	0.0				Single Protein		Q7Z408_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
8	P15248				15.89791750766963	56.25	0.0	0.0				Single Protein		P15248	0	1	1	0	1	0	1	54.16666666666667	0	Doubtful
9	Q6YHU6				219.46505332386198	78.29	0.0	0.0				Single Protein		Q6YHU6	0	1	1	0	1	0	1	0.0	0	Doubtful
10	NM_006401_1	Homo sapiens acidic (leucine-rich) nuclear phosphoprotein 32 family, member B (ANP32B), mRNA|ANP32B|frame-3			8.850595638798028	100.0	0.0	0.0				Single Protein		NM_006401_1	0	1	1	0	1	0	1	0.0	0	Doubtful
11	P41219_REVERSED				53.6184218803534	100.0	0.0	0.0				Single Protein		P41219_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
12	NM_001100913_1_REVERSED	Homo sapiens phosphofurin acidic cluster sorting protein 2 (PACS2), transcript variant 1, mRNA|PACS2|frame-3-REVERSED			15.83306919520977	100.0	0.0	0.0				Related Proteins	NM_015197_1_REVERSED	NM_001100913_1_REVERSED, NM_015197_1_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
13	NM_006773_1_REVERSED	Homo sapiens DEAD (Asp-Glu-Ala-Asp) box polypeptide 18 (DDX18), mRNA|DDX18|frame-2-REVERSED			6.251574491974801	100.0	0.0	0.0				Single Protein		NM_006773_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
14	NM_018897_1	Homo sapiens dynein, axonemal, heavy chain 7 (DNAH7), mRNA|DNAH7|frame-1			8.380452788227768	100.0	0.0	0.0				Single Protein		NM_018897_1	0	1	1	0	1	0	1	0.0	0	Doubtful
15	P30876				133.81068609894038	81.01	0.0	0.0				Single Protein		P30876	0	1	1	0	1	0	1	0.0	0	Doubtful
16	NM_001136021_2	Homo sapiens nuclear factor of activated T-cells, cytoplasmic, calcineurin-dependent 2 (NFATC2), transcript variant D, mRNA|NFATC2|frame-2			7.628884006477815	100.0	0.0	0.0				Related Proteins	NM_012340_2, NM_173091_2	NM_001136021_2, NM_012340_2, NM_173091_2	0	1	1	0	1	0	1	0.0	0	Doubtful
17	NM_182546_2	Homo sapiens V-set and transmembrane domain containing 2A (VSTM2A), mRNA|VSTM2A|frame-3			4.57633756587014	100.0	0.0	0.0				Related Proteins	Q6ZSJ9	NM_182546_2, Q6ZSJ9	0	1	1	0	1	0	1	0.0	0	Doubtful
