	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	NM_016271_1	Homo sapiens ring finger protein 138 (RNF138), transcript variant 1, mRNA|RNF138|frame-3			6.2593239755970425	54.55	0.0	0.0					Related Proteins	NM_198128_2	NM_016271_1, NM_198128_2	0	1	1	0	1	0	0	1	0.0	Doubtful
2	NM_001042422_2	Homo sapiens solute carrier family 16, member 3 (monocarboxylic acid transporter 4) (SLC16A3), transcript variant 1, mRNA|SLC16A3|frame-1			7.8359461532419035	50.68	0.0	0.0					Related Proteins	NM_001042423_2, NM_004207_2	NM_001042422_2, NM_001042423_2, NM_004207_2	0	1	1	0	1	0	0	1	0.0	Doubtful
3	A6NDB9				71.65224201192197	59.73	0.0	0.0					Single Protein		A6NDB9	0	1	1	0	1	0	0	1	0.0	Doubtful
4	P51531				181.16629630031673	66.73	0.82	21.868610202547277					Related Proteins	P51532	P51531, P51532	1	1	1	1	1	1	1	1	100.0	Doubtful
5	Q8NE86				39.841771260809345	73.22	0.0	0.0					Single Protein		Q8NE86	0	1	1	0	1	0	0	1	0.0	Doubtful
6	NM_016354_3	Homo sapiens solute carrier organic anion transporter family, member 4A1 (SLCO4A1), mRNA|SLCO4A1|frame-3			5.377556326288911	100.0	0.0	0.0					Single Protein		NM_016354_3	0	1	1	0	1	0	0	1	0.0	Doubtful
7	NM_001539_2	Homo sapiens DnaJ (Hsp40) homolog, subfamily A, member 1 (DNAJA1), mRNA|DNAJA1|frame-2			6.402197616380193	100.0	0.0	0.0					Single Protein		NM_001539_2	0	1	1	0	1	0	0	1	0.0	Doubtful
8	NM_020760_3	Homo sapiens HECT, C2 and WW domain containing E3 ubiquitin protein ligase 2 (HECW2), mRNA|HECW2|frame-2			12.453707348362723	80.36	0.0	0.0					Single Protein		NM_020760_3	0	1	1	0	1	0	0	1	0.0	Doubtful
9	NM_006401_2	Homo sapiens acidic (leucine-rich) nuclear phosphoprotein 32 family, member B (ANP32B), mRNA|ANP32B|frame-3			8.795846156769956	100.0	0.0	0.0					Single Protein		NM_006401_2	0	1	1	0	1	0	0	1	0.0	Doubtful
10	NM_130900_1	Homo sapiens retinoic acid early transcript 1L (RAET1L), mRNA|RAET1L|frame-3			5.261633839569911	100.0	0.0	0.0					Single Protein		NM_130900_1	0	1	1	0	1	0	0	1	0.0	Doubtful
11	NM_001040102_10	Homo sapiens oligodendrocytic myelin paranodal and inner loop protein (OPALIN), transcript variant 2, mRNA|OPALIN|frame-1			8.973714366862175	68.29	0.0	0.0					Related Proteins	NM_001040103_10, NM_033207_10	NM_001040102_10, NM_001040103_10, NM_033207_10	0	1	1	0	1	0	0	1	0.0	Doubtful
12	P30876				133.81068609894038	70.44	0.0	0.0					Single Protein		P30876	0	1	1	0	1	0	0	1	0.0	Doubtful
13	NM_001855_4	Homo sapiens collagen, type XV, alpha 1 (COL15A1), mRNA|COL15A1|frame-1			5.995999617253053	100.0	0.0	0.0					Single Protein		NM_001855_4	0	1	1	0	1	0	0	1	0.0	Doubtful
14	NM_001129851_2	Homo sapiens postmeiotic segregation increased 2-like 5-like (LOC100132832), mRNA|LOC100132832|frame-1			9.398635494553304	59.3	0.0	0.0					Single Protein		NM_001129851_2	0	1	1	0	1	0	0	1	0.0	Doubtful
15	P30872				42.6578822327327	32.74	0.0	0.0					Single Protein		P30872	0	1	1	0	1	0	0	1	0.0	Doubtful
16	NM_007212_3	Homo sapiens ring finger protein 2 (RNF2), mRNA|RNF2|frame-2			5.480781264208021	37.5	0.0	0.0					Single Protein		NM_007212_3	0	1	1	0	1	0	0	1	0.0	Doubtful
17	Q5VVW2				112.78156224949764	63.47	0.0	0.0					Single Protein		Q5VVW2	0	2	2	0	2	0	0	2	0.0	Doubtful
18	XM_001714484_1	PREDICTED: Homo sapiens hypothetical protein LOC441239 (LOC441239), mRNA|LOC441239|frame-1			4.34625353402144	39.53	0.0	0.0					Related Proteins	XM_001715572_1, XM_499305_1, XM_938593_1	XM_001714484_1, XM_001715572_1, XM_499305_1, XM_938593_1	0	1	1	0	1	0	0	1	0.0	Doubtful
19	P42858				347.38278202173234	62.41	0.0	0.0					Single Protein		P42858	0	1	1	0	1	0	0	1	0.0	Doubtful
20	Q9UKV3				151.77079068994243	73.75	8.05	120.40044829123609					Single Protein		Q9UKV3	10	11	11	10	11	10	19	21	100.0	Confident
21	Q8N3T1				73.01696739343686	61.66	0.0	0.0					Single Protein		Q8N3T1	0	1	1	0	1	0	0	2	0.0	Doubtful
22	NM_000254_14	Homo sapiens 5-methyltetrahydrofolate-homocysteine methyltransferase (MTR), mRNA|MTR|frame-1			4.42023211278718	100.0	0.0	0.0					Single Protein		NM_000254_14	0	1	1	0	1	0	0	1	0.0	Doubtful
23	Q9H4K7				43.92805314753311	77.83	0.0	0.0					Single Protein		Q9H4K7	0	1	1	0	1	0	0	1	0.0	Doubtful
24	Q86XD5				35.74643010885647	56.02	0.0	0.0					Single Protein		Q86XD5	0	1	1	0	1	0	0	1	0.0	Doubtful
25	NM_032291_4	Homo sapiens SH3-domain GRB2-like (endophilin) interacting protein 1 (SGIP1), mRNA|SGIP1|frame-3			15.402470337897041	83.46	0.0	0.0					Single Protein		NM_032291_4	0	1	1	0	1	0	0	1	0.0	Doubtful
26	Q8N3T6				121.71131603774408	64.08	0.0	0.0					Single Protein		Q8N3T6	0	1	1	0	1	0	0	1	0.0	Doubtful
27	NM_016474_3	Homo sapiens chromosome 3 open reading frame 19 (C3orf19), mRNA|C3orf19|frame-3			9.061642875726019	71.95	0.0	0.0					Single Protein		NM_016474_3	0	1	1	0	1	0	0	1	0.0	Doubtful
28	Q8N448				75.95619715617104	44.2	0.0	0.0					Single Protein		Q8N448	0	1	1	0	1	0	0	1	0.0	Doubtful
29	NM_015214_3	Homo sapiens DDHD domain containing 2 (DDHD2), mRNA|DDHD2|frame-2			7.412865745689813	100.0	0.0	0.0					Single Protein		NM_015214_3	0	1	1	0	1	0	0	1	0.0	Doubtful
30	Q5BKY9				28.367865857754666	71.26	0.0	0.0					Single Protein		Q5BKY9	0	1	1	0	1	0	0	1	0.0	Doubtful
31	NM_004749_2	Homo sapiens transforming growth factor beta regulator 4 (TBRG4), transcript variant 1, mRNA|TBRG4|frame-2			5.2552532955982105	100.0	0.0	0.0					Related Proteins	NM_030900_2, NM_199122_2	NM_004749_2, NM_030900_2, NM_199122_2	0	1	1	0	1	0	0	1	0.0	Doubtful
32	NM_007225_2	Homo sapiens neurexophilin 3 (NXPH3), mRNA|NXPH3|frame-3			5.643815051389011	100.0	0.0	0.0					Single Protein		NM_007225_2	0	1	1	0	1	0	0	1	0.0	Doubtful
33	NM_020368_1	Homo sapiens UTP3, small subunit (SSU) processome component, homolog (S. cerevisiae) (UTP3), mRNA|UTP3|frame-3			10.045417365847602	100.0	0.0	0.0					Single Protein		NM_020368_1	0	1	1	0	1	0	0	1	0.0	Doubtful
34	Q8N3S3				88.7012116459704	53.12	0.0	0.0					Single Protein		Q8N3S3	0	1	1	0	1	0	0	1	0.0	Doubtful
35	NM_001931_4	Homo sapiens dihydrolipoamide S-acetyltransferase (DLAT), mRNA|DLAT|frame-1			6.051020391396162	100.0	0.0	0.0					Single Protein		NM_001931_4	0	1	1	0	1	0	0	2	0.0	Doubtful
36	Q7Z4L5				150.84013115756085	73.86	0.0	0.0					Single Protein		Q7Z4L5	0	1	1	0	1	0	0	1	0.0	Doubtful
37	O95104				125.7902373456122	42.02	0.0	0.0					Single Protein		O95104	0	1	1	0	1	0	0	1	0.0	Doubtful
38	Q8NDT2				97.14651113807244	81.35	0.0	0.0					Single Protein		Q8NDT2	0	1	1	0	1	0	0	1	0.0	Doubtful
39	NM_133466_1	Homo sapiens zinc finger protein 82 homolog (mouse) (ZFP82), mRNA|ZFP82|frame-3			14.693874120155188	100.0	0.0	0.0					Single Protein		NM_133466_1	0	1	1	0	1	0	0	1	0.0	Doubtful
40	NM_001127258_6	Homo sapiens HHIP-like 1 (HHIPL1), transcript variant 1, mRNA|HHIPL1|frame-3			15.750553096878635	82.12	0.0	0.0					Single Protein		NM_001127258_6	0	1	1	0	1	0	0	1	0.0	Doubtful
41	NM_194293_4	Homo sapiens xin actin-binding repeat containing 1 (XIRP1), mRNA|XIRP1|frame-1			7.826095671009902	59.46	0.0	0.0					Single Protein		NM_194293_4	0	1	1	0	1	0	0	1	0.0	Doubtful
42	NM_016341_1	Homo sapiens phospholipase C, epsilon 1 (PLCE1), mRNA|PLCE1|frame-1			10.769287488177886	100.0	0.0	0.0					Single Protein		NM_016341_1	0	1	1	0	1	0	1	2	34.78260869565217	Doubtful
43	P82094				122.76667867998316	79.96	0.0	0.0					Single Protein		P82094	0	2	2	0	2	0	0	3	0.0	Doubtful
44	XM_002343546_11	PREDICTED: Homo sapiens dynein, axonemal, heavy chain 17 (DNAH17), mRNA|DNAH17|frame-1			29.93924239499076	73.33	0.0	0.0					Related Proteins	XM_002345082_10, XM_002347813_11	XM_002343546_11, XM_002345082_10, XM_002347813_11	0	1	1	0	1	0	0	1	0.0	Doubtful
45	Q9H4I9				11.434059522031687	100.0	0.0	0.0					Single Protein		Q9H4I9	0	1	1	0	1	0	0	1	0.0	Doubtful
46	NM_005460_2	Homo sapiens synuclein, alpha interacting protein (SNCAIP), mRNA|SNCAIP|frame-1			9.287910447469871	100.0	0.0	0.0					Single Protein		NM_005460_2	0	1	1	0	1	0	0	1	0.0	Doubtful
47	Q9UKX3				223.4650097490558	90.09	0.0	0.0					Single Protein		Q9UKX3	0	1	1	0	1	0	0	1	0.0	Doubtful
48	Q9NXF1				105.60761109247318	67.17	1.4	35.19574107390573					Single Protein		Q9NXF1	1	1	1	1	1	1	1	1	100.0	Doubtful
