	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q9NSD7_REVERSED				51.09045346810425	64.18	0.0	0.0				Single Protein		Q9NSD7_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
2	Q6ZMS4_REVERSED				62.044019686905266	94.29	0.0	0.0				Single Protein		Q6ZMS4_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
3	NM_001042422_2	Homo sapiens solute carrier family 16, member 3 (monocarboxylic acid transporter 4) (SLC16A3), transcript variant 1, mRNA|SLC16A3|frame-1			7.8359461532419035	50.68	0.0	0.0				Related Proteins	NM_001042423_2, NM_004207_2	NM_001042422_2, NM_001042423_2, NM_004207_2	0	1	1	0	1	0	1	0.0	0	Doubtful
4	Q9H4M3				29.72779608351971	89.02	0.0	0.0				Single Protein		Q9H4M3	0	1	1	0	1	0	1	0.0	0	Doubtful
5	Q6YHU6				219.46505332386198	78.29	0.0	0.0				Single Protein		Q6YHU6	0	2	2	0	2	0	3	0.0	0	Doubtful
6	O14543				24.754626053395093	68.44	0.0	0.0				Single Protein		O14543	0	1	1	0	1	0	1	0.0	0	Doubtful
7	Q9H4L5				101.1601397300788	90.08	0.0	0.0				Single Protein		Q9H4L5	0	1	1	0	1	0	1	0.0	0	Doubtful
8	Q9NXC2				43.12996478188238	75.64	0.0	0.0				Single Protein		Q9NXC2	0	1	1	0	1	0	1	0.0	0	Doubtful
9	Q7Z4N8				61.0881970249655	79.04	0.0	0.0				Single Protein		Q7Z4N8	0	2	2	0	2	0	2	79.41176470588236	0	Doubtful
10	NM_004606_10_REVERSED	Homo sapiens TAF1 RNA polymerase II, TATA box binding protein (TBP)-associated factor, 250kDa (TAF1), transcript variant 1, mRNA|TAF1|frame-2-REVERSED			5.951044548774961	25.0	0.0	0.0				Related Proteins	NM_138923_9_REVERSED	NM_004606_10_REVERSED, NM_138923_9_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
11	NM_032291_1	Homo sapiens SH3-domain GRB2-like (endophilin) interacting protein 1 (SGIP1), mRNA|SGIP1|frame-3			12.409715896569521	100.0	0.0	0.0				Single Protein		NM_032291_1	0	1	1	0	1	0	1	0.0	0	Doubtful
12	O75916_REVERSED				76.91699553591337	84.27	0.0	0.0				Single Protein		O75916_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
13	NM_001135163_3_REVERSED	Homo sapiens sialic acid binding Ig-like lectin 11 (SIGLEC11), transcript variant 2, mRNA|SIGLEC11|frame-3-REVERSED			5.988798140565184	100.0	0.0	0.0				Related Proteins	NM_052884_4_REVERSED	NM_001135163_3_REVERSED, NM_052884_4_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
14	NM_024103_1	Homo sapiens solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 23 (SLC25A23), nuclear gene encoding mitochondrial protein, mRNA|SLC25A23|frame-3			11.704654686652152	100.0	0.0	0.0				Single Protein		NM_024103_1	0	1	1	0	1	0	1	0.0	0	Doubtful
15	Q8WXB4				91.75271811367953	83.71	0.0	0.0				Single Protein		Q8WXB4	0	1	1	0	1	0	1	0.0	0	Doubtful
16	NM_022575_2_REVERSED	Homo sapiens vacuolar protein sorting 16 homolog A (S. cerevisiae) (VPS16A), transcript variant 1, mRNA|VPS16|frame-2-REVERSED			9.422668053691746	100.0	0.0	0.0				Single Protein		NM_022575_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
17	NM_001114093_2_REVERSED	Homo sapiens LSM14A, SCD6 homolog A (S. cerevisiae) (LSM14A), transcript variant 1, mRNA|LSM14A|frame-3-REVERSED			10.390676130651702	41.24	0.0	0.0				Single Protein		NM_001114093_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
18	Q5VVW2				112.78156224949764	76.01	0.0	0.0				Single Protein		Q5VVW2	0	1	1	0	1	0	1	0.0	0	Doubtful
19	Q96QZ7				164.48081035871195	72.23	0.94	0.0				Single Protein		Q96QZ7	1	1	1	1	1	0	10	54.28571428571429	0	Doubtful
20	P42858				347.38278202173234	70.31	0.0	0.0				Single Protein		P42858	0	1	1	0	1	0	1	0.0	0	Doubtful
21	Q9UKV3				151.77079068994243	88.44	0.0	0.0				Single Protein		Q9UKV3	0	1	1	0	1	0	1	0.0	0	Doubtful
22	Q86XD8				80.30719826815744	79.5	0.0	0.0				Single Protein		Q86XD8	0	2	2	0	2	0	4	0.0	0	Doubtful
23	NM_152384_1	Homo sapiens Bardet-Biedl syndrome 5 (BBS5), mRNA|BBS5|frame-3			10.638446220665415	100.0	0.0	0.0				Single Protein		NM_152384_1	0	1	1	0	1	0	1	0.0	0	Doubtful
24	NM_014746_5_REVERSED	Homo sapiens ring finger protein 144A (RNF144A), mRNA|RNF144A|frame-1-REVERSED			12.710210239250925	50.42	0.0	0.0				Single Protein		NM_014746_5_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
25	Q16630_REVERSED				59.17341918917895	56.44	0.0	0.0				Single Protein		Q16630_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
26	Q92800_REVERSED				85.21559196764815	84.87	0.0	0.0				Single Protein		Q92800_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
27	Q9UKV5				72.94883997627815	56.92	0.0	0.0				Single Protein		Q9UKV5	0	1	1	0	1	0	2	51.35135135135135	0	Doubtful
28	NM_153271_3	Homo sapiens sorting nexin 33 (SNX33), mRNA|SNX33|frame-3			5.818777954687642	36.21	0.0	0.0				Single Protein		NM_153271_3	0	1	1	0	1	0	1	0.0	0	Doubtful
29	NM_139126_3_REVERSED	Homo sapiens peptidylprolyl isomerase (cyclophilin)-like 4 (PPIL4), mRNA|PPIL4|frame-2-REVERSED			14.898445018244393	100.0	0.0	0.0				Single Protein		NM_139126_3_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
30	Q8WXF7_REVERSED				63.50328311442238	78.67	0.0	0.0				Single Protein		Q8WXF7_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
31	Q8WXA8				50.1867233857845	52.57	0.0	0.0				Single Protein		Q8WXA8	0	1	1	0	1	0	1	0.0	0	Doubtful
32	NM_003170_5	Homo sapiens suppressor of Ty 6 homolog (S. cerevisiae) (SUPT6H), mRNA|SUPT6H|frame-2			5.381727271572552	100.0	0.0	0.0				Single Protein		NM_003170_5	0	1	1	0	1	0	1	0.0	0	Doubtful
33	NM_001128620_1_REVERSED	Homo sapiens p21 protein (Cdc42/Rac)-activated kinase 1 (PAK1), transcript variant 1, mRNA|PAK1|frame-1-REVERSED			12.988874039041946	100.0	0.0	0.0				Related Proteins	NM_002576_1_REVERSED	NM_001128620_1_REVERSED, NM_002576_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
34	B3KS81_REVERSED				80.30787795299885	95.94	0.0	0.0				Single Protein		B3KS81_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
35	Q06278_REVERSED				147.82182617668684	73.69	0.0	0.0				Single Protein		Q06278_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
36	O14569				23.958059641430484	44.14	0.0	0.0				Single Protein		O14569	0	1	1	0	1	0	1	0.0	0	Doubtful
37	Q15406_REVERSED				54.347633810148245	67.29	0.0	0.0				Single Protein		Q15406_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
38	NM_030824_1_REVERSED	Homo sapiens zinc finger protein 442 (ZNF442), mRNA|ZNF442|frame-1-REVERSED			7.313754706560422	100.0	0.0	0.0				Single Protein		NM_030824_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
39	O15381_REVERSED				94.99098712118025	91.59	0.0	0.0				Single Protein		O15381_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
40	Q9NXE8				49.61699015371626	92.94	0.0	0.0				Single Protein		Q9NXE8	0	1	1	0	1	0	1	0.0	0	Doubtful
41	Q8N9I0_REVERSED				46.842128078070026	74.94	0.0	0.0				Single Protein		Q8N9I0_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
42	Q6ZSZ5_REVERSED				130.7002252724561	84.91	0.0	0.0				Single Protein		Q6ZSZ5_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
43	O15018_REVERSED				301.4552793552942	76.89	0.0	0.0				Single Protein		O15018_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
44	NM_001001668_2_REVERSED	Homo sapiens zinc finger protein 470 (ZNF470), mRNA|ZNF470|frame-3-REVERSED			4.61874135426504	100.0	0.0	0.0				Single Protein		NM_001001668_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
45	NM_001076680_1	Homo sapiens hypothetical protein LOC201229 (LOC201229), mRNA|C17orf108|frame-2			10.131256505619426	100.0	0.0	0.0				Single Protein		NM_001076680_1	0	1	1	0	1	0	1	0.0	0	Doubtful
46	NM_018923_1	Homo sapiens protocadherin gamma subfamily B, 2 (PCDHGB2), transcript variant 1, mRNA|PCDHGB2|frame-2			5.036750673078781	100.0	0.0	0.0				Related Proteins	NM_032096_1	NM_018923_1, NM_032096_1	0	1	1	0	1	0	1	0.0	0	Doubtful
47	NM_031427_8	Homo sapiens dynein, axonemal, light chain 1 (DNAL1), mRNA|DNAL1|frame-3			6.00515760657486	100.0	0.0	0.0				Single Protein		NM_031427_8	0	1	1	0	1	0	4	0.0	0	Doubtful
48	NM_017895_1_REVERSED	Homo sapiens DEAD (Asp-Glu-Ala-Asp) box polypeptide 27 (DDX27), mRNA|DDX27|frame-1-REVERSED			7.352936791786493	100.0	0.0	0.0				Single Protein		NM_017895_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
49	Q9UKX2				222.90603896443594	93.66	0.0	0.0				Single Protein		Q9UKX2	0	2	2	0	2	0	2	0.0	0	Doubtful
50	NM_001105531_2	Homo sapiens family with sequence similarity 135, member A (FAM135A), transcript variant 1, mRNA|FAM135A|frame-1			6.493793484091341	100.0	0.0	0.0				Related Proteins	NM_020819_2	NM_001105531_2, NM_020819_2	0	1	1	0	1	0	2	0.0	0	Doubtful
51	Q9UKP4				183.97687314216589	57.12	0.0	0.0				Single Protein		Q9UKP4	0	1	1	0	1	0	1	0.0	0	Doubtful
52	NM_080473_4	Homo sapiens GATA binding protein 5 (GATA5), mRNA|GATA5|frame-2			10.018833225311665	66.3	0.0	0.0				Single Protein		NM_080473_4	0	1	1	0	1	0	1	0.0	0	Doubtful
53	Q92538				206.3146113362693	71.17	0.59	11.027495743978191				Single Protein		Q92538	1	1	1	1	1	2	2	100.0	0	Doubtful
54	Q9UL16				65.68929249761662	100.0	0.0	0.0				Single Protein		Q9UL16	0	1	1	0	1	0	1	0.0	0	Doubtful
55	NM_004147_1_REVERSED	Homo sapiens developmentally regulated GTP binding protein 1 (DRG1), mRNA|DRG1|frame-1-REVERSED			5.036563089716581	19.51	0.0	0.0				Single Protein		NM_004147_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
56	Q9H4Q3				73.93421384148398	70.72	0.0	0.0				Single Protein		Q9H4Q3	0	1	1	0	1	0	1	0.0	0	Doubtful
57	Q8WXG9				692.6371808529565	54.0	0.0	0.0				Single Protein		Q8WXG9	0	1	1	0	1	0	1	0.0	0	Doubtful
58	P09871_REVERSED				76.6348016431867	59.16	0.0	0.0				Single Protein		P09871_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
59	Q9ULE4_REVERSED				120.96928228972743	96.7	0.0	0.0				Single Protein		Q9ULE4_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
60	Q86XI2				130.87607918483545	87.58	10.24	57.733882664831135				Single Protein		Q86XI2	8	14	14	8	14	24	32	100.0	0	Confident
61	P54819				26.460771885631072	100.0	0.0	0.0				Single Protein		P54819	0	1	1	0	1	0	1	0.0	0	Doubtful
62	NM_001032279_3	Homo sapiens RCE1 homolog, prenyl protein peptidase (S. cerevisiae) (RCE1), transcript variant 2, mRNA|RCE1|frame-3			8.731073125238593	100.0	0.0	0.0				Related Proteins	NM_005133_2	NM_001032279_3, NM_005133_2	0	1	1	0	1	0	2	0.0	0	Doubtful
63	P52824_REVERSED				101.0903863747846	72.4	0.96	19.481447939173517				Single Protein		P52824_REVERSED	1	2	2	1	2	2	11	56.75675675675676	1	Doubtful
64	NM_002465_5	Homo sapiens myosin binding protein C, slow type (MYBPC1), transcript variant 1, mRNA|MYBPC1|frame-2			5.266539530372522	100.0	0.0	0.0				Related Proteins	NM_206819_5, NM_206820_5, NM_206821_5	NM_002465_5, NM_206819_5, NM_206820_5, NM_206821_5	0	1	1	0	1	0	1	0.0	0	Doubtful
65	P36578_REVERSED				47.66742772012305	100.0	0.0	0.0				Single Protein		P36578_REVERSED	0	2	2	0	2	0	3	0.0	1	Doubtful
66	O14503				45.48123632897692	73.3	0.0	0.0				Single Protein		O14503	0	1	1	0	1	0	1	0.0	0	Doubtful
67	Q8N7K0_REVERSED				77.19204020125798	95.69	0.0	0.0				Single Protein		Q8N7K0_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
68	NM_001042413_1	Homo sapiens GLIS family zinc finger 3 (GLIS3), transcript variant 1, mRNA|GLIS3|frame-1			6.9487066982706915	100.0	0.0	0.0				Single Protein		NM_001042413_1	0	1	1	0	1	0	2	0.0	0	Doubtful
69	NM_018208_5	Homo sapiens ethanolamine kinase 2 (ETNK2), mRNA|ETNK2|frame-2			5.599900678505934	100.0	0.0	0.0				Single Protein		NM_018208_5	0	1	1	0	1	0	1	0.0	0	Doubtful
70	NM_018208_4	Homo sapiens ethanolamine kinase 2 (ETNK2), mRNA|ETNK2|frame-2			4.468225164235821	100.0	0.0	0.0				Single Protein		NM_018208_4	0	1	1	0	1	1	2	52.77777777777778	0	Doubtful
71	Q86TD4_REVERSED				100.72668281489649	58.69	0.0	0.0				Single Protein		Q86TD4_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
72	O15254_REVERSED				77.57984505545164	94.43	0.0	0.0				Single Protein		O15254_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
