	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	NM_001042422_2	Homo sapiens solute carrier family 16, member 3 (monocarboxylic acid transporter 4) (SLC16A3), transcript variant 1, mRNA|SLC16A3|frame-1			7.8359461532419035	50.68	0.0	0.0				Related Proteins	NM_001042423_2, NM_004207_2	NM_001042422_2, NM_001042423_2, NM_004207_2	0	1	1	0	1	0	1	11.155378486055778	0	Doubtful
2	NM_015241_17_REVERSED	Homo sapiens microtubule associated monoxygenase, calponin and LIM domain containing 3 (MICAL3), transcript variant 1, mRNA|MICAL3|frame-1-REVERSED			8.880682630169403	100.0	0.0	0.0				Single Protein		NM_015241_17_REVERSED	0	1	1	0	1	0	1	11.155378486055778	1	Doubtful
3	Q2TB10_REVERSED				75.18878899236714	78.31	0.0	0.0				Single Protein		Q2TB10_REVERSED	0	1	1	0	1	0	1	11.155378486055778	1	Doubtful
4	NM_138340_2_REVERSED	Homo sapiens abhydrolase domain containing 3 (ABHD3), mRNA|ABHD3|frame-1-REVERSED			5.584743952292782	100.0	0.0	0.0				Single Protein		NM_138340_2_REVERSED	0	1	1	0	1	0	1	11.155378486055778	1	Doubtful
5	NM_020725_1	Homo sapiens ataxin 7-like 1 (ATXN7L1), transcript variant 1, mRNA|ATXN7L1|frame-3			9.686873725114387	70.93	0.0	0.0				Related Proteins	NM_152749_1	NM_020725_1, NM_152749_1	0	1	1	0	1	0	1	11.155378486055778	0	Doubtful
6	NM_001080429_3_REVERSED	Homo sapiens KIAA1543 (KIAA1543), transcript variant 1, mRNA|KIAA1543|frame-1-REVERSED			11.017865952718845	100.0	0.0	0.0				Related Proteins	NM_020902_3_REVERSED	NM_001080429_3_REVERSED, NM_020902_3_REVERSED	0	2	2	0	2	0	2	12.144308943089433	1	Doubtful
7	NM_017757_3	Homo sapiens zinc finger protein 407 (ZNF407), transcript variant 1, mRNA|ZNF407|frame-2			5.312720880752501	100.0	0.0	0.0				Single Protein		NM_017757_3	0	1	1	0	1	0	1	11.155378486055778	0	Doubtful
8	O14544				59.49063106909095	70.47	0.0	0.0				Single Protein		O14544	0	1	1	0	1	0	1	11.155378486055778	0	Doubtful
9	NM_001040102_10	Homo sapiens oligodendrocytic myelin paranodal and inner loop protein (OPALIN), transcript variant 2, mRNA|OPALIN|frame-1			8.973714366862175	68.29	0.0	0.0				Related Proteins	NM_001040103_10, NM_033207_10	NM_001040102_10, NM_001040103_10, NM_033207_10	0	1	1	0	1	0	1	11.155378486055778	0	Doubtful
10	Q9UKU6				116.9258329375981	68.65	0.0	0.0				Single Protein		Q9UKU6	0	1	1	0	1	0	1	11.155378486055778	0	Doubtful
