	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q96TC7_REVERSED				52.08603801847995	83.19	0.0	0.0				Single Protein		Q96TC7_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
2	P78346_REVERSED				29.302681612326616	100.0	0.0	0.0				Single Protein		P78346_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
3	P51531				181.16629630031673	71.19	0.0	0.0				Related Proteins	P51532	P51531, P51532	0	1	1	0	1	0	1	0.0	0	Doubtful
4	Q674R7				100.95506262768923	62.01	0.0	0.0				Single Protein		Q674R7	0	1	1	0	1	0	1	0.0	0	Doubtful
5	NM_021250_1	Homo sapiens leukocyte immunoglobulin-like receptor, subfamily A (with TM domain), member 5 (LILRA5), transcript variant 1, mRNA|LILRA5|frame-3			5.045510764315112	100.0	0.0	0.0				Related Proteins	NM_181879_1	NM_021250_1, NM_181879_1	0	1	1	0	1	0	1	0.0	0	Doubtful
6	NM_001135098_1_REVERSED	Homo sapiens uridine phosphorylase 2 (UPP2), transcript variant 2, mRNA|UPP2|frame-1-REVERSED			4.80344514232853	100.0	0.0	0.0				Related Proteins	NM_173355_1_REVERSED	NM_001135098_1_REVERSED, NM_173355_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
7	NM_001032396_1_REVERSED	Homo sapiens praja ring finger 1 (PJA1), transcript variant 2, mRNA|PJA1|frame-1-REVERSED			5.379815234629813	100.0	0.0	0.0				Related Proteins	NM_145119_2_REVERSED	NM_001032396_1_REVERSED, NM_145119_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
8	Q8IZ52_REVERSED				85.41404304872235	63.35	0.0	0.0				Single Protein		Q8IZ52_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
9	NM_032449_3_REVERSED	Homo sapiens coiled-coil and C2 domain containing 1B (CC2D1B), mRNA|CC2D1B|frame-2-REVERSED			10.049967725961015	100.0	0.0	0.0				Single Protein		NM_032449_3_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
10	NM_000358_2_REVERSED	Homo sapiens transforming growth factor, beta-induced, 68kDa (TGFBI), mRNA|TGFBI|frame-1-REVERSED			8.004236613129883	100.0	0.0	0.0				Single Protein		NM_000358_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
11	NM_001013839_3	Homo sapiens exocyst complex component 7 (EXOC7), transcript variant 1, mRNA|EXOC7|frame-1			6.5421722131314315	100.0	0.0	0.0				Related Proteins	NM_001145296_4, NM_001145297_3, NM_001145298_3, NM_001145299_3, NM_015219_3	NM_001013839_3, NM_001145296_4, NM_001145297_3, NM_001145298_3, NM_001145299_3, NM_015219_3	0	1	1	0	1	0	1	0.0	0	Doubtful
12	Q9UKU6				116.9258329375981	78.22	0.0	0.0				Single Protein		Q9UKU6	0	1	1	0	1	0	1	0.0	0	Doubtful
13	O14545				64.80014510808677	59.45	0.0	0.0				Single Protein		O14545	0	1	1	0	1	0	1	0.0	0	Doubtful
14	Q02548				42.12321656561215	56.52	0.0	0.0				Related Proteins	Q02962, Q06710	Q02548, Q02962, Q06710	0	1	1	0	1	0	1	0.0	0	Doubtful
15	Q9UKU7				45.04047116324456	90.36	0.0	0.0				Single Protein		Q9UKU7	0	1	1	0	1	0	1	0.0	0	Doubtful
16	P30876				133.81068609894038	81.01	0.0	0.0				Single Protein		P30876	0	1	1	0	1	0	1	0.0	0	Doubtful
17	NM_032291_1	Homo sapiens SH3-domain GRB2-like (endophilin) interacting protein 1 (SGIP1), mRNA|SGIP1|frame-3			12.409715896569521	100.0	0.0	0.0				Single Protein		NM_032291_1	0	1	1	0	1	0	1	0.0	0	Doubtful
18	Q96MC2_REVERSED				87.07996828582613	91.08	0.0	0.0				Single Protein		Q96MC2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
19	Q5JST6				87.34104189865977	92.26	0.0	0.0				Single Protein		Q5JST6	0	2	2	0	2	0	2	0.0	0	Doubtful
20	O95613_REVERSED				377.8055060829507	88.37	0.0	0.0				Single Protein		O95613_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
21	Q7Z4N2				182.0622402206764	81.47	0.0	0.0				Single Protein		Q7Z4N2	0	1	1	0	1	0	1	0.0	0	Doubtful
22	Q5SXJ2				77.54170023463799	72.69	0.0	0.0				Related Proteins	Q8N660	Q5SXJ2, Q8N660	0	2	1	0	1	0	2	0.0	0	Doubtful
23	Q5VVW2				112.78156224949764	70.68	0.0	0.0				Single Protein		Q5VVW2	0	1	1	0	1	0	1	0.0	0	Doubtful
24	NM_013386_1	Homo sapiens solute carrier family 25 (mitochondrial carrier; phosphate carrier), member 24 (SLC25A24), nuclear gene encoding mitochondrial protein, transcript variant 1, mRNA|SLC25A24|frame-3			5.485793711339591	100.0	0.0	0.0				Single Protein		NM_013386_1	0	1	1	0	1	0	1	0.0	0	Doubtful
25	Q567U6				73.15190051221317	90.81	2.06	32.7531584745404				Single Protein		Q567U6	1	2	2	1	2	2	3	100.0	0	Doubtful
26	Q9UKV0				111.22781537358844	55.59	0.0	0.0				Single Protein		Q9UKV0	0	1	1	0	1	0	2	0.0	0	Doubtful
27	P49790_REVERSED				153.84317969003024	62.17	0.0	0.0				Single Protein		P49790_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
28	P25398_REVERSED				14.505481558735587	100.0	0.0	0.0				Single Protein		P25398_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
29	NM_017940_7	Homo sapiens neuroblastoma breakpoint family, member 1 (NBPF1), mRNA|NBPF1|frame-2			21.43565296600562	100.0	0.0	0.0				Single Protein		NM_017940_7	0	1	1	0	1	0	1	0.0	0	Doubtful
30	NM_032497_2_REVERSED	Homo sapiens zinc finger protein 559 (ZNF559), mRNA|ZNF559|frame-1-REVERSED			6.231364794863203	100.0	0.0	0.0				Single Protein		NM_032497_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
31	NM_018328_1	Homo sapiens methyl-CpG binding domain protein 5 (MBD5), mRNA|MBD5|frame-1			9.420968765236724	100.0	0.0	0.0				Single Protein		NM_018328_1	0	1	1	0	1	0	1	0.0	0	Doubtful
32	Q15406_REVERSED				54.347633810148245	67.29	0.0	0.0				Single Protein		Q15406_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
33	NM_003565_2_REVERSED	Homo sapiens unc-51-like kinase 1 (C. elegans) (ULK1), mRNA|ULK1|frame-3-REVERSED			16.69209793148772	36.88	0.0	0.0				Single Protein		NM_003565_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
34	NM_005847_1	Homo sapiens solute carrier family 23 (nucleobase transporters), member 1 (SLC23A1), transcript variant 1, mRNA|SLC23A1|frame-3			4.341015597365471	100.0	0.0	0.0				Related Proteins	NM_152685_1	NM_005847_1, NM_152685_1	0	1	1	0	1	0	2	0.0	0	Doubtful
35	O15381_REVERSED				94.99098712118025	88.43	0.0	0.0				Single Protein		O15381_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
36	Q6ZWE6_REVERSED				87.11050335455295	75.69	0.0	0.0				Single Protein		Q6ZWE6_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
37	NM_004168_3	Homo sapiens succinate dehydrogenase complex, subunit A, flavoprotein (Fp) (SDHA), nuclear gene encoding mitochondrial protein, mRNA|SDHA|frame-3			5.357871944576952	100.0	0.0	0.0				Single Protein		NM_004168_3	0	1	1	0	1	0	9	0.0	0	Doubtful
38	NM_001142640_19_REVERSED	Homo sapiens trinucleotide repeat containing 6C (TNRC6C), transcript variant 1, mRNA|TNRC6C|frame-3-REVERSED			7.290814066085314	100.0	0.0	0.0				Related Proteins	NM_018996_19_REVERSED	NM_001142640_19_REVERSED, NM_018996_19_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
39	NM_020859_10_REVERSED	Homo sapiens shroom family member 3 (SHROOM3), mRNA|SHROOM3|frame-1-REVERSED			8.044458548440566	100.0	0.0	0.0				Single Protein		NM_020859_10_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
