	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P68104				50.10910826932214	65.8	16.67	364.666460364019					Related Proteins	Q5VTE0	P68104, Q5VTE0	5	8	8	5	8	5	22	27	100.0	Confident
2	Q9H4M9				60.58866550092089	77.15	20.22	231.9044359498932					Single Protein		Q9H4M9	11	12	8	7	12	11	21	23	100.0	Confident
3	O14818				27.86961465429308	100.0	5.65	61.94913229952403					Related Proteins	Q8TAA3	O14818, Q8TAA3	1	1	1	1	1	1	1	1	100.0	Doubtful
4	Q9H4A4				72.54946048134059	69.23	22.77	170.13794461711743					Single Protein		Q9H4A4	12	12	12	12	12	12	23	26	100.0	Confident
5	P09382				14.706199322903753	80.74	54.07	1449.0896290191874					Single Protein		P09382	6	6	6	6	6	6	19	23	100.0	Confident
6	P61970				14.469048408153427	59.06	19.69	483.88613575691215					Single Protein		P61970	1	1	1	1	1	1	4	6	100.0	Doubtful
7	Q2TAL8				86.38187420825344	43.56	2.58	105.22866308412301					Single Protein		Q2TAL8	2	3	3	2	3	2	3	5	100.0	Confident
8	P12955				54.5129070696838	60.04	5.68	37.65535492716167					Single Protein		P12955	1	1	1	1	1	1	1	1	100.0	Doubtful
9	Q9UK76				16.004911273188526	72.73	25.97	274.3461573264636					Single Protein		Q9UK76	2	2	2	2	2	2	3	3	100.0	Confident
10	O43175				56.61440433066414	60.41	41.46	794.1177674447749					Single Protein		O43175	21	23	22	21	22	21	70	76	100.0	Confident
11	Q13618				88.87345558573134	92.84	1.3	20.004407305054634					Single Protein		Q13618	1	1	1	1	1	1	1	1	100.0	Doubtful
12	O43172				58.412397328058475	82.38	3.07	32.00705168808742					Single Protein		O43172	1	1	1	1	1	1	1	1	100.0	Doubtful
13	Q96PU8				37.64672654867138	82.11	4.11	109.73846293058543					Single Protein		Q96PU8	1	2	2	1	2	1	2	3	100.0	Doubtful
14	P15311				69.36973778207663	87.2	6.14	61.987586137078054					Single Protein		P15311	3	4	4	3	4	3	5	5	100.0	Confident
15	Q86WR0				24.463113769171457	100.0	10.1	147.72485394501885					Single Protein		Q86WR0	2	2	2	2	2	2	3	3	100.0	Confident
16	O60361				15.518981266030476	100.0	7.3	224.2829899311235					Related Proteins	P22392	O60361, P22392	1	1	1	1	1	1	2	2	100.0	Doubtful
17	P46459				82.54207591413305	82.8	9.14	101.14825665659974					Single Protein		P46459	5	5	5	5	5	5	9	9	100.0	Confident
18	Q9UKB3				23.400429881016283	86.36	7.07	155.18570515436326					Single Protein		Q9UKB3	1	1	1	1	1	1	2	2	100.0	Doubtful
19	Q9Y5B8				42.46430016430016	82.98	3.19	44.92217780784199					Single Protein		Q9Y5B8	1	2	2	1	2	1	1	2	100.0	Doubtful
20	P08107				70.00903707472403	77.69	24.8	285.8494534545645					Single Protein		P08107	16	16	8	8	11	11	39	39	100.0	Confident
21	P31943				49.19840896001632	71.71	28.73	452.57557633825945					Single Protein		P31943	8	9	5	5	5	5	33	36	100.0	Confident
22	P31948				62.5994056613524	94.11	15.1	148.39389018597763					Single Protein		P31948	7	7	7	7	7	7	13	13	100.0	Confident
23	P31939				64.57534202226608	91.39	2.7	25.951663530881692					Single Protein		P31939	1	1	1	1	1	1	1	1	100.0	Doubtful
24	O75348				13.749083045087946	100.0	11.86	130.19817635832172					Single Protein		O75348	1	1	1	1	1	1	1	1	100.0	Doubtful
25	P10155				60.63120382391405	85.87	3.72	188.12307930957502					Single Protein		P10155	1	1	1	1	1	1	6	6	100.0	Doubtful
26	Q99832				59.328924128279205	89.13	9.02	55.11977590120729					Single Protein		Q99832	3	4	4	3	4	3	3	4	100.0	Confident
27	Q99829				59.02154369385524	50.09	12.66	277.94971280064027					Single Protein		Q99829	6	8	8	6	8	6	10	13	100.0	Confident
28	Q8WW12				18.913399832438486	100.0	8.43	86.31115061956157					Single Protein		Q8WW12	1	4	4	1	4	1	1	4	100.0	Doubtful
29	P42575				50.65237115596079	85.18	3.1	74.94334053796078					Single Protein		P42575	2	3	3	2	3	2	3	5	100.0	Confident
30	TRY1_BOVIN				25.408419297583514	71.6	32.92	3638.5616359017786					Single Protein		TRY1_BOVIN	6	8	8	6	8	6	56	58	100.0	Confident
31	Q9NTZ6				97.3334010122915	43.78	2.15	296.0823625107873					Single Protein		Q9NTZ6	2	2	2	2	2	2	10	10	100.0	Confident
32	P04406				36.03039786921083	80.3	48.36	8399.83425182887					Single Protein		P04406	15	18	17	14	18	15	326	342	100.0	Confident
33	Q9Y2Q3				25.48029794192982	88.94	5.31	135.9591576131147					Single Protein		Q9Y2Q3	1	1	1	1	1	1	2	3	100.0	Doubtful
34	Q9H1B7				82.60697858154948	55.65	7.16	117.27774664337375					Single Protein		Q9H1B7	5	6	5	4	5	4	9	11	100.0	Confident
35	P09234				17.381237670978834	37.74	11.32	256.0564135046994					Single Protein		P09234	1	1	1	1	1	1	1	1	100.0	Doubtful
36	P11586				101.49530567522311	76.9	10.37	89.15362835757783					Single Protein		P11586	8	10	10	8	10	8	14	16	100.0	Confident
37	O95817				61.55687506183154	71.65	3.83	82.59884306603206					Single Protein		O95817	2	2	2	2	2	2	3	3	100.0	Confident
38	Q02750				43.41128368163882	58.27	2.8	107.43625741455917					Single Protein		Q02750	1	1	1	1	1	1	2	2	100.0	Doubtful
39	P53396				120.76188090461223	77.66	22.07	217.50215080735174					Single Protein		P53396	23	26	26	23	26	23	64	74	100.0	Confident
40	P54652				69.97786578851715	82.32	12.52	119.93678033252867					Single Protein		P54652	9	10	1	1	1	1	23	26	100.0	Confident
41	P10809				61.01638173839332	86.04	10.47	89.37396631926678					Single Protein		P10809	3	4	4	3	4	3	5	7	100.0	Confident
42	P13051				34.623842133515865	68.69	5.11	62.70769310319169					Single Protein		P13051	1	1	1	1	1	1	1	1	100.0	Doubtful
43	Q9P000				21.805441691869962	87.37	8.08	77.59285257718163					Single Protein		Q9P000	1	1	1	1	1	1	1	1	100.0	Doubtful
44	NM_000550_1	Homo sapiens tyrosinase-related protein 1 (TYRP1), mRNA|TYRP1|frame-3			4.76133466547303	100.0	31.91	653.7610557566792					Single Protein		NM_000550_1	1	1	1	1	1	1	2	2	100.0	Doubtful
45	Q9H910				20.050983201468064	85.79	14.74	121.28988008117338					Single Protein		Q9H910	2	2	2	2	2	2	2	2	100.0	Confident
46	P07195				36.61514296895986	84.73	12.28	226.19824514549413					Single Protein		P07195	3	5	5	3	5	3	9	11	100.0	Confident
47	O43488				39.56370513370725	65.18	4.18	116.83182365233431					Related Proteins	Q8NHP1	O43488, Q8NHP1	1	2	2	1	2	1	2	3	100.0	Doubtful
48	P16949				17.291953666624845	100.0	5.37	412.4398606787104					Single Protein		P16949	1	6	6	1	6	1	5	13	100.0	Doubtful
49	Q15126				21.98122370046395	81.77	13.54	244.63988551404395					Single Protein		Q15126	2	2	2	2	2	2	3	4	100.0	Confident
50	Q96EK9				38.591850709309334	81.07	13.56	105.33966378357884					Single Protein		Q96EK9	3	3	3	3	3	3	4	4	100.0	Confident
51	Q9H9A6				68.20712430238501	82.72	3.82	27.68177443294047					Single Protein		Q9H9A6	1	1	1	1	1	1	1	1	100.0	Doubtful
52	P49189				53.76698181280901	74.7	14.37	149.6349821992198					Single Protein		P49189	5	6	6	5	6	5	8	10	100.0	Confident
53	P09972				39.431236979782064	76.65	21.43	227.71735989075705					Single Protein		P09972	6	8	5	3	5	3	21	31	100.0	Confident
54	O00429				81.82611245891833	92.66	17.53	77.51604288227796					Single Protein		O00429	9	10	10	9	10	9	14	16	100.0	Confident
55	O00442				39.311403984098675	77.6	3.83	83.95292246055716					Single Protein		O00442	1	1	1	1	1	1	2	2	100.0	Doubtful
56	P40763				88.01137655756119	78.96	1.82	22.23355254744133					Single Protein		P40763	1	4	4	1	4	1	1	4	100.0	Doubtful
57	P63167				10.359108001124186	100.0	24.72	345.2446024782463					Related Proteins	Q96FJ2	P63167, Q96FJ2	2	2	2	2	2	2	3	3	100.0	Confident
58	P34896				53.049017884824856	77.64	3.52	40.969026160751895					Single Protein		P34896	1	1	1	1	1	1	1	1	100.0	Doubtful
59	O00170				37.61207032568999	83.64	19.7	197.0858455460413					Single Protein		O00170	5	6	6	5	6	5	9	11	100.0	Confident
60	O14745				38.8446100782511	85.47	24.3	271.07648245329904					Single Protein		O14745	6	7	7	6	7	6	12	15	100.0	Confident
61	Q9H6S3				80.57012193263076	76.64	3.08	63.59016891672998					Single Protein		Q9H6S3	2	3	3	2	3	2	3	4	100.0	Confident
62	Q9BWD1				41.324387505669186	56.93	24.69	357.8619755005436					Single Protein		Q9BWD1	5	6	6	5	6	5	15	17	100.0	Confident
63	O14732				31.301057124061536	77.08	7.99	122.90707848225568					Single Protein		O14732	1	1	1	1	1	1	2	2	100.0	Doubtful
64	P21291				20.55376279588531	100.0	8.81	159.20606021017576					Single Protein		P21291	1	1	1	1	1	1	2	2	100.0	Doubtful
65	P47897				87.74287347541251	91.23	10.97	89.65462979660455					Single Protein		P47897	6	7	7	6	7	6	9	10	100.0	Confident
66	Q9UNI6				37.66292369577837	82.35	14.41	198.87876777064028					Single Protein		Q9UNI6	4	4	4	4	4	4	8	8	100.0	Confident
67	Q16222				58.73184645225602	83.72	13.98	195.04093411559586					Single Protein		Q16222	5	6	6	5	6	5	13	16	100.0	Confident
68	P08243				64.3286277634822	84.14	3.57	88.29531500162047					Single Protein		P08243	2	3	3	2	3	2	4	5	100.0	Confident
69	P52564				37.468216244719734	100.0	8.98	91.9963162292333					Single Protein		P52564	2	3	3	2	3	2	3	4	100.0	Confident
70	P52565				23.192705365827848	64.71	25.49	601.3446074731576					Single Protein		P52565	4	4	4	4	4	4	10	10	100.0	Confident
71	O00231				47.434040610909165	93.36	2.84	36.40612514284825					Single Protein		O00231	1	3	3	1	3	1	1	4	100.0	Doubtful
72	O00232				52.870573107757686	100.0	2.85	33.69163335588149					Single Protein		O00232	1	2	2	1	2	1	1	2	100.0	Doubtful
73	P15531				17.137671231368294	100.0	6.58	202.14980013528896					Single Protein		P15531	1	1	1	1	1	1	2	2	100.0	Doubtful
74	NM_003047_1	Homo sapiens solute carrier family 9 (sodium/hydrogen exchanger), member 1 (SLC9A1), mRNA|SLC9A1|frame-1			5.184701190853743	100.0	43.75	320.07051688087415					Single Protein		NM_003047_1	1	1	1	1	1	1	1	26	100.0	Doubtful
75	Q7Z5L9				60.98665769520671	67.8	8.18	80.01762922021854					Single Protein		Q7Z5L9	3	3	2	2	2	2	5	5	100.0	Confident
76	Q96C19				26.68046144148386	81.25	25.0	448.1456204122541					Single Protein		Q96C19	6	7	6	5	7	6	15	17	100.0	Confident
77	P60953				21.24501722805547	64.92	43.46	473.6081031741058					Single Protein		P60953	7	8	8	7	8	7	13	17	100.0	Confident
78	P09651				38.723049790736084	73.92	15.59	330.14650302268245					Single Protein		P09651	6	7	3	3	3	3	21	26	100.0	Confident
79	P60903				11.19551123367067	73.2	27.84	316.7708208305559					Single Protein		P60903	2	2	2	2	2	2	3	3	100.0	Confident
80	P22626				37.406726759746874	62.89	22.95	1019.109077079696					Single Protein		P22626	8	11	7	5	7	5	46	61	100.0	Confident
81	P11940				70.62586938277288	74.37	19.81	142.0670616400472					Single Protein		P11940	11	13	4	2	9	7	27	32	100.0	Confident
82	P23921				90.01252755123127	81.94	10.61	100.91890266870708					Single Protein		P23921	7	7	7	7	7	7	13	14	100.0	Confident
83	O75874				46.62951442889963	92.51	9.9	86.91209857861857					Single Protein		O75874	3	4	4	3	4	3	4	5	100.0	Confident
84	P33316				26.546602511651518	100.0	10.71	121.93162547842826					Single Protein		P33316	2	2	2	2	2	2	3	3	100.0	Confident
85	P21333				280.56387321173065	72.16	0.57	14.38519176992693					Single Protein		P21333	1	4	4	1	4	1	2	7	100.0	Doubtful
86	P48163				64.10906861395647	72.2	17.48	104.07121836609511					Single Protein		P48163	5	8	8	5	8	5	8	17	100.0	Confident
87	P48147				80.64802916912808	87.18	19.3	186.98161982863525					Single Protein		P48147	11	12	12	11	12	11	26	28	100.0	Confident
88	P24941				33.90801967447553	91.61	4.7	51.5549825848388					Related Proteins	Q00526	P24941, Q00526	1	1	1	1	1	1	1	1	100.0	Doubtful
89	NM_016319_1	Homo sapiens COP9 constitutive photomorphogenic homolog subunit 7A (Arabidopsis) (COPS7A), mRNA|COPS7A|frame-2			5.769817102187951	100.0	50.91	279.3342692778538					Single Protein		NM_016319_1	1	1	1	1	1	1	1	1	50.0	Doubtful
90	Q16881				70.86221675622504	87.83	6.63	74.96258638812462					Single Protein		Q16881	3	5	5	3	5	3	6	9	100.0	Confident
91	P14735				117.89327189980912	69.38	1.08	80.12195468204412					Single Protein		P14735	1	2	2	1	2	1	4	5	100.0	Doubtful
92	P02786				84.81794354456795	78.03	9.74	77.48558135242055					Single Protein		P02786	5	5	5	5	5	5	6	6	100.0	Confident
93	P56545				48.914114397826346	62.25	22.7	273.57022880069184					Single Protein		P56545	7	9	9	7	9	7	13	17	100.0	Confident
94	P55211				46.25140527894358	46.15	4.57	101.74427026676796					Single Protein		P55211	1	2	2	1	2	1	2	3	100.0	Doubtful
95	O43929				50.345076021916164	82.11	33.49	207.7896931187952					Single Protein		O43929	12	14	14	12	14	12	24	30	100.0	Confident
96	P50570				98.00316598653673	79.31	7.59	86.27562511387634					Single Protein		P50570	6	7	3	3	7	6	11	12	100.0	Confident
97	Q8NCW5				31.654245316715766	75.0	25.0	446.9132772744058					Single Protein		Q8NCW5	6	8	8	6	8	6	11	16	100.0	Confident
98	P48200				104.97800100889992	62.1	1.87	40.48322743157302					Single Protein		P48200	1	3	3	1	3	1	2	7	100.0	Doubtful
99	P50552				39.805088814016415	60.53	32.37	485.05313472407903					Single Protein		P50552	11	11	11	11	11	11	28	34	100.0	Confident
100	O95295				14.864892810626854	80.88	19.12	112.966064781485					Single Protein		O95295	1	2	2	1	2	1	1	2	100.0	Doubtful
101	Q14103				38.4103025899212	64.79	10.7	178.1262006989213					Single Protein		Q14103	3	3	3	3	3	3	5	5	100.0	Confident
102	Q14118				97.38066082534147	68.83	1.23	44.211179310163914					Single Protein		Q14118	1	1	1	1	1	1	2	2	100.0	Doubtful
103	P30050				17.807540436717513	100.0	9.7	93.11142309261795					Single Protein		P30050	1	2	2	1	2	1	1	2	100.0	Doubtful
104	P45985				44.25938705414338	90.23	2.76	42.67606891744989					Single Protein		P45985	1	2	2	1	2	1	1	3	40.0	Doubtful
105	P52888				78.78947799116112	71.55	3.19	56.276134836197656					Single Protein		P52888	2	3	3	2	3	2	3	5	100.0	Confident
106	O43768				13.380750822443952	100.0	46.28	516.3451644226996					Single Protein		O43768	5	5	5	5	5	5	10	10	100.0	Confident
107	Q15366				38.55559150707409	70.96	7.4	106.69017229362473					Single Protein		Q15366	2	2	2	2	2	2	3	3	100.0	Confident
108	P07355				38.579814745475446	100.0	59.29	650.1400300038378					Single Protein		P07355	19	21	7	7	21	19	84	89	100.0	Confident
109	P34931				70.33132197049156	78.16	13.26	70.31040191892627					Single Protein		P34931	7	7	1	1	1	1	13	15	100.0	Confident
110	K22E_HUMAN				65.82539290353346	75.19	1.86	27.19183152262294					Related Proteins	P35908	K22E_HUMAN, P35908	1	1	1	1	1	1	1	1	100.0	Doubtful
111	P19367				102.42013858034478	75.57	3.05	42.73542367255065					Single Protein		P19367	2	4	4	2	4	2	3	5	100.0	Confident
112	P50395				50.63087759630439	93.93	6.74	86.31115061956157					Single Protein		P50395	2	2	2	2	2	2	3	3	100.0	Confident
113	P25398				14.505481558735587	100.0	18.94	232.77855773154488					Single Protein		P25398	2	2	2	2	2	2	3	4	100.0	Confident
114	P51610				208.6021719655076	39.07	0.84	29.347439943232015					Single Protein		P51610	1	1	1	1	1	1	2	2	100.0	Doubtful
115	P31153				43.63333453907563	76.71	7.59	116.38927886577244					Single Protein		P31153	2	3	3	2	3	2	3	4	100.0	Confident
116	Q15233				54.19728094614715	76.65	2.55	85.11570532012168					Single Protein		Q15233	1	1	1	1	1	1	2	2	100.0	Doubtful
117	O43813				45.253573479545935	68.42	9.52	70.69042090620535					Single Protein		O43813	2	2	2	2	2	2	2	2	100.0	Confident
118	P17516				37.042945170156834	91.95	2.79	23.782329427681056					Related Proteins	P42330, P52895, Q04828	P17516, P42330, P52895, Q04828	1	1	0	0	1	1	1	1	100.0	Doubtful
119	Q9H0A8				21.750311353132204	100.0	10.05	77.20293874513548					Single Protein		Q9H0A8	1	1	1	1	1	1	1	1	100.0	Doubtful
120	Q9Y263				87.10135391125519	82.89	32.7	215.9252035746631					Single Protein		Q9Y263	20	21	21	20	21	20	45	58	100.0	Confident
121	P35237				42.5940599147685	100.0	22.34	259.55870487482446					Single Protein		P35237	7	7	7	7	7	7	16	16	100.0	Confident
122	O75083				66.15186943421038	71.29	2.31	28.450712611633264					Single Protein		O75083	1	1	1	1	1	1	1	1	100.0	Doubtful
123	P06737				97.08702716786348	80.76	2.83	52.11460247721154					Single Protein		P06737	2	3	3	2	3	2	4	4	100.0	Confident
124	P62857				7.836201392306286	100.0	47.83	1113.288754368258					Single Protein		P62857	3	4	4	3	4	3	10	11	100.0	Confident
125	Q9NTK5				44.71529861838974	86.11	37.88	605.7966793354954					Single Protein		Q9NTK5	12	13	13	12	13	12	35	39	100.0	Confident
126	Q13363				47.50549501414615	60.45	16.14	200.0440730505464					Single Protein		Q13363	4	6	5	4	5	4	8	10	100.0	Confident
