	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P01891				40.88310625717927	63.56	3.29	77.68237081143491					Related Proteins	P01892, P10314, P10316, P10321, P16188, P16189, P16190, P18463, P30453, P30459, P30460, P30462, P30466, P30479, P30480, P30492, P30493, P30499, P30504, P30505, P30508, P30510, P30512, Q07000, Q29865, Q29940, Q29960, Q29963, Q9TNN7	P01891, P01892, P10314, P10316, P10321, P16188, P16189, P16190, P18463, P30453, P30459, P30460, P30462, P30466, P30479, P30480, P30492, P30493, P30499, P30504, P30505, P30508, P30510, P30512, Q07000, Q29865, Q29940, Q29960, Q29963, Q9TNN7	1	1	0	0	1	1	1	1	60.81424936386768	Doubtful
2	Q9UKV3				151.77079068994243	73.75	15.44	104.64574944498688					Single Protein		Q9UKV3	20	25	25	20	25	20	35	42	60.81424936386768	Confident
3	Q9NXF1				105.60761109247318	67.17	3.34	53.09729916266362					Single Protein		Q9NXF1	2	4	4	2	4	2	2	4	60.81424936386768	Doubtful
4	P68104				50.10910826932214	55.63	17.32	385.4430162352465					Related Proteins	Q5VTE0	P68104, Q5VTE0	6	6	2	2	6	6	12	12	60.81424936386768	Confident
5	P25440				88.006311905524	53.68	2.87	108.00845217944887					Single Protein		P25440	2	2	1	1	1	1	4	4	60.81424936386768	Confident
6	O95197				112.54142600660994	56.59	1.07	36.0472496431059					Single Protein		O95197	1	1	1	1	1	1	1	2	60.81424936386768	Doubtful
7	P17844				69.10473382539206	71.5	11.56	155.7790476005308					Single Protein		P17844	7	7	4	4	4	4	10	10	60.81424936386768	Confident
8	Q09666				628.6993855112892	90.29	3.12	8.89717365693485					Single Protein		Q09666	5	7	7	5	7	5	6	9	60.81424936386768	Confident
9	P21127				92.65030386123267	76.35	5.91	122.14981616195115					Related Proteins	Q9UQ88	P21127, Q9UQ88	5	7	6	4	7	5	6	8	60.81424936386768	Confident
10	K1C9_HUMAN				62.09190997979053	48.8	2.57	119.9882628965356					Related Proteins	P35527	K1C9_HUMAN, P35527	1	2	2	1	2	1	2	3	60.81424936386768	Doubtful
11	P22314				117.77432920492443	56.62	4.35	65.17395263341879					Single Protein		P22314	3	4	4	3	4	3	4	5	60.81424936386768	Confident
12	P61964				36.56545229372351	69.16	6.89	114.77919160312312					Single Protein		P61964	2	2	2	2	2	2	2	2	60.81424936386768	Confident
13	P68363				50.119604615111854	58.98	21.29	452.5980070650418					Related Proteins	P68366	P68363, P68366	8	9	0	0	0	0	29	30	60.81424936386768	Confident
14	Q9NPF5				52.95979608595446	81.8	2.57	58.88824884092646					Single Protein		Q9NPF5	1	1	1	1	1	1	1	1	60.81424936386768	Doubtful
15	P43243				94.56479778685481	73.08	9.45	146.6833959725393					Single Protein		P43243	5	6	6	5	6	5	8	10	60.81424936386768	Confident
16	P61978				50.94440274865072	67.82	4.54	167.2611256345686					Single Protein		P61978	2	2	2	2	2	2	3	3	60.81424936386768	Confident
17	O15047				185.92013916233606	50.97	0.7	21.97549440839388					Single Protein		O15047	1	2	2	1	2	1	1	2	60.81424936386768	Doubtful
18	Q9BV38				47.37500670859233	46.76	4.4	234.9034926191368					Single Protein		Q9BV38	2	2	2	2	2	2	3	4	60.81424936386768	Confident
19	P02786				84.81794354456795	78.03	1.84	78.51766512123528					Single Protein		P02786	1	1	1	1	1	1	2	2	60.81424936386768	Doubtful
20	O75534				88.82887199839485	75.06	1.38	33.408496728055006					Single Protein		O75534	1	1	1	1	1	1	1	1	60.81424936386768	Doubtful
21	Q7Z4V5				74.27222971678142	82.56	10.73	197.59543871380532					Single Protein		Q7Z4V5	6	9	9	6	9	6	11	15	60.81424936386768	Confident
22	Q07955				27.727814961380233	100.0	36.29	531.5482350238627					Single Protein		Q07955	9	9	9	9	9	9	19	19	60.81424936386768	Confident
23	Q92541				80.26460941650468	81.83	1.69	77.68237081143491					Single Protein		Q92541	1	1	1	1	1	1	2	2	54.50819672131148	Doubtful
24	P35613				42.17406050810534	51.43	10.65	325.0284470831858					Single Protein		P35613	3	4	4	3	4	3	5	7	60.81424936386768	Confident
25	Q8TAQ2				132.7967512662691	55.02	0.66	32.724071699055166					Related Proteins	Q92922	Q8TAQ2, Q92922	1	1	0	0	1	1	2	2	60.81424936386768	Doubtful
26	P27348				27.746766754682028	79.59	20.0	263.3987244584868					Single Protein		P27348	4	4	2	2	2	2	6	6	60.81424936386768	Confident
27	O95218				37.3820216872587	100.0	13.64	413.0505050014074					Single Protein		O95218	4	6	6	4	6	4	8	10	60.81424936386768	Confident
28	P61289				29.48755907553688	84.65	13.78	435.8643410334619					Single Protein		P61289	3	3	3	3	3	3	6	6	60.81424936386768	Confident
29	Q01650				54.97427888839586	35.31	3.55	89.67543858583187					Single Protein		Q01650	1	2	2	1	2	1	1	2	60.81424936386768	Doubtful
30	P12268				55.76964691124249	63.62	2.14	133.45953001024586					Single Protein		P12268	1	1	1	1	1	1	2	2	60.81424936386768	Doubtful
31	Q99873				41.48853521712523	81.99	6.65	238.1133540089635					Single Protein		Q99873	2	2	2	2	2	2	4	4	60.81424936386768	Confident
32	Q15393				135.49174066293733	60.15	1.64	44.52526131874927					Single Protein		Q15393	2	2	2	2	2	2	2	2	60.81424936386768	Doubtful
33	O14617				130.07577953676952	61.58	1.13	26.84611344218706					Single Protein		O14617	1	2	2	1	2	1	1	2	60.81424936386768	Doubtful
34	P17980				49.172456381985356	92.48	2.28	62.94950738168001					Single Protein		P17980	1	1	1	1	1	1	1	1	60.81424936386768	Doubtful
35	Q14152				166.46831430287327	95.8	7.53	103.61718426550247					Single Protein		Q14152	10	12	12	10	12	10	17	21	60.81424936386768	Confident
36	Q9UBQ5				25.04344000339325	71.56	5.05	285.5586591839339					Single Protein		Q9UBQ5	1	2	2	1	2	1	2	3	60.81424936386768	Doubtful
37	B5ME19				105.40676263426224	67.4	10.5	164.77563366258192					Related Proteins	Q99613	B5ME19, Q99613	9	10	10	9	10	9	15	16	60.81424936386768	Confident
38	P08195				67.95172737646311	63.02	9.37	163.83012818565442					Single Protein		P08195	4	5	5	4	5	4	6	9	60.81424936386768	Confident
39	P52272				77.46431371933258	78.36	3.7	124.06553396583536					Single Protein		P52272	2	2	2	2	2	2	4	4	60.81424936386768	Confident
40	Q14974				97.1080146943779	54.11	3.08	64.10744146395172					Single Protein		Q14974	2	2	2	2	2	2	2	2	60.81424936386768	Confident
41	Q14978				73.55963598521475	83.4	14.59	216.2608626114978					Single Protein		Q14978	11	14	14	11	14	11	22	26	60.81424936386768	Confident
42	Q14980				238.11522374594037	83.78	8.37	57.5509448910658					Single Protein		Q14980	13	15	15	13	15	13	21	23	60.81424936386768	Confident
43	O75643				244.35261769115783	74.06	1.92	31.01100710326479					Single Protein		O75643	3	3	3	3	3	3	4	4	60.81424936386768	Confident
44	O94776				74.97573718107209	83.08	4.19	119.69077133563512					Single Protein		O94776	3	4	4	3	4	3	4	7	60.81424936386768	Confident
45	Q6NYC1				46.43314226606706	60.55	3.23	88.43425604485151					Single Protein		Q6NYC1	1	1	1	1	1	1	1	1	60.81424936386768	Doubtful
46	Q9Y5B9				119.83841950983168	75.84	19.2	182.93980340730965					Single Protein		Q9Y5B9	16	18	18	16	18	16	34	37	60.81424936386768	Confident
47	P15311				69.36973778207663	87.2	3.24	71.38966479598348					Related Proteins	P26038, P35241	P15311, P26038, P35241	2	2	0	0	2	2	4	4	60.81424936386768	Confident
48	O75607				19.33140122125653	43.26	8.99	359.9647886896068					Single Protein		O75607	1	1	1	1	1	1	2	2	60.81424936386768	Doubtful
49	P08107				70.00903707472403	63.18	17.32	234.47806609737728					Single Protein		P08107	9	9	4	4	7	7	20	20	60.81424936386768	Confident
50	O94921				53.02332162466998	82.73	1.71	30.866545890050823					Related Proteins	P06239, P06241, P06493, P07947, P07948, P08631, P09769, P11362, P11802, P20794, P21802, P22455, P22607, P24941, P50750, P51451, Q00526, Q00534, Q00535, Q00536, Q00537, Q07002, Q14004, Q8IZL9, Q96Q40, Q9NYV4, Q9UPZ9	O94921, P06239, P06241, P06493, P07947, P07948, P08631, P09769, P11362, P11802, P20794, P21802, P22455, P22607, P24941, P50750, P51451, Q00526, Q00534, Q00535, Q00536, Q00537, Q07002, Q14004, Q8IZL9, Q96Q40, Q9NYV4, Q9UPZ9	1	1	0	0	1	1	1	1	60.81424936386768	Doubtful
51	P05783				48.0285358236045	68.37	2.09	34.724864126307175					Related Proteins	P08727	P05783, P08727	1	1	0	0	1	1	1	1	60.81424936386768	Doubtful
52	P62258				29.155415999021855	100.0	23.92	462.1508714047611					Single Protein		P62258	5	5	3	3	3	3	9	9	60.81424936386768	Confident
53	Q8WVC0				75.35929358700905	74.92	3.45	92.59963767015248					Single Protein		Q8WVC0	2	4	4	2	4	2	3	5	60.81424936386768	Confident
54	P29692				31.10278320777167	73.67	17.08	242.53855275883356					Single Protein		P29692	3	3	3	3	3	3	5	6	60.81424936386768	Confident
55	P07437				49.63897134453148	54.5	32.21	652.3332746789638					Single Protein		P07437	11	11	1	1	1	1	32	32	60.81424936386768	Confident
56	Q9HCK8				290.33774281358916	65.56	1.7	44.209479323580844					Single Protein		Q9HCK8	4	5	4	3	5	4	6	7	60.81424936386768	Confident
57	Q15287				34.18770139987295	82.3	4.92	83.79508195725273					Single Protein		Q15287	1	1	1	1	1	1	1	1	60.81424936386768	Doubtful
58	Q16629				27.350025408227616	100.0	14.71	465.33263299790906					Single Protein		Q16629	3	4	4	3	4	3	8	9	60.81424936386768	Confident
59	O75369				277.9900580055979	63.95	5.8	52.797794013535274					Single Protein		O75369	13	15	12	11	12	11	22	25	60.81424936386768	Confident
60	P68371				49.799001993036754	54.38	31.46	412.7317122074442					Single Protein		P68371	11	11	1	1	1	1	29	29	60.81424936386768	Confident
61	P46100				282.4106013920682	77.69	0.72	22.59725906009026					Single Protein		P46100	2	5	5	2	5	2	4	8	60.81424936386768	Doubtful
62	P02545				74.09470818682678	86.6	2.86	101.90390748389984					Single Protein		P02545	2	2	2	2	2	2	3	3	60.81424936386768	Confident
63	P62873				37.35301306157102	53.82	5.88	277.7989130104574					Related Proteins	P62879, Q9HAV0	P62873, P62879, Q9HAV0	2	2	2	2	2	2	3	3	60.81424936386768	Doubtful
64	Q86YP4				68.02054633380084	81.2	1.74	43.46513604925524					Related Proteins	Q8WXI9	Q86YP4, Q8WXI9	1	1	0	0	1	1	2	2	60.81424936386768	Doubtful
65	O43719				85.80056134063028	84.24	12.05	167.23788530333252					Single Protein		O43719	9	12	12	9	12	9	17	20	60.81424936386768	Confident
