	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q9UKT9				57.98577931559534	90.96	0.0	0.0				Single Protein		Q9UKT9	0	1	1	0	1	0	1	0.0	0	Doubtful
2	NM_080723_1	Homo sapiens neurensin 1 (NRSN1), mRNA|NRSN1|frame-2			5.439567929948332	100.0	0.0	0.0				Single Protein		NM_080723_1	0	1	1	0	1	0	1	0.0	0	Doubtful
3	Q8TEB1_REVERSED				61.63126025689516	79.49	0.0	0.0				Single Protein		Q8TEB1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
4	NM_181802_1_REVERSED	Homo sapiens ubiquitin-conjugating enzyme E2C (UBE2C), transcript variant 5, mRNA|UBE2C|frame-2-REVERSED			6.006061229339832	100.0	0.0	0.0				Single Protein		NM_181802_1_REVERSED	0	1	1	0	1	0	1	36.53846153846154	1	Doubtful
5	Q8NDW4				67.04349272406715	100.0	0.0	0.0				Single Protein		Q8NDW4	0	1	1	0	1	1	1	60.0	0	Doubtful
6	O60449				198.1835705879316	77.53	0.87	12.533246355488561				Single Protein		O60449	1	1	1	1	1	2	2	100.0	0	Doubtful
7	NM_004497_2	Homo sapiens forkhead box A3 (FOXA3), mRNA|FOXA3|frame-1			6.019909053829813	49.12	0.0	0.0				Single Protein		NM_004497_2	0	1	1	0	1	0	1	0.0	0	Doubtful
8	Q76MJ5				102.41558678174688	70.63	0.0	0.0				Single Protein		Q76MJ5	0	1	1	0	1	0	2	0.0	0	Doubtful
9	NM_020418_7_REVERSED	Homo sapiens poly(rC) binding protein 4 (PCBP4), transcript variant 1, mRNA|PCBP4|frame-2-REVERSED			6.622617546719514	100.0	0.0	0.0				Related Proteins	NM_033008_4_REVERSED, NM_033009_6_REVERSED	NM_020418_7_REVERSED, NM_033008_4_REVERSED, NM_033009_6_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
10	Q8IZ52_REVERSED				85.41404304872235	70.71	0.0	0.0				Single Protein		Q8IZ52_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
11	NM_006401_2	Homo sapiens acidic (leucine-rich) nuclear phosphoprotein 32 family, member B (ANP32B), mRNA|ANP32B|frame-3			8.795846156769956	100.0	0.0	0.0				Single Protein		NM_006401_2	0	1	1	0	1	0	1	0.0	0	Doubtful
12	NM_001032396_1_REVERSED	Homo sapiens praja ring finger 1 (PJA1), transcript variant 2, mRNA|PJA1|frame-1-REVERSED			5.379815234629813	100.0	0.0	0.0				Related Proteins	NM_145119_2_REVERSED	NM_001032396_1_REVERSED, NM_145119_2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
13	Q2TAC6				111.26410254745433	95.19	0.0	0.0				Single Protein		Q2TAC6	0	1	1	0	1	0	1	0.0	0	Doubtful
14	P48167				56.086130564492564	86.92	0.0	0.0				Single Protein		P48167	0	1	1	0	1	0	1	0.0	0	Doubtful
15	Q9NXC5				98.52091917610424	92.8	0.0	0.0				Single Protein		Q9NXC5	0	1	1	0	1	0	1	31.25	0	Doubtful
16	Q96RN1_REVERSED				108.9354120468599	61.55	0.0	0.0				Single Protein		Q96RN1_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
17	P52209				53.10595320852181	85.51	10.35	57.39346772352964				Single Protein		P52209	3	4	4	3	4	6	8	100.0	0	Confident
18	Q8NDV3				143.81806533125703	89.15	0.0	0.0				Single Protein		Q8NDV3	0	1	1	0	1	0	1	40.67796610169492	0	Doubtful
19	A6NN14_REVERSED				144.9264573005643	100.0	0.0	0.0				Single Protein		A6NN14_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
20	Q8NE71				95.86647554074207	85.21	0.0	0.0				Single Protein		Q8NE71	0	1	1	0	1	0	1	0.0	0	Doubtful
21	XM_001715025_3	PREDICTED: Homo sapiens hypothetical protein LOC100129046 (LOC100129046), mRNA|LOC100129046|frame-2			5.187588512086931	100.0	0.0	0.0				Related Proteins	XM_001720093_3, XM_001726861_3	XM_001715025_3, XM_001720093_3, XM_001726861_3	0	1	1	0	1	0	1	0.0	0	Doubtful
22	P19623				33.80271562546256	89.4	8.61	113.61155724095651				Single Protein		P19623	3	3	3	3	3	6	6	100.0	0	Confident
23	NM_144653_3_REVERSED	Homo sapiens NACC family member 2, BEN and BTB (POZ) domain containing (NACC2), mRNA|NACC2|frame-2-REVERSED			5.30379178625005	100.0	0.0	0.0				Single Protein		NM_144653_3_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
24	NM_001037675_5	Homo sapiens neuroblastoma breakpoint family, member 20 (NBPF20), mRNA|NBPF9|frame-3			7.2877920355590025	100.0	0.0	0.0				Related Proteins	NM_001039703_11, NM_001039703_13, NM_001039703_15, NM_001039703_17, NM_001039703_19, NM_001039703_21, NM_001039703_23, NM_001039703_24, NM_001039703_5, NM_001039703_7, NM_001039703_9, NM_001102663_3, NM_015383_3, NM_015383_6, NM_017940_9, NM_173638_4, Q5RGN0, Q86T75, XM_001726946_10, XM_001726946_11, XM_001726946_13, XM_001726946_15, XM_001726946_17, XM_001726946_19, XM_001726946_20, XM_001726946_22, XM_001726946_23, XM_001726946_24, XM_001726946_25, XM_001726946_27, XM_001726946_4, XM_001726946_6, XM_001726946_8, XM_001726946_9, XM_002344444_11, XM_002344444_13, XM_002344444_15, XM_002344444_17, XM_002344444_19, XM_002344444_21, XM_002344444_23, XM_002344444_24, XM_002344444_25, XM_002344444_26, XM_002344444_28, XM_002344444_30, XM_002344444_32, XM_002344444_34, XM_002344444_36, XM_002344444_7, XM_002344444_9	NM_001037675_5, NM_001039703_11, NM_001039703_13, NM_001039703_15, NM_001039703_17, NM_001039703_19, NM_001039703_21, NM_001039703_23, NM_001039703_24, NM_001039703_5, NM_001039703_7, NM_001039703_9, NM_001102663_3, NM_015383_3, NM_015383_6, NM_017940_9, NM_173638_4, Q5RGN0, Q86T75, XM_001726946_10, XM_001726946_11, XM_001726946_13, XM_001726946_15, XM_001726946_17, XM_001726946_19, XM_001726946_20, XM_001726946_22, XM_001726946_23, XM_001726946_24, XM_001726946_25, XM_001726946_27, XM_001726946_4, XM_001726946_6, XM_001726946_8, XM_001726946_9, XM_002344444_11, XM_002344444_13, XM_002344444_15, XM_002344444_17, XM_002344444_19, XM_002344444_21, XM_002344444_23, XM_002344444_24, XM_002344444_25, XM_002344444_26, XM_002344444_28, XM_002344444_30, XM_002344444_32, XM_002344444_34, XM_002344444_36, XM_002344444_7, XM_002344444_9	0	1	1	0	1	0	1	0.0	0	Doubtful
25	Q9H228_REVERSED				41.74840373809058	82.41	0.0	0.0				Single Protein		Q9H228_REVERSED	0	1	1	0	1	0	1	37.5	1	Doubtful
26	NM_001122964_2	Homo sapiens SMEK homolog 2, suppressor of mek1 (Dictyostelium) (SMEK2), transcript variant 1, mRNA|SMEK2|frame-2			4.853781553881271	100.0	0.0	0.0				Related Proteins	NM_020463_2	NM_001122964_2, NM_020463_2	0	1	1	0	1	0	1	0.0	0	Doubtful
27	NM_015375_6	Homo sapiens dual serine/threonine and tyrosine protein kinase (DSTYK), transcript variant 1, mRNA|DSTYK|frame-1			6.401279551311223	100.0	0.0	0.0				Related Proteins	NM_199462_5	NM_015375_6, NM_199462_5	0	1	1	0	1	0	1	0.0	0	Doubtful
28	Q567U6				73.15190051221317	95.09	0.0	0.0				Single Protein		Q567U6	0	1	1	0	1	0	1	0.0	0	Doubtful
29	Q92800_REVERSED				85.21559196764815	88.76	0.0	0.0				Single Protein		Q92800_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
30	Q6TGC4_REVERSED				77.67712840027983	78.67	2.88	30.64447597907917				Single Protein		Q6TGC4_REVERSED	1	1	1	1	1	2	2	96.17117117117118	1	Doubtful
