	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q9UL59				70.94595136118284	85.15	0.0	0.0				Single Protein		Q9UL59	0	1	1	0	1	0	1	0.0	0	Doubtful
2	Q9UKT9				57.98577931559534	85.85	0.0	0.0				Single Protein		Q9UKT9	0	1	1	0	1	0	1	0.0	0	Doubtful
3	NM_032301_2	Homo sapiens F-box and WD repeat domain containing 9 (FBXW9), mRNA|FBXW9|frame-2			10.493017889443882	100.0	0.0	0.0				Single Protein		NM_032301_2	0	1	1	0	1	0	1	0.0	0	Doubtful
4	NM_012104_2	Homo sapiens beta-site APP-cleaving enzyme 1 (BACE1), transcript variant a, mRNA|BACE1|frame-1			4.592422907845661	100.0	0.0	0.0				Related Proteins	NM_138971_1, NM_138972_2, NM_138973_1	NM_012104_2, NM_138971_1, NM_138972_2, NM_138973_1	0	1	1	0	1	0	1	0.0	0	Doubtful
5	NM_005188_1	Homo sapiens Cas-Br-M (murine) ecotropic retroviral transforming sequence (CBL), mRNA|CBL|frame-2			14.877910529472706	66.42	0.0	0.0				Single Protein		NM_005188_1	0	1	1	0	1	0	1	0.0	0	Doubtful
6	NM_001042632_2	Homo sapiens sorting nexin family member 21 (SNX21), transcript variant 3, mRNA|SNX21|frame-2			20.59898450772477	75.0	0.0	0.0				Related Proteins	NM_001042633_2, Q969T3	NM_001042632_2, NM_001042633_2, Q969T3	0	1	1	0	1	0	1	0.0	0	Doubtful
7	Q2TB10_REVERSED				75.18878899236714	81.78	0.0	0.0				Single Protein		Q2TB10_REVERSED	0	3	3	0	3	0	3	0.0	1	Doubtful
8	NM_018052_1	Homo sapiens Vac14 homolog (S. cerevisiae) (VAC14), mRNA|VAC14|frame-2			6.335976991040972	100.0	0.0	0.0				Single Protein		NM_018052_1	0	2	2	0	2	0	2	0.0	0	Doubtful
9	NM_001012320_4	Homo sapiens zinc finger protein 302 (ZNF302), transcript variant 2, mRNA|ZNF302|frame-1			15.412651026140775	80.0	0.0	0.0				Related Proteins	NM_018443_4	NM_001012320_4, NM_018443_4	0	1	1	0	1	0	1	0.0	0	Doubtful
10	Q70EL2_REVERSED				91.67509354658067	89.07	0.0	0.0				Single Protein		Q70EL2_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
11	A6NDB9				71.65224201192197	69.99	0.0	0.0				Single Protein		A6NDB9	0	2	2	0	2	0	2	0.0	0	Doubtful
12	NM_018448_1	Homo sapiens cullin-associated and neddylation-dissociated 1 (CAND1), mRNA|CAND1|frame-1			5.588149109918073	100.0	0.0	0.0				Single Protein		NM_018448_1	0	1	1	0	1	0	1	0.0	0	Doubtful
13	O00192_REVERSED				104.57742379776047	77.55	0.0	0.0				Single Protein		O00192_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
14	NM_080686_4_REVERSED	Homo sapiens HLA-B associated transcript 2 (BAT2), mRNA|PRRC2A|frame-2-REVERSED			27.586926314964156	83.87	0.0	0.0				Single Protein		NM_080686_4_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
15	Q86XE0				46.36987176934028	77.92	0.0	0.0				Single Protein		Q86XE0	0	1	1	0	1	0	2	0.0	0	Doubtful
16	Q9H6D3_REVERSED				44.6256012667149	34.94	0.0	0.0				Single Protein		Q9H6D3_REVERSED	0	2	2	0	2	0	3	0.0	1	Doubtful
