	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P68104				50.10910826932214	55.63	8.01	237.8412499752444				Related Proteins	Q5VTE0	P68104, Q5VTE0	3	3	3	3	3	4	4	100.0	0	Confident
2	P09382				14.706199322903753	80.74	40.74	2846.7768073960024				Single Protein		P09382	4	5	5	4	5	14	16	100.0	0	Confident
3	Q9H4Z3				80.618373477398	70.88	0.0	0.0				Single Protein		Q9H4Z3	0	4	4	0	4	2	5	71.42857142857143	0	Doubtful
4	A8MX76				79.5166844797318	73.54	1.9	0.0				Single Protein		A8MX76	1	2	2	1	2	0	35	85.71428571428572	0	Doubtful
5	O43175				56.61440433066414	60.41	21.95	571.2435297698204				Single Protein		O43175	8	10	10	8	10	18	20	100.0	0	Confident
6	Q9NVX2				53.28709333430016	78.14	4.33	377.0565307809274				Single Protein		Q9NVX2	2	3	3	2	3	5	7	100.0	0	Confident
7	P17931				26.136053217437922	48.8	5.6	700.0270837859023				Single Protein		P17931	1	4	4	1	4	4	6	100.0	0	Doubtful
8	Q86WQ0				15.865943035872984	61.15	10.79	307.20613029453267				Single Protein		Q86WQ0	1	1	1	1	1	1	1	100.0	0	Doubtful
9	P31942				36.90308163249408	68.5	3.76	271.12160070438114				Single Protein		P31942	1	3	2	1	2	2	5	100.0	0	Doubtful
10	P31943				49.19840896001632	71.71	18.71	492.8577494087999				Single Protein		P31943	6	10	9	6	9	15	25	100.0	0	Confident
11	P31948				62.5994056613524	94.11	19.71	507.98823400078476				Single Protein		P31948	9	13	13	9	13	20	26	100.0	0	Confident
12	Q9UII2				12.241308044686559	100.0	10.38	402.84577463150976				Single Protein		Q9UII2	1	2	2	1	2	1	4	100.0	0	Doubtful
13	P31939				64.57534202226608	83.61	3.89	180.32792276579409				Single Protein		P31939	2	2	2	2	2	3	3	100.0	0	Confident
14	O75391				26.018236816602716	79.3	14.98	282.16950734101346				Single Protein		O75391	2	2	2	2	2	2	2	100.0	0	Confident
15	O75340				21.85478539004197	55.5	8.9	810.7908628659501				Single Protein		O75340	1	1	1	1	1	3	3	100.0	0	Doubtful
16	Q99832				59.328924128279205	84.9	4.42	334.2595077177302				Single Protein		Q99832	1	2	2	1	2	5	5	100.0	0	Doubtful
17	Q8WVJ2				17.664743539829573	63.69	7.01	677.8040017609529				Single Protein		Q8WVJ2	1	2	2	1	2	3	3	100.0	0	Doubtful
18	Q9Y376				39.8437414852777	89.74	3.23	139.5478827154903				Single Protein		Q9Y376	1	2	2	1	2	2	3	100.0	0	Doubtful
19	Q9NTZ6				97.3334010122915	43.78	1.18	365.7529088731481				Single Protein		Q9NTZ6	1	2	2	1	2	4	6	99.12280701754386	0	Doubtful
20	P04406				36.03039786921083	73.13	24.48	1155.005405020937				Single Protein		P04406	6	11	11	6	11	18	24	100.0	0	Confident
21	P35527				62.02681468242336	48.8	2.57	100.23861997873247				Single Protein		P35527	1	1	1	1	1	1	1	100.0	0	Doubtful
22	P62491				24.378412825723224	75.46	4.17	395.3856676938892				Related Proteins	Q15907	P62491, Q15907	1	1	1	1	1	2	2	100.0	0	Doubtful
23	Q9NUV9_REVERSED				37.51037864587301	92.71	4.56	129.7922556563527				Single Protein		Q9NUV9_REVERSED	1	1	1	1	1	1	13	99.12280701754386	1	Doubtful
24	P11586				101.49530567522311	71.87	1.18	55.24146456783963				Single Protein		P11586	1	3	3	1	3	2	5	100.0	0	Doubtful
25	P22234				47.04913676015042	76.71	3.06	240.57268794895796				Single Protein		P22234	1	1	1	1	1	2	2	100.0	0	Doubtful
26	Q02750				43.41128368163882	58.27	8.91	472.80384038919624				Single Protein		Q02750	3	6	6	3	6	6	11	100.0	0	Confident
27	Q9BRJ7				23.3232201534928	88.63	4.74	202.37749815611394				Single Protein		Q9BRJ7	1	1	1	1	1	1	1	100.0	0	Doubtful
28	Q9BRA2				13.931796199138695	100.0	11.38	347.1679033409759				Single Protein		Q9BRA2	1	2	2	1	2	1	2	100.0	0	Doubtful
29	Q9P000				21.805441691869962	75.76	8.08	215.66490965121233				Single Protein		Q9P000	1	1	1	1	1	1	1	100.0	0	Doubtful
30	Q9H910				20.050983201468064	85.79	42.63	1314.7613939421012				Single Protein		Q9H910	6	10	10	6	10	17	24	100.0	0	Confident
31	Q9BYB4				35.59511572785935	62.08	3.06	333.606657116719				Single Protein		Q9BYB4	1	4	4	1	4	2	6	100.0	0	Doubtful
32	P07195				36.61514296895986	77.84	3.29	301.7784601479861				Single Protein		P07195	1	4	4	1	4	2	6	100.0	0	Doubtful
33	O43488				39.56370513370725	65.18	4.18	324.72739247863143				Related Proteins	Q8NHP1	O43488, Q8NHP1	1	2	2	1	2	2	3	100.0	0	Doubtful
34	Q96EP9				46.473017974721586	23.34	3.2	1970.8454820433863				Single Protein		Q96EP9	1	1	1	1	1	6	94	99.1304347826087	0	Doubtful
35	P16949				17.291953666624845	100.0	40.94	1791.0629570022227				Single Protein		P16949	9	13	13	9	13	16	30	100.0	0	Confident
36	Q15126				21.98122370046395	81.77	6.77	271.9850452926117				Single Protein		Q15126	1	1	1	1	1	1	1	100.0	0	Doubtful
37	Q96EK6				20.735628700489105	65.22	7.07	288.5246764252705				Single Protein		Q96EK6	1	1	1	1	1	1	1	100.0	0	Doubtful
