	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q9Y265				50.1963140517197	66.89	4.82	801.2904289157732				Single Protein		Q9Y265	2	2	2	2	2	3	3	56.730769230769226	0	Doubtful
2	Q9UKV3				151.77079068994243	68.16	2.46	188.13288040222733				Single Protein		Q9UKV3	3	4	4	3	4	5	5	56.730769230769226	0	Doubtful
3	Q9Y230				51.12455427949146	78.19	4.32	723.2064428033311				Single Protein		Q9Y230	2	2	2	2	2	3	3	56.730769230769226	0	Doubtful
4	P17480				89.35022633920845	84.82	1.57	370.52240932925497				Single Protein		P17480	1	2	2	1	2	2	3	56.730769230769226	0	Doubtful
5	Q12888				213.4426880477534	43.91	1.22	114.3860465498113				Single Protein		Q12888	2	2	2	2	2	2	2	56.730769230769226	0	Doubtful
6	P53999				14.386410160891673	85.83	18.9	3926.954039032891				Single Protein		P53999	2	4	4	2	4	9	9	56.730769230769226	0	Doubtful
7	Q5JSJ4				96.611809817578	67.02	2.21	170.5619572356967	Oxidation of M(M461)	Oxidation of M(1)		Single Protein		Q5JSJ4	1	1	1	1	1	1	1	56.730769230769226	0	Doubtful
8	P06748				32.55484168905772	57.14	7.48	1349.3592071352195				Single Protein		P06748	2	5	5	2	5	5	8	56.730769230769226	0	Doubtful
9	Q09666				628.6993855112892	79.75	2.24	12.556958797920966				Single Protein		Q09666	2	3	3	2	3	5	5	56.730769230769226	0	Doubtful
10	P62829				14.856061537359926	72.86	7.14	890.5770767092449				Single Protein		P62829	1	1	1	1	1	1	1	56.730769230769226	0	Doubtful
11	P24534				24.74826223641773	48.89	6.67	646.0144597890896				Single Protein		P24534	1	1	1	1	1	1	1	56.730769230769226	0	Doubtful
12	Q6P1J9				60.539082875418735	80.6	5.65	430.4735399034015				Single Protein		Q6P1J9	3	3	3	3	3	3	3	56.730769230769226	0	Doubtful
13	Q7Z4V5				74.27222971678142	76.75	2.24	200.1296801593809				Single Protein		Q7Z4V5	1	5	5	1	5	3	6	56.730769230769226	0	Doubtful
14	Q07955				27.727814961380233	100.0	10.89	1340.6536638633797				Single Protein		Q07955	3	3	3	3	3	5	5	56.730769230769226	0	Doubtful
15	Q13347				36.47861357276044	74.46	3.69	428.4563255645852				Single Protein		Q13347	1	1	1	1	1	1	1	56.730769230769226	0	Doubtful
16	Q9NS91				56.18727621373641	80.0	2.02	268.7086007312377				Single Protein		Q9NS91	1	2	2	1	2	1	2	56.730769230769226	0	Doubtful
17	A6NMY6				38.63482708398095	87.32	5.9	919.4748579593975				Related Proteins	P07355	A6NMY6, P07355	2	2	2	2	2	3	3	56.730769230769226	0	Doubtful
18	P04264				65.99900087210398	62.11	11.02	1302.585455246631				Single Protein		P04264	7	7	5	5	7	12	12	56.730769230769226	0	Doubtful
19	P08621				51.52583342220536	81.46	2.06	310.92466518527254				Single Protein		P08621	1	2	2	1	2	1	3	56.730769230769226	0	Doubtful
20	O60885				152.1239473735637	42.8	1.25	241.31765949540832				Related Proteins	Q15059	O60885, Q15059	2	2	0	0	2	4	4	56.730769230769226	0	Doubtful
21	P31943				49.19840896001632	54.12	3.79	333.37109823340717				Related Proteins	P55795	P31943, P55795	1	1	1	1	1	1	1	56.730769230769226	0	Doubtful
22	Q13243				31.245283937680945	100.0	7.72	763.975433451558				Single Protein		Q13243	2	2	1	1	1	3	3	56.730769230769226	0	Doubtful
23	Q13247				39.563393307518375	100.0	8.72	1147.739837231876				Single Protein		Q13247	3	3	2	2	2	6	6	56.730769230769226	0	Doubtful
24	P60709				41.709730139029176	49.6	17.87	959.052558607334	Oxidation of M(M325)	Oxidation of M(1)		Related Proteins	P62736, P63261, P63267, P68032, P68133	P60709, P62736, P63261, P63267, P68032, P68133	8	8	0	0	0	18	18	56.730769230769226	0	Doubtful
25	Q01130				25.461183837817952	100.0	3.62	1128.3329478669168				Related Proteins	Q9BRL6	Q01130, Q9BRL6	1	1	1	1	1	2	2	56.730769230769226	0	Doubtful
26	Q9UBQ5				25.04344000339325	62.39	5.05	1393.0814607742382				Single Protein		Q9UBQ5	1	1	1	1	1	2	2	56.730769230769226	0	Doubtful
27	B5ME19				105.40676263426224	65.32	1.09	162.13366806150103				Related Proteins	Q99613	B5ME19, Q99613	1	3	3	1	3	1	3	56.730769230769226	0	Doubtful
28	P08195				67.95172737646311	51.11	2.06	504.7805293088838				Single Protein		P08195	1	1	1	1	1	2	2	56.730769230769226	0	Doubtful
29	Q14978				73.55963598521475	75.25	7.01	695.6438968286808				Single Protein		Q14978	5	9	9	5	9	11	16	56.730769230769226	0	Doubtful
30	Q9Y5B9				119.83841950983168	72.11	10.32	666.1470313696245				Single Protein		Q9Y5B9	9	12	12	9	12	16	20	56.730769230769226	0	Doubtful
31	P62241				24.190162647298038	100.0	5.29	599.4268785542995				Single Protein		P62241	1	1	1	1	1	1	2	56.730769230769226	0	Doubtful
32	P29692				31.10278320777167	73.67	11.74	1626.914232659831				Single Protein		P29692	3	3	3	3	3	6	6	56.730769230769226	0	Doubtful
33	P07437				49.63897134453148	50.45	7.43	1428.634060554414				Single Protein		P07437	3	4	4	3	4	6	7	56.730769230769226	0	Doubtful
34	Q9HCK8				290.33774281358916	56.92	0.31	129.40403813107866				Single Protein		Q9HCK8	1	2	2	1	2	2	3	56.730769230769226	0	Doubtful
35	Q16629				27.350025408227616	100.0	5.04	1047.737737304994				Single Protein		Q16629	1	1	1	1	1	2	2	56.730769230769226	0	Doubtful
36	P13645				58.79169361540863	45.38	5.14	989.5300852324945				Single Protein		P13645	3	3	3	3	3	5	5	56.730769230769226	0	Doubtful
37	Q09028				47.62607244173164	35.76	2.59	617.2316373232392				Single Protein		Q09028	1	1	1	1	1	1	1	56.730769230769226	0	Doubtful
38	Q86VM9				106.31549655664293	72.61	0.84	288.6129415261442				Single Protein		Q86VM9	1	1	1	1	1	2	2	56.730769230769226	0	Doubtful
39	P26641				50.08714232857586	59.5	7.78	1046.8580246792133				Single Protein		P26641	3	5	5	3	5	5	8	56.730769230769226	0	Doubtful
40	P68363				50.119604615111854	46.12	13.3	1528.8685551114665				Related Proteins	Q13748, Q6PEY2, Q71U36, Q9BQE3	P68363, Q13748, Q6PEY2, Q71U36, Q9BQE3	5	5	0	0	5	10	10	56.730769230769226	0	Doubtful
41	Q9UQ35				299.4380101693397	75.91	4.07	235.11140733515333				Single Protein		Q9UQ35	8	12	12	8	12	13	17	56.730769230769226	0	Doubtful
42	P17844				69.10473382539206	68.24	1.95	118.74361022789934				Related Proteins	Q92841	P17844, Q92841	1	1	0	0	1	1	1	56.730769230769226	0	Doubtful
43	P35527				62.02681468242336	45.91	1.44	585.3558250671093				Single Protein		P35527	1	1	1	1	1	2	2	56.730769230769226	0	Doubtful
44	P11142				70.8542234932565	63.78	5.26	684.2677712439607				Single Protein		P11142	3	5	5	3	5	7	8	56.730769230769226	0	Doubtful
45	Q9NQC3				129.8511879449111	39.68	1.09	151.49549300035756				Single Protein		Q9NQC3	1	1	1	1	1	1	1	56.730769230769226	0	Doubtful
46	P60709				41.709730139029176	49.6	31.73	2217.5511533518143	Oxidation of M(M325)	Oxidation of M(1)		Related Proteins	P63261	P60709, P63261	13	13	0	0	0	30	30	56.730769230769226	0	Doubtful
47	Q08945				81.02442027045807	72.5	6.63	598.2159151632807				Single Protein		Q08945	4	7	7	4	7	8	14	56.730769230769226	0	Doubtful
48	Q13428				152.0153228971003	60.35	10.22	581.9148983082398				Single Protein		Q13428	14	17	17	14	17	29	86	87.93103448275862	0	Doubtful
49	P68104				50.10910826932214	55.63	2.38	641.0323431326184				Related Proteins	Q05639, Q5VTE0	P68104, Q05639, Q5VTE0	1	2	2	1	2	4	4	56.730769230769226	0	Doubtful
50	P21333				280.56387321173065	54.4	5.52	327.7397259015804				Single Protein		P21333	12	18	18	12	18	21	29	87.93103448275862	0	Doubtful
51	P84090				12.25100255657798	70.19	10.58	3415.912075049159				Single Protein		P84090	1	1	1	1	1	2	2	56.730769230769226	0	Doubtful
