	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P42858				347.38278202173234	68.59	0.48	2.930309010600172				Single Protein		P42858	1	2	2	1	2	1	3	100.0	0	Doubtful
2	Q86XD8				80.30719826815744	79.5	1.1	19.682191157904047				Single Protein		Q86XD8	1	1	1	1	1	2	2	93.75	0	Doubtful
3	Q86XA9				221.86276015291375	74.41	2.16	13.70083912241224				Single Protein		Q86XA9	3	4	4	3	4	6	6	100.0	0	Confident
4	Q92538				206.3146113362693	69.71	0.59	4.836674815791762				Single Protein		Q92538	1	2	2	1	2	1	2	100.0	0	Doubtful
5	P68104				50.10910826932214	65.8	27.92	523.6465549910529	Oxidation of M(M276)	Oxidation of M(1)		Related Proteins	Q5VTE0	P68104, Q5VTE0	10	10	10	10	10	154	156	100.0	0	Confident
6	P40227				57.987597263605494	86.44	11.11	190.404116495599				Single Protein		P40227	3	3	3	3	3	15	15	100.0	0	Confident
7	O14530				26.51748657432562	100.0	4.87	60.26582425340531				Single Protein		O14530	1	1	1	1	1	2	2	100.0	0	Doubtful
8	Q8WX92				65.6554114594879	80.86	9.83	50.61223792059387				Single Protein		Q8WX92	4	4	4	4	4	7	7	100.0	0	Confident
9	P46379				119.3339775156768	42.14	5.12	44.950746802869965				Single Protein		P46379	3	3	3	3	3	5	5	100.0	0	Confident
10	Q9UKN8				91.92346247902863	89.42	2.31	16.569435865291485				Single Protein		Q9UKN8	1	1	1	1	1	2	2	100.0	0	Doubtful
11	Q00403				34.81064212215439	100.0	10.13	43.1015072192076				Single Protein		Q00403	2	2	2	2	2	3	4	100.0	0	Doubtful
