	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P42858				347.38278202173234	66.1	0.76	7.53431195749355				Single Protein		P42858	2	2	2	2	2	2	3	100.0	0	Doubtful
2	Q92538				206.3146113362693	64.12	0.59	8.29059705928741				Single Protein		Q92538	1	1	1	1	1	1	1	100.0	0	Doubtful
3	Q86XI2				130.87607918483545	82.94	5.07	49.15811097285285				Single Protein		Q86XI2	4	6	6	4	6	8	12	100.0	0	Confident
4	P41567				12.724564269882467	100.0	43.36	559.5541614055926				Single Protein		P41567	4	4	4	4	4	10	10	100.0	0	Confident
5	P68104				50.10910826932214	65.8	21.86	715.860495169848	Oxidation of M(M276)	Oxidation of M(1)		Related Proteins	Q5VTE0	P68104, Q5VTE0	9	9	9	9	9	123	126	100.0	0	Confident
6	P40227				57.987597263605494	86.44	21.28	990.0509044650554				Single Protein		P40227	8	9	9	8	9	58	62	100.0	0	Confident
7	A1KZ92				163.5821434111365	86.33	0.0	0.0				Single Protein		A1KZ92	0	2	2	0	2	1	7	88.88888888888889	0	Doubtful
8	Q99986				45.44743567821295	91.67	6.31	128.62986952591373				Single Protein		Q99986	2	4	4	2	4	5	9	100.0	0	Confident
9	Q96A65				110.42857024859269	87.06	4.93	29.16207159755057				Single Protein		Q96A65	3	4	4	3	4	4	5	100.0	0	Confident
10	P60660				16.91913314499716	82.12	36.42	618.4455978530685				Single Protein		P60660	4	5	5	4	5	18	18	100.0	0	Confident
11	Q9Y5S2				194.19280891237474	76.33	0.58	8.583206367262258				Single Protein		Q9Y5S2	1	1	1	1	1	1	1	100.0	0	Doubtful
12	Q9Y5S9				19.87673069226684	69.54	16.09	201.26139068063227				Single Protein		Q9Y5S9	2	2	2	2	2	4	7	100.0	0	Doubtful
13	P22314				117.77432920492443	75.8	1.42	25.51510526661568				Single Protein		P22314	1	1	1	1	1	2	2	100.0	0	Doubtful
14	P61978				50.94440274865072	82.51	27.86	1895.0575516721688				Single Protein		P61978	10	11	11	10	11	81	89	100.0	0	Confident
15	O75534				88.82887199839485	92.36	1.25	15.259033541799571				Single Protein		O75534	1	3	3	1	3	1	4	100.0	0	Doubtful
16	P35611				80.90473919198533	61.19	6.51	90.00657685242986				Single Protein		P35611	3	4	4	3	4	9	10	100.0	0	Confident
17	Q9Y6E2				48.13197294235554	93.08	2.15	55.719143959315865				Single Protein		Q9Y6E2	1	2	2	1	2	2	4	55.55555555555556	0	Doubtful
18	Q92598				96.80365728513797	88.58	3.38	39.45301448069851				Single Protein		Q92598	2	4	3	1	3	4	6	100.0	0	Confident
19	Q9UK45				11.5950068199461	73.79	24.27	226.66331377624607				Single Protein		Q9UK45	1	3	3	1	3	2	4	100.0	0	Doubtful
20	P27348				27.746766754682028	89.39	8.98	127.05480989906579				Single Protein		P27348	2	3	1	1	1	6	7	100.0	0	Confident
21	Q9Y4Z0				15.339895036346968	100.0	20.14	377.908078903921				Single Protein		Q9Y4Z0	2	3	3	2	3	6	7	100.0	0	Confident
22	P26038				67.77778967478379	90.12	3.12	53.448537818116634				Single Protein		P26038	2	4	2	1	4	4	6	100.0	0	Doubtful
23	P33176				109.6169890375603	97.2	10.07	58.0973950638544				Single Protein		P33176	7	7	7	7	7	12	12	100.0	0	Confident
24	O43143				90.87516566013836	74.34	1.51	17.217051120172084				Single Protein		O43143	1	2	2	1	2	1	2	100.0	0	Doubtful
25	O43148				54.809262371443715	82.56	2.31	24.52344676360645				Single Protein		O43148	1	1	1	1	1	1	1	100.0	0	Doubtful
26	P17987				60.30558222683833	89.03	23.2	217.84762682138015				Single Protein		P17987	11	17	17	11	17	37	44	100.0	0	Confident
