	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P68104				50.10910826932214	65.8	21.86	421.86729293013354	Oxidation of M(M276)	Oxidation of M(1)			Related Proteins	Q5VTE0	P68104, Q5VTE0	8	10	10	8	10	8	12	14	100.0	Confident
2	O14818				27.86961465429308	100.0	8.87	64.96542543143201					Related Proteins	Q8TAA3	O14818, Q8TAA3	1	1	0	0	1	1	1	1	100.0	Doubtful
3	Q9Y5Y2				28.806824673061808	50.55	5.54	149.87372564646643					Single Protein		Q9Y5Y2	1	1	1	1	1	1	1	1	100.0	Doubtful
4	Q9H4A4				72.54946048134059	69.23	3.85	127.86845640472333					Single Protein		Q9H4A4	2	4	4	2	4	2	3	5	100.0	Confident
5	P09382				14.706199322903753	80.74	60.0	1861.7647252527715					Single Protein		P09382	5	8	8	5	8	5	20	27	100.0	Confident
6	Q9H4Z3				80.618373477398	77.56	2.27	51.55656162238445					Single Protein		Q9H4Z3	1	1	1	1	1	1	1	1	100.0	Doubtful
7	P22392				17.286941062399507	100.0	42.11	1516.5871921476	Oxidation of M(M90)	Oxidation of M(1)			Single Protein		P22392	6	7	4	3	4	3	17	19	100.0	Confident
8	P24941				33.90801967447553	91.61	37.25	405.5825163582887					Single Protein		P24941	9	10	8	7	10	9	14	18	100.0	Confident
9	O43175				56.61440433066414	60.41	22.51	752.9990728450722					Single Protein		O43175	10	12	12	10	12	10	20	23	100.0	Confident
10	Q9NVX2				53.28709333430016	87.84	15.88	171.90262682224395					Single Protein		Q9NVX2	4	4	4	4	4	4	5	5	100.0	Confident
11	P17931				26.136053217437922	48.8	4.4	528.2434592457423					Single Protein		P17931	1	1	1	1	1	1	2	2	100.0	Doubtful
12	Q9H3E2				97.88328810130054	83.81	1.31	39.9787233424197					Single Protein		Q9H3E2	1	1	1	1	1	1	1	1	100.0	Doubtful
13	Q86WQ0				15.865943035872984	78.42	18.71	695.4572161292866					Single Protein		Q86WQ0	2	2	2	2	2	2	4	4	100.0	Confident
14	P08107				70.00903707472403	77.69	11.7	137.8064193377329					Single Protein		P08107	5	5	3	3	5	5	7	7	100.0	Confident
15	P31942				36.90308163249408	68.5	13.87	238.6877852888169					Single Protein		P31942	3	7	7	3	7	3	4	8	100.0	Confident
16	P31943				49.19840896001632	71.71	27.17	535.4064244112212					Single Protein		P31943	9	12	11	8	12	9	20	33	100.0	Confident
17	P31948				62.5994056613524	94.11	23.02	238.64835482132563					Single Protein		P31948	12	13	13	12	13	12	20	28	100.0	Confident
18	P31939				64.57534202226608	91.39	15.03	127.00448034793465					Single Protein		P31939	4	4	4	4	4	4	5	5	100.0	Confident
19	O75391				26.018236816602716	100.0	10.13	141.95088552418628	Oxidation of M(M12)	Oxidation of M(1)			Single Protein		O75391	1	1	1	1	1	1	1	1	100.0	Doubtful
20	Q99832				59.328924128279205	89.13	4.05	63.05841685712383					Single Protein		Q99832	1	2	2	1	2	1	1	2	100.0	Doubtful
21	Q99829				59.02154369385524	50.09	3.91	119.78755023788207					Single Protein		Q99829	1	1	1	1	1	1	1	1	100.0	Doubtful
22	Q8WVJ2				17.664743539829573	63.69	7.01	511.47382561889333					Single Protein		Q8WVJ2	1	1	1	1	1	1	2	2	100.0	Doubtful
23	P16455				21.63215825339856	71.01	43.0	1719.1783485598314					Single Protein		P16455	8	9	9	8	9	8	19	21	100.0	Confident
24	P04406				36.03039786921083	80.3	25.37	811.9001181415059					Single Protein		P04406	6	8	8	6	8	6	21	24	100.0	Confident
25	P35527				62.02681468242336	63.72	34.03	513.9613811473945	Oxidation of M(M245, M269, M276, M286, M411)	Oxidation of M(5)			Single Protein		P35527	14	16	16	14	16	14	31	34	100.0	Confident
26	P23528				18.490657770592385	100.0	18.67	388.2271206504853					Single Protein		P23528	2	2	2	2	2	2	3	3	100.0	Confident
27	P62491				24.378412825723224	86.57	10.65	298.3597316110211					Related Proteins	Q15907	P62491, Q15907	2	2	2	2	2	2	3	3	100.0	Confident
28	Q9BRF8				35.525878167443445	72.61	6.37	153.93081694581343					Single Protein		Q9BRF8	2	2	2	2	2	2	2	2	100.0	Confident
29	P11586				101.49530567522311	76.9	14.44	227.1195221781179					Single Protein		P11586	10	11	11	10	11	10	17	19	100.0	Confident
30	P22234				47.04913676015042	76.71	11.06	378.2024766900268					Single Protein		P22234	4	4	4	4	4	4	8	8	100.0	Confident
31	Q02750				43.41128368163882	58.27	24.94	485.989552838931	Oxidation of M(M94)	Oxidation of M(1)			Single Protein		Q02750	10	11	11	10	11	10	14	20	100.0	Confident
32	P53396				120.76188090461223	77.66	2.63	56.531317568404					Single Protein		P53396	2	3	3	2	3	2	2	4	100.0	Confident
33	Q9H910				20.050983201468064	85.79	55.79	966.6182312321272	Oxidation of M(M43, M157)	Oxidation of M(2)			Single Protein		Q9H910	9	11	11	9	11	9	19	28	100.0	Confident
34	Q9BYB4				35.59511572785935	69.11	3.06	251.74102354679906					Single Protein		Q9BYB4	1	2	2	1	2	1	2	4	100.0	Doubtful
35	P07195				36.61514296895986	84.73	16.47	411.7996861034094					Single Protein		P07195	5	7	7	5	7	5	9	13	100.0	Confident
36	O43488				39.56370513370725	65.18	4.18	122.52034606079954					Related Proteins	Q8NHP1	O43488, Q8NHP1	1	1	1	1	1	1	1	1	100.0	Doubtful
37	P16949				17.291953666624845	100.0	26.85	1492.1991409163281					Single Protein		P16949	5	5	5	5	5	5	15	18	100.0	Confident
38	Q15126				21.98122370046395	81.77	6.77	410.48217852216914					Single Protein		Q15126	1	1	1	1	1	1	2	2	100.0	Doubtful
39	Q03154				45.85598657738013	83.33	4.9	189.54618243523694					Single Protein		Q03154	1	1	1	1	1	1	2	2	100.0	Doubtful
40	P0CG47				25.745838190769668	100.0	32.75	234.51856633180697					Related Proteins	P0CG48, P62979, P62987	P0CG47, P0CG48, P62979, P62987	2	2	2	2	2	2	6	6	100.0	Confident
41	O00429				81.82611245891833	92.66	5.3	218.9052378667818					Single Protein		O00429	2	4	4	2	4	2	6	8	100.0	Confident
42	Q8TF09				10.847721752195149	100.0	9.38	671.3093961247974					Related Proteins	Q9NP97	Q8TF09, Q9NP97	1	1	1	1	1	1	2	2	100.0	Doubtful
43	O00442				39.311403984098675	77.6	2.73	88.04057654095705					Single Protein		O00442	1	2	2	1	2	1	1	2	100.0	Doubtful
44	P63167				10.359108001124186	100.0	24.72	1086.1635173255152					Related Proteins	Q96FJ2	P63167, Q96FJ2	2	2	2	2	2	2	4	4	100.0	Confident
45	O43670				50.71714359038984	27.41	2.72	491.9519238777142					Single Protein		O43670	1	1	1	1	1	1	2	2	100.0	Doubtful
46	O43684				37.13117960287662	67.38	23.78	763.5133372792877					Single Protein		O43684	6	7	7	6	7	6	11	12	100.0	Confident
47	P02538				60.00827426891604	72.16	14.89	223.8522944865915					Related Proteins	P04259, P48668	P02538, P04259, P48668	9	10	4	4	5	4	17	20	100.0	Confident
48	O00170				37.61207032568999	83.64	11.82	211.5641733241786					Single Protein		O00170	3	3	3	3	3	3	4	4	100.0	Confident
49	Q14CN4				55.842437763397974	87.08	2.35	136.53750429656898					Related Proteins	Q3SY84, Q7RTS7, Q86Y46	Q14CN4, Q3SY84, Q7RTS7, Q86Y46	1	1	1	1	1	1	2	2	100.0	Doubtful
50	O14732				31.301057124061536	77.08	7.99	128.89140405596112					Single Protein		O14732	1	2	2	1	2	1	1	2	100.0	Doubtful
51	P04792				22.76849291782661	66.83	4.88	192.9512036765885					Single Protein		P04792	1	2	2	1	2	1	1	2	100.0	Doubtful
52	Q96CP2				14.554544286295718	80.71	7.86	230.16322152850196					Single Protein		Q96CP2	1	1	1	1	1	1	1	1	100.0	Doubtful
53	P10599				11.72974160591313	100.0	71.43	1263.3403492786665	Oxidation of M(M37)	Oxidation of M(1)			Single Protein		P10599	5	5	5	5	5	5	9	9	100.0	Confident
54	P21291				20.55376279588531	100.0	29.02	1224.357033346781					Single Protein		P21291	3	3	3	3	3	3	9	9	100.0	Confident
55	Q16222				58.73184645225602	83.72	7.85	142.19180691849073					Single Protein		Q16222	3	3	3	3	3	3	4	4	100.0	Confident
56	P08243				64.3286277634822	84.14	1.78	123.45919928731907					Single Protein		P08243	1	1	1	1	1	1	2	2	100.0	Doubtful
57	P52564				37.468216244719734	100.0	8.98	144.71340275744137					Single Protein		P52564	2	2	2	2	2	2	2	2	100.0	Confident
58	P52565				23.192705365827848	64.71	7.84	244.11250768174455					Single Protein		P52565	1	1	1	1	1	1	1	1	100.0	Doubtful
59	P15531				17.137671231368294	100.0	50.66	1228.8831652369724	Oxidation of M(M90)	Oxidation of M(1)			Single Protein		P15531	6	6	3	3	3	3	17	20	100.0	Confident
60	Q00535				33.28321187023109	87.67	3.42	251.74102354679906					Single Protein		Q00535	1	1	1	1	1	1	2	2	100.0	Doubtful
61	P59998				19.65430375696185	100.0	5.36	383.60536921416997					Single Protein		P59998	1	2	2	1	2	1	2	3	100.0	Doubtful
62	Q86YZ3				282.2276283698903	47.26	1.68	6.738362821829837					Single Protein		Q86YZ3	1	2	2	1	2	1	1	2	100.0	Doubtful
63	Q8WZ82				24.402527698381725	71.37	5.73	335.6546980623987					Single Protein		Q8WZ82	1	1	1	1	1	1	2	2	100.0	Doubtful
64	P60953				21.24501722805547	64.92	8.9	423.98488176303					Single Protein		P60953	1	2	2	1	2	1	2	3	100.0	Doubtful
65	P09651				38.723049790736084	73.92	27.42	886.6166279000956					Single Protein		P09651	9	9	6	6	6	6	32	33	100.0	Confident
66	P60903				11.19551123367067	73.2	27.84	3820.234914029775					Single Protein		P60903	3	3	3	3	3	3	12	14	100.0	Confident
67	P22626				37.406726759746874	62.89	51.56	2654.6916916056775	Oxidation of M(M193, M327)	Oxidation of M(2)			Single Protein		P22626	17	22	19	14	19	14	77	102	100.0	Confident
68	Q9NZ08				107.16625777300503	73.43	1.38	80.35623694261915					Single Protein		Q9NZ08	1	1	1	1	1	1	2	2	100.0	Doubtful
69	O75828				30.83071954782364	89.17	4.69	58.16399099998245					Related Proteins	P16152	O75828, P16152	1	1	0	0	1	1	1	1	100.0	Doubtful
70	P35908				65.39321717101762	75.9	30.36	353.50474299076456	Oxidation of M(M294)	Oxidation of M(1)			Single Protein		P35908	16	19	14	11	14	11	36	42	100.0	Confident
71	P33316				26.546602511651518	100.0	16.27	234.42550340865944					Single Protein		P33316	3	4	4	3	4	3	3	4	100.0	Confident
72	P56545				48.914114397826346	62.25	20.45	527.5155046951224					Single Protein		P56545	7	10	9	7	9	7	14	19	100.0	Confident
73	P61086				22.392565963782957	86.0	6.0	161.1142550699514					Single Protein		P61086	1	1	1	1	1	1	1	1	100.0	Doubtful
74	P61088				17.12697445361943	81.58	42.76	858.5693855701359					Single Protein		P61088	5	8	8	5	8	5	12	18	100.0	Confident
75	P07737				15.04455603947334	82.14	34.29	935.9971008825748	Oxidation of M(M131)	Oxidation of M(1)			Single Protein		P07737	5	8	8	5	8	5	9	13	100.0	Confident
