	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P00966				46.50096354242852	85.44	37.14	1221.1303798555978				Single Protein		P00966	16	19	19	16	19	41	53	100.0	0	Doubtful
2	Q9ULA0				52.3949225070169	68.63	2.95	124.68385793373373				Single Protein		Q9ULA0	1	1	1	1	1	1	1	100.0	0	Doubtful
3	Q96AE4				67.5184714874304	65.37	21.89	1101.338394296568				Single Protein		Q96AE4	15	16	12	12	14	46	50	100.0	0	Doubtful
4	Q14914				35.84672895068976	81.16	19.45	1069.791756493208				Single Protein		Q14914	5	5	5	5	5	10	12	100.0	0	Doubtful
5	O60361				15.518981266030476	100.0	27.01	1558.5482241716718				Related Proteins	P22392	O60361, P22392	4	4	2	2	2	8	9	100.0	0	Doubtful
6	P11766				39.69837937717057	70.05	6.95	441.76780698934965				Single Protein		P11766	2	2	2	2	2	3	4	100.0	0	Doubtful
7	Q96P67				38.383971207023535	39.29	3.87	233.99573338248658				Single Protein		Q96P67	1	1	1	1	1	1	3	100.0	0	Doubtful
8	P31949				11.732825092726639	70.48	25.71	1731.2522165798841				Single Protein		P31949	2	3	3	2	3	3	4	100.0	0	Doubtful
9	Q01581				57.25735199568193	60.77	4.04	386.26933877460726				Single Protein		Q01581	1	1	1	1	1	3	28	100.0	0	Doubtful
10	O75340				21.85478539004197	68.59	5.76	648.6717165919565				Single Protein		O75340	1	1	1	1	1	2	2	100.0	0	Doubtful
11	Q9HBF4				87.11975232903302	79.79	1.93	76.3711857090381				Single Protein		Q9HBF4	1	1	1	1	1	1	1	100.0	0	Doubtful
12	P36871				61.410528725794464	82.74	13.17	348.2036509449387				Single Protein		P36871	5	8	8	5	8	9	11	100.0	0	Doubtful
13	Q8WUM4				95.96312053654198	74.42	7.72	261.35916887093043				Single Protein		Q8WUM4	5	6	6	5	6	8	9	100.0	0	Doubtful
14	P35527				62.02681468242336	63.72	4.01	300.7339531148155				Single Protein		P35527	2	2	2	2	2	3	3	100.0	0	Doubtful
15	P23528				18.490657770592385	100.0	20.48	1080.4682508293733				Single Protein		P23528	3	3	2	2	2	6	6	100.0	0	Doubtful
16	P35573				174.65186241858927	85.97	0.91	35.9867033783459				Single Protein		P35573	1	4	4	1	4	1	4	100.0	0	Doubtful
17	P12830				97.39585928624062	41.95	2.27	121.14672721220936	Oxidation of M(M670)	Oxidation of M(1)		Single Protein		P12830	1	1	1	1	1	1	5	100.0	0	Doubtful
18	Q92945				73.07002403537254	60.48	36.01	920.3547936965839	Oxidation of M(M373)	Oxidation of M(1)		Single Protein		Q92945	24	26	24	22	24	74	87	100.0	0	Doubtful
19	P07195				36.61514296895986	84.73	35.93	1592.0620771730828				Single Protein		P07195	12	13	12	11	12	35	44	100.0	0	Doubtful
20	P32119				21.87823782783635	70.2	9.6	468.7048683911393				Single Protein		P32119	2	4	4	2	4	2	5	100.0	0	Doubtful
21	P10768				31.442457970938765	100.0	3.19	363.44018163662815				Single Protein		P10768	1	2	2	1	2	2	3	100.0	0	Doubtful
22	P0CG47				25.745838190769668	100.0	11.79	111.88878954315408				Related Proteins	P0CG48, P62979, P62987	P0CG47, P0CG48, P62979, P62987	1	1	0	0	1	2	2	100.0	0	Doubtful
23	Q00796				38.299813549561314	84.59	24.93	1166.4626445880986				Single Protein		Q00796	8	11	11	8	11	25	29	100.0	0	Doubtful
24	P26447				11.720732061372276	70.3	8.91	1014.7537744705854				Single Protein		P26447	1	1	1	1	1	2	2	100.0	0	Doubtful
25	P14174				12.468219306490504	52.17	7.83	1708.1688536921522				Single Protein		P14174	1	1	1	1	1	2	2	100.0	0	Doubtful
26	Q3LXA3				58.910034875386415	70.26	6.61	315.67802224290284				Single Protein		Q3LXA3	2	3	3	2	3	4	6	100.0	0	Doubtful
27	Q06830				22.096278847426646	87.44	33.67	961.3814653945783				Single Protein		Q06830	6	7	7	6	7	11	13	100.0	0	Doubtful
28	P13646				49.55737861381936	84.72	2.18	132.0749113679499				Related Proteins	P19012	P13646, P19012	1	2	1	1	1	1	3	100.0	0	Doubtful
29	P15531				17.137671231368294	100.0	34.21	2495.628273556815				Single Protein		P15531	6	7	2	1	2	19	19	100.0	0	Doubtful
30	P15559				30.848008225426106	67.88	13.87	933.5341409712923				Single Protein		P15559	4	7	7	4	7	7	12	100.0	0	Doubtful
31	P60981				18.49347608207146	100.0	5.45	310.57615521675496				Single Protein		P60981	1	1	1	1	1	1	1	100.0	0	Doubtful
32	P20073				52.705750936445696	55.94	5.12	427.04221342303805				Single Protein		P20073	2	2	2	2	2	4	5	100.0	0	Doubtful
33	P35908				65.39321717101762	75.9	7.82	315.1807356692483				Single Protein		P35908	6	9	4	2	5	10	12	100.0	0	Doubtful
34	P49419				58.45011776145445	68.27	4.45	244.02412195602176				Single Protein		P49419	2	2	2	2	2	3	3	100.0	0	Doubtful
35	P02533				51.52938407421822	87.29	2.12	62.190613605296804	Oxidation of M(M257)	Oxidation of M(1)		Related Proteins	Q04695	P02533, Q04695	1	2	0	0	1	1	3	100.0	0	Doubtful
36	Q16851				56.90471990790469	81.69	11.81	488.82704430126495				Single Protein		Q16851	6	9	9	6	9	10	15	100.0	0	Doubtful
37	P07737				15.04455603947334	82.14	44.29	1122.5109609976998				Single Protein		P07737	6	8	8	6	8	9	15	100.0	0	Doubtful
38	P30086				21.043666033120086	82.89	26.74	1184.697753367138				Single Protein		P30086	4	5	5	4	5	6	7	100.0	0	Doubtful
39	P30041				25.01919029056794	100.0	26.79	1226.1122734888506				Single Protein		P30041	7	9	9	7	9	16	20	100.0	0	Doubtful
40	P30044				22.07254713240143	100.0	17.29	878.030719187555				Single Protein		P30044	3	3	3	3	3	6	6	100.0	0	Doubtful
41	Q16719				52.318185785313766	76.13	15.05	532.1081548207698				Single Protein		Q16719	7	9	9	7	9	11	14	100.0	0	Doubtful
42	Q15361				102.98708777854765	80.33	1.44	0.0				Single Protein		Q15361	1	3	3	1	3	0	39	100.0	0	Doubtful
43	P46976				39.35864579770249	56.0	6.0	612.4908240330426				Single Protein		P46976	2	3	3	2	3	4	5	100.0	0	Doubtful
