	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q86XI2				130.87607918483545	87.58	9.89	65.23463306538699				Single Protein		Q86XI2	6	7	7	6	7	14	17	100.0	0	Confident
2	P68104				50.10910826932214	65.8	21.86	805.1607483361313	Oxidation of M(M276)	Oxidation of M(1)		Related Proteins	Q5VTE0	P68104, Q5VTE0	8	8	8	8	8	128	131	100.0	0	Confident
3	P40227				57.987597263605494	86.44	13.56	86.24702869998961				Single Protein		P40227	4	5	5	4	5	7	8	100.0	0	Confident
4	P46379				119.3339775156768	42.14	2.47	20.449790532911866				Single Protein		P46379	1	2	2	1	2	1	2	100.0	0	Doubtful
5	Q99986				45.44743567821295	91.67	3.54	113.79773244209909				Single Protein		Q99986	1	4	4	1	4	4	8	100.0	0	Doubtful
6	Q9Y5X3				46.78715179215886	91.09	6.44	56.12578379956789				Single Protein		Q9Y5X3	1	1	1	1	1	2	2	100.0	0	Doubtful
7	P17812				66.64798976976122	73.77	1.35	23.68611059431306				Single Protein		P17812	1	1	1	1	1	1	1	100.0	0	Doubtful
8	Q96A65				110.42857024859269	89.73	8.83	40.91052849116255				Single Protein		Q96A65	6	7	7	6	7	10	11	100.0	0	Confident
9	P60660				16.91913314499716	100.0	19.21	205.17505071100317				Single Protein		P60660	2	2	2	2	2	4	4	100.0	0	Confident
10	P17844				69.10473382539206	75.73	3.91	65.56916964520948				Single Protein		P17844	2	4	1	1	4	6	12	100.0	0	Confident
11	P35658				213.4882520520574	45.31	1.05	19.430186677555017				Single Protein		P35658	1	2	2	1	2	2	4	100.0	0	Doubtful
12	P22314				117.77432920492443	78.26	2.46	28.216241035848338				Single Protein		P22314	2	3	3	2	3	4	5	100.0	0	Doubtful
13	P61964				36.56545229372351	82.93	4.79	61.83918694084127				Single Protein		P61964	1	1	1	1	1	2	2	100.0	0	Doubtful
14	Q86Y33				57.298929161508674	84.2	2.31	66.62673689755157				Single Protein		Q86Y33	1	2	2	1	2	3	12	99.59514170040485	0	Doubtful
