	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P68104				50.10910826932214	60.61	21.21	309.1792758194638					Related Proteins	Q5VTE0	P68104, Q5VTE0	7	8	8	7	8	7	12	15	100.0	Confident
2	P57076				33.20319725286125	80.69	4.83	203.26589855713934					Single Protein		P57076	1	2	2	1	2	1	2	3	100.0	Doubtful
3	Q9Y5Y2				28.806824673061808	50.55	9.96	244.86450105255392					Single Protein		Q9Y5Y2	1	1	1	1	1	1	2	2	100.0	Doubtful
4	Q9H4A4				72.54946048134059	69.23	9.54	139.27478234470658					Single Protein		Q9H4A4	4	5	5	4	5	4	6	7	100.0	Confident
5	P09382				14.706199322903753	80.74	67.41	2635.5431312363303					Single Protein		P09382	6	6	6	6	6	6	30	35	100.0	Confident
6	P22392				17.286941062399507	100.0	53.95	1330.4320337674515	Oxidation of M(M90)	Oxidation of M(1)			Single Protein		P22392	10	10	4	4	4	4	28	30	100.0	Confident
7	P02786				84.81794354456795	78.03	1.84	40.43461422910837					Single Protein		P02786	1	2	2	1	2	1	1	2	100.0	Doubtful
8	P56545				48.914114397826346	62.25	26.29	422.25183304247764					Single Protein		P56545	11	14	12	9	12	9	19	30	100.0	Confident
9	P61081				20.886648718015564	83.06	6.01	173.1771964680891					Single Protein		P61081	1	1	1	1	1	1	1	1	100.0	Doubtful
10	P61088				17.12697445361943	81.58	27.63	466.7537771473259					Single Protein		P61088	4	5	0	0	0	0	9	11	98.02631578947368	Doubtful
11	P24941				33.90801967447553	91.61	50.0	652.7855850366279	Oxidation of M(M91)	Oxidation of M(1)			Single Protein		P24941	12	15	14	11	14	11	26	34	100.0	Confident
12	P07737				15.04455603947334	82.14	57.86	854.1523437226081					Single Protein		P07737	7	8	8	7	8	7	12	14	100.0	Confident
13	O43175				56.61440433066414	60.41	34.52	535.9455021974478					Single Protein		O43175	14	14	14	14	14	14	31	32	100.0	Confident
14	P48200				104.97800100889992	62.1	0.93	69.36214456692898					Single Protein		P48200	1	1	1	1	1	1	2	2	100.0	Doubtful
15	Q9NVX2				53.28709333430016	82.89	20.62	247.51250226623853					Single Protein		Q9NVX2	7	7	7	7	7	7	10	11	100.0	Confident
16	P26885				15.63931692769204	80.28	8.45	370.74554736830345					Single Protein		P26885	1	1	1	1	1	1	2	2	100.0	Doubtful
17	Q9BT73				13.096062554947421	56.56	12.3	215.76175297663565					Single Protein		Q9BT73	1	1	1	1	1	1	1	1	100.0	Doubtful
18	Q96HC4				63.90449003178593	63.42	2.35	130.95986996591813					Single Protein		Q96HC4	1	2	2	1	2	1	2	4	100.0	Doubtful
19	P08107				70.00903707472403	70.2	6.55	43.5684714200086					Related Proteins	P17066	P08107, P17066	3	3	0	0	0	0	4	4	100.0	Confident
20	Q9Y5B8				42.46430016430016	82.98	2.93	153.93528574941254					Single Protein		Q9Y5B8	1	1	1	1	1	1	2	2	100.0	Doubtful
21	P31942				36.90308163249408	68.5	10.4	403.8968687996491					Single Protein		P31942	3	4	3	3	3	3	8	10	100.0	Confident
22	P31943				49.19840896001632	71.71	32.29	776.5736422870945					Single Protein		P31943	13	16	15	13	15	13	55	62	100.0	Confident
23	P31948				62.5994056613524	94.11	21.55	163.69556609829897					Single Protein		P31948	11	12	12	11	12	11	15	27	100.0	Confident
24	P11142				70.8542234932565	73.53	4.02	68.4305039769919					Related Proteins	P54652	P11142, P54652	2	2	0	0	2	2	4	4	100.0	Confident
25	P31939				64.57534202226608	91.39	4.22	44.46441530937424					Single Protein		P31939	1	2	2	1	2	1	1	2	100.0	Doubtful
26	O75391				26.018236816602716	79.3	15.86	289.90015267785844	Oxidation of M(M12)	Oxidation of M(1)			Single Protein		O75391	2	2	2	2	2	2	3	3	100.0	Confident
27	Q99832				59.328924128279205	89.13	30.94	276.39143739138365					Single Protein		Q99832	11	13	13	11	13	11	19	26	100.0	Confident
28	Q99829				59.02154369385524	50.09	1.68	195.709545450926					Single Protein		Q99829	1	1	1	1	1	1	2	2	100.0	Doubtful
29	Q15366				38.55559150707409	70.96	20.27	417.8243470341199					Single Protein		Q15366	6	6	5	5	5	5	12	14	100.0	Confident
30	Q15365				37.47394333412713	74.44	11.52	226.9218436478409					Single Protein		Q15365	3	3	2	2	2	2	4	4	100.0	Confident
31	Q8WW12				18.913399832438486	86.52	14.61	221.82247637485574					Single Protein		Q8WW12	2	2	2	2	2	2	2	2	100.0	Confident
32	P07355				38.579814745475446	92.92	66.08	4815.102160732248	Oxidation of M(M240)	Oxidation of M(1)			Single Protein		P07355	32	34	34	32	34	32	194	207	100.0	Confident
33	Q8WVJ2				17.664743539829573	63.69	7.01	417.82434703411974					Single Protein		Q8WVJ2	1	1	1	1	1	1	2	2	100.0	Doubtful
34	P19367				102.42013858034478	75.57	2.84	54.91571737791978					Single Protein		P19367	2	2	2	2	2	2	2	2	100.0	Confident
35	P61024				9.653935912326533	67.09	32.91	1332.8067778809896					Single Protein		P61024	2	2	2	2	2	2	5	5	100.0	Confident
36	P50395				50.63087759630439	88.54	37.53	380.68666668117424					Single Protein		P50395	14	16	16	14	16	14	28	29	100.0	Confident
37	P25398				14.505481558735587	100.0	48.48	1067.3512865144337	Oxidation of M(M12)	Oxidation of M(1)			Single Protein		P25398	7	8	8	7	8	7	15	17	100.0	Confident
38	P16455				21.63215825339856	71.01	49.28	1608.9208900696665					Single Protein		P16455	11	12	12	11	12	11	36	40	100.0	Confident
39	P62330				20.06943478148928	84.57	15.43	150.41676493228312					Single Protein		P62330	1	1	1	1	1	1	1	1	100.0	Doubtful
40	P04406				36.03039786921083	73.13	43.88	886.3376020588044	Oxidation of M(M175, M328, M331)	Oxidation of M(3)			Single Protein		P04406	13	13	13	13	13	13	48	52	100.0	Confident
41	Q15181				32.63915540461552	100.0	4.84	91.08281613546556					Single Protein		Q15181	1	1	1	1	1	1	1	1	100.0	Doubtful
42	P35527				62.02681468242336	59.87	21.35	314.6923515161909	Oxidation of M(M411)	Oxidation of M(1)			Single Protein		P35527	7	8	8	7	8	7	12	13	100.0	Confident
43	Q15208				54.155373013007114	74.62	1.72	65.47993498295907					Single Protein		Q15208	1	2	2	1	2	1	1	3	100.0	Doubtful
44	P14618				57.900023352394655	89.45	1.69	105.29173545259819					Single Protein		P14618	1	1	1	1	1	1	2	2	100.0	Doubtful
45	P11586				101.49530567522311	74.33	18.72	174.53320417264672					Single Protein		P11586	15	20	20	15	20	15	25	31	100.0	Confident
46	P22234				47.04913676015042	76.71	39.76	468.1315836175787					Single Protein		P22234	14	15	15	14	15	14	27	28	100.0	Confident
47	Q02750				43.41128368163882	58.27	11.96	191.74631310569308					Single Protein		Q02750	4	6	3	2	6	4	5	8	100.0	Confident
48	Q9BRJ7				23.3232201534928	88.63	16.59	291.0908958010218					Single Protein		Q9BRJ7	3	3	3	3	3	3	4	4	100.0	Confident
49	Q9Y3B2				21.437984022114605	76.92	5.64	350.97245150866064					Single Protein		Q9Y3B2	1	1	1	1	1	1	2	2	97.91666666666666	Doubtful
50	O43813				45.253573479545935	68.42	19.05	386.2311870513251					Single Protein		O43813	5	6	6	5	6	5	9	10	100.0	Confident
51	P53396				120.76188090461223	75.48	1.45	61.57411429976502					Single Protein		P53396	1	4	4	1	4	1	2	5	100.0	Doubtful
52	Q12974				19.11475238042034	82.63	8.38	157.62235846197333					Related Proteins	Q93096	Q12974, Q93096	1	1	1	1	1	1	1	1	100.0	Doubtful
53	Q9BQ69				35.48271635870517	83.38	7.69	283.47774929545665					Single Protein		Q9BQ69	2	2	2	2	2	2	5	6	100.0	Confident
54	O60885				152.1239473735637	48.9	0.88	33.96507595245102					Single Protein		O60885	1	2	2	1	2	1	1	2	98.02631578947368	Doubtful
55	P29466				45.12946500413293	76.73	2.23	78.81117923098667					Single Protein		P29466	1	1	1	1	1	1	1	1	100.0	Doubtful
56	Q15907				24.473485455986168	87.61	13.76	442.74047782055817					Single Protein		Q15907	3	4	4	3	4	3	6	7	100.0	Confident
57	Q08752				40.737900309008	100.0	35.14	356.7342184563977					Single Protein		Q08752	11	12	12	11	12	11	17	21	100.0	Confident
58	Q9Y263				87.10135391125519	82.89	5.53	139.5103621524615					Single Protein		Q9Y263	4	7	7	4	7	4	7	12	100.0	Confident
59	P06703				10.17334253467881	72.22	18.89	292.47704292388386					Single Protein		P06703	1	1	1	1	1	1	1	1	100.0	Doubtful
60	O75083				66.15186943421038	71.29	30.2	240.43824334852337					Single Protein		O75083	15	19	19	15	19	15	24	34	100.0	Confident
61	P06737				97.08702716786348	80.76	2.48	83.33809906922063					Single Protein		P06737	2	3	2	1	3	2	3	4	100.0	Confident
62	Q9H910				20.050983201468064	85.79	33.16	466.4239158207201					Single Protein		Q9H910	5	6	6	5	6	5	6	9	100.0	Confident
63	Q9BYB4				35.59511572785935	69.11	3.06	102.82396040292791					Single Protein		Q9BYB4	1	2	2	1	2	1	1	2	100.0	Doubtful
64	P62857				7.836201392306286	100.0	33.33	2288.950770708656					Single Protein		P62857	2	3	3	2	3	2	9	10	100.0	Confident
65	P07195				36.61514296895986	84.73	26.05	511.6502737267641	Oxidation of M(M234)	Oxidation of M(1)			Single Protein		P07195	8	11	10	7	10	7	17	23	100.0	Confident
66	Q9NTK5				44.71529861838974	86.11	28.03	301.973050811023					Single Protein		Q9NTK5	8	10	10	8	10	8	13	15	100.0	Confident
67	Q13363				47.50549501414615	60.45	11.59	440.2824056872037					Single Protein		Q13363	5	5	3	3	3	3	11	11	100.0	Confident
