	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P27348				27.746766754682028	79.59	3.27	86.29064931001705					Related Proteins	P31946, P31947, P61981, P62258, P63104, Q04917	P27348, P31946, P31947, P61981, P62258, P63104, Q04917	1	1	0	0	1	1	1	1	100.0	Doubtful
2	Q07955				27.727814961380233	100.0	4.03	340.9872432411963					Single Protein		Q07955	1	2	2	1	2	1	2	3	100.0	Doubtful
3	Q01130				25.461183837817952	100.0	3.62	191.3231591036577					Related Proteins	Q9BRL6	Q01130, Q9BRL6	1	1	0	0	1	1	2	2	100.0	Doubtful
4	Q14974				97.1080146943779	54.11	3.31	176.7659622153359					Single Protein		Q14974	2	4	4	2	4	2	3	5	100.0	Confident
5	Q14980				238.11522374594037	87.75	3.03	49.77228960445454					Single Protein		Q14980	4	5	5	4	5	4	5	6	100.0	Confident
6	O94776				74.97573718107209	83.08	4.04	174.72073620623283					Single Protein		O94776	2	4	4	2	4	2	3	5	100.0	Confident
7	Q9UJX3				66.81284269657043	67.11	7.35	310.50307079306896					Single Protein		Q9UJX3	4	5	5	4	5	4	7	8	100.0	Confident
8	Q9Y5B9				119.83841950983168	77.84	6.21	156.35218322432493					Single Protein		Q9Y5B9	5	9	9	5	9	5	7	13	100.0	Confident
9	O75607				19.33140122125653	66.85	42.13	1632.7365698671183					Single Protein		O75607	6	7	7	6	7	6	12	17	100.0	Confident
10	P08107				70.00903707472403	63.18	6.86	215.60242832784914					Single Protein		P08107	3	3	1	1	2	2	6	6	100.0	Confident
11	P29692				31.10278320777167	73.67	20.28	626.9634958764583					Single Protein		P29692	4	4	4	4	4	4	8	8	100.0	Confident
12	Q14839				217.86707363306158	70.76	0.84	26.035971774574104					Single Protein		Q14839	1	5	4	1	5	1	1	5	100.0	Doubtful
13	Q99733				42.79689085890892	60.8	14.13	659.9974637558705					Single Protein		Q99733	4	4	3	3	3	3	12	14	100.0	Confident
14	Q7KZ85				198.94859833835187	68.66	6.66	185.3574527044784					Single Protein		Q7KZ85	10	12	12	10	12	10	21	23	100.0	Confident
15	P55884				92.42381998346609	68.8	9.95	392.1790358527039					Single Protein		P55884	7	9	9	7	9	7	16	19	100.0	Confident
