	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P68104				50.10910826932214	65.8	23.59	652.7092458045341	Oxidation of M(M276)	Oxidation of M(1)			Related Proteins	Q5VTE0	P68104, Q5VTE0	9	10	10	9	10	9	27	31	100.0	Confident
2	Q9H4A4				72.54946048134059	73.08	2.0	117.63523749905659					Single Protein		Q9H4A4	1	1	1	1	1	1	2	2	100.0	Doubtful
3	P09382				14.706199322903753	80.74	13.33	988.1359949920753					Single Protein		P09382	2	3	3	2	3	2	7	9	100.0	Doubtful
4	P36952				42.073395916909256	93.07	6.4	197.62719899841505					Single Protein		P36952	2	2	2	2	2	2	3	3	100.0	Confident
5	O95994				19.96661539702317	100.0	6.29	169.39474199864148					Single Protein		O95994	1	1	1	1	1	1	1	1	100.0	Doubtful
6	Q96AE4				67.5184714874304	65.37	7.61	156.02147289348557					Single Protein		Q96AE4	4	5	3	3	3	3	5	7	100.0	Confident
7	Q9H3K6				10.110178220832056	100.0	26.74	689.3972058084246					Single Protein		Q9H3K6	2	2	2	2	2	2	3	3	100.0	Confident
8	Q9UK76				16.004911273188526	72.73	25.97	926.3774953050706					Single Protein		Q9UK76	2	3	3	2	3	2	4	5	100.0	Confident
9	O43175				56.61440433066414	60.41	21.76	437.9391841750592					Single Protein		O43175	10	11	11	10	11	10	20	22	100.0	Confident
10	O43172				58.412397328058475	91.95	9.96	174.9824157798467					Single Protein		O43172	4	5	5	4	5	4	6	7	100.0	Confident
11	O75351				49.27148908506657	84.91	2.03	157.26302307566183					Related Proteins	Q9UN37	O75351, Q9UN37	1	1	1	1	1	1	2	2	100.0	Doubtful
12	P17931				26.136053217437922	48.8	22.0	1717.0887781829506					Single Protein		P17931	5	6	6	5	6	5	13	17	100.0	Confident
13	O60361				15.518981266030476	100.0	27.01	865.5205795551024					Related Proteins	P22392	O60361, P22392	3	5	2	2	2	2	10	12	100.0	Confident
14	Q9Y617				40.39681092152717	82.7	2.97	177.50946017821713					Single Protein		Q9Y617	1	2	2	1	2	1	3	4	100.0	Doubtful
15	Q9NX01				17.003804939196073	75.17	12.08	529.3585687457546					Single Protein		Q9NX01	1	1	1	1	1	1	2	2	100.0	Doubtful
16	P09417				25.773028376618438	88.93	15.57	404.9737684393752					Single Protein		P09417	3	3	3	3	3	3	5	5	100.0	Confident
17	Q9H488				43.9271916131959	73.45	4.12	95.31858472592366					Single Protein		Q9H488	1	2	2	1	2	1	1	2	100.0	Doubtful
18	P08107				70.00903707472403	77.69	12.95	221.33303580565146					Single Protein		P08107	8	10	8	6	8	6	14	18	100.0	Confident
19	P31943				49.19840896001632	71.71	10.24	277.4178595565987					Single Protein		P31943	3	6	5	3	6	3	6	10	100.0	Confident
20	P31948				62.5994056613524	94.11	25.78	519.3581801068868					Single Protein		P31948	18	24	24	18	24	18	47	69	100.0	Confident
21	Q7Z5L9				60.98665769520671	67.8	2.73	61.75849968700471					Related Proteins	Q9H1B7	Q7Z5L9, Q9H1B7	1	1	1	1	1	1	1	1	100.0	Doubtful
22	P31939				64.57534202226608	95.61	29.9	378.54087305228506					Single Protein		P31939	12	16	16	12	16	12	33	36	100.0	Confident
23	P61769				13.705910892344157	100.0	29.41	373.6648720558268					Single Protein		P61769	2	3	3	2	3	2	3	3	100.0	Confident
24	O75347				12.84671093630977	100.0	45.37	571.8379600648584					Single Protein		O75347	4	5	5	4	5	4	5	6	100.0	Confident
25	Q99832				59.328924128279205	89.13	17.68	284.8107941953677					Single Protein		Q99832	8	11	11	8	11	8	18	23	100.0	Confident
