	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q8WXF1				58.70619460813852	71.89	11.28	147.11559184714022				Single Protein		Q8WXF1	4	6	6	4	6	7	9	100.0	0	Confident
2	P68104				50.10910826932214	65.8	32.25	2189.3317157570086	Oxidation of M(M276)	Oxidation of M(1)		Related Proteins	Q5VTE0	P68104, Q5VTE0	17	20	12	11	12	305	346	100.0	0	Confident
3	Q9UL46				27.384315650885558	100.0	18.83	152.12025178445427				Single Protein		Q9UL46	3	3	3	3	3	4	4	100.0	0	Confident
4	Q9H4M9				60.58866550092089	77.15	22.66	128.90946341385856				Single Protein		Q9H4M9	8	8	7	7	8	13	13	100.0	0	Confident
5	Q8WX93				150.47023628320508	69.41	7.88	69.60112802433382				Single Protein		Q8WX93	8	12	12	8	12	17	22	100.0	0	Confident
6	Q9Y696				28.75374442494168	100.0	26.48	404.41997824773904				Single Protein		Q9Y696	5	5	5	5	5	12	17	100.0	0	Confident
7	P09382				14.706199322903753	100.0	13.33	115.41822278249069				Single Protein		P09382	1	1	1	1	1	1	1	100.0	0	Doubtful
8	Q86WB0				55.22606983060394	84.86	8.76	103.63255918850396				Single Protein		Q86WB0	3	3	3	3	3	4	5	100.0	0	Confident
9	Q52LJ0				37.16702584577766	90.3	24.85	195.20397410193058				Single Protein		Q52LJ0	6	6	6	6	6	10	24	100.0	0	Confident
10	Q7Z3J2				109.49193722398734	86.09	6.65	48.55501229842416				Single Protein		Q7Z3J2	4	4	4	4	4	5	5	100.0	0	Confident
11	Q96PV6				86.07458422806529	72.02	2.05	26.409254365485154	Oxidation of M(M188)	Oxidation of M(1)		Single Protein		Q96PV6	1	1	1	1	1	1	13	98.48484848484848	0	Doubtful
12	P11802				33.70839754778071	80.86	33.33	279.52595750964605				Single Protein		P11802	8	11	11	8	11	15	19	100.0	0	Confident
13	Q9Y508				25.677276445863136	85.09	5.26	80.31680451358888				Single Protein		Q9Y508	1	1	1	1	1	1	1	100.0	0	Doubtful
14	Q9NW64				46.865363665705736	83.1	5.0	89.29203481739965				Single Protein		Q9NW64	2	2	2	2	2	3	3	100.0	0	Confident
15	P15311				69.36973778207663	91.64	29.86	730.2133834381438				Single Protein		P15311	19	26	19	13	26	72	93	100.0	0	Confident
16	P17980				49.172456381985356	92.48	12.53	111.93577640543278				Single Protein		P17980	4	6	6	4	6	6	8	100.0	0	Confident
17	O60361				15.518981266030476	100.0	27.01	203.09515218503967				Related Proteins	P22392	O60361, P22392	3	3	0	0	2	6	6	100.0	0	Confident
18	Q86X83				22.73107455348244	100.0	14.57	117.44819152489629				Single Protein		Q86X83	2	2	2	2	2	2	2	100.0	0	Confident
19	P52272				77.46431371933258	84.66	2.88	63.031796422476695				Single Protein		P52272	2	4	4	2	4	5	7	100.0	0	Confident
20	Q92499				82.37975541011615	88.51	25.68	239.2705020829483				Single Protein		Q92499	15	17	17	15	17	38	43	100.0	0	Confident
21	Q96QD5				58.27328819950191	76.52	2.94	79.70056304673271				Single Protein		Q96QD5	1	2	2	1	2	2	5	100.0	0	Doubtful
22	P08107				70.00903707472403	77.69	23.87	165.3905117652151				Single Protein		P08107	12	14	10	8	13	38	45	100.0	0	Confident
23	Q05048				48.326722877502995	73.09	2.78	49.46495262106743				Single Protein		Q05048	1	1	1	1	1	1	1	100.0	0	Doubtful
24	P31943				49.19840896001632	83.3	10.24	83.32331591249326				Single Protein		P31943	3	4	2	2	4	4	8	100.0	0	Confident
25	Q06323				28.705014741438443	100.0	10.44	187.72843464621977				Single Protein		Q06323	2	3	3	2	3	4	5	100.0	0	Confident
26	Q9NV35				18.597225840321844	83.54	7.32	285.02670870066294				Single Protein		Q9NV35	1	1	1	1	1	3	3	100.0	0	Doubtful
27	P61764				67.52586152204347	84.01	3.03	29.454555908575127				Single Protein		P61764	1	2	2	1	2	1	10	100.0	0	Doubtful
28	O75390				51.679513518345495	57.73	2.36	104.22381321495813				Single Protein		O75390	1	1	1	1	1	2	2	100.0	0	Doubtful
29	P22102				107.69899963821013	77.23	17.03	100.85339788215538				Single Protein		P22102	11	16	16	11	16	19	26	100.0	0	Confident
30	Q9BSJ2				102.46890372710051	93.02	4.1	77.38110883808227				Single Protein		Q9BSJ2	3	5	5	3	5	6	9	100.0	0	Confident
31	Q8WW12				18.913399832438486	100.0	17.42	262.6088776792625				Single Protein		Q8WW12	2	3	3	2	3	4	5	100.0	0	Confident
32	P54578				56.03302511248616	86.23	10.93	131.27237426360202				Single Protein		P54578	4	6	6	4	6	8	9	100.0	0	Confident
33	Q9Y4C1				147.2480603399126	92.35	3.63	53.21536911077952				Single Protein		Q9Y4C1	4	4	4	4	4	8	8	100.0	0	Confident
34	P41240				50.67173180767132	93.56	10.22	88.87203154251782				Single Protein		P41240	4	5	4	3	5	6	10	100.0	0	Confident
35	P42575				50.65237115596079	90.71	3.1	38.003561160088395				Single Protein		P42575	1	1	1	1	1	1	1	100.0	0	Doubtful
36	O95758				59.65205064020252	51.81	1.63	91.38686261370229				Single Protein		O95758	1	1	1	1	1	2	2	100.0	0	Doubtful
37	P11413				59.218992654677656	83.88	17.09	222.44821411726642				Single Protein		P11413	7	12	12	7	12	18	26	100.0	0	Confident
38	P09104				47.23900315144097	93.09	2.3	71.80396348219466				Single Protein		P09104	1	2	2	1	2	2	3	100.0	0	Doubtful
39	Q9Y2Z0				40.99849016133274	90.14	14.52	189.44024408068378				Single Protein		Q9Y2Z0	3	3	3	3	3	7	7	100.0	0	Confident
40	P42771				16.522369706130622	81.41	26.28	249.70288582750385				Single Protein		P42771	2	3	3	2	3	3	4	100.0	0	Confident
41	Q9Y371				40.770774754720065	67.12	4.11	113.31970964099085				Single Protein		Q9Y371	1	1	1	1	1	2	2	100.0	0	Doubtful
42	Q68EM7				95.3773223984494	61.07	2.84	57.923643403852196				Single Protein		Q68EM7	1	2	2	1	2	2	3	100.0	0	Doubtful
43	Q9H1B7				82.60697858154948	62.06	6.91	59.47122166273375				Single Protein		Q9H1B7	3	5	4	2	4	4	7	100.0	0	Confident
44	Q9Y2L1				108.93392561707955	83.92	27.97	181.5520772885684				Single Protein		Q9Y2L1	22	26	26	22	26	57	65	100.0	0	Confident
45	Q8N999				37.46596443400431	79.08	3.08	164.59288812291805				Single Protein		Q8N999	1	1	1	1	1	3	3	100.0	0	Doubtful
46	Q9Y3I0				55.174856063090516	74.85	27.52	178.6848713249456				Single Protein		Q9Y3I0	13	16	16	13	16	23	27	100.0	0	Confident
47	P63092				45.635900811702314	93.15	10.66	36.25128190186097				Related Proteins	Q5JWF2	P63092, Q5JWF2	3	3	0	0	3	3	3	100.0	0	Confident
48	Q13485				60.40088003721869	53.26	1.99	89.03691471792139				Single Protein		Q13485	1	1	1	1	1	2	2	100.0	0	Doubtful
49	P35527				62.02681468242336	63.72	6.26	182.88098680324228	Oxidation of M(M411)	Oxidation of M(1)		Single Protein		P35527	2	2	2	2	2	6	6	100.0	0	Confident
50	Q9UIA9				123.82797640412575	69.27	3.31	70.44638751828963				Single Protein		Q9UIA9	3	5	5	3	5	6	8	100.0	0	Confident
51	Q13492				70.70998180280662	54.45	2.3	40.78916250166555				Single Protein		Q13492	1	1	1	1	1	1	1	100.0	0	Doubtful
52	P60520				13.658067851009879	100.0	10.26	266.34974488267085				Single Protein		P60520	1	1	1	1	1	2	2	100.0	0	Doubtful
53	O95817				61.55687506183154	76.17	1.74	67.01703258338168				Single Protein		O95817	1	1	1	1	1	2	2	100.0	0	Doubtful
54	P55854				11.629729034955046	57.28	11.65	1056.3701746194063				Related Proteins	P61956, Q6EEV6	P55854, P61956, Q6EEV6	1	1	1	1	1	4	4	100.0	0	Doubtful
55	P53367				41.71260722093045	100.0	3.22	83.54670281842489				Single Protein		P53367	1	1	1	1	1	2	2	100.0	0	Doubtful
56	O95834				70.6340724703957	67.49	2.47	31.605395690945723				Single Protein		O95834	1	3	3	1	3	2	4	100.0	0	Doubtful
57	Q13418				51.385924894434275	79.2	3.32	87.04726299238125				Single Protein		Q13418	1	1	1	1	1	2	2	100.0	0	Doubtful
58	Q86UE8				87.60644643134786	83.55	5.83	53.94175100368629				Single Protein		Q86UE8	4	8	6	2	8	6	12	100.0	0	Confident
59	P54652				69.97786578851715	82.32	9.23	116.01483953559566				Single Protein		P54652	6	8	2	1	2	15	17	100.0	0	Confident
60	Q9H223				61.13652291666988	80.78	4.99	150.1425489087004				Single Protein		Q9H223	2	3	3	2	3	5	6	100.0	0	Confident
61	P27695				35.532166410530344	100.0	5.66	97.99660424928454				Single Protein		P27695	1	2	2	1	2	2	3	100.0	0	Doubtful
62	Q9P000				21.805441691869962	100.0	8.08	78.69424280624365				Single Protein		Q9P000	1	1	1	1	1	1	1	100.0	0	Doubtful
63	P14324				48.244628954426524	60.38	20.05	322.07425624029844				Single Protein		P14324	7	8	8	7	8	17	20	100.0	0	Confident
64	O14980				123.30609597073548	79.37	30.35	282.3610741780074	Oxidation of M(M45)	Oxidation of M(1)		Single Protein		O14980	21	23	23	21	23	73	83	100.0	0	Confident
65	O14972				32.98930394773772	80.81	8.08	104.92565707499152				Single Protein		O14972	2	2	2	2	2	3	3	100.0	0	Confident
66	Q15056				27.368425568726558	88.31	29.44	585.5014855610619				Single Protein		Q15056	8	9	9	8	9	30	35	100.0	0	Confident
67	P56192				101.05190589651092	67.89	4.11	83.70849365971495				Single Protein		P56192	4	4	4	4	4	6	6	100.0	0	Confident
68	Q6P1N9				33.5799333017816	100.0	8.08	131.1570713437394				Single Protein		Q6P1N9	2	3	3	2	3	3	5	100.0	0	Confident
69	P46734				39.29292997395761	100.0	7.2	112.25835789363286				Single Protein		P46734	2	4	4	2	4	3	6	100.0	0	Confident
70	P63279				17.995198810287146	80.38	34.81	1275.962084933991				Single Protein		P63279	6	7	7	6	7	20	21	100.0	0	Confident
71	P62136				37.48780415561575	87.88	32.12	223.48777300604687				Single Protein		P62136	8	9	3	2	9	14	15	100.0	0	Confident
72	Q5T1V6				68.76635365069679	83.04	6.95	52.70481575399712				Single Protein		Q5T1V6	3	3	3	3	3	3	3	100.0	0	Confident
73	P09972				39.431236979782064	76.65	22.25	159.80984692960243				Single Protein		P09972	5	5	3	3	3	15	40	100.0	0	Confident
74	P40763				88.01137655756119	82.34	9.74	71.40562986905177				Single Protein		P40763	4	6	6	4	6	7	10	100.0	0	Confident
75	P63167				10.359108001124186	100.0	12.36	350.14517023901664				Related Proteins	Q96FJ2	P63167, Q96FJ2	1	1	1	1	1	2	2	100.0	0	Doubtful
76	P34896				53.049017884824856	77.64	13.04	113.57153121797083				Single Protein		P34896	5	5	5	5	5	7	7	100.0	0	Confident
77	P56211				12.315304609612141	100.0	36.61	278.2403584935043				Single Protein		P56211	2	2	2	2	2	3	4	100.0	0	Confident
78	P0DMM9				34.17408651626734	100.0	15.59	224.47866210662383				Related Proteins	P0DMN0	P0DMM9, P0DMN0	3	4	3	2	4	7	7	100.0	0	Confident
79	Q05639				50.438307179810685	65.87	15.33	1915.2449155241793				Single Protein		Q05639	8	10	2	2	2	214	241	100.0	0	Confident
