	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	Q9UKV3				151.77079068994243	70.84	4.92	181.43105876958506					Single Protein		Q9UKV3	6	10	10	6	10	6	8	15	100.0	Confident
2	Q9NXF1				105.60761109247318	62.97	1.94	85.60284376409474					Single Protein		Q9NXF1	1	4	4	1	4	1	1	4	100.0	Doubtful
3	Q5T7B8				151.80895901179298	58.48	2.05	57.227086294144826	Oxidation of M(M386)	Oxidation of M(1)			Single Protein		Q5T7B8	1	3	3	1	3	1	1	21	100.0	Doubtful
4	P68104				50.10910826932214	55.63	17.75	672.6021556216713					Related Proteins	Q5VTE0	P68104, Q5VTE0	5	5	5	5	5	5	9	11	100.0	Confident
5	Q96IM9				20.57301820942677	81.92	10.73	0.0					Single Protein		Q96IM9	1	1	1	1	1	1	0	2	100.0	Doubtful
6	P02794				21.21229163262616	66.12	5.46	337.7336240310186					Single Protein		P02794	1	1	1	1	1	1	1	2	100.0	Doubtful
7	P25440				88.006311905524	51.19	4.12	130.59747109915776					Single Protein		P25440	2	2	1	1	1	1	2	2	100.0	Confident
8	P17844				69.10473382539206	68.24	3.26	117.72429180509792					Single Protein		P17844	1	4	4	1	4	1	1	5	100.0	Doubtful
9	Q09666				628.6993855112892	88.3	2.7	6.2832479325899					Single Protein		Q09666	3	4	4	3	4	3	4	5	100.0	Confident
10	Q14204				532.0718395312898	70.45	0.24	14.390047310285542					Single Protein		Q14204	1	2	2	1	2	1	1	2	100.0	Doubtful
11	P68363				50.119604615111854	50.11	19.29	491.96824724664503					Related Proteins	P68366	P68363, P68366	7	8	0	0	0	0	16	17	100.0	Confident
12	Q9NPF5				52.95979608595446	77.73	2.57	142.40841750616684					Single Protein		Q9NPF5	1	1	1	1	1	1	1	2	100.0	Doubtful
13	P43243				94.56479778685481	68.48	1.65	185.88046074489145					Single Protein		P43243	1	2	2	1	2	1	2	3	100.0	Doubtful
14	P61978				50.94440274865072	63.71	2.16	161.7938565384199					Single Protein		P61978	1	1	1	1	1	1	1	1	100.0	Doubtful
15	Q7Z4V5				74.27222971678142	76.75	1.79	99.20586388070049					Single Protein		Q7Z4V5	1	2	2	1	2	1	1	4	100.0	Doubtful
16	Q07955				27.727814961380233	100.0	20.16	888.8658726009915					Single Protein		Q07955	6	8	8	6	8	6	10	13	100.0	Confident
17	Q92541				80.26460941650468	81.83	1.55	93.92895622747174					Single Protein		Q92541	1	4	4	1	4	1	1	5	100.0	Doubtful
18	P35613				42.17406050810534	51.43	2.34	248.21386826376065					Single Protein		P35613	1	1	1	1	1	1	1	1	100.0	Doubtful
19	P27348				27.746766754682028	71.84	8.16	672.7102388862738					Single Protein		P27348	2	3	2	1	2	1	4	5	100.0	Confident
20	O14641				78.89858222878617	51.49	2.72	129.2996928821682					Single Protein		O14641	1	1	1	1	1	1	1	2	100.0	Doubtful
21	Q8N2I2				63.280987488628746	70.0	3.75	123.85822284103487					Single Protein		Q8N2I2	1	3	1	1	3	1	1	3	100.0	Doubtful
22	Q14152				166.46831430287327	94.43	4.49	121.5916265581607					Single Protein		Q14152	6	7	7	6	7	6	7	9	100.0	Confident
23	B5ME19				105.40676263426224	65.32	2.19	241.11282131733319					Related Proteins	Q99613	B5ME19, Q99613	2	3	3	2	3	2	4	5	100.0	Confident
24	P08195				67.95172737646311	56.83	5.87	396.18752049792573					Single Protein		P08195	3	3	3	3	3	3	5	5	100.0	Confident
25	Q14978				73.55963598521475	77.83	10.87	516.6226968700113					Single Protein		Q14978	7	12	12	7	12	7	14	19	100.0	Confident
26	Q14980				238.11522374594037	79.24	1.37	75.2621203089094					Single Protein		Q14980	2	4	4	2	4	2	3	6	100.0	Confident
27	O94776				74.97573718107209	77.1	1.65	102.15744330194447					Single Protein		O94776	1	2	2	1	2	1	1	2	100.0	Doubtful
28	Q9Y5B9				119.83841950983168	72.11	17.29	429.0216236180968					Single Protein		Q9Y5B9	15	17	17	15	17	15	28	30	100.0	Confident
29	P08107				70.00903707472403	63.18	6.08	255.42511499163083					Single Protein		P08107	3	4	2	1	2	1	4	5	100.0	Confident
30	P08238				83.21210205664808	68.78	1.66	99.04688012448142					Related Proteins	P14625, Q58FF6, Q58FF7, Q58FF8	P08238, P14625, Q58FF6, Q58FF7, Q58FF8	1	1	0	0	0	0	2	2	100.0	Doubtful
31	P62258				29.155415999021855	77.25	7.84	403.955903252787					Single Protein		P62258	2	2	1	1	1	1	3	3	100.0	Confident
32	P29692				31.10278320777167	73.67	7.47	659.8425608292855					Single Protein		P29692	2	3	3	2	3	2	4	5	100.0	Confident
33	P07437				49.63897134453148	54.5	14.41	595.4496909128591	Oxidation of M(M267)	Oxidation of M(1)			Single Protein		P07437	6	7	1	1	1	1	14	16	100.0	Confident
34	Q9HCK8				290.33774281358916	61.8	0.31	32.07330212645377					Single Protein		Q9HCK8	1	1	1	1	1	1	1	1	100.0	Doubtful
35	Q9BRP1				39.391192868316466	40.22	3.35	217.6241309777338					Single Protein		Q9BRP1	1	1	1	1	1	1	1	1	100.0	Doubtful
36	Q16629				27.350025408227616	100.0	10.92	908.9007823187707					Single Protein		Q16629	2	2	2	2	2	2	5	6	100.0	Confident
37	P68371				49.799001993036754	54.38	13.71	402.30827467012034	Oxidation of M(M267)	Oxidation of M(1)			Single Protein		P68371	6	7	1	1	1	1	13	15	100.0	Confident
38	P46100				282.4106013920682	68.38	0.48	54.64655455143802					Single Protein		P46100	1	3	3	1	3	1	2	8	100.0	Doubtful
39	Q9H307				81.56496230550445	81.03	1.53	94.50344525638594					Single Protein		Q9H307	1	1	1	1	1	1	1	1	100.0	Doubtful
40	P07900				84.60668133444835	68.31	1.91	197.14594321427882					Related Proteins	P08238, Q12931, Q58FF7	P07900, P08238, Q12931, Q58FF7	1	1	0	0	0	0	2	2	100.0	Doubtful
41	Q86VM9				106.31549655664293	76.39	0.84	71.53385786768102					Single Protein		Q86VM9	1	1	1	1	1	1	1	1	100.0	Doubtful
42	Q6ZRS2				343.34284332792527	36.16	0.59	52.689900424276566					Single Protein		Q6ZRS2	2	3	2	1	3	2	2	4	100.0	Confident
43	P55884				92.42381998346609	59.09	1.23	100.82423033878696					Single Protein		P55884	1	1	1	1	1	1	1	1	100.0	Doubtful
44	P62318				13.907304175913728	67.46	15.08	1471.5536475637239					Single Protein		P62318	2	2	2	2	2	2	4	4	100.0	Confident
45	P62314				13.273363994901741	65.55	10.92	519.3718756107261					Single Protein		P62314	1	1	1	1	1	1	1	1	100.0	Doubtful
46	Q9Y2W1				108.6010168388624	90.68	1.88	136.58619491199207					Single Protein		Q9Y2W1	1	2	2	1	2	1	2	3	100.0	Doubtful
47	P26641				50.08714232857586	59.5	14.19	425.5273519907192					Single Protein		P26641	6	8	8	6	8	6	8	12	100.0	Confident
48	P62304				10.796636917455718	72.83	11.96	2015.3886912285784	Oxidation of M(M14)	Oxidation of M(1)			Single Protein		P62304	2	2	2	2	2	2	4	4	100.0	Confident
49	Q9UQ35				299.4380101693397	80.49	4.72	114.05901158942807					Single Protein		Q9UQ35	10	14	14	10	14	10	16	21	100.0	Confident
50	O00629				57.850642294017355	33.21	2.5	206.70653243370035					Single Protein		O00629	1	1	1	1	1	1	1	1	100.0	Doubtful
51	Q16531				126.88732292356033	49.82	0.79	84.66473040777589					Single Protein		Q16531	1	1	1	1	1	1	1	1	100.0	Doubtful
52	P02649				36.131755028604225	92.74	6.31	0.0					Single Protein		P02649	1	1	1	1	1	1	0	1	57.89473684210527	Doubtful
53	O95816				23.757210989279223	89.57	4.74	292.9158919321157					Single Protein		O95816	1	1	1	1	1	1	1	1	100.0	Doubtful
54	Q9BRK4				72.71489858599602	70.25	1.94	114.87965278378515					Single Protein		Q9BRK4	1	1	1	1	1	1	1	2	100.0	Doubtful
55	P60709				41.709730139029176	58.93	39.73	1046.1726083610401	Oxidation of M(M325)	Oxidation of M(1)			Related Proteins	P63261	P60709, P63261	14	15	5	5	15	14	33	34	100.0	Confident
56	P18124				29.20719768599884	100.0	4.44	498.4294612715839					Single Protein		P18124	1	1	1	1	1	1	2	2	100.0	Doubtful
57	P07477				26.54108894082115	40.49	4.05	718.6657348567023					Single Protein		P07477	1	3	3	1	3	1	2	5	100.0	Doubtful
58	Q08945				81.02442027045807	72.5	21.16	628.0182878544339					Single Protein		Q08945	12	13	13	12	13	12	25	28	100.0	Confident
59	Q8N163				102.83777490049206	55.69	1.52	79.23750409958514					Single Protein		Q8N163	1	2	2	1	2	1	1	2	100.0	Doubtful
60	Q13428				152.0153228971003	61.56	9.21	319.8494095881389	Oxidation of M(M1024)	Oxidation of M(1)			Single Protein		Q13428	12	15	15	12	15	12	23	89	100.0	Confident
61	P62273				6.6723034425148535	100.0	19.64	1103.665235672793					Single Protein		P62273	1	1	1	1	1	1	1	1	100.0	Doubtful
62	Q9Y265				50.1963140517197	70.83	16.01	693.7864754837711					Single Protein		Q9Y265	5	5	5	5	5	5	9	9	100.0	Confident
63	O60885				152.1239473735637	44.13	4.85	285.1965907923502					Single Protein		O60885	6	7	4	3	4	3	9	10	100.0	Confident
64	Q9Y230				51.12455427949146	82.07	17.06	671.9298325766612					Single Protein		Q9Y230	7	7	7	7	7	7	13	13	100.0	Confident
65	P17480				89.35022633920845	84.82	6.15	329.0770043957511					Single Protein		P17480	4	6	6	4	6	4	6	9	100.0	Confident
66	Q12888				213.4426880477534	45.74	1.83	126.00459367518127					Single Protein		Q12888	3	3	3	3	3	3	5	5	100.0	Confident
67	P53999				14.386410160891673	100.0	34.65	1805.2603014994347	Oxidation of M(M63)	Oxidation of M(1)			Single Protein		P53999	7	7	7	7	7	7	11	12	100.0	Confident
68	Q9Y262				66.68440662426518	66.49	1.77	127.1713028758774					Single Protein		Q9Y262	1	1	1	1	1	1	1	2	100.0	Doubtful
69	O00303				37.54015144837793	43.42	7.28	799.2058603147811					Single Protein		O00303	2	2	2	2	2	2	4	4	100.0	Confident
70	Q15022				83.00257724716828	51.69	1.35	194.05103044796363					Single Protein		Q15022	1	1	1	1	1	1	2	2	100.0	Doubtful
71	P60228				52.18738808772875	71.01	2.92	138.8882094329807					Single Protein		P60228	1	1	1	1	1	1	1	1	100.0	Doubtful
72	Q15059				79.49207399821184	62.53	4.13	216.8605375357067					Single Protein		Q15059	3	3	1	1	1	1	5	5	100.0	Confident
73	P06748				32.55484168905772	57.14	10.2	1070.220834591799					Single Protein		P06748	3	5	5	3	5	3	7	9	100.0	Confident
74	P06753				32.92977753245983	100.0	11.23	849.370438681518					Single Protein		P06753	4	5	5	4	5	4	7	8	100.0	Confident
75	P46781				22.57755580025391	100.0	8.76	955.7513381083982					Single Protein		P46781	2	4	4	2	4	2	4	8	100.0	Confident
76	Q96F45				62.515763100838114	24.61	4.33	186.72281932832752					Single Protein		Q96F45	1	1	1	1	1	1	1	1	100.0	Doubtful
77	Q6P1J9				60.539082875418735	87.38	5.84	271.5861722433992					Single Protein		Q6P1J9	3	3	3	3	3	3	4	4	100.0	Confident
78	P52597				45.6428553239703	53.73	4.1	427.71801520883326					Single Protein		P52597	1	1	1	1	1	1	2	2	100.0	Doubtful
79	Q9H114				16.977726142090667	61.38	14.48	546.9491433422692					Single Protein		Q9H114	1	1	1	1	1	1	1	4	100.0	Doubtful
80	P68363				50.119604615111854	50.11	23.28	459.29688937793526					Related Proteins	Q71U36, Q9BQE3	P68363, Q71U36, Q9BQE3	8	9	0	0	0	0	18	19	100.0	Confident
81	Q13347				36.47861357276044	74.46	3.38	424.7783724926213					Single Protein		Q13347	1	1	1	1	1	1	2	2	100.0	Doubtful
82	A6NMY6				38.63482708398095	92.63	16.22	932.8521500337588					Related Proteins	P07355	A6NMY6, P07355	5	5	5	5	5	5	9	9	100.0	Confident
83	Q6PIJ6				133.85846420280544	57.49	0.93	61.92911142051744					Single Protein		Q6PIJ6	1	2	2	1	2	1	1	2	100.0	Doubtful
84	Q13243				31.245283937680945	100.0	12.87	545.3404693912626					Single Protein		Q13243	3	3	2	2	2	2	5	5	100.0	Confident
85	Q13247				39.563393307518375	100.0	8.72	509.0548955234975					Single Protein		Q13247	3	3	1	1	2	2	6	6	100.0	Confident
86	P07900				84.60668133444835	68.31	3.01	197.14594321427882					Related Proteins	P08238, Q58FF6, Q58FF7	P07900, P08238, Q58FF6, Q58FF7	2	2	0	0	0	0	3	3	100.0	Confident
87	Q8N7H5				59.939106328549926	73.45	2.45	124.35664627299077					Single Protein		Q8N7H5	1	1	1	1	1	1	1	1	100.0	Doubtful
88	P80723				22.680011753534178	60.35	11.89	544.539675750453					Single Protein		P80723	2	2	2	2	2	2	3	3	100.0	Confident
89	Q9C005				11.242802757781975	51.52	16.16	624.2954868452164					Single Protein		Q9C005	1	1	1	1	1	1	1	1	100.0	Doubtful
90	P16989				40.0660257808278	60.75	2.96	213.85900760441663					Related Proteins	P67809, Q9Y2T7	P16989, P67809, Q9Y2T7	1	1	1	1	1	1	1	1	100.0	Doubtful
91	P61353				15.787747588872511	84.56	19.12	1363.3511734781562					Single Protein		P61353	3	3	3	3	3	3	4	6	100.0	Confident
92	O95373				119.43987033421797	44.99	1.45	82.73795608792022					Single Protein		O95373	1	2	2	1	2	1	1	2	100.0	Doubtful
93	P14678				24.593686757502248	61.67	3.75	772.5656649709551					Related Proteins	P63162	P14678, P63162	2	2	2	2	2	2	4	4	100.0	Confident
94	P62633				19.44956361257843	100.0	5.08	698.3644429115978					Single Protein		P62633	1	1	1	1	1	1	2	2	100.0	Doubtful
95	Q7Z6J6				65.02349138294016	77.54	2.46	114.87965278378515	Oxidation of M(M6)	Oxidation of M(1)			Single Protein		Q7Z6J6	1	2	2	1	2	1	1	6	100.0	Doubtful
96	Q96ST3				145.08458909267398	62.14	1.18	121.06807678291167					Single Protein		Q96ST3	1	1	1	1	1	1	2	2	100.0	Doubtful
97	O43242				60.9394879450714	86.52	4.87	289.3504363187098					Single Protein		O43242	2	2	2	2	2	2	3	3	100.0	Confident
98	Q00610				191.4925241028625	60.9	0.54	39.31631882803843					Single Protein		Q00610	1	1	1	1	1	1	1	1	100.0	Doubtful
