	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q9UKV3				151.77079068994243	68.16	4.4	349.6946621948826				Single Protein		Q9UKV3	5	10	10	5	10	9	16	100.0	0	Doubtful
2	P25440				88.006311905524	48.94	1.12	154.20053516172644				Single Protein		P25440	1	1	1	1	1	1	1	100.0	0	Doubtful
3	Q09666				628.6993855112892	79.75	2.24	8.676565590192244				Single Protein		Q09666	2	2	2	2	2	4	4	100.0	0	Doubtful
4	Q7Z4V5				74.27222971678142	76.75	3.28	546.6322341969067				Single Protein		Q7Z4V5	2	2	2	2	2	5	6	100.0	0	Doubtful
5	Q07955				27.727814961380233	100.0	16.13	1634.7536573765021				Single Protein		Q07955	4	4	4	4	4	8	8	100.0	0	Doubtful
6	IP_200833_1				6.32925465016726	57.41	16.67	1801.8618090194332				Single Protein		IP_200833_1	1	1	1	1	1	1	2	98.88888888888889	0	Doubtful
7	Q9UK58				59.59719161427358	73.38	1.9	216.22341708233196				Single Protein		Q9UK58	1	1	1	1	1	1	1	100.0	0	Doubtful
8	Q9UJU3				105.77466242876096	73.71	2.08	110.44328908859181				Single Protein		Q9UJU3	1	1	1	1	1	1	2	98.88888888888889	0	Doubtful
9	O60885				152.1239473735637	42.8	1.25	376.647242659546				Related Proteins	Q15059	O60885, Q15059	2	2	2	2	2	4	4	100.0	0	Doubtful
10	Q01130				25.461183837817952	100.0	3.62	440.2739261857439				Related Proteins	Q9BRL6	Q01130, Q9BRL6	1	1	0	0	1	2	2	100.0	0	Doubtful
11	Q14152				166.46831430287327	89.22	0.65	72.23499457093494				Single Protein		Q14152	1	1	1	1	1	1	2	100.0	0	Doubtful
12	Q9UBQ5				25.04344000339325	62.39	5.05	1087.1568456653563				Single Protein		Q9UBQ5	1	1	1	1	1	2	2	100.0	0	Doubtful
13	B5ME19				105.40676263426224	65.32	0.98	253.05731518088265				Related Proteins	Q99613	B5ME19, Q99613	1	1	1	1	1	2	2	100.0	0	Doubtful
14	P08195				67.95172737646311	51.11	2.06	196.96465118835908				Single Protein		P08195	1	2	2	1	2	1	2	100.0	0	Doubtful
15	Q14978				73.55963598521475	75.25	8.87	445.438799139568				Single Protein		Q14978	6	8	8	6	8	9	12	100.0	0	Doubtful
16	O94776				74.97573718107209	71.71	1.35	160.82733501991635				Single Protein		O94776	1	3	3	1	3	1	3	98.88888888888889	0	Doubtful
17	Q9Y5B9				119.83841950983168	72.11	11.84	504.24258358865023				Single Protein		Q9Y5B9	10	12	12	10	12	17	25	100.0	0	Doubtful
18	P62241				24.190162647298038	100.0	5.29	467.7910465723528				Single Protein		P62241	1	1	1	1	1	1	1	100.0	0	Doubtful
19	P29692				31.10278320777167	73.67	11.74	1269.6392818001702				Single Protein		P29692	3	4	4	3	4	6	8	100.0	0	Doubtful
20	P07437				49.63897134453148	50.45	8.33	760.1604506800734				Single Protein		P07437	3	4	4	3	4	3	7	100.0	0	Doubtful
21	Q9HCK8				290.33774281358916	56.92	0.31	50.49327331969351				Single Protein		Q9HCK8	1	2	2	1	2	1	2	100.0	0	Doubtful
22	Q8IUG5				285.00828978744477	74.02	0.66	39.376988137211406				Single Protein		Q8IUG5	1	1	1	1	1	1	2	100.0	0	Doubtful
23	Q16629				27.350025408227616	100.0	5.04	408.8257886010478				Single Protein		Q16629	1	1	1	1	1	1	1	100.0	0	Doubtful
24	O43719				85.80056134063028	74.04	1.72	141.0152720102165				Single Protein		O43719	1	2	2	1	2	1	2	100.0	0	Doubtful
25	P19338				76.568358644663	73.1	1.41	164.63711960583652				Single Protein		P19338	1	1	1	1	1	1	1	100.0	0	Doubtful
26	Q9H307				81.56496230550445	81.03	3.63	371.943951403094				Single Protein		Q9H307	2	4	4	2	4	3	5	100.0	0	Doubtful
27	Q6ZRS2				343.34284332792527	33.93	0.34	62.21262000450729				Single Protein		Q6ZRS2	1	2	2	1	2	1	2	98.88888888888889	0	Doubtful
28	P26641				50.08714232857586	59.5	8.01	898.6615571431934				Single Protein		P26641	3	4	4	3	4	6	9	100.0	0	Doubtful
29	Q9UQ35				299.4380101693397	75.91	4.25	158.68275309847107				Single Protein		Q9UQ35	9	13	13	9	13	14	23	100.0	0	Doubtful
30	P17844				69.10473382539206	68.24	1.95	185.3343574991417				Related Proteins	Q92841	P17844, Q92841	1	1	0	0	1	2	2	100.0	0	Doubtful
31	Q16576				47.79017950716614	34.12	5.88	681.3763143350798				Single Protein		Q16576	2	2	1	1	1	3	3	100.0	0	Doubtful
32	P60709				41.709730139029176	49.6	29.6	2036.525058640821	Oxidation of M(M325)	Oxidation of M(1)		Related Proteins	P63261	P60709, P63261	12	14	14	12	14	30	32	100.0	0	Doubtful
33	P18124				29.20719768599884	92.74	4.44	784.6817555407208				Single Protein		P18124	1	1	1	1	1	2	2	100.0	0	Doubtful
34	P07477				26.54108894082115	40.49	4.05	565.700800506101				Single Protein		P07477	1	2	1	1	2	1	5	100.0	0	Doubtful
35	Q08945				81.02442027045807	72.5	13.96	712.4374386441125				Single Protein		Q08945	9	10	10	9	10	18	21	100.0	0	Doubtful
36	Q13428				152.0153228971003	60.35	10.22	545.6767031600385				Single Protein		Q13428	15	18	18	15	18	30	89	100.0	0	Doubtful
37	O60341				92.84466568403218	55.52	1.17	149.00541759119355				Single Protein		O60341	1	1	1	1	1	1	1	100.0	0	Doubtful
38	Q9Y265				50.1963140517197	66.89	7.89	792.0780702887482				Single Protein		Q9Y265	3	4	4	3	4	5	6	100.0	0	Doubtful
39	O60888				19.10411244227116	36.87	7.82	700.0038682521539				Single Protein		O60888	1	1	1	1	1	1	1	100.0	0	Doubtful
40	Q9Y230				51.12455427949146	78.19	8.64	714.891808218847				Single Protein		Q9Y230	4	4	4	4	4	7	7	100.0	0	Doubtful
41	P17480				89.35022633920845	84.82	3.4	361.4433049296039				Single Protein		P17480	2	2	2	2	2	3	3	100.0	0	Doubtful
42	Q12888				213.4426880477534	43.91	0.56	59.51103222449503				Single Protein		Q12888	1	1	1	1	1	1	1	100.0	0	Doubtful
43	P53999				14.386410160891673	85.83	33.86	2936.8928698190757	Oxidation of M(M63)	Oxidation of M(1)		Single Protein		P53999	4	6	6	4	6	8	9	100.0	0	Doubtful
44	P60228				52.18738808772875	62.92	2.7	218.65289367876267				Single Protein		P60228	1	2	2	1	2	1	2	100.0	0	Doubtful
45	P06748				32.55484168905772	57.14	3.06	842.4288977233713				Single Protein		P06748	1	3	3	1	3	2	4	100.0	0	Doubtful
46	P24534				24.74826223641773	48.89	6.67	1008.2957273269367				Single Protein		P24534	1	1	1	1	1	2	2	100.0	0	Doubtful
47	Q6P1J9				60.539082875418735	80.6	3.39	274.8602759521169				Single Protein		Q6P1J9	2	3	3	2	3	3	3	100.0	0	Doubtful
48	P08107				70.00903707472403	63.18	3.43	140.0410732398523				Related Proteins	P34931	P08107, P34931	2	2	0	0	1	3	3	100.0	0	Doubtful
49	A6NMY6				38.63482708398095	87.32	9.14	669.7185484850991				Related Proteins	P07355	A6NMY6, P07355	3	4	4	3	4	5	5	100.0	0	Doubtful
50	P04264				65.99900087210398	62.11	3.73	436.3252811078447				Single Protein		P04264	2	2	2	2	2	3	3	100.0	0	Doubtful
51	P31943				49.19840896001632	54.12	3.79	520.3237309467881				Related Proteins	P55795	P31943, P55795	1	1	1	1	1	2	2	100.0	0	Doubtful
52	Q13247				39.563393307518375	100.0	8.72	1037.1181342611853				Single Protein		Q13247	3	3	3	3	3	6	6	100.0	0	Doubtful
53	Q15008				45.50227338115383	83.03	2.31	250.12991693328888				Single Protein		Q15008	1	1	1	1	1	1	1	100.0	0	Doubtful
54	Q8N7H5				59.939106328549926	70.06	2.45	195.77572975261447				Single Protein		Q8N7H5	1	1	1	1	1	1	1	100.0	0	Doubtful
55	Q96KF7				11.051722403818145	59.79	15.46	1677.5954773629203				Single Protein		Q96KF7	1	1	1	1	1	1	1	100.0	0	Doubtful
56	P68363				50.119604615111854	46.12	5.76	603.8672008605666				Related Proteins	P68366, Q9BQE3, Q9H853, Q9NY65	P68363, P68366, Q9BQE3, Q9H853, Q9NY65	3	3	0	0	0	5	5	100.0	0	Doubtful
57	Q09028				47.62607244173164	35.76	5.41	802.8097168898464				Single Protein		Q09028	2	2	1	1	1	3	3	100.0	0	Doubtful
58	Q8IZ63				43.952281146968495	22.27	6.4	512.1080930897335				Single Protein		Q8IZ63	1	1	1	1	1	1	1	100.0	0	Doubtful
59	P08238				83.21210205664808	68.78	2.07	155.93034885745095				Single Protein		P08238	1	1	1	1	1	1	1	100.0	0	Doubtful
60	O75821				35.58892028308548	67.5	7.81	456.096270408044				Single Protein		O75821	2	2	2	2	2	2	2	100.0	0	Doubtful
61	Q9NYF8				106.05879091271167	88.26	1.2	109.44942371996557				Single Protein		Q9NYF8	1	3	3	1	3	1	4	100.0	0	Doubtful
62	P05387				11.657847320484041	54.78	10.43	1186.5919230127975				Single Protein		P05387	1	2	2	1	2	1	2	100.0	0	Doubtful
63	P68363				50.119604615111854	46.12	16.85	1349.65710791417				Related Proteins	Q13748, Q6PEY2, Q71U36, Q9BQE3	P68363, Q13748, Q6PEY2, Q71U36, Q9BQE3	6	6	0	0	0	14	14	100.0	0	Doubtful
64	P11142				70.8542234932565	63.78	5.42	562.1059369558023				Single Protein		P11142	3	3	2	2	2	6	6	100.0	0	Doubtful
65	A6NHL2				49.8767302206497	66.82	2.02	269.5305753103861				Related Proteins	P68363, P68366, Q13748, Q71U36, Q9BQE3, Q9NY65	A6NHL2, P68363, P68366, Q13748, Q71U36, Q9BQE3, Q9NY65	1	1	0	0	0	1	1	100.0	0	Doubtful
66	Q9NQC3				129.8511879449111	39.68	1.09	236.45331151166312				Single Protein		Q9NQC3	1	2	2	1	2	2	3	100.0	0	Doubtful
67	O15371				63.93243170525556	59.49	2.55	177.55572570629448				Single Protein		O15371	1	1	1	1	1	1	1	100.0	0	Doubtful
68	Q92688				28.77030858058959	54.18	5.18	2358.80091362544				Single Protein		Q92688	1	1	1	1	1	4	4	100.0	0	Doubtful
69	P68104				50.10910826932214	55.63	8.23	729.5455910554259				Related Proteins	Q05639, Q5VTE0	P68104, Q05639, Q5VTE0	4	4	4	4	4	7	7	100.0	0	Doubtful
70	P21333				280.56387321173065	54.4	4.04	213.1938019219021				Single Protein		P21333	9	9	9	9	9	14	15	100.0	0	Doubtful
71	P84090				12.25100255657798	70.19	10.58	2665.7681558095724				Single Protein		P84090	1	1	1	1	1	2	2	100.0	0	Doubtful
