	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	#Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Validation
1	P42858				347.38278202173234	68.59	0.48	6.8889564508264405					Single Protein		P42858	1	1	1	1	1	1	2	4	100.0	Doubtful
2	P16591				94.5777518040231	87.59	1.46	0.0					Single Protein		P16591	1	1	1	1	1	1	0	14	81.81818181818181	Doubtful
3	Q86XA9				221.86276015291375	74.41	0.59	10.171496055731035					Single Protein		Q86XA9	1	3	3	1	3	1	2	5	100.0	Doubtful
4	O14578				231.28581307218153	90.73	0.84	8.303908086992038					Single Protein		O14578	1	2	2	1	2	1	3	3	100.0	Doubtful
5	Q92538				206.3146113362693	69.71	0.81	5.685346161832617					Single Protein		Q92538	1	1	1	1	1	1	1	1	100.0	Doubtful
6	Q86XI2				130.87607918483545	85.21	7.61	45.898258149247745					Single Protein		Q86XI2	6	7	7	6	7	6	16	17	100.0	Confident
7	P41567				12.724564269882467	100.0	77.88	1780.9669892047766					Single Protein		P41567	11	12	12	11	12	11	65	71	100.0	Confident
8	P68104				50.10910826932214	65.8	27.92	618.3704207486871	Oxidation of M(M276)	Oxidation of M(1)			Related Proteins	Q5VTE0	P68104, Q5VTE0	10	13	13	10	13	10	144	151	100.0	Confident
9	P40227				57.987597263605494	86.44	13.56	853.9794556658547					Single Protein		P40227	5	5	5	5	5	5	66	66	100.0	Confident
10	Q06546				51.26311034901182	75.33	5.07	70.21901224438881					Single Protein		Q06546	2	5	5	2	5	2	4	7	100.0	Confident
11	Q9Y5V0				8.492447118958246	100.0	15.79	210.65703673316642					Single Protein		Q9Y5V0	1	1	1	1	1	1	2	2	100.0	Doubtful
12	Q8WX92				65.6554114594879	80.86	7.41	30.379382906490793					Single Protein		Q8WX92	2	3	3	2	3	2	3	4	100.0	Confident
13	Q9UKN8				91.92346247902863	89.42	2.31	19.47680631596186					Single Protein		Q9UKN8	1	1	1	1	1	1	2	2	100.0	Doubtful
14	P61981				28.28491273516427	100.0	39.68	474.51207461883536	Oxidation of M(M223)	Oxidation of M(1)			Single Protein		P61981	9	10	5	5	5	5	40	43	100.0	Confident
15	Q96A65				110.42857024859269	89.73	1.33	8.570628903490713					Single Protein		Q96A65	1	2	2	1	2	1	1	2	100.0	Doubtful
16	P60660				16.91913314499716	82.12	47.68	463.9902262248903					Single Protein		P60660	7	7	7	7	7	7	21	23	100.0	Confident
17	Q9Y5S2				194.19280891237474	76.33	3.86	23.93642211507254					Single Protein		Q9Y5S2	6	6	6	6	6	6	13	13	100.0	Confident
18	Q9Y5S9				19.87673069226684	69.54	25.86	1487.5130984644663	Oxidation of M(M17)	Oxidation of M(1)			Single Protein		Q9Y5S9	3	4	4	3	4	3	35	36	100.0	Confident
19	Q9Y5T5				93.51088781302339	83.6	1.7	11.195758595608845					Single Protein		Q9Y5T5	1	2	2	1	2	1	1	2	75.0	Doubtful
20	P35658				213.4882520520574	45.31	1.05	7.530543175785818					Single Protein		P35658	1	1	1	1	1	1	1	1	100.0	Doubtful
21	P22314				117.77432920492443	78.26	1.42	17.49719649368377					Single Protein		P22314	1	4	4	1	4	1	2	7	100.0	Doubtful
22	Q9BUL9				20.619568042094688	70.85	12.06	381.18892361239637					Single Protein		Q9BUL9	2	2	2	2	2	2	9	10	100.0	Confident
23	P61978				50.94440274865072	82.51	26.78	845.7171882466835					Single Protein		P61978	10	11	11	10	11	10	55	83	100.0	Confident
24	Q9Y6G9				56.54400024323288	78.97	3.63	17.031845523107076					Single Protein		Q9Y6G9	1	1	1	1	1	1	1	1	100.0	Doubtful
25	O75534				88.82887199839485	92.36	1.5	20.928019335582547					Single Protein		O75534	1	2	2	1	2	1	3	3	100.0	Doubtful
26	Q9Y6E2				48.13197294235554	93.08	8.83	117.81376040049005					Single Protein		Q9Y6E2	3	5	4	3	4	3	10	12	100.0	Confident
27	Q92598				96.80365728513797	88.58	11.07	77.61470288761912					Single Protein		Q92598	7	7	6	6	6	6	17	18	100.0	Confident
28	P27348				27.746766754682028	100.0	53.88	396.31697145927944	Oxidation of M(M218)	Oxidation of M(1)			Single Protein		P27348	13	16	10	9	10	9	73	89	100.0	Confident
29	P26038				67.77778967478379	94.63	11.61	67.55747528979163					Single Protein		P26038	6	8	4	3	4	3	13	16	100.0	Confident
30	O43156				121.99169425218997	66.85	1.74	18.423400220622153					Single Protein		O43156	1	1	1	1	1	1	2	2	100.0	Doubtful
31	P33176				109.6169890375603	97.2	2.28	16.625062089014172					Single Protein		P33176	1	3	3	1	3	1	2	4	100.0	Doubtful
32	P41236				23.000854799999733	64.39	5.37	545.7932315359311					Related Proteins	Q6NXS1	P41236, Q6NXS1	1	1	1	1	1	1	9	11	100.0	Doubtful
33	O43143				90.87516566013836	74.34	5.41	49.194735716939064					Single Protein		O43143	3	5	5	3	5	3	6	8	100.0	Confident
34	P17987				60.30558222683833	89.03	3.96	30.6703731642158					Single Protein		P17987	2	3	3	2	3	2	4	4	100.0	Confident
35	Q9Y520				316.7183274068503	64.36	0.93	12.134867199384018					Single Protein		Q9Y520	2	6	6	2	6	2	7	12	100.0	Confident
36	P41091				51.07721808850153	77.12	2.33	38.20986823799678					Related Proteins	Q2VIR3	P41091, Q2VIR3	1	1	1	1	1	1	2	2	100.0	Doubtful
37	P09496				27.06003200220919	41.94	18.95	351.5001709079694					Single Protein		P09496	5	5	5	5	5	5	10	11	100.0	Confident
38	P09497				25.175129854745304	58.95	4.37	118.59210956830111					Single Protein		P09497	1	2	2	1	2	1	2	3	100.0	Doubtful
39	P47756				31.330769221309122	90.25	9.03	115.59519705213465					Single Protein		P47756	1	2	2	1	2	1	4	5	100.0	Doubtful
40	Q14974				97.1080146943779	65.07	1.83	13.386233103445358					Single Protein		Q14974	1	1	1	1	1	1	1	1	100.0	Doubtful
41	Q9BTC0				243.72319347500863	84.2	1.29	7.89444516357034					Single Protein		Q9BTC0	2	4	4	2	4	2	3	7	100.0	Confident
42	Q9H3P2				57.2407809069224	76.7	3.79	55.59005136014114					Single Protein		Q9H3P2	2	4	4	2	4	2	4	6	100.0	Confident
43	P08107				70.00903707472403	77.69	18.41	82.72260492555719					Single Protein		P08107	8	9	7	6	8	7	22	23	100.0	Confident
