	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P68104				50.10910826932214	65.8	21.86	550.8235472291611				Related Proteins	Q5VTE0	P68104, Q5VTE0	7	8	4	4	4	66	69	100.0	0	Confident
2	Q9Y678				97.65546641266018	85.13	2.86	46.0691030503005				Single Protein		Q9Y678	2	2	1	1	2	3	3	100.0	0	Confident
3	Q9UKN8				91.92346247902863	83.33	2.31	76.57367076348174				Single Protein		Q9UKN8	1	3	3	1	3	4	6	100.0	0	Doubtful
4	Q9Y623				222.93231324185848	92.32	0.52	17.330274605611784				Single Protein		Q9Y623	1	2	1	1	2	2	3	97.6470588235294	0	Doubtful
5	Q9Y5Q9				101.20763783236904	78.56	3.05	60.60034406378241				Single Protein		Q9Y5Q9	2	3	3	2	3	4	5	100.0	0	Confident
6	Q9Y5Q8				59.533103733799756	86.71	3.28	49.58788658160346				Single Protein		Q9Y5Q8	2	3	3	2	3	2	3	100.0	0	Confident
7	P35659				42.6479204774305	100.0	16.0	163.6532491557132				Single Protein		P35659	6	8	8	6	8	11	13	100.0	0	Confident
8	P22314				117.77432920492443	73.44	1.42	17.197693269831145				Single Protein		P22314	1	1	1	1	1	1	1	100.0	0	Doubtful
9	P61978				50.94440274865072	77.11	2.59	82.38685519317015				Single Protein		P61978	1	1	1	1	1	2	2	100.0	0	Doubtful
10	O75575				16.860638371888015	82.43	17.57	212.64715326885812				Single Protein		O75575	1	1	1	1	1	2	2	99.21259842519686	0	Doubtful
11	Q9NY27				46.86886688395471	79.62	5.76	113.20783699205396				Single Protein		Q9NY27	2	3	3	2	3	4	8	100.0	0	Confident
12	Q3B726				37.40882846161325	55.03	3.85	145.702679091625				Single Protein		Q3B726	1	1	1	1	1	2	2	100.0	0	Doubtful
13	O75533				145.73809334204142	75.38	3.45	45.49259711447095				Single Protein		O75533	3	4	4	3	4	5	7	100.0	0	Confident
14	Q8WXI9				65.21999528964584	81.96	23.78	202.84136944127047				Single Protein		Q8WXI9	10	12	11	9	11	23	27	100.0	0	Confident
15	O95983				32.82332978686719	76.98	24.4	508.1752623828309				Single Protein		O95983	7	7	7	7	7	21	24	100.0	0	Confident
16	P35606				102.42248428957403	79.03	2.1	21.207398034899594				Single Protein		P35606	1	2	2	1	2	2	3	100.0	0	Doubtful
17	P27348				27.746766754682028	89.39	22.45	203.38904591565608				Single Protein		P27348	4	5	4	3	4	6	7	100.0	0	Confident
18	P53618				107.0737488352521	79.43	2.2	18.108042971111047				Single Protein		P53618	1	2	2	1	2	1	2	100.0	0	Doubtful
19	Q9UK22				33.306836833780935	57.77	5.07	79.87761087256598				Single Protein		Q9UK22	1	1	1	1	1	1	1	100.0	0	Doubtful
20	Q99873				41.48853521712523	81.99	22.71	223.16944511797968				Single Protein		Q99873	6	7	7	6	7	12	12	100.0	0	Confident
21	P41236				23.000854799999733	64.39	5.37	119.21128289314771				Related Proteins	Q6NXS1	P41236, Q6NXS1	1	1	1	1	1	1	1	100.0	0	Doubtful
22	Q9BT78				46.239670820759585	100.0	11.58	142.11394315340763				Single Protein		Q9BT78	3	5	5	3	5	7	9	100.0	0	Confident
23	P17980				49.172456381985356	92.48	2.28	77.51669626549506				Single Protein		P17980	1	2	2	1	2	2	3	100.0	0	Doubtful
24	Q01658				19.4316628660307	73.3	7.39	121.98363830926742				Single Protein		Q01658	1	2	2	1	2	1	2	100.0	0	Doubtful
25	Q14974				97.1080146943779	59.13	18.04	179.04285430730062				Single Protein		Q14974	11	12	12	11	12	28	30	100.0	0	Confident
26	P52292				57.82594715606122	57.47	21.55	236.22469134851235				Single Protein		P52292	8	8	8	8	8	20	23	100.0	0	Confident
27	Q14980				238.11522374594037	93.05	5.67	32.00977652411651				Single Protein		Q14980	8	9	9	8	9	11	20	100.0	0	Confident
28	O75643				244.35261769115783	78.28	5.01	38.74255993408019				Single Protein		O75643	8	8	8	8	8	14	15	100.0	0	Confident
29	Q9BTC8				67.46099282112604	92.93	7.07	86.74286826665998				Single Protein		Q9BTC8	4	6	3	2	3	6	10	100.0	0	Confident
30	O94776				74.97573718107209	86.68	26.35	269.4646309751978				Single Protein		O94776	16	20	18	15	18	44	47	100.0	0	Confident
31	Q9Y5B6				104.7387257924682	78.41	1.74	19.02767755972853				Single Protein		Q9Y5B6	1	2	2	1	2	1	2	100.0	0	Doubtful
32	P09429				24.878161268186798	85.58	26.05	518.4304628143866				Single Protein		P09429	5	7	3	2	7	15	18	100.0	0	Confident
33	P30622				162.14662975782255	87.27	7.86	57.79581212500407				Single Protein		P30622	11	13	12	10	13	20	22	100.0	0	Confident
34	Q4VC05				22.795828342441453	45.71	4.76	45.21807282153879				Related Proteins	Q8WUZ0, Q9BQE9	Q4VC05, Q8WUZ0, Q9BQE9	1	1	0	0	1	1	2	100.0	0	Doubtful
35	P29692				31.10278320777167	90.75	7.47	139.99901549729094				Single Protein		P29692	2	2	2	2	2	3	3	100.0	0	Confident
36	P39019				16.050535042458467	100.0	6.9	217.04674954338617				Single Protein		P39019	1	1	1	1	1	2	2	100.0	0	Doubtful
37	Q07666				48.19718285574685	61.17	4.51	104.90592894596999				Single Protein		Q07666	1	1	1	1	1	2	2	100.0	0	Doubtful
38	Q9UJ04				45.0976532282942	91.06	2.42	0.0				Single Protein		Q9UJ04	1	2	2	1	2	0	6	70.58823529411764	0	Doubtful
39	Q14839				217.86707363306158	77.93	18.25	87.77170679285717				Single Protein		Q14839	28	36	24	19	27	73	86	100.0	0	Confident
40	Q5MIZ7				97.3967759729094	73.85	1.18	22.19448426219393				Single Protein		Q5MIZ7	1	4	4	1	4	1	6	100.0	0	Doubtful
41	Q9BRP1				39.391192868316466	63.13	3.35	110.81612212602464				Single Protein		Q9BRP1	1	1	1	1	1	2	2	100.0	0	Doubtful
42	Q9Y3S2				36.1773072053345	73.13	5.31	163.91551397807808				Single Protein		Q9Y3S2	2	2	2	2	2	4	4	100.0	0	Confident
