	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P54819				26.460771885631072	89.54	10.46	93.05403327702878				Single Protein		P54819	1	1	1	1	1	1	1	100.0	0	Doubtful
2	P68104				50.10910826932214	60.61	23.59	191.66237511396443				Related Proteins	Q5VTE0	P68104, Q5VTE0	8	8	8	8	8	12	12	100.0	0	Confident
3	P17858				84.96415970347064	69.74	5.0	64.71932631886474				Single Protein		P17858	3	4	4	3	4	3	6	100.0	0	Confident
4	Q9HBH1_REVERSED				26.996017806470455	60.08	6.58	225.7859284589836	Oxidation of M(M99)	Oxidation of M(1)		Single Protein		Q9HBH1_REVERSED	1	1	1	1	1	2	90	96.69811320754717	1	Doubtful
5	P09382				14.706199322903753	80.74	16.3	741.3304651069961				Single Protein		P09382	2	2	2	2	2	5	7	100.0	0	Confident
6	P36952				42.073395916909256	86.4	20.53	160.12738046311114				Single Protein		P36952	6	7	7	6	7	8	10	100.0	0	Confident
7	Q9H4Z3				80.618373477398	74.15	4.4	53.37579348770372				Single Protein		Q9H4Z3	2	4	4	2	4	2	4	100.0	0	Doubtful
8	Q9NR56				41.78999066658043	44.85	2.32	196.81339781601667				Related Proteins	Q9NUK0	Q9NR56, Q9NUK0	1	1	0	0	0	2	2	94.93087557603687	0	Doubtful
9	P22392				17.286941062399507	100.0	61.18	581.7191361142698				Single Protein		P22392	10	10	4	4	4	22	27	100.0	0	Confident
10	P00966				46.50096354242852	85.44	14.81	421.79147152639433				Single Protein		P00966	6	6	6	6	6	14	17	100.0	0	Confident
11	Q96AE4				67.5184714874304	57.76	24.53	542.4194582879932				Single Protein		Q96AE4	15	16	13	12	13	41	47	100.0	0	Confident
12	Q9H3K6				10.110178220832056	100.0	51.16	1034.4146024748782				Single Protein		Q9H3K6	3	4	4	3	4	7	8	100.0	0	Confident
13	O43175				56.61440433066414	60.41	18.01	205.45444318679606				Single Protein		O43175	7	8	7	6	8	10	12	100.0	0	Confident
14	P17931				26.136053217437922	48.8	23.6	817.2864553843525				Single Protein		P17931	5	5	5	5	5	8	12	100.0	0	Confident
15	A6NHG4				14.186267249157597	71.64	8.96	231.66577034593627				Related Proteins	P30046	A6NHG4, P30046	1	1	1	1	1	1	1	100.0	0	Doubtful
16	Q9Y617				40.39681092152717	76.22	31.35	276.8122806579533				Single Protein		Q9Y617	11	11	11	11	11	17	17	100.0	0	Confident
17	P51668				16.591344066508157	46.94	12.24	463.33154069187253				Related Proteins	P61077, P62837, Q9Y2X8	P51668, P61077, P62837, Q9Y2X8	1	1	1	1	1	2	2	100.0	0	Doubtful
18	P08107				70.00903707472403	70.2	18.1	152.69901587216043				Single Protein		P08107	10	11	10	9	10	15	16	100.0	0	Confident
19	P31942				36.90308163249408	68.5	4.91	70.60290143876153				Single Protein		P31942	1	2	2	1	2	1	3	100.0	0	Doubtful
20	P31948				62.5994056613524	94.11	37.75	606.0043578118816				Single Protein		P31948	28	34	34	28	34	83	102	100.0	0	Confident
21	P31949				11.732825092726639	70.48	19.05	901.6181332382384				Single Protein		P31949	2	3	3	2	3	5	5	100.0	0	Confident
22	Q9NUQ9				36.724647873975975	91.67	3.09	205.9251291963878				Single Protein		Q9NUQ9	1	1	1	1	1	3	3	100.0	0	Doubtful
23	P31939				64.57534202226608	91.39	8.28	125.22474072753315				Single Protein		P31939	3	4	4	3	4	5	6	100.0	0	Confident
24	P61769				13.705910892344157	100.0	8.4	373.7800664405022				Single Protein		P61769	1	1	1	1	1	2	2	100.0	0	Doubtful
25	P22102				107.69899963821013	67.43	2.87	81.41779674585507				Single Protein		P22102	3	4	4	3	4	5	6	100.0	0	Confident
26	O75368				12.766378302504245	77.19	8.77	390.17392900368213				Single Protein		O75368	1	1	1	1	1	2	2	100.0	0	Doubtful
27	O75347				12.84671093630977	100.0	13.89	205.9251291963878				Single Protein		O75347	1	1	1	1	1	1	1	100.0	0	Doubtful
28	Q99832				59.328924128279205	89.13	17.86	179.16695193877501				Single Protein		Q99832	6	7	7	6	7	10	11	100.0	0	Confident
29	P48739				31.51991541949883	91.14	8.86	82.06610314837594				Single Protein		P48739	1	1	1	1	1	1	1	100.0	0	Doubtful
30	Q8WW12				18.913399832438486	86.52	8.43	124.94333681578586				Single Protein		Q8WW12	1	1	1	1	1	1	1	100.0	0	Doubtful
31	Q13526				18.231970247327368	84.66	28.22	568.5049579041381				Single Protein		Q13526	3	4	4	3	4	7	9	100.0	0	Confident
32	Q9HD15				25.6569303617842	83.05	13.56	472.7872864202782				Single Protein		Q9HD15	4	5	5	4	5	8	11	100.0	0	Confident
33	Q13542				12.93132637775106	50.0	11.67	499.7733472631434				Single Protein		Q13542	1	1	1	1	1	2	2	100.0	0	Doubtful
34	P30740				42.714702418590555	71.5	32.19	296.71404200104985				Single Protein		P30740	11	12	12	11	12	16	18	100.0	0	Confident
35	P16455				21.63215825339856	71.01	8.7	151.291931654489				Single Protein		P16455	1	2	2	1	2	1	2	100.0	0	Doubtful
36	P40121				38.47447311669611	50.29	3.45	145.83550133252382				Single Protein		P40121	1	1	1	1	1	2	2	100.0	0	Doubtful
37	Q9Y2V2				15.882028697156585	59.18	40.14	617.7753875891635				Single Protein		Q9Y2V2	4	4	4	4	4	5	6	100.0	0	Confident
38	Q9Y376				39.8437414852777	89.74	3.81	72.67945736343098				Single Protein		Q9Y376	1	1	1	1	1	1	1	100.0	0	Doubtful
39	Q9NTZ6				97.3334010122915	43.78	2.15	190.49176833584482				Single Protein		Q9NTZ6	2	2	2	2	2	5	9	100.0	0	Confident
40	P04406				36.03039786921083	73.13	33.43	628.9185222859377	Oxidation of M(M231)	Oxidation of M(1)		Single Protein		P04406	8	9	9	8	9	24	32	100.0	0	Confident
41	Q9UHD9				65.65461690165513	34.94	5.61	136.1627384890401				Single Protein		Q9UHD9	2	3	3	2	3	2	4	100.0	0	Confident
42	Q8WUM4				95.96312053654198	71.66	7.03	107.35113292533003				Single Protein		Q8WUM4	5	6	6	5	6	7	8	100.0	0	Confident
43	P35527				62.02681468242336	59.87	2.57	104.41274156436565				Single Protein		P35527	1	1	1	1	1	2	2	100.0	0	Doubtful
44	P23526				47.68520377095517	70.6	17.59	481.4307680893912				Single Protein		P23526	7	7	7	7	7	14	14	100.0	0	Confident
45	P23528				18.490657770592385	100.0	49.4	1172.4972803693126	Oxidation of M(M74)	Oxidation of M(1)		Single Protein		P23528	11	11	10	10	11	31	31	100.0	0	Confident
46	P62491				24.378412825723224	75.46	12.96	291.72726636154937				Related Proteins	Q15907	P62491, Q15907	3	3	3	3	3	4	4	100.0	0	Confident
47	Q9BRF8				35.525878167443445	72.61	2.87	141.65550288668715				Single Protein		Q9BRF8	1	1	1	1	1	2	2	100.0	0	Doubtful
48	P11586				101.49530567522311	74.33	12.41	139.30881975597205				Single Protein		P11586	12	16	15	11	15	19	27	100.0	0	Confident
49	Q13404				16.484326778844846	100.0	27.89	453.87579496346694				Single Protein		Q13404	4	4	2	2	2	8	9	100.0	0	Confident
50	Q9Y3C8				19.44601767942593	68.26	25.75	377.32388942571663				Single Protein		Q9Y3C8	3	4	4	3	4	4	5	100.0	0	Confident
51	O95865				29.625455615566157	71.58	4.21	109.01918604514648				Single Protein		O95865	1	2	2	1	2	1	2	100.0	0	Doubtful
52	P15088				48.63878635153954	87.77	3.12	213.3325079444593				Single Protein		P15088	1	1	1	1	1	4	5	96.69811320754717	0	Doubtful
53	Q00169				31.786016924445253	100.0	6.3	164.74010335711026				Single Protein		Q00169	1	1	1	1	1	2	4	100.0	0	Doubtful
54	Q9UHV9				16.637609429315273	100.0	7.14	288.8300513403881				Single Protein		Q9UHV9	1	1	1	1	1	2	2	100.0	0	Doubtful
55	Q92945				73.07002403537254	60.48	24.89	221.21889788966584				Single Protein		Q92945	15	16	13	12	13	31	36	100.0	0	Confident
56	Q5SQS8				39.24304690761754	91.94	4.48	132.77560569080526				Single Protein		Q5SQS8	1	1	1	1	1	2	2	100.0	0	Doubtful
57	P63313				5.022552956910162	100.0	31.82	505.45258984567914				Single Protein		P63313	1	2	2	1	2	1	2	100.0	0	Doubtful
58	Q15036				52.868179523690856	82.77	9.79	126.1839089543823				Single Protein		Q15036	4	4	4	4	4	6	6	100.0	0	Confident
59	P07195				36.61514296895986	84.73	19.76	360.187063435378				Single Protein		P07195	5	6	5	4	5	8	11	100.0	0	Confident
60	P32119				21.87823782783635	58.08	23.74	302.86061684249233				Single Protein		P32119	4	5	4	3	4	5	7	100.0	0	Confident
61	Q9BYT8				80.59969531453328	79.69	2.27	35.92877859969287				Single Protein		Q9BYT8	1	2	2	1	2	1	2	100.0	0	Doubtful
62	Q96EK6				20.735628700489105	65.22	7.07	150.26968887303977				Single Protein		Q96EK6	1	3	3	1	3	1	3	100.0	0	Doubtful
63	P0CG47				25.745838190769668	100.0	56.33	222.56100207906542				Related Proteins	P0CG48, P62979, P62987	P0CG47, P0CG48, P62979, P62987	4	4	0	0	4	14	19	100.0	0	Confident
64	P52594				58.22416384461451	39.5	2.49	80.28849802602845				Single Protein		P52594	1	1	1	1	1	1	1	100.0	0	Doubtful
65	Q96EP5				43.35605580613451	48.16	6.14	299.1916675319715				Single Protein		Q96EP5	2	4	4	2	4	4	6	100.0	0	Confident
66	P63244				35.05455795771549	66.25	10.73	105.23618589846947				Single Protein		P63244	2	2	2	2	2	2	2	100.0	0	Confident
67	P49137				45.538458200930236	72.75	4.25	69.93683633084869				Single Protein		P49137	1	3	3	1	3	1	3	100.0	0	Doubtful
68	P51452				20.465310916050594	81.08	13.51	296.53218604279846				Single Protein		P51452	2	2	2	2	2	3	3	100.0	0	Confident
69	P09960				69.24123745121057	86.25	3.6	84.40195048656501				Single Protein		P09960	1	1	1	1	1	2	2	100.0	0	Doubtful
70	O00429				81.82611245891833	92.66	5.71	161.15879676239044				Single Protein		O00429	4	5	5	4	5	8	11	100.0	0	Confident
71	P63167				10.359108001124186	100.0	12.36	749.6600208947152				Related Proteins	Q96FJ2	P63167, Q96FJ2	1	1	1	1	1	3	3	100.0	0	Doubtful
72	P26447				11.720732061372276	70.3	26.73	733.9905595118774				Single Protein		P26447	3	4	4	3	4	5	6	100.0	0	Confident
73	O43670				50.71714359038984	27.41	2.72	169.77033552068613				Single Protein		O43670	1	1	1	1	1	1	1	100.0	0	Doubtful
74	Q96DG6				28.030174457635486	84.08	4.9	107.96074734567904				Single Protein		Q96DG6	1	1	1	1	1	1	1	100.0	0	Doubtful
75	P51397				11.157659454163326	100.0	46.08	1871.496027108348				Single Protein		P51397	4	4	4	4	4	11	15	100.0	0	Confident
76	P51812				83.68294583672787	78.38	1.22	22.329230876716746				Related Proteins	Q15349, Q15418	P51812, Q15349, Q15418	1	1	0	0	0	2	2	100.0	0	Doubtful
77	O00151				36.04904236404448	74.16	6.69	149.26116747120727				Single Protein		O00151	2	4	4	2	4	5	7	100.0	0	Confident
78	Q9UMY4				19.71809252868353	80.81	11.63	399.99845239586114				Single Protein		Q9UMY4	2	2	2	2	2	3	3	100.0	0	Confident
79	P14174				12.468219306490504	52.17	17.39	1111.9956976604942				Single Protein		P14174	2	2	2	2	2	4	4	100.0	0	Confident
80	Q7L9L4				25.074638247513708	64.35	11.11	401.9261557809015				Related Proteins	Q9H8S9	Q7L9L4, Q9H8S9	2	3	3	2	3	5	6	100.0	0	Confident
81	O14732				31.301057124061536	77.08	7.99	177.91931162567906				Single Protein		O14732	1	2	2	1	2	2	3	100.0	0	Doubtful
82	P04792				22.76849291782661	66.83	19.51	443.91045814790186				Single Protein		P04792	4	4	4	4	4	6	6	100.0	0	Confident
83	P21291				20.55376279588531	100.0	50.78	1419.4201188863965				Single Protein		P21291	8	8	8	8	8	23	30	100.0	0	Confident
84	Q7Z7F0				64.80489030602226	56.03	5.86	200.90256506964667				Single Protein		Q7Z7F0	3	4	4	3	4	5	7	100.0	0	Confident
85	Q06830				22.096278847426646	75.38	54.27	528.0219732544381				Single Protein		Q06830	10	11	10	9	10	17	17	100.0	0	Confident
86	P52565				23.192705365827848	64.71	7.35	168.48419661522638				Single Protein		P52565	1	1	1	1	1	1	1	100.0	0	Doubtful
87	Q9Y6W3				92.59383725123094	83.39	1.35	27.35536771612532				Single Protein		Q9Y6W3	1	2	2	1	2	1	2	100.0	0	Doubtful
88	P15531				17.137671231368294	83.55	53.95	1024.3787182986448				Single Protein		P15531	9	10	4	3	4	21	26	100.0	0	Confident
89	P68036				17.850239077792654	83.77	20.13	361.03756417548504				Single Protein		P68036	2	3	3	2	3	3	5	100.0	0	Confident
90	P15559				30.848008225426106	67.88	14.23	224.12316386955698				Single Protein		P15559	4	4	4	4	4	6	9	100.0	0	Confident
91	P59998				19.65430375696185	100.0	5.36	264.76088039535574				Single Protein		P59998	1	1	1	1	1	2	2	100.0	0	Doubtful
92	P08397				39.3056119021018	79.78	5.54	71.28177549105732				Single Protein		P08397	1	1	1	1	1	1	1	100.0	0	Doubtful
