	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	P48147				80.64802916912808	87.18	1.83	70.04353677946136				Single Protein		P48147	1	1	1	1	1	2	2	100.0	0	Doubtful
2	P68104				50.10910826932214	65.8	19.91	312.15289295854564	Oxidation of M(M276)	Oxidation of M(1)		Related Proteins	Q5VTE0	P68104, Q5VTE0	8	8	8	8	8	15	15	100.0	0	Confident
3	P57076				33.20319725286125	80.69	10.69	272.6018728714172				Single Protein		P57076	2	2	2	2	2	4	4	100.0	0	Confident
4	Q9Y5Y2				28.806824673061808	50.55	9.59	109.46338771115822				Single Protein		Q9Y5Y2	1	1	1	1	1	1	1	100.0	0	Doubtful
5	Q9H4A4				72.54946048134059	69.23	14.92	197.78960623914568				Single Protein		Q9H4A4	7	8	8	7	8	11	12	100.0	0	Confident
6	P09382				14.706199322903753	80.74	79.26	2156.71832359159				Single Protein		P09382	7	7	7	7	7	38	44	100.0	0	Confident
7	P61970				14.469048408153427	59.06	11.02	185.3120343141655				Single Protein		P61970	1	1	1	1	1	1	1	100.0	0	Doubtful
8	P22392				17.286941062399507	100.0	66.45	1333.7016391303066	Oxidation of M(M90)	Oxidation of M(1)		Single Protein		P22392	10	10	5	5	5	27	29	100.0	0	Confident
9	P02786				84.81794354456795	78.03	1.18	72.30300570783109				Single Protein		P02786	1	1	1	1	1	2	2	100.0	0	Doubtful
10	P56545				48.914114397826346	62.25	26.29	418.4782942860183				Single Protein		P56545	10	12	10	8	10	22	31	100.0	0	Confident
11	P61088				17.12697445361943	81.58	42.11	1228.3424449956065				Single Protein		P61088	5	6	6	5	6	17	17	100.0	0	Confident
12	P24941				33.90801967447553	91.61	53.69	610.0543201201496				Single Protein		P24941	15	16	15	14	15	44	53	100.0	0	Confident
13	IP_200833_1				6.32925465016726	100.0	16.67	871.652902144408				Single Protein		IP_200833_1	1	1	1	1	1	2	2	97.91666666666666	0	Doubtful
14	P07737				15.04455603947334	82.14	64.29	656.9416668610813	Oxidation of M(M131)	Oxidation of M(1)		Single Protein		P07737	9	10	10	9	10	15	18	100.0	0	Confident
15	O43175				56.61440433066414	60.41	39.96	567.2825810523364				Single Protein		O43175	15	16	16	15	16	41	42	100.0	0	Confident
16	Q5JS54				13.765969093009959	79.67	20.33	382.6768838682768				Single Protein		Q5JS54	1	1	1	1	1	2	2	100.0	0	Doubtful
17	P48200				104.97800100889992	62.1	2.08	77.51853872825764				Single Protein		P48200	2	3	3	2	3	3	5	100.0	0	Confident
18	Q9NVX2				53.28709333430016	87.84	21.03	198.28660389841335				Single Protein		Q9NVX2	6	8	8	6	8	11	13	100.0	0	Confident
19	O43172				58.412397328058475	82.38	3.07	49.03047574562296				Single Protein		O43172	1	3	3	1	3	1	3	100.0	0	Doubtful
20	P26885				15.63931692769204	80.28	8.45	331.47363884364813				Single Protein		P26885	1	2	2	1	2	2	3	100.0	0	Doubtful
21	Q9BT73				13.096062554947421	76.23	22.95	578.7203694565333				Single Protein		Q9BT73	2	2	2	2	2	4	4	100.0	0	Confident
22	Q96HC4				63.90449003178593	67.45	2.35	58.54385163656472				Single Protein		Q96HC4	1	2	2	1	2	1	2	100.0	0	Doubtful
23	P30040				28.975155557848993	88.89	3.83	90.17098987700773				Single Protein		P30040	1	1	1	1	1	1	1	100.0	0	Doubtful
24	Q9Y5B8				42.46430016430016	82.98	12.23	183.50587413566487				Single Protein		Q9Y5B8	3	3	3	3	3	5	5	100.0	0	Confident
25	P08107				70.00903707472403	77.69	9.83	175.5564431335999				Single Protein		P08107	5	5	4	4	4	10	10	100.0	0	Confident
26	P31942				36.90308163249408	68.5	10.12	323.7567922250658				Single Protein		P31942	3	5	5	3	5	9	12	100.0	0	Confident
27	P31943				49.19840896001632	71.71	46.55	888.3345858714032	Oxidation of M(M271, M293)	Oxidation of M(2)		Single Protein		P31943	19	22	16	13	16	98	115	100.0	0	Confident
28	P31948				62.5994056613524	94.11	24.13	235.60015661273027				Single Protein		P31948	12	15	15	12	15	23	27	100.0	0	Confident
29	P11142				70.8542234932565	80.96	5.73	191.70321192742702				Related Proteins	P54652	P11142, P54652	3	4	3	2	3	6	7	100.0	0	Confident
30	P31939				64.57534202226608	91.39	6.76	59.63165969062251				Single Protein		P31939	2	2	2	2	2	2	2	100.0	0	Confident
31	O75391				26.018236816602716	100.0	5.73	207.3535538140883				Single Protein		O75391	1	3	3	1	3	2	4	100.0	0	Doubtful
32	Q99832				59.328924128279205	89.13	42.73	490.50621190689964	Oxidation of M(M308, M382, M394)	Oxidation of M(3)		Single Protein		Q99832	23	24	24	23	24	47	51	100.0	0	Confident
33	Q99829				59.02154369385524	50.09	5.59	262.46797425166193				Single Protein		Q99829	2	3	3	2	3	4	5	100.0	0	Confident
34	Q15366				38.55559150707409	70.96	14.79	490.3047574562294				Single Protein		Q15366	4	5	5	4	5	13	16	100.0	0	Confident
35	Q15365				37.47394333412713	74.44	8.43	221.32879333447352				Single Protein		Q15365	2	2	2	2	2	4	4	100.0	0	Confident
36	Q8WW12				18.913399832438486	100.0	14.61	330.54253311655924				Single Protein		Q8WW12	2	2	2	2	2	3	3	100.0	0	Confident
37	P07355				38.579814745475446	100.0	66.08	3013.262931500893	Oxidation of M(M240)	Oxidation of M(1)		Single Protein		P07355	36	36	36	36	36	232	246	100.0	0	Confident
38	P42575				50.65237115596079	85.18	8.41	86.10229887036228				Single Protein		P42575	2	2	2	2	2	2	2	100.0	0	Confident
39	Q8WVJ2				17.664743539829573	63.69	7.01	373.5655294904606				Single Protein		Q8WVJ2	1	1	1	1	1	2	2	100.0	0	Doubtful
40	P19367				102.42013858034478	75.57	1.64	32.73244556036024				Single Protein		P19367	1	1	1	1	1	1	1	100.0	0	Doubtful
41	P61024				9.653935912326533	67.09	49.37	868.8945068844577	Oxidation of M(M38)	Oxidation of M(1)		Single Protein		P61024	4	4	4	4	4	6	6	100.0	0	Confident
42	P50395				50.63087759630439	93.93	36.4	445.0859959100679				Single Protein		P50395	13	14	14	13	14	29	30	100.0	0	Confident
43	P25398				14.505481558735587	100.0	48.48	650.7681326237229	Oxidation of M(M12)	Oxidation of M(1)		Single Protein		P25398	6	6	6	6	6	10	10	100.0	0	Confident
44	P16455				21.63215825339856	71.01	49.28	1338.748428304141				Single Protein		P16455	11	12	12	11	12	30	32	100.0	0	Confident
45	P62330				20.06943478148928	84.57	33.14	493.10649892740804				Single Protein		P62330	4	4	4	4	4	7	7	100.0	0	Confident
46	P04406				36.03039786921083	80.3	43.58	2113.195862308615	Oxidation of M(M130, M133, M175, M328, M331)	Oxidation of M(5)		Single Protein		P04406	18	22	22	18	22	90	103	100.0	0	Confident
47	Q15181				32.63915540461552	100.0	5.54	81.43470020034262				Single Protein		Q15181	1	1	1	1	1	1	1	100.0	0	Doubtful
48	P35527				62.02681468242336	63.72	6.26	138.1140161848534	Oxidation of M(M411)	Oxidation of M(1)		Single Protein		P35527	2	3	3	2	3	3	4	100.0	0	Confident
49	P23528				18.490657770592385	100.0	13.25	212.66230443884655				Single Protein		P23528	2	3	3	2	3	2	3	100.0	0	Confident
50	P62491				24.378412825723224	86.57	5.09	54.4783063840255				Related Proteins	Q15907	P62491, Q15907	1	1	0	0	1	1	1	100.0	0	Doubtful
51	Q15208				54.155373013007114	74.62	8.39	214.66078933407064				Single Protein		Q15208	3	4	4	3	4	7	7	100.0	0	Confident
52	P11586				101.49530567522311	76.9	23.1	193.12587011447263				Single Protein		P11586	17	21	21	17	21	29	38	100.0	0	Confident
