	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q8WXE1				85.78346656023143	61.82	1.52	38.16119963165652				Single Protein		Q8WXE1	1	3	3	1	3	2	4	55.55555555555556	0	Doubtful
2	P68104				50.10910826932214	65.8	27.92	763.2016942812248	Oxidation of M(M276)	Oxidation of M(1)		Related Proteins	Q5VTE0	P68104, Q5VTE0	10	12	7	7	7	210	221	100.0	0	Confident
3	P40222				61.85324680867071	81.87	9.89	73.7850142351731				Single Protein		P40222	5	7	6	5	7	10	11	100.0	0	Confident
4	P17812				66.64798976976122	73.77	2.71	22.53786446135678				Single Protein		P17812	1	2	2	1	2	1	2	100.0	0	Doubtful
5	Q9H4A5				32.746976882439924	89.82	3.16	68.95795722913373				Single Protein		Q9H4A5	1	3	3	1	3	2	4	100.0	0	Doubtful
6	P17844				69.10473382539206	71.5	3.91	49.912426184896795				Single Protein		P17844	2	3	1	1	1	4	5	100.0	0	Confident
7	Q9UKK9				24.312236652421767	61.19	20.09	968.6700851622976				Single Protein		Q9UKK9	4	5	5	4	5	32	33	100.0	0	Confident
8	P22314				117.77432920492443	75.8	7.47	43.673372911784696				Single Protein		P22314	5	7	7	5	7	9	11	100.0	0	Confident
9	P61964				36.56545229372351	82.93	4.79	29.420685344765133				Single Protein		P61964	1	1	1	1	1	1	1	100.0	0	Doubtful
10	P61978				50.94440274865072	82.51	33.26	3295.4367355964628				Single Protein		P61978	13	15	15	13	15	210	220	100.0	0	Confident
11	Q9BUL8				24.685837735165908	87.74	6.13	92.70291419954296				Single Protein		Q9BUL8	1	2	2	1	2	2	3	100.0	0	Doubtful
12	Q9BV44				56.966835043871704	77.71	2.17	24.940377931856737				Single Protein		Q9BV44	1	2	2	1	2	1	2	100.0	0	Doubtful
13	Q9ULC4				20.541820954437807	100.0	6.63	54.29010444835112				Single Protein		Q9ULC4	1	1	1	1	1	1	1	100.0	0	Doubtful
