	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	Q9H4L4				64.96868842987423	61.5	3.14	88.3448961932165				Single Protein		Q9H4L4	1	1	1	1	1	1	1	100.0	0	Doubtful
2	Q8WXA9				59.34501049295324	79.92	1.77	168.42590454653302				Single Protein		Q8WXA9	1	3	3	1	3	2	6	97.5609756097561	0	Doubtful
3	Q9UKV3				151.77079068994243	73.75	0.67	31.120671251602197				Single Protein		Q9UKV3	1	3	3	1	3	1	3	100.0	0	Doubtful
4	P05023				112.82387958967337	59.73	1.08	25.513910641495727				Related Proteins	P13637	P05023, P13637	1	1	0	0	1	1	1	100.0	0	Doubtful
5	P31943				49.19840896001632	67.04	2.23	50.55028819611854				Related Proteins	P52597, P55795	P31943, P52597, P55795	1	1	0	0	1	1	1	100.0	0	Doubtful
6	Q9BTT0				30.67384802276165	45.15	5.22	427.24989345419965				Single Protein		Q9BTT0	2	2	2	2	2	3	3	100.0	0	Confident
7	P62424				29.97702404887955	90.98	7.89	213.22339607535713				Single Protein		P62424	2	3	3	2	3	2	3	100.0	0	Confident
8	P17844				69.10473382539206	71.5	1.79	72.02212489656509				Single Protein		P17844	1	5	2	1	5	1	5	100.0	0	Doubtful
9	Q09666				628.6993855112892	90.29	3.92	3.6692783192381926				Single Protein		Q09666	3	3	3	3	3	5	5	100.0	0	Confident
10	P21127				92.65030386123267	76.35	5.91	168.66946161438221				Related Proteins	Q9UQ88	P21127, Q9UQ88	5	10	10	5	10	9	12	100.0	0	Confident
11	Q9NPF5				52.95979608595446	81.8	4.71	261.37061454398616				Single Protein		Q9NPF5	2	5	5	2	5	4	7	100.0	0	Confident
