	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	F56D12.4a.2_4	ref_frame-3|F56D12.4alt_frame-1			22.06252437947449	77.3	0.0	0.0				Single Protein		F56D12.4a.2_4	0	1	1	0	1	0	2	10.875955320399767	0	Doubtful
2	C34B7.4_1_REVERSED	ref_frame-3|C34B7.4alt_frame-1-REVERSED			9.699170145694664	100.0	0.0	0.0				Single Protein		C34B7.4_1_REVERSED	0	1	1	0	1	0	1	10.875955320399767	1	Doubtful
3	T16H12.5b.1_2_REVERSED	ref_frame-3|T16H12.5alt_frame-1-REVERSED			4.9757421911670905	100.0	0.0	0.0				Single Protein		T16H12.5b.1_2_REVERSED	0	1	1	0	1	0	1	10.875955320399767	1	Doubtful
4	Y46H3D.5a.1_1	ref_frame-1|Y46H3D.5alt_frame-2			6.809944784000784	100.0	0.0	0.0				Single Protein		Y46H3D.5a.1_1	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
5	T23B12.4_3	ref_frame-2|T23B12.4alt_frame-3			7.309126799154694	100.0	0.0	0.0				Single Protein		T23B12.4_3	0	1	1	0	1	0	3	10.875955320399767	0	Doubtful
6	Q9TYS4	SeMaPhorin related (Q9TYS4_CAEEL)	smp-2	I	71.81613121239266	89.52	0.0	0.0				Single Protein		Q9TYS4	0	1	1	0	1	0	2	10.875955320399767	0	Doubtful
7	R05G9.5_1	ref_frame-1|R05G9.5alt_frame-2			6.762359820302434	100.0	0.0	0.0				Single Protein		R05G9.5_1	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
8	Q7JP45_REVERSED	INSulin related (Q7JP45_REVERSED_CAEEL)-REVERSED			8.865414290012216	100.0	0.0	0.0				Single Protein		Q7JP45_REVERSED	0	1	1	0	1	0	1	10.875955320399767	1	Doubtful
9	F13B12.6.2_3_REVERSED	ref_frame-2|F13B12.6alt_frame-3-REVERSED			12.854289378096718	100.0	0.0	0.0				Single Protein		F13B12.6.2_3_REVERSED	0	1	1	0	1	0	1	10.875955320399767	1	Doubtful
10	F45G2.1_2	ref_frame-1|F45G2.1alt_frame-3			5.248670457531203	100.0	0.0	0.0				Single Protein		F45G2.1_2	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
11	F58A4.7a.2_1_REVERSED	ref_frame-3|F58A4.7alt_frame-1-REVERSED			5.101714554033951	100.0	0.0	0.0				Single Protein		F58A4.7a.2_1_REVERSED	0	1	1	0	1	0	2	10.875955320399767	1	Doubtful
12	Q22622	Major sperm protein (Q22622_CAEEL)	osm-10	III	46.61194359174722	92.6	0.0	0.0				Single Protein		Q22622	0	1	1	0	1	0	2	10.875955320399767	0	Doubtful
13	Q6BES0	Uncharacterized protein (Q6BES0_CAEEL)	CELE_F16C3.3		45.210565103684324	100.0	0.0	0.0				Single Protein		Q6BES0	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
14	Q09649	FiZzy Related family (Q09649_CAEEL)	fzr-1	II	76.3556796218484	77.07	0.0	0.0				Single Protein		Q09649	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
15	O61772	Uncharacterized protein (O61772_CAEEL)	C35E7.4	I	73.86354823093285	72.6	0.0	0.0				Single Protein		O61772	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
16	Q6BES3	TWiK family of potassium channels (Q6BES3_CAEEL)	twk-24	V	67.61582164845007	81.87	0.0	0.0				Single Protein		Q6BES3	0	3	3	0	3	0	3	11.517275913870806	0	Doubtful
17	G5EFJ4_REVERSED	Condensin complex subunit capg-1 (CAPG1_CAEEL)-REVERSED			131.38192700124537	89.51	0.0	0.0				Single Protein		G5EFJ4_REVERSED	0	1	1	0	1	0	1	10.875955320399767	1	Doubtful
18	ZK617.1e.1_20	ref_frame-1|ZK617.1alt_frame-2			6.166336256726511	100.0	0.0	0.0				Single Protein		ZK617.1e.1_20	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
19	G5EEN3	CED-5 (G5EEN3_CAEEL)	ced-5	IV	203.67301790841435	94.05	0.0	0.0				Single Protein		G5EEN3	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
20	C24G7.4_1	ref_frame-1|C24G7.4alt_frame-2			7.736219414971046	100.0	0.0	0.0				Single Protein		C24G7.4_1	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
21	A0A0K3ASB3	Seven TM Receptor (A0A0K3ASB3_CAEEL)	str-20	V	40.73581091206867	63.46	0.0	0.0				Related Proteins	O17363	A0A0K3ASB3, O17363	0	1	1	0	1	0	3	10.875955320399767	0	Doubtful
22	C26B2.6_1_REVERSED	ref_frame-1|C26B2.6alt_frame-2-REVERSED			7.234968726609797	100.0	0.0	0.0				Single Protein		C26B2.6_1_REVERSED	0	1	1	0	1	0	1	10.875955320399767	1	Doubtful
23	Q09643	PhosphatidylSerine SYnthase (Q09643_CAEEL)	pssy-1	X	58.704038532182906	75.94	0.0	0.0				Single Protein		Q09643	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
24	Q8STF6	Dystrophin-like protein 1 (DYC1_CAEEL)	dyc-1	X	99.50484821648094	76.44	0.0	0.0				Single Protein		Q8STF6	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
25	O44750_REVERSED	Xaa-Pro aminopeptidase app-1 (XPP_CAEEL)-REVERSED			69.29658887972656	94.32	0.0	0.0				Single Protein		O44750_REVERSED	0	1	1	0	1	0	1	10.875955320399767	1	Doubtful
26	C02B10.3.1_1	ref_frame-1|C02B10.3alt_frame-1			8.949692507025173	100.0	0.0	0.0				Single Protein		C02B10.3.1_1	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
27	Q9TYT7	Uncharacterized protein (Q9TYT7_CAEEL)	CELE_W05F2.6		51.06955597724904	91.21	0.0	0.0				Single Protein		Q9TYT7	0	1	1	0	1	0	2	10.875955320399767	0	Doubtful
28	Q2PJ78_REVERSED	Uncharacterized protein (Q2PJ78_REVERSED_CAEEL)-REVERSED			112.58360482871065	73.23	0.0	0.0				Related Proteins	Q6A4V9_REVERSED	Q2PJ78_REVERSED, Q6A4V9_REVERSED	0	1	1	0	1	0	1	10.875955320399767	1	Doubtful
29	Q21303	MecKel-Gruber Syndrome (MKS) homolog (Q21303_CAEEL)	mks-6	I	138.38395588846106	93.84	0.0	0.0				Single Protein		Q21303	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
30	Q09637	Peptidyl-prolyl cis-trans isomerase 9 (CYP9_CAEEL)	cyn-9	III	35.7741741748126	100.0	0.0	0.0				Single Protein		Q09637	0	1	1	0	1	0	1	10.875955320399767	0	Doubtful
