	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	G5EFM8	Uncharacterized protein (G5EFM8_CAEEL)	CELE_F31C3.2		90.41932849675057	58.88	0.0	0.0				Related Proteins	G5EFR3	G5EFM8, G5EFR3	0	2	2	0	2	0	2	0.0	0	Doubtful
2	Q8T3F2_REVERSED	Adipose TriGlyceride Lipase (Q8T3F2_REVERSED_CAEEL)-REVERSED			83.67121995360117	59.39	0.0	0.0				Related Proteins	C05D11.7a.2_3_REVERSED	C05D11.7a.2_3_REVERSED, Q8T3F2_REVERSED	0	1	0	0	0	0	1	0.0	1	Doubtful
3	Y71F9AL.10.2_1	ref_frame-3|Y71F9AL.10alt_frame-1			4.744530920557821	100.0	0.0	0.0				Single Protein		Y71F9AL.10.2_1	0	1	1	0	1	0	1	0.0	0	Doubtful
4	Y58A7A.5_2	ref_frame-1|Y58A7A.5alt_frame-2			9.721362376589367	100.0	0.0	0.0				Single Protein		Y58A7A.5_2	0	2	2	0	2	0	2	0.0	0	Doubtful
5	C01H6.3_1_REVERSED	ref_frame-1|C01H6.3alt_frame-2-REVERSED			5.874862346447842	100.0	0.0	0.0				Single Protein		C01H6.3_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
6	O61771_REVERSED	Uncharacterized protein (O61771_REVERSED_CAEEL)-REVERSED			144.3318342448458	62.12	0.0	0.0				Single Protein		O61771_REVERSED	0	1	1	0	1	0	2	0.0	1	Doubtful
7	F30H5.3_4	ref_frame-1|F30H5.3alt_frame-2			27.653246800108082	80.8	0.0	0.0				Single Protein		F30H5.3_4	0	2	2	0	2	0	2	0.0	0	Doubtful
8	D3NQ95_REVERSED	Uncharacterized protein (D3NQ95_REVERSED_CAEEL)-REVERSED			40.20735626005093	92.31	0.0	0.0				Related Proteins	D3NQ96_REVERSED, O62456_REVERSED, Q08I44_REVERSED	D3NQ95_REVERSED, D3NQ96_REVERSED, O62456_REVERSED, Q08I44_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
9	C6KRI9_REVERSED	Uncharacterized protein (C6KRI9_REVERSED_CAEEL)-REVERSED			263.9990871533381	83.91	0.0	0.0				Related Proteins	Q22847_REVERSED, X5M5W2_REVERSED, X5M900_REVERSED	C6KRI9_REVERSED, Q22847_REVERSED, X5M5W2_REVERSED, X5M900_REVERSED	0	2	2	0	2	0	2	0.0	1	Doubtful
10	C1P633	MAGI (Membrane Associated Guanylate kinase Inverted) homolog (C1P633_CAEEL)	magi-1	IV	115.13394243456274	74.29	0.0	0.0				Related Proteins	C1P634, C6KRJ8, D3YT29	C1P633, C1P634, C6KRJ8, D3YT29	0	1	1	0	1	0	1	0.0	0	Doubtful
