	Main Accession	Description	Gene Name	Chromosome	MW [kDa]	Possible Coverage [%]	Coverage [%]	Spectrum Counting	Confidently Localized Modification Sites	# Confidently Localized Modification Sites	Ambiguously Localized Modification Sites	Protein Inference	Secondary Accessions	Protein Group	#Validated Peptides	#Peptides	#Unique	#Validated Unique	#Unique to Group	#Validated PSMs	#PSMs	Confidence [%]	Decoy	Validation
1	G5EFM8	Uncharacterized protein (G5EFM8_CAEEL)	CELE_F31C3.2		90.41932849675057	56.15	0.0	0.0				Related Proteins	G5EFR3	G5EFM8, G5EFR3	0	1	1	0	1	0	1	0.0	0	Doubtful
2	Q20892_REVERSED	Uncharacterized protein (Q20892_REVERSED_CAEEL)-REVERSED			43.04445903088967	74.01	0.0	0.0				Single Protein		Q20892_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
3	Q9TYS3	Ferritin (Q9TYS3_CAEEL)	ftn-2	I	19.58070075291597	100.0	0.0	0.0				Single Protein		Q9TYS3	0	1	1	0	1	0	1	0.0	0	Doubtful
4	Q8MXR8	Uncharacterized protein (Q8MXR8_CAEEL)	CELE_Y73B3A.18		23.24858066503756	100.0	11.06	1714.6268812631424				Related Proteins	Q95XE4	Q8MXR8, Q95XE4	4	5	1	0	1	36	38	0.0	0	Doubtful
5	W10C8.2_1_REVERSED	ref_frame-1|W10C8.2alt_frame-2-REVERSED			5.095775748988551	100.0	0.0	0.0				Single Protein		W10C8.2_1_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
6	H2L0C5_REVERSED	Uncharacterized protein (H2L0C5_REVERSED_CAEEL)-REVERSED			184.5039649021984	62.2	0.0	0.0				Single Protein		H2L0C5_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
7	Q6BES0	Uncharacterized protein (Q6BES0_CAEEL)	CELE_F16C3.3		45.210565103684324	94.47	0.0	0.0				Single Protein		Q6BES0	0	1	1	0	1	0	1	0.0	0	Doubtful
8	DY3.1_1	ref_frame-3|DY3.1alt_frame-1			12.208489457129787	76.24	0.0	0.0				Single Protein		DY3.1_1	0	1	1	0	1	0	1	0.0	0	Doubtful
9	Q9N5V6_REVERSED	Zinc finger putative Transcription Factor family (Q9N5V6_REVERSED_CAEEL)-REVERSED			38.404211842479974	69.05	0.0	0.0				Related Proteins	V6CLJ4_REVERSED, V6CLN7_REVERSED, V6CLP3_REVERSED	Q9N5V6_REVERSED, V6CLJ4_REVERSED, V6CLN7_REVERSED, V6CLP3_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
10	Q09966_REVERSED	Putative G-protein coupled receptor B0244.7 (YS97_CAEEL)-REVERSED			35.758894758492836	32.6	0.0	0.0				Single Protein		Q09966_REVERSED	0	1	1	0	1	0	1	0.0	1	Doubtful
